,HO8
2018-06-03 19:02:00,-68342.79606
2018-06-03 19:03:00,-68338.77666
2018-06-03 19:04:00,-68338.10676
2018-06-03 19:05:00,-68344.80576
2018-06-03 19:06:00,-68343.46596
2018-06-03 19:07:00,-68343.46596
2018-06-03 19:08:00,-68344.80576
2018-06-03 19:09:00,-68342.79606
2018-06-03 19:10:00,-68336.09706
2018-06-03 19:11:00,-68336.09706
2018-06-03 19:12:00,-68336.09706
2018-06-03 19:13:00,-68329.39806
2018-06-03 19:14:00,-68328.72816
2018-06-03 19:15:00,-68328.72816
2018-06-03 19:16:00,-68328.72816
2018-06-03 19:17:00,-68342.12616
2018-06-03 19:18:00,-68333.41746
2018-06-03 19:19:00,-68342.79606
2018-06-03 19:20:00,-68341.45626
2018-06-03 19:21:00,-68341.45626
2018-06-03 19:22:00,-68340.11646
2018-06-03 19:23:00,-68340.11646
2018-06-03 19:24:00,-68340.11646
2018-06-03 19:25:00,-68339.44656
2018-06-03 19:26:00,-68339.44656
2018-06-03 19:27:00,-68333.41746
2018-06-03 19:28:00,-68321.35926
2018-06-03 19:29:00,-68316.00006
2018-06-03 19:30:00,-68322.02916
2018-06-03 19:31:00,-68323.36896
2018-06-03 19:32:00,-68328.05826
2018-06-03 19:33:00,-68337.43686
2018-06-03 19:34:00,-68338.77666
2018-06-03 19:35:00,-68338.77666
2018-06-03 19:36:00,-68336.76696
2018-06-03 19:37:00,-68337.43686
2018-06-03 19:38:00,-68339.44656
2018-06-03 19:39:00,-68338.10676
2018-06-03 19:40:00,-68337.43686
2018-06-03 19:41:00,-68335.42716
2018-06-03 19:42:00,-68336.09706
2018-06-03 19:43:00,-68333.41746
2018-06-03 19:44:00,-68327.38836
2018-06-03 19:45:00,-68330.73786
2018-06-03 19:46:00,-68330.73786
2018-06-03 19:47:00,-68324.03886
2018-06-03 19:48:00,-68325.37866
2018-06-03 19:49:00,-68317.33986
2018-06-03 19:50:00,-68310.64086
2018-06-03 19:51:00,-68312.65056
2018-06-03 19:52:00,-68311.31076
2018-06-03 19:53:00,-68311.31076
2018-06-03 19:54:00,-68314.66026
2018-06-03 19:55:00,-68318.00976
2018-06-03 19:56:00,-68332.07766
2018-06-03 19:57:00,-68332.07766
2018-06-03 19:58:00,-68330.06796
2018-06-03 19:59:00,-68322.02916
2018-06-03 20:00:00,-68333.41746
2018-06-03 20:01:00,-68318.67966
2018-06-03 20:02:00,-68303.27196
2018-06-03 20:03:00,-68303.27196
2018-06-03 20:04:00,-68303.27196
2018-06-03 20:05:00,-68305.28166
2018-06-03 20:06:00,-68321.35926
2018-06-03 20:07:00,-68322.02916
2018-06-03 20:08:00,-68318.00976
2018-06-03 20:09:00,-68318.00976
2018-06-03 20:10:00,-68320.68936
2018-06-03 20:11:00,-68305.95156
2018-06-03 20:12:00,-68305.95156
2018-06-03 20:13:00,-68305.95156
2018-06-03 20:14:00,-68304.61176
2018-06-03 20:15:00,-68301.26226
2018-06-03 20:16:00,-68301.26226
2018-06-03 20:17:00,-68297.91276
2018-06-03 20:18:00,-68309.97096
2018-06-03 20:19:00,-68309.30106
2018-06-03 20:20:00,-68313.99036
2018-06-03 20:21:00,-68313.32046
2018-06-03 20:22:00,-68315.33016
2018-06-03 20:23:00,-68316.00006
2018-06-03 20:24:00,-68316.00006
2018-06-03 20:25:00,-68316.00006
2018-06-03 20:26:00,-68316.66996
2018-06-03 20:27:00,-68320.68936
2018-06-03 20:28:00,-68320.68936
2018-06-03 20:29:00,-68324.03886
2018-06-03 20:30:00,-68319.34956
2018-06-03 20:31:00,-68313.32046
2018-06-03 20:32:00,-68320.01946
2018-06-03 20:33:00,-68320.01946
2018-06-03 20:34:00,-68311.31076
2018-06-03 20:35:00,-68314.66026
2018-06-03 20:36:00,-68312.65056
2018-06-03 20:37:00,-68308.63116
2018-06-03 20:38:00,-68308.63116
2018-06-03 20:39:00,-68316.00006
2018-06-03 20:40:00,-68313.32046
2018-06-03 20:41:00,-68309.97096
2018-06-03 20:42:00,-68310.64086
2018-06-03 20:43:00,-68307.29136
2018-06-03 20:44:00,-68305.95156
2018-06-03 20:45:00,-68305.95156
2018-06-03 20:46:00,-68303.27196
2018-06-03 20:47:00,-68300.59236
2018-06-03 20:48:00,-68296.57296
2018-06-03 20:49:00,-68289.20406
2018-06-03 20:50:00,-68285.18466
2018-06-03 20:51:00,-68285.18466
2018-06-03 20:52:00,-68297.91276
2018-06-03 20:53:00,-68296.57296
2018-06-03 20:54:00,-68297.91276
2018-06-03 20:55:00,-68295.90306
2018-06-03 20:56:00,-68297.24286
2018-06-03 20:57:00,-68297.91276
2018-06-03 20:58:00,-68301.93216
2018-06-03 20:59:00,-68304.61176
2018-06-03 21:00:00,-68304.61176
2018-06-03 21:01:00,-68295.90306
2018-06-03 21:02:00,-68307.96126
2018-06-03 21:03:00,-68316.00006
2018-06-03 21:04:00,-68322.69906
2018-06-03 21:05:00,-68326.04856
2018-06-03 21:06:00,-68326.04856
2018-06-03 21:07:00,-68326.04856
2018-06-03 21:08:00,-68324.03886
2018-06-03 21:09:00,-68325.37866
2018-06-03 21:10:00,-68327.38836
2018-06-03 21:11:00,-68328.05826
2018-06-03 21:12:00,-68328.05826
2018-06-03 21:13:00,-68327.38836
2018-06-03 21:14:00,-68327.38836
2018-06-03 21:15:00,-68329.39806
2018-06-03 21:16:00,-68330.73786
2018-06-03 21:17:00,-68332.74756
2018-06-03 21:18:00,-68332.74756
2018-06-03 21:19:00,-68332.74756
2018-06-03 21:20:00,-68332.74756
2018-06-03 21:21:00,-68335.42716
2018-06-03 21:22:00,-68335.42716
2018-06-03 21:23:00,-68334.75726
2018-06-03 21:24:00,-68332.74756
2018-06-03 21:25:00,-68333.41746
2018-06-03 21:26:00,-68334.08736
2018-06-03 21:27:00,-68333.41746
2018-06-03 21:28:00,-68335.42716
2018-06-03 21:29:00,-68320.68936
2018-06-03 21:30:00,-68322.02916
2018-06-03 21:31:00,-68322.02916
2018-06-03 21:32:00,-68318.67966
2018-06-03 21:33:00,-68322.02916
2018-06-03 21:34:00,-68323.36896
2018-06-03 21:35:00,-68332.74756
2018-06-03 21:36:00,-68332.74756
2018-06-03 21:37:00,-68332.74756
2018-06-03 21:38:00,-68332.74756
2018-06-03 21:39:00,-68346.14556
2018-06-03 21:40:00,-68346.81546
2018-06-03 21:41:00,-68360.21346
2018-06-03 21:42:00,-68359.54356
2018-06-03 21:43:00,-68354.18436
2018-06-03 21:44:00,-68356.19406
2018-06-03 21:45:00,-68356.86396
2018-06-03 21:46:00,-68358.87366
2018-06-03 21:47:00,-68360.21346
2018-06-03 21:48:00,-68366.24256
2018-06-03 21:49:00,-68364.90276
2018-06-03 21:50:00,-68364.23286
2018-06-03 21:51:00,-68362.22316
2018-06-03 21:52:00,-68358.20376
2018-06-03 21:53:00,-68361.55326
2018-06-03 21:54:00,-68361.55326
2018-06-03 21:55:00,-68358.87366
2018-06-03 21:56:00,-68354.18436
2018-06-03 21:57:00,-68348.15526
2018-06-03 21:58:00,-68360.88336
2018-06-03 21:59:00,-68362.22316
2018-06-03 22:00:00,-68368.92216
2018-06-03 22:01:00,-68368.92216
2018-06-03 22:02:00,-68366.24256
2018-06-03 22:03:00,-68361.55326
2018-06-03 22:04:00,-68362.22316
2018-06-03 22:05:00,-68357.53386
2018-06-03 22:06:00,-68357.53386
2018-06-03 22:07:00,-68357.53386
2018-06-03 22:08:00,-68357.53386
2018-06-03 22:09:00,-68356.86396
2018-06-03 22:10:00,-68355.52416
2018-06-03 22:11:00,-68354.85426
2018-06-03 22:12:00,-68354.85426
2018-06-03 22:13:00,-68344.13586
2018-06-03 22:14:00,-68342.79606
2018-06-03 22:15:00,-68344.13586
2018-06-03 22:16:00,-68345.47566
2018-06-03 22:17:00,-68345.47566
2018-06-03 22:18:00,-68346.81546
2018-06-03 22:19:00,-68349.49506
2018-06-03 22:20:00,-68364.23286
2018-06-03 22:21:00,-68364.23286
2018-06-03 22:22:00,-68364.23286
2018-06-03 22:23:00,-68354.85426
2018-06-03 22:24:00,-68355.52416
2018-06-03 22:25:00,-68358.87366
2018-06-03 22:26:00,-68356.19406
2018-06-03 22:27:00,-68355.52416
2018-06-03 22:28:00,-68354.85426
2018-06-03 22:29:00,-68346.81546
2018-06-03 22:30:00,-68346.81546
2018-06-03 22:31:00,-68350.83486
2018-06-03 22:32:00,-68352.84456
2018-06-03 22:33:00,-68353.51446
2018-06-03 22:34:00,-68348.15526
2018-06-03 22:35:00,-68354.18436
2018-06-03 22:36:00,-68355.52416
2018-06-03 22:37:00,-68354.85426
2018-06-03 22:38:00,-68357.53386
2018-06-03 22:39:00,-68353.51446
2018-06-03 22:40:00,-68354.18436
2018-06-03 22:41:00,-68351.50476
2018-06-03 22:42:00,-68354.18436
2018-06-03 22:43:00,-68354.85426
2018-06-03 22:44:00,-68356.19406
2018-06-03 22:45:00,-68355.52416
2018-06-03 22:46:00,-68358.20376
2018-06-03 22:47:00,-68357.53386
2018-06-03 22:48:00,-68354.85426
2018-06-03 22:49:00,-68358.87366
2018-06-03 22:50:00,-68355.52416
2018-06-03 22:51:00,-68355.52416
2018-06-03 22:52:00,-68355.52416
2018-06-03 22:53:00,-68348.82516
2018-06-03 22:54:00,-68348.15526
2018-06-03 22:55:00,-68352.84456
2018-06-03 22:56:00,-68350.83486
2018-06-03 22:57:00,-68350.83486
2018-06-03 22:58:00,-68353.51446
2018-06-03 22:59:00,-68357.53386
2018-06-03 23:00:00,-68356.86396
2018-06-03 23:01:00,-68357.53386
2018-06-03 23:02:00,-68358.87366
2018-06-03 23:03:00,-68364.23286
2018-06-03 23:04:00,-68366.24256
2018-06-03 23:05:00,-68358.20376
2018-06-03 23:06:00,-68358.20376
2018-06-03 23:07:00,-68358.87366
2018-06-03 23:08:00,-68358.87366
2018-06-03 23:09:00,-68365.57266
2018-06-03 23:10:00,-68362.22316
2018-06-03 23:11:00,-68362.89306
2018-06-03 23:12:00,-68362.89306
2018-06-03 23:13:00,-68362.89306
2018-06-03 23:14:00,-68356.19406
2018-06-03 23:15:00,-68358.20376
2018-06-03 23:16:00,-68367.58236
2018-06-03 23:17:00,-68367.58236
2018-06-03 23:18:00,-68366.91246
2018-06-03 23:19:00,-68367.58236
2018-06-03 23:20:00,-68366.24256
2018-06-03 23:21:00,-68366.24256
2018-06-03 23:22:00,-68366.91246
2018-06-03 23:23:00,-68366.24256
2018-06-03 23:24:00,-68366.91246
2018-06-03 23:25:00,-68358.20376
2018-06-03 23:26:00,-68357.53386
2018-06-03 23:27:00,-68357.53386
2018-06-03 23:28:00,-68357.53386
2018-06-03 23:29:00,-68357.53386
2018-06-03 23:30:00,-68362.22316
2018-06-03 23:31:00,-68362.22316
2018-06-03 23:32:00,-68362.22316
2018-06-03 23:33:00,-68368.25226
2018-06-03 23:34:00,-68368.25226
2018-06-03 23:35:00,-68365.57266
2018-06-03 23:36:00,-68365.57266
2018-06-03 23:37:00,-68365.57266
2018-06-03 23:38:00,-68367.58236
2018-06-03 23:39:00,-68366.24256
2018-06-03 23:40:00,-68366.24256
2018-06-03 23:41:00,-68364.90276
2018-06-03 23:42:00,-68364.90276
2018-06-03 23:43:00,-68366.91246
2018-06-03 23:44:00,-68369.59206
2018-06-03 23:45:00,-68369.59206
2018-06-03 23:46:00,-68369.59206
2018-06-03 23:47:00,-68369.59206
2018-06-03 23:48:00,-68367.58236
2018-06-03 23:49:00,-68368.92216
2018-06-03 23:50:00,-68375.62116
2018-06-03 23:51:00,-68372.27166
2018-06-03 23:52:00,-68374.28136
2018-06-03 23:53:00,-68372.94156
2018-06-03 23:54:00,-68370.93186
2018-06-03 23:55:00,-68373.61146
2018-06-03 23:56:00,-68373.61146
2018-06-03 23:57:00,-68370.93186
2018-06-03 23:58:00,-68369.59206
2018-06-03 23:59:00,-68372.94156
2018-06-04 00:00:00,-68368.92216
2018-06-04 00:01:00,-68368.92216
2018-06-04 00:02:00,-68368.92216
2018-06-04 00:03:00,-68366.24256
2018-06-04 00:04:00,-68364.90276
2018-06-04 00:05:00,-68367.58236
2018-06-04 00:06:00,-68367.58236
2018-06-04 00:07:00,-68365.57266
2018-06-04 00:08:00,-68364.90276
2018-06-04 00:09:00,-68366.24256
2018-06-04 00:10:00,-68366.24256
2018-06-04 00:11:00,-68364.90276
2018-06-04 00:12:00,-68365.57266
2018-06-04 00:13:00,-68365.57266
2018-06-04 00:14:00,-68367.58236
2018-06-04 00:15:00,-68366.91246
2018-06-04 00:16:00,-68367.58236
2018-06-04 00:17:00,-68364.90276
2018-06-04 00:18:00,-68364.90276
2018-06-04 00:19:00,-68363.56296
2018-06-04 00:20:00,-68363.56296
2018-06-04 00:21:00,-68367.58236
2018-06-04 00:22:00,-68368.92216
2018-06-04 00:23:00,-68370.26196
2018-06-04 00:24:00,-68371.60176
2018-06-04 00:25:00,-68372.27166
2018-06-04 00:26:00,-68374.95126
2018-06-04 00:27:00,-68366.91246
2018-06-04 00:28:00,-68374.28136
2018-06-04 00:29:00,-68368.92216
2018-06-04 00:30:00,-68367.58236
2018-06-04 00:31:00,-68367.58236
2018-06-04 00:32:00,-68367.58236
2018-06-04 00:33:00,-68369.59206
2018-06-04 00:34:00,-68369.59206
2018-06-04 00:35:00,-68370.93186
2018-06-04 00:36:00,-68368.25226
2018-06-04 00:37:00,-68368.92216
2018-06-04 00:38:00,-68370.26196
2018-06-04 00:39:00,-68368.92216
2018-06-04 00:40:00,-68368.92216
2018-06-04 00:41:00,-68366.91246
2018-06-04 00:42:00,-68366.24256
2018-06-04 00:43:00,-68366.24256
2018-06-04 00:44:00,-68368.92216
2018-06-04 00:45:00,-68368.25226
2018-06-04 00:46:00,-68371.60176
2018-06-04 00:47:00,-68371.60176
2018-06-04 00:48:00,-68372.94156
2018-06-04 00:49:00,-68372.94156
2018-06-04 00:50:00,-68372.94156
2018-06-04 00:51:00,-68372.94156
2018-06-04 00:52:00,-68358.87366
2018-06-04 00:53:00,-68362.22316
2018-06-04 00:54:00,-68359.54356
2018-06-04 00:55:00,-68367.58236
2018-06-04 00:56:00,-68367.58236
2018-06-04 00:57:00,-68368.25226
2018-06-04 00:58:00,-68373.61146
2018-06-04 00:59:00,-68379.64056
2018-06-04 01:00:00,-68378.30076
2018-06-04 01:01:00,-68375.62116
2018-06-04 01:02:00,-68372.94156
2018-06-04 01:03:00,-68372.27166
2018-06-04 01:04:00,-68372.27166
2018-06-04 01:05:00,-68365.57266
2018-06-04 01:06:00,-68366.24256
2018-06-04 01:07:00,-68365.57266
2018-06-04 01:08:00,-68368.25226
2018-06-04 01:09:00,-68375.62116
2018-06-04 01:10:00,-68370.93186
2018-06-04 01:11:00,-68372.94156
2018-06-04 01:12:00,-68373.61146
2018-06-04 01:13:00,-68370.93186
2018-06-04 01:14:00,-68373.61146
2018-06-04 01:15:00,-68373.61146
2018-06-04 01:16:00,-68358.20376
2018-06-04 01:17:00,-68345.47566
2018-06-04 01:18:00,-68344.80576
2018-06-04 01:19:00,-68343.46596
2018-06-04 01:20:00,-68346.81546
2018-06-04 01:21:00,-68342.79606
2018-06-04 01:22:00,-68348.82516
2018-06-04 01:23:00,-68349.49506
2018-06-04 01:24:00,-68348.15526
2018-06-04 01:25:00,-68348.15526
2018-06-04 01:26:00,-68343.46596
2018-06-04 01:27:00,-68343.46596
2018-06-04 01:28:00,-68340.78636
2018-06-04 01:29:00,-68346.14556
2018-06-04 01:30:00,-68347.48536
2018-06-04 01:31:00,-68348.15526
2018-06-04 01:32:00,-68345.47566
2018-06-04 01:33:00,-68345.47566
2018-06-04 01:34:00,-68345.47566
2018-06-04 01:35:00,-68357.53386
2018-06-04 01:36:00,-68361.55326
2018-06-04 01:37:00,-68360.88336
2018-06-04 01:38:00,-68356.86396
2018-06-04 01:39:00,-68348.15526
2018-06-04 01:40:00,-68348.82516
2018-06-04 01:41:00,-68340.78636
2018-06-04 01:42:00,-68340.11646
2018-06-04 01:43:00,-68340.11646
2018-06-04 01:44:00,-68335.42716
2018-06-04 01:45:00,-68331.40776
2018-06-04 01:46:00,-68334.75726
2018-06-04 01:47:00,-68328.72816
2018-06-04 01:48:00,-68332.07766
2018-06-04 01:49:00,-68324.03886
2018-06-04 01:50:00,-68322.69906
2018-06-04 01:51:00,-68318.67966
2018-06-04 01:52:00,-68320.01946
2018-06-04 01:53:00,-68320.01946
2018-06-04 01:54:00,-68304.61176
2018-06-04 01:55:00,-68301.93216
2018-06-04 01:56:00,-68297.24286
2018-06-04 01:57:00,-68306.62146
2018-06-04 01:58:00,-68295.23316
2018-06-04 01:59:00,-68295.23316
2018-06-04 02:00:00,-68303.27196
2018-06-04 02:01:00,-68300.59236
2018-06-04 02:02:00,-68293.89336
2018-06-04 02:03:00,-68299.25256
2018-06-04 02:04:00,-68295.23316
2018-06-04 02:05:00,-68299.92246
2018-06-04 02:06:00,-68291.21376
2018-06-04 02:07:00,-68290.54386
2018-06-04 02:08:00,-68290.54386
2018-06-04 02:09:00,-68282.50506
2018-06-04 02:10:00,-68285.18466
2018-06-04 02:11:00,-68273.12646
2018-06-04 02:12:00,-68263.74786
2018-06-04 02:13:00,-68259.05856
2018-06-04 02:14:00,-68253.02946
2018-06-04 02:15:00,-68260.39836
2018-06-04 02:16:00,-68261.73816
2018-06-04 02:17:00,-68254.36926
2018-06-04 02:18:00,-68253.69936
2018-06-04 02:19:00,-68251.68966
2018-06-04 02:20:00,-68234.27226
2018-06-04 02:21:00,-68226.23346
2018-06-04 02:22:00,-68240.97126
2018-06-04 02:23:00,-68222.88396
2018-06-04 02:24:00,-68223.55386
2018-06-04 02:25:00,-68229.58296
2018-06-04 02:26:00,-68233.60236
2018-06-04 02:27:00,-68230.25286
2018-06-04 02:28:00,-68242.31106
2018-06-04 02:29:00,-68240.97126
2018-06-04 02:30:00,-68250.34986
2018-06-04 02:31:00,-68231.59266
2018-06-04 02:32:00,-68240.30136
2018-06-04 02:33:00,-68236.95186
2018-06-04 02:34:00,-68230.92276
2018-06-04 02:35:00,-68263.74786
2018-06-04 02:36:00,-68270.44686
2018-06-04 02:37:00,-68268.43716
2018-06-04 02:38:00,-68263.07796
2018-06-04 02:39:00,-68251.68966
2018-06-04 02:40:00,-68253.69936
2018-06-04 02:41:00,-68260.39836
2018-06-04 02:42:00,-68272.45656
2018-06-04 02:43:00,-68280.49536
2018-06-04 02:44:00,-68281.16526
2018-06-04 02:45:00,-68293.89336
2018-06-04 02:46:00,-68292.55356
2018-06-04 02:47:00,-68307.29136
2018-06-04 02:48:00,-68296.57296
2018-06-04 02:49:00,-68300.59236
2018-06-04 02:50:00,-68301.93216
2018-06-04 02:51:00,-68306.62146
2018-06-04 02:52:00,-68312.65056
2018-06-04 02:53:00,-68305.95156
2018-06-04 02:54:00,-68320.68936
2018-06-04 02:55:00,-68331.40776
2018-06-04 02:56:00,-68344.13586
2018-06-04 02:57:00,-68340.78636
2018-06-04 02:58:00,-68347.48536
2018-06-04 02:59:00,-68339.44656
2018-06-04 03:00:00,-68340.78636
2018-06-04 03:01:00,-68354.18436
2018-06-04 03:02:00,-68336.76696
2018-06-04 03:03:00,-68320.68936
2018-06-04 03:04:00,-68305.95156
2018-06-04 03:05:00,-68298.58266
2018-06-04 03:06:00,-68283.17496
2018-06-04 03:07:00,-68298.58266
2018-06-04 03:08:00,-68305.28166
2018-06-04 03:09:00,-68298.58266
2018-06-04 03:10:00,-68307.29136
2018-06-04 03:11:00,-68324.70876
2018-06-04 03:12:00,-68315.33016
2018-06-04 03:13:00,-68308.63116
2018-06-04 03:14:00,-68311.98066
2018-06-04 03:15:00,-68312.65056
2018-06-04 03:16:00,-68302.60206
2018-06-04 03:17:00,-68306.62146
2018-06-04 03:18:00,-68312.65056
2018-06-04 03:19:00,-68317.33986
2018-06-04 03:20:00,-68322.69906
2018-06-04 03:21:00,-68325.37866
2018-06-04 03:22:00,-68325.37866
2018-06-04 03:23:00,-68326.71846
2018-06-04 03:24:00,-68324.03886
2018-06-04 03:25:00,-68314.66026
2018-06-04 03:26:00,-68308.63116
2018-06-04 03:27:00,-68316.66996
2018-06-04 03:28:00,-68308.63116
2018-06-04 03:29:00,-68292.55356
2018-06-04 03:30:00,-68290.54386
2018-06-04 03:31:00,-68299.92246
2018-06-04 03:32:00,-68297.24286
2018-06-04 03:33:00,-68289.20406
2018-06-04 03:34:00,-68277.81576
2018-06-04 03:35:00,-68299.25256
2018-06-04 03:36:00,-68299.92246
2018-06-04 03:37:00,-68278.48566
2018-06-04 03:38:00,-68289.87396
2018-06-04 03:39:00,-68291.88366
2018-06-04 03:40:00,-68291.88366
2018-06-04 03:41:00,-68295.90306
2018-06-04 03:42:00,-68295.90306
2018-06-04 03:43:00,-68312.65056
2018-06-04 03:44:00,-68322.02916
2018-06-04 03:45:00,-68335.42716
2018-06-04 03:46:00,-68346.81546
2018-06-04 03:47:00,-68350.83486
2018-06-04 03:48:00,-68348.82516
2018-06-04 03:49:00,-68334.08736
2018-06-04 03:50:00,-68324.03886
2018-06-04 03:51:00,-68316.66996
2018-06-04 03:52:00,-68316.66996
2018-06-04 03:53:00,-68328.05826
2018-06-04 03:54:00,-68328.05826
2018-06-04 03:55:00,-68337.43686
2018-06-04 03:56:00,-68330.06796
2018-06-04 03:57:00,-68326.04856
2018-06-04 03:58:00,-68313.99036
2018-06-04 03:59:00,-68305.95156
2018-06-04 04:00:00,-68299.92246
2018-06-04 04:01:00,-68289.87396
2018-06-04 04:02:00,-68296.57296
2018-06-04 04:03:00,-68299.25256
2018-06-04 04:04:00,-68307.96126
2018-06-04 04:05:00,-68337.43686
2018-06-04 04:06:00,-68342.12616
2018-06-04 04:07:00,-68366.24256
2018-06-04 04:08:00,-68351.50476
2018-06-04 04:09:00,-68342.12616
2018-06-04 04:10:00,-68328.72816
2018-06-04 04:11:00,-68333.41746
2018-06-04 04:12:00,-68324.03886
2018-06-04 04:13:00,-68316.00006
2018-06-04 04:14:00,-68317.33986
2018-06-04 04:15:00,-68324.70876
2018-06-04 04:16:00,-68324.03886
2018-06-04 04:17:00,-68334.08736
2018-06-04 04:18:00,-68324.03886
2018-06-04 04:19:00,-68320.68936
2018-06-04 04:20:00,-68319.34956
2018-06-04 04:21:00,-68319.34956
2018-06-04 04:22:00,-68316.66996
2018-06-04 04:23:00,-68313.32046
2018-06-04 04:24:00,-68319.34956
2018-06-04 04:25:00,-68309.97096
2018-06-04 04:26:00,-68322.69906
2018-06-04 04:27:00,-68311.31076
2018-06-04 04:28:00,-68324.03886
2018-06-04 04:29:00,-68324.70876
2018-06-04 04:30:00,-68342.12616
2018-06-04 04:31:00,-68348.15526
2018-06-04 04:32:00,-68347.48536
2018-06-04 04:33:00,-68357.53386
2018-06-04 04:34:00,-68356.86396
2018-06-04 04:35:00,-68358.20376
2018-06-04 04:36:00,-68352.17466
2018-06-04 04:37:00,-68346.14556
2018-06-04 04:38:00,-68344.13586
