,CL6
2018-07-18 02:35:00,51082.66215
2018-07-18 02:36:00,51080.71215
2018-07-18 02:37:00,51080.71215
2018-07-18 02:38:00,51083.63715
2018-07-18 02:39:00,51086.56215
2018-07-18 02:40:00,51090.46215
2018-07-18 02:41:00,51091.43715
2018-07-18 02:42:00,51095.33715
2018-07-18 02:43:00,51097.28715
2018-07-18 02:44:00,51097.28715
2018-07-18 02:45:00,51096.31215
2018-07-18 02:46:00,51091.43715
2018-07-18 02:47:00,51091.43715
2018-07-18 02:48:00,51089.48715
2018-07-18 02:49:00,51088.51215
2018-07-18 02:50:00,51080.71215
2018-07-18 02:51:00,51084.61215
2018-07-18 02:52:00,51082.66215
2018-07-18 02:53:00,51079.73715
2018-07-18 02:54:00,51082.66215
2018-07-18 02:55:00,51081.68715
2018-07-18 02:56:00,51084.61215
2018-07-18 02:57:00,51084.61215
2018-07-18 02:58:00,51084.61215
2018-07-18 02:59:00,51081.68715
2018-07-18 03:00:00,51072.91215
2018-07-18 03:01:00,51064.13715
2018-07-18 03:02:00,51061.21215
2018-07-18 03:03:00,51065.11215
2018-07-18 03:04:00,51064.13715
2018-07-18 03:05:00,51068.03715
2018-07-18 03:06:00,51073.88715
2018-07-18 03:07:00,51079.73715
2018-07-18 03:08:00,51073.88715
2018-07-18 03:09:00,51068.03715
2018-07-18 03:10:00,51068.03715
2018-07-18 03:11:00,51058.28715
2018-07-18 03:12:00,51057.31215
2018-07-18 03:13:00,51051.46215
2018-07-18 03:14:00,51056.33715
2018-07-18 03:15:00,51060.23715
2018-07-18 03:16:00,51061.21215
2018-07-18 03:17:00,51053.41215
2018-07-18 03:18:00,51051.46215
2018-07-18 03:19:00,51053.41215
2018-07-18 03:20:00,51058.28715
2018-07-18 03:21:00,51046.58715
2018-07-18 03:22:00,51048.53715
2018-07-18 03:23:00,51044.63715
2018-07-18 03:24:00,51044.63715
2018-07-18 03:25:00,51046.58715
2018-07-18 03:26:00,51046.58715
2018-07-18 03:27:00,51050.48715
2018-07-18 03:28:00,51053.41215
2018-07-18 03:29:00,51055.36215
2018-07-18 03:30:00,51064.13715
2018-07-18 03:31:00,51063.16215
2018-07-18 03:32:00,51064.13715
2018-07-18 03:33:00,51063.16215
2018-07-18 03:34:00,51068.03715
2018-07-18 03:35:00,51067.06215
2018-07-18 03:36:00,51066.08715
2018-07-18 03:37:00,51069.01215
2018-07-18 03:38:00,51069.01215
2018-07-18 03:39:00,51067.06215
2018-07-18 03:40:00,51070.96215
2018-07-18 03:41:00,51067.06215
2018-07-18 03:42:00,51068.03715
2018-07-18 03:43:00,51071.93715
2018-07-18 03:44:00,51067.06215
2018-07-18 03:45:00,51066.08715
2018-07-18 03:46:00,51066.08715
2018-07-18 03:47:00,51070.96215
2018-07-18 03:48:00,51076.81215
2018-07-18 03:49:00,51079.73715
2018-07-18 03:50:00,51080.71215
2018-07-18 03:51:00,51084.61215
2018-07-18 03:52:00,51080.71215
2018-07-18 03:53:00,51080.71215
2018-07-18 03:54:00,51086.56215
2018-07-18 03:55:00,51084.61215
2018-07-18 03:56:00,51084.61215
2018-07-18 03:57:00,51082.66215
2018-07-18 03:58:00,51081.68715
2018-07-18 03:59:00,51086.56215
2018-07-18 04:00:00,51080.71215
2018-07-18 04:01:00,51077.78715
2018-07-18 04:02:00,51077.78715
2018-07-18 04:03:00,51085.58715
2018-07-18 04:04:00,51091.43715
2018-07-18 04:05:00,51085.58715
2018-07-18 04:06:00,51079.73715
2018-07-18 04:07:00,51075.83715
2018-07-18 04:08:00,51076.81215
2018-07-18 04:09:00,51073.88715
2018-07-18 04:10:00,51078.76215
2018-07-18 04:11:00,51079.73715
2018-07-18 04:12:00,51078.76215
2018-07-18 04:13:00,51075.83715
2018-07-18 04:14:00,51077.78715
2018-07-18 04:15:00,51075.83715
2018-07-18 04:16:00,51070.96215
2018-07-18 04:17:00,51070.96215
2018-07-18 04:18:00,51082.66215
2018-07-18 04:19:00,51090.46215
2018-07-18 04:20:00,51096.31215
2018-07-18 04:21:00,51098.26215
2018-07-18 04:22:00,51096.31215
2018-07-18 04:23:00,51096.31215
2018-07-18 04:24:00,51094.36215
2018-07-18 04:25:00,51094.36215
2018-07-18 04:26:00,51096.31215
2018-07-18 04:27:00,51094.36215
2018-07-18 04:28:00,51096.31215
2018-07-18 04:29:00,51092.41215
2018-07-18 04:30:00,51091.43715
2018-07-18 04:31:00,51094.36215
2018-07-18 04:32:00,51095.33715
2018-07-18 04:33:00,51093.38715
2018-07-18 04:34:00,51092.41215
2018-07-18 04:35:00,51094.36215
2018-07-18 04:36:00,51092.41215
2018-07-18 04:37:00,51088.51215
2018-07-18 04:38:00,51089.48715
2018-07-18 04:39:00,51084.61215
2018-07-18 04:40:00,51087.53715
2018-07-18 04:41:00,51088.51215
2018-07-18 04:42:00,51086.56215
2018-07-18 04:43:00,51082.66215
2018-07-18 04:44:00,51086.56215
2018-07-18 04:45:00,51088.51215
2018-07-18 04:46:00,51091.43715
2018-07-18 04:47:00,51096.31215
2018-07-18 04:48:00,51098.26215
2018-07-18 04:49:00,51108.01215
2018-07-18 04:50:00,51107.03715
2018-07-18 04:51:00,51108.01215
2018-07-18 04:52:00,51111.91215
2018-07-18 04:53:00,51105.08715
2018-07-18 04:54:00,51108.01215
2018-07-18 04:55:00,51107.03715
2018-07-18 04:56:00,51106.06215
2018-07-18 04:57:00,51106.06215
2018-07-18 04:58:00,51104.11215
2018-07-18 04:59:00,51107.03715
2018-07-18 05:00:00,51105.08715
2018-07-18 05:01:00,51103.13715
2018-07-18 05:02:00,51105.08715
2018-07-18 05:03:00,51107.03715
2018-07-18 05:04:00,51107.03715
2018-07-18 05:05:00,51103.13715
2018-07-18 05:06:00,51105.08715
2018-07-18 05:07:00,51109.96215
2018-07-18 05:08:00,51108.01215
2018-07-18 05:09:00,51103.13715
2018-07-18 05:10:00,51104.11215
2018-07-18 05:11:00,51103.13715
2018-07-18 05:12:00,51102.16215
2018-07-18 05:13:00,51101.18715
2018-07-18 05:14:00,51102.16215
2018-07-18 05:15:00,51099.23715
2018-07-18 05:16:00,51097.28715
2018-07-18 05:17:00,51096.31215
2018-07-18 05:18:00,51096.31215
2018-07-18 05:19:00,51096.31215
2018-07-18 05:20:00,51100.21215
2018-07-18 05:21:00,51102.16215
2018-07-18 05:22:00,51101.18715
2018-07-18 05:23:00,51104.11215
2018-07-18 05:24:00,51105.08715
2018-07-18 05:25:00,51107.03715
2018-07-18 05:26:00,51104.11215
2018-07-18 05:27:00,51106.06215
2018-07-18 05:28:00,51106.06215
2018-07-18 05:29:00,51105.08715
2018-07-18 05:30:00,51104.11215
2018-07-18 05:31:00,51105.08715
2018-07-18 05:32:00,51108.01215
2018-07-18 05:33:00,51105.08715
2018-07-18 05:34:00,51105.08715
2018-07-18 05:35:00,51108.01215
2018-07-18 05:36:00,51108.98715
2018-07-18 05:37:00,51109.96215
2018-07-18 05:38:00,51112.88715
2018-07-18 05:39:00,51111.91215
2018-07-18 05:40:00,51114.83715
2018-07-18 05:41:00,51117.76215
2018-07-18 05:42:00,51119.71215
2018-07-18 05:43:00,51123.61215
2018-07-18 05:44:00,51127.51215
2018-07-18 05:45:00,51127.51215
2018-07-18 05:46:00,51126.53715
2018-07-18 05:47:00,51123.61215
2018-07-18 05:48:00,51121.66215
2018-07-18 05:49:00,51120.68715
2018-07-18 05:50:00,51120.68715
2018-07-18 05:51:00,51123.61215
2018-07-18 05:52:00,51119.71215
2018-07-18 05:53:00,51123.61215
2018-07-18 05:54:00,51124.58715
2018-07-18 05:55:00,51127.51215
2018-07-18 05:56:00,51129.46215
2018-07-18 05:57:00,51130.43715
2018-07-18 05:58:00,51128.48715
2018-07-18 05:59:00,51128.48715
2018-07-18 06:00:00,51122.63715
2018-07-18 06:01:00,51117.76215
2018-07-18 06:02:00,51116.78715
2018-07-18 06:03:00,51117.76215
2018-07-18 06:04:00,51117.76215
2018-07-18 06:05:00,51116.78715
2018-07-18 06:06:00,51118.73715
2018-07-18 06:07:00,51117.76215
2018-07-18 06:08:00,51120.68715
2018-07-18 06:09:00,51124.58715
2018-07-18 06:10:00,51121.66215
2018-07-18 06:11:00,51118.73715
2018-07-18 06:12:00,51115.81215
2018-07-18 06:13:00,51116.78715
2018-07-18 06:14:00,51124.58715
2018-07-18 06:15:00,51123.61215
2018-07-18 06:16:00,51120.68715
2018-07-18 06:17:00,51114.83715
2018-07-18 06:18:00,51137.26215
2018-07-18 06:19:00,51133.36215
2018-07-18 06:20:00,51131.41215
2018-07-18 06:21:00,51133.36215
2018-07-18 06:22:00,51130.43715
2018-07-18 06:23:00,51127.51215
2018-07-18 06:24:00,51126.53715
2018-07-18 06:25:00,51127.51215
2018-07-18 06:26:00,51129.46215
2018-07-18 06:27:00,51128.48715
2018-07-18 06:28:00,51133.36215
2018-07-18 06:29:00,51129.46215
2018-07-18 06:30:00,51130.43715
2018-07-18 06:31:00,51129.46215
2018-07-18 06:32:00,51130.43715
2018-07-18 06:33:00,51133.36215
2018-07-18 06:34:00,51124.58715
2018-07-18 06:35:00,51128.48715
2018-07-18 06:36:00,51127.51215
2018-07-18 06:37:00,51129.46215
2018-07-18 06:38:00,51131.41215
2018-07-18 06:39:00,51130.43715
2018-07-18 06:40:00,51129.46215
2018-07-18 06:41:00,51124.58715
2018-07-18 06:42:00,51123.61215
2018-07-18 06:43:00,51127.51215
2018-07-18 06:44:00,51125.56215
2018-07-18 06:45:00,51119.71215
2018-07-18 06:46:00,51117.76215
2018-07-18 06:47:00,51111.91215
2018-07-18 06:48:00,51115.81215
2018-07-18 06:49:00,51118.73715
2018-07-18 06:50:00,51121.66215
2018-07-18 06:51:00,51120.68715
2018-07-18 06:52:00,51122.63715
2018-07-18 06:53:00,51125.56215
2018-07-18 06:54:00,51120.68715
2018-07-18 06:55:00,51117.76215
2018-07-18 06:56:00,51113.86215
2018-07-18 06:57:00,51110.93715
2018-07-18 06:58:00,51115.81215
2018-07-18 06:59:00,51115.81215
2018-07-18 07:00:00,51112.88715
2018-07-18 07:01:00,51114.83715
2018-07-18 07:02:00,51115.81215
2018-07-18 07:03:00,51112.88715
2018-07-18 07:04:00,51115.81215
2018-07-18 07:05:00,51114.83715
2018-07-18 07:06:00,51119.71215
2018-07-18 07:07:00,51118.73715
2018-07-18 07:08:00,51115.81215
2018-07-18 07:09:00,51115.81215
2018-07-18 07:10:00,51118.73715
2018-07-18 07:11:00,51116.78715
2018-07-18 07:12:00,51116.78715
2018-07-18 07:13:00,51122.63715
2018-07-18 07:14:00,51127.51215
2018-07-18 07:15:00,51124.58715
2018-07-18 07:16:00,51123.61215
2018-07-18 07:17:00,51121.66215
2018-07-18 07:18:00,51127.51215
2018-07-18 07:19:00,51127.51215
2018-07-18 07:20:00,51126.53715
2018-07-18 07:21:00,51122.63715
2018-07-18 07:22:00,51125.56215
2018-07-18 07:23:00,51125.56215
2018-07-18 07:24:00,51127.51215
2018-07-18 07:25:00,51116.78715
2018-07-18 07:26:00,51117.76215
2018-07-18 07:27:00,51115.81215
2018-07-18 07:28:00,51116.78715
2018-07-18 07:29:00,51115.81215
2018-07-18 07:30:00,51113.86215
2018-07-18 07:31:00,51109.96215
2018-07-18 07:32:00,51111.91215
2018-07-18 07:33:00,51115.81215
2018-07-18 07:34:00,51117.76215
2018-07-18 07:35:00,51113.86215
2018-07-18 07:36:00,51110.93715
2018-07-18 07:37:00,51113.86215
2018-07-18 07:38:00,51119.71215
2018-07-18 07:39:00,51117.76215
2018-07-18 07:40:00,51115.81215
2018-07-18 07:41:00,51117.76215
2018-07-18 07:42:00,51121.66215
2018-07-18 07:43:00,51121.66215
2018-07-18 07:44:00,51119.71215
2018-07-18 07:45:00,51123.61215
2018-07-18 07:46:00,51121.66215
2018-07-18 07:47:00,51118.73715
2018-07-18 07:48:00,51123.61215
2018-07-18 07:49:00,51125.56215
2018-07-18 07:50:00,51123.61215
2018-07-18 07:51:00,51117.76215
2018-07-18 07:52:00,51120.68715
2018-07-18 07:53:00,51120.68715
2018-07-18 07:54:00,51120.68715
2018-07-18 07:55:00,51119.71215
2018-07-18 07:56:00,51120.68715
2018-07-18 07:57:00,51119.71215
2018-07-18 07:58:00,51115.81215
2018-07-18 07:59:00,51121.66215
2018-07-18 08:00:00,51119.71215
2018-07-18 08:01:00,51121.66215
2018-07-18 08:02:00,51129.46215
2018-07-18 08:03:00,51130.43715
2018-07-18 08:04:00,51130.43715
2018-07-18 08:05:00,51134.33715
2018-07-18 08:06:00,51141.16215
2018-07-18 08:07:00,51142.13715
2018-07-18 08:08:00,51138.23715
2018-07-18 08:09:00,51134.33715
2018-07-18 08:10:00,51139.21215
2018-07-18 08:11:00,51101.18715
2018-07-18 08:12:00,51110.93715
2018-07-18 08:13:00,51098.26215
2018-07-18 08:14:00,51108.01215
2018-07-18 08:15:00,51115.81215
2018-07-18 08:16:00,51112.88715
2018-07-18 08:17:00,51114.83715
2018-07-18 08:18:00,51112.88715
2018-07-18 08:19:00,51105.08715
2018-07-18 08:20:00,51105.08715
2018-07-18 08:21:00,51108.01215
2018-07-18 08:22:00,51114.83715
2018-07-18 08:23:00,51124.58715
2018-07-18 08:24:00,51127.51215
2018-07-18 08:25:00,51124.58715
2018-07-18 08:26:00,51126.53715
2018-07-18 08:27:00,51134.33715
2018-07-18 08:28:00,51126.53715
2018-07-18 08:29:00,51125.56215
2018-07-18 08:30:00,51124.58715
2018-07-18 08:31:00,51125.56215
2018-07-18 08:32:00,51127.51215
2018-07-18 08:33:00,51123.61215
2018-07-18 08:34:00,51125.56215
2018-07-18 08:35:00,51120.68715
2018-07-18 08:36:00,51123.61215
2018-07-18 08:37:00,51119.71215
2018-07-18 08:38:00,51119.71215
2018-07-18 08:39:00,51115.81215
2018-07-18 08:40:00,51114.83715
2018-07-18 08:41:00,51114.83715
2018-07-18 08:42:00,51112.88715
2018-07-18 08:43:00,51116.78715
2018-07-18 08:44:00,51110.93715
2018-07-18 08:45:00,51107.03715
2018-07-18 08:46:00,51110.93715
2018-07-18 08:47:00,51112.88715
2018-07-18 08:48:00,51119.71215
2018-07-18 08:49:00,51118.73715
2018-07-18 08:50:00,51114.83715
2018-07-18 08:51:00,51119.71215
2018-07-18 08:52:00,51121.66215
2018-07-18 08:53:00,51119.71215
2018-07-18 08:54:00,51123.61215
2018-07-18 08:55:00,51109.96215
2018-07-18 08:56:00,51108.01215
2018-07-18 08:57:00,51107.03715
2018-07-18 08:58:00,51104.11215
2018-07-18 08:59:00,51103.13715
2018-07-18 09:00:00,51103.13715
2018-07-18 09:01:00,51107.03715
2018-07-18 09:02:00,51104.11215
2018-07-18 09:03:00,51104.11215
2018-07-18 09:04:00,51102.16215
2018-07-18 09:05:00,51102.16215
2018-07-18 09:06:00,51099.23715
2018-07-18 09:07:00,51100.21215
2018-07-18 09:08:00,51101.18715
2018-07-18 09:09:00,51109.96215
2018-07-18 09:10:00,51117.76215
2018-07-18 09:11:00,51117.76215
2018-07-18 09:12:00,51124.58715
2018-07-18 09:13:00,51121.66215
2018-07-18 09:14:00,51118.73715
2018-07-18 09:15:00,51117.76215
2018-07-18 09:16:00,51117.76215
2018-07-18 09:17:00,51125.56215
2018-07-18 09:18:00,51124.58715
2018-07-18 09:19:00,51118.73715
2018-07-18 09:20:00,51111.91215
2018-07-18 09:21:00,51116.78715
2018-07-18 09:22:00,51112.88715
2018-07-18 09:23:00,51109.96215
2018-07-18 09:24:00,51102.16215
2018-07-18 09:25:00,51096.31215
2018-07-18 09:26:00,51087.53715
2018-07-18 09:27:00,51097.28715
2018-07-18 09:28:00,51110.93715
2018-07-18 09:29:00,51125.56215
2018-07-18 09:30:00,51090.46215
2018-07-18 09:31:00,51108.01215
2018-07-18 09:32:00,51123.61215
2018-07-18 09:33:00,51111.91215
2018-07-18 09:34:00,51158.71215
2018-07-18 09:35:00,51147.01215
2018-07-18 09:36:00,51130.43715
2018-07-18 09:37:00,51141.16215
2018-07-18 09:38:00,51137.26215
2018-07-18 09:39:00,51162.61215
2018-07-18 09:40:00,51143.11215
2018-07-18 09:41:00,51112.88715
2018-07-18 09:42:00,51128.48715
2018-07-18 09:43:00,51117.76215
2018-07-18 09:44:00,51138.23715
2018-07-18 09:45:00,51135.31215
2018-07-18 09:46:00,51129.46215
2018-07-18 09:47:00,51143.11215
2018-07-18 09:48:00,51137.26215
2018-07-18 09:49:00,51158.71215
2018-07-18 09:50:00,51141.16215
2018-07-18 09:51:00,51155.78715
2018-07-18 09:52:00,51152.86215
2018-07-18 09:53:00,51135.31215
2018-07-18 09:54:00,51144.08715
2018-07-18 09:55:00,51158.71215
2018-07-18 09:56:00,51182.11215
2018-07-18 09:57:00,51198.68715
2018-07-18 09:58:00,51199.66215
2018-07-18 09:59:00,51209.41215
2018-07-18 10:00:00,51200.63715
2018-07-18 10:01:00,51186.01215
2018-07-18 10:02:00,51187.96215
2018-07-18 10:03:00,51178.21215
2018-07-18 10:04:00,51181.13715
2018-07-18 10:05:00,51207.46215
2018-07-18 10:06:00,51214.28715
2018-07-18 10:07:00,51210.38715
2018-07-18 10:08:00,51213.31215
2018-07-18 10:09:00,51216.23715
2018-07-18 10:10:00,51219.16215
2018-07-18 10:11:00,51199.66215
2018-07-18 10:12:00,51200.63715
2018-07-18 10:13:00,51199.66215
2018-07-18 10:14:00,51190.88715
2018-07-18 10:15:00,51194.78715
2018-07-18 10:16:00,51182.11215
2018-07-18 10:17:00,51180.16215
2018-07-18 10:18:00,51154.81215
2018-07-18 10:19:00,51165.53715
2018-07-18 10:20:00,51132.38715
2018-07-18 10:21:00,51148.96215
2018-07-18 10:22:00,51153.83715
2018-07-18 10:23:00,51138.23715
2018-07-18 10:24:00,51150.91215
2018-07-18 10:25:00,51141.16215
2018-07-18 10:26:00,51142.13715
2018-07-18 10:27:00,51138.23715
2018-07-18 10:28:00,51159.68715
2018-07-18 10:29:00,51152.86215
2018-07-18 10:30:00,51143.11215
2018-07-18 10:31:00,51148.96215
2018-07-18 10:32:00,51147.01215
2018-07-18 10:33:00,51157.73715
2018-07-18 10:34:00,51172.36215
2018-07-18 10:35:00,51187.96215
2018-07-18 10:36:00,51197.71215
2018-07-18 10:37:00,51192.83715
2018-07-18 10:38:00,51190.88715
2018-07-18 10:39:00,51182.11215
2018-07-18 10:40:00,51195.76215
2018-07-18 10:41:00,51201.61215
2018-07-18 10:42:00,51217.21215
2018-07-18 10:43:00,51230.86215
2018-07-18 10:44:00,51217.21215
2018-07-18 10:45:00,51224.03715
2018-07-18 10:46:00,51221.11215
2018-07-18 10:47:00,51211.36215
2018-07-18 10:48:00,51210.38715
2018-07-18 10:49:00,51211.36215
2018-07-18 10:50:00,51216.23715
2018-07-18 10:51:00,51220.13715
2018-07-18 10:52:00,51213.31215
2018-07-18 10:53:00,51201.61215
2018-07-18 10:54:00,51204.53715
2018-07-18 10:55:00,51213.31215
2018-07-18 10:56:00,51214.28715
2018-07-18 10:57:00,51220.13715
2018-07-18 10:58:00,51237.68715
2018-07-18 10:59:00,51234.76215
2018-07-18 11:00:00,51225.01215
2018-07-18 11:01:00,51222.08715
2018-07-18 11:02:00,51222.08715
2018-07-18 11:03:00,51217.21215
2018-07-18 11:04:00,51223.06215
2018-07-18 11:05:00,51237.68715
2018-07-18 11:06:00,51238.66215
2018-07-18 11:07:00,51232.81215
2018-07-18 11:08:00,51227.93715
2018-07-18 11:09:00,51233.78715
2018-07-18 11:10:00,51235.73715
2018-07-18 11:11:00,51242.56215
2018-07-18 11:12:00,51243.53715
2018-07-18 11:13:00,51246.46215
2018-07-18 11:14:00,51242.56215
2018-07-18 11:15:00,51241.58715
2018-07-18 11:16:00,51237.68715
2018-07-18 11:17:00,51236.71215
2018-07-18 11:18:00,51235.73715
2018-07-18 11:19:00,51236.71215
2018-07-18 11:20:00,51229.88715
2018-07-18 11:21:00,51232.81215
2018-07-18 11:22:00,51232.81215
2018-07-18 11:23:00,51235.73715
2018-07-18 11:24:00,51232.81215
2018-07-18 11:25:00,51234.76215
2018-07-18 11:26:00,51246.46215
2018-07-18 11:27:00,51250.36215
2018-07-18 11:28:00,51251.33715
2018-07-18 11:29:00,51250.36215
2018-07-18 11:30:00,51256.21215
2018-07-18 11:31:00,51242.56215
2018-07-18 11:32:00,51230.86215
2018-07-18 11:33:00,51238.66215
2018-07-18 11:34:00,51236.71215
2018-07-18 11:35:00,51236.71215
2018-07-18 11:36:00,51240.61215
2018-07-18 11:37:00,51248.41215
2018-07-18 11:38:00,51246.46215
2018-07-18 11:39:00,51248.41215
2018-07-18 11:40:00,51250.36215
2018-07-18 11:41:00,51243.53715
2018-07-18 11:42:00,51238.66215
2018-07-18 11:43:00,51237.68715
2018-07-18 11:44:00,51238.66215
2018-07-18 11:45:00,51242.56215
2018-07-18 11:46:00,51236.71215
2018-07-18 11:47:00,51251.33715
2018-07-18 11:48:00,51246.46215
2018-07-18 11:49:00,51240.61215
2018-07-18 11:50:00,51258.16215
2018-07-18 11:51:00,51254.26215
2018-07-18 11:52:00,51254.26215
2018-07-18 11:53:00,51262.06215
2018-07-18 11:54:00,51256.21215
2018-07-18 11:55:00,51248.41215
2018-07-18 11:56:00,51243.53715
2018-07-18 11:57:00,51244.51215
2018-07-18 11:58:00,51250.36215
2018-07-18 11:59:00,51244.51215
2018-07-18 12:00:00,51250.36215
2018-07-18 12:01:00,51250.36215
2018-07-18 12:02:00,51253.28715
2018-07-18 12:03:00,51256.21215
2018-07-18 12:04:00,51262.06215
2018-07-18 12:05:00,51260.11215
2018-07-18 12:06:00,51260.11215
2018-07-18 12:07:00,51261.08715
2018-07-18 12:08:00,51254.26215
2018-07-18 12:09:00,51252.31215
2018-07-18 12:10:00,51250.36215
2018-07-18 12:11:00,51252.31215
2018-07-18 12:12:00,51248.41215
2018-07-18 12:13:00,51249.38715
2018-07-18 12:14:00,51252.31215
2018-07-18 12:15:00,51256.21215
