,RB9
2018-07-10 01:56:00,-1901557.11564
2018-07-10 01:57:00,-1901556.18744
2018-07-10 01:58:00,-1901556.65154
2018-07-10 01:59:00,-1901557.11564
2018-07-10 02:00:00,-1901563.61304
2018-07-10 02:01:00,-1901558.04384
2018-07-10 02:02:00,-1901557.11564
2018-07-10 02:03:00,-1901557.57974
2018-07-10 02:04:00,-1901558.04384
2018-07-10 02:05:00,-1901564.54124
2018-07-10 02:06:00,-1901563.14894
2018-07-10 02:07:00,-1901559.43614
2018-07-10 02:08:00,-1901552.93874
2018-07-10 02:09:00,-1901555.72334
2018-07-10 02:10:00,-1901552.01054
2018-07-10 02:11:00,-1901557.11564
2018-07-10 02:12:00,-1901555.25924
2018-07-10 02:13:00,-1901550.15414
2018-07-10 02:14:00,-1901545.51314
2018-07-10 02:15:00,-1901546.44134
2018-07-10 02:16:00,-1901542.26444
2018-07-10 02:17:00,-1901545.04904
2018-07-10 02:18:00,-1901540.87214
2018-07-10 02:19:00,-1901545.97724
2018-07-10 02:20:00,-1901556.18744
2018-07-10 02:21:00,-1901565.46944
2018-07-10 02:22:00,-1901567.32584
2018-07-10 02:23:00,-1901571.50274
2018-07-10 02:24:00,-1901561.75664
2018-07-10 02:25:00,-1901565.00534
2018-07-10 02:26:00,-1901559.43614
2018-07-10 02:27:00,-1901547.83364
2018-07-10 02:28:00,-1901553.86694
2018-07-10 02:29:00,-1901557.57974
2018-07-10 02:30:00,-1901559.90024
2018-07-10 02:31:00,-1901575.21554
2018-07-10 02:32:00,-1901578.46424
2018-07-10 02:33:00,-1901573.82324
2018-07-10 02:34:00,-1901578.00014
2018-07-10 02:35:00,-1901566.86174
2018-07-10 02:36:00,-1901554.33104
2018-07-10 02:37:00,-1901553.86694
2018-07-10 02:38:00,-1901553.40284
2018-07-10 02:39:00,-1901552.01054
2018-07-10 02:40:00,-1901545.97724
2018-07-10 02:41:00,-1901545.04904
2018-07-10 02:42:00,-1901548.29774
2018-07-10 02:43:00,-1901564.07714
2018-07-10 02:44:00,-1901565.00534
2018-07-10 02:45:00,-1901540.40804
2018-07-10 02:46:00,-1901532.05424
2018-07-10 02:47:00,-1901528.34144
2018-07-10 02:48:00,-1901531.12604
2018-07-10 02:49:00,-1901536.69524
2018-07-10 02:50:00,-1901544.58494
2018-07-10 02:51:00,-1901545.04904
2018-07-10 02:52:00,-1901541.33624
2018-07-10 02:53:00,-1901553.40284
2018-07-10 02:54:00,-1901537.62344
2018-07-10 02:55:00,-1901539.01574
2018-07-10 02:56:00,-1901521.37994
2018-07-10 02:57:00,-1901523.23634
2018-07-10 02:58:00,-1901525.09274
2018-07-10 02:59:00,-1901530.66194
2018-07-10 03:00:00,-1901539.47984
2018-07-10 03:01:00,-1901541.33624
2018-07-10 03:02:00,-1901546.90544
2018-07-10 03:03:00,-1901546.44134
2018-07-10 03:04:00,-1901550.61824
2018-07-10 03:05:00,-1901555.72334
2018-07-10 03:06:00,-1901557.57974
2018-07-10 03:07:00,-1901547.36954
2018-07-10 03:08:00,-1901554.79514
2018-07-10 03:09:00,-1901536.69524
2018-07-10 03:10:00,-1901529.26964
2018-07-10 03:11:00,-1901532.51834
2018-07-10 03:12:00,-1901530.19784
2018-07-10 03:13:00,-1901527.41324
2018-07-10 03:14:00,-1901522.30814
2018-07-10 03:15:00,-1901526.02094
2018-07-10 03:16:00,-1901525.55684
2018-07-10 03:17:00,-1901520.45174
2018-07-10 03:18:00,-1901518.59534
2018-07-10 03:19:00,-1901512.09794
2018-07-10 03:20:00,-1901519.98764
2018-07-10 03:21:00,-1901514.88254
2018-07-10 03:22:00,-1901521.84404
2018-07-10 03:23:00,-1901525.09274
2018-07-10 03:24:00,-1901513.02614
2018-07-10 03:25:00,-1901516.27484
2018-07-10 03:26:00,-1901517.20304
2018-07-10 03:27:00,-1901511.16974
2018-07-10 03:28:00,-1901510.24154
2018-07-10 03:29:00,-1901516.27484
2018-07-10 03:30:00,-1901502.35184
2018-07-10 03:31:00,-1901498.17494
2018-07-10 03:32:00,-1901504.67234
2018-07-10 03:33:00,-1901513.95434
2018-07-10 03:34:00,-1901526.94914
2018-07-10 03:35:00,-1901510.70564
2018-07-10 03:36:00,-1901500.49544
2018-07-10 03:37:00,-1901491.21344
2018-07-10 03:38:00,-1901500.95954
2018-07-10 03:39:00,-1901491.67754
2018-07-10 03:40:00,-1901485.64424
2018-07-10 03:41:00,-1901488.42884
2018-07-10 03:42:00,-1901506.06464
2018-07-10 03:43:00,-1901502.81594
2018-07-10 03:44:00,-1901493.53394
2018-07-10 03:45:00,-1901479.61094
2018-07-10 03:46:00,-1901472.18534
2018-07-10 03:47:00,-1901486.10834
2018-07-10 03:48:00,-1901487.50064
2018-07-10 03:49:00,-1901497.71084
2018-07-10 03:50:00,-1901477.29044
2018-07-10 03:51:00,-1901481.46734
2018-07-10 03:52:00,-1901461.97514
2018-07-10 03:53:00,-1901458.26234
2018-07-10 03:54:00,-1901458.72644
2018-07-10 03:55:00,-1901446.19574
2018-07-10 03:56:00,-1901454.54954
2018-07-10 03:57:00,-1901452.69314
2018-07-10 03:58:00,-1901458.72644
2018-07-10 03:59:00,-1901474.04174
2018-07-10 04:00:00,-1901473.11354
2018-07-10 04:01:00,-1901461.97514
2018-07-10 04:02:00,-1901459.19054
2018-07-10 04:03:00,-1901450.83674
2018-07-10 04:04:00,-1901464.29564
2018-07-10 04:05:00,-1901456.40594
2018-07-10 04:06:00,-1901455.94184
2018-07-10 04:07:00,-1901453.15724
2018-07-10 04:08:00,-1901433.66504
2018-07-10 04:09:00,-1901437.84194
2018-07-10 04:10:00,-1901434.12914
2018-07-10 04:11:00,-1901432.73684
2018-07-10 04:12:00,-1901436.44964
2018-07-10 04:13:00,-1901441.55474
2018-07-10 04:14:00,-1901441.55474
2018-07-10 04:15:00,-1901435.05734
2018-07-10 04:16:00,-1901435.98554
2018-07-10 04:17:00,-1901437.84194
2018-07-10 04:18:00,-1901449.44444
2018-07-10 04:19:00,-1901456.87004
2018-07-10 04:20:00,-1901448.98034
2018-07-10 04:21:00,-1901450.37264
2018-07-10 04:22:00,-1901445.26754
2018-07-10 04:23:00,-1901439.69834
2018-07-10 04:24:00,-1901443.41114
2018-07-10 04:25:00,-1901448.98034
2018-07-10 04:26:00,-1901430.88044
2018-07-10 04:27:00,-1901446.65984
2018-07-10 04:28:00,-1901446.65984
2018-07-10 04:29:00,-1901459.19054
2018-07-10 04:30:00,-1901443.41114
2018-07-10 04:31:00,-1901461.04694
2018-07-10 04:32:00,-1901451.76494
2018-07-10 04:33:00,-1901451.30084
2018-07-10 04:34:00,-1901463.83154
2018-07-10 04:35:00,-1901472.64944
2018-07-10 04:36:00,-1901476.36224
2018-07-10 04:37:00,-1901478.68274
2018-07-10 04:38:00,-1901473.11354
2018-07-10 04:39:00,-1901472.64944
2018-07-10 04:40:00,-1901462.43924
2018-07-10 04:41:00,-1901476.36224
2018-07-10 04:42:00,-1901474.96994
2018-07-10 04:43:00,-1901472.64944
2018-07-10 04:44:00,-1901473.11354
2018-07-10 04:45:00,-1901469.40074
2018-07-10 04:46:00,-1901471.25714
2018-07-10 04:47:00,-1901475.43404
2018-07-10 04:48:00,-1901468.00844
2018-07-10 04:49:00,-1901467.08024
2018-07-10 04:50:00,-1901475.43404
2018-07-10 04:51:00,-1901481.00324
2018-07-10 04:52:00,-1901459.19054
2018-07-10 04:53:00,-1901459.19054
2018-07-10 04:54:00,-1901435.52144
2018-07-10 04:55:00,-1901436.44964
2018-07-10 04:56:00,-1901441.55474
2018-07-10 04:57:00,-1901443.87524
2018-07-10 04:58:00,-1901445.73164
2018-07-10 04:59:00,-1901434.12914
2018-07-10 05:00:00,-1901433.20094
2018-07-10 05:01:00,-1901433.20094
2018-07-10 05:02:00,-1901444.80344
2018-07-10 05:03:00,-1901444.33934
2018-07-10 05:04:00,-1901447.58804
2018-07-10 05:05:00,-1901446.65984
2018-07-10 05:06:00,-1901445.26754
2018-07-10 05:07:00,-1901453.15724
2018-07-10 05:08:00,-1901454.54954
2018-07-10 05:09:00,-1901473.57764
2018-07-10 05:10:00,-1901462.90334
2018-07-10 05:11:00,-1901460.58284
2018-07-10 05:12:00,-1901461.04694
2018-07-10 05:13:00,-1901462.43924
2018-07-10 05:14:00,-1901467.54434
2018-07-10 05:15:00,-1901468.93664
2018-07-10 05:16:00,-1901469.86484
2018-07-10 05:17:00,-1901482.85964
2018-07-10 05:18:00,-1901491.21344
2018-07-10 05:19:00,-1901484.71604
2018-07-10 05:20:00,-1901486.57244
2018-07-10 05:21:00,-1901478.68274
2018-07-10 05:22:00,-1901476.82634
2018-07-10 05:23:00,-1901483.78784
2018-07-10 05:24:00,-1901480.07504
2018-07-10 05:25:00,-1901484.71604
2018-07-10 05:26:00,-1901479.61094
2018-07-10 05:27:00,-1901480.53914
2018-07-10 05:28:00,-1901486.57244
2018-07-10 05:29:00,-1901490.28524
2018-07-10 05:30:00,-1901485.64424
2018-07-10 05:31:00,-1901488.89294
2018-07-10 05:32:00,-1901490.74934
2018-07-10 05:33:00,-1901485.64424
2018-07-10 05:34:00,-1901489.82114
2018-07-10 05:35:00,-1901490.74934
2018-07-10 05:36:00,-1901493.06984
2018-07-10 05:37:00,-1901504.20824
2018-07-10 05:38:00,-1901495.85444
2018-07-10 05:39:00,-1901507.45694
2018-07-10 05:40:00,-1901506.06464
2018-07-10 05:41:00,-1901506.52874
2018-07-10 05:42:00,-1901507.92104
2018-07-10 05:43:00,-1901506.06464
2018-07-10 05:44:00,-1901504.67234
2018-07-10 05:45:00,-1901507.45694
2018-07-10 05:46:00,-1901507.45694
2018-07-10 05:47:00,-1901510.70564
2018-07-10 05:48:00,-1901500.03134
2018-07-10 05:49:00,-1901501.42364
2018-07-10 05:50:00,-1901508.84924
2018-07-10 05:51:00,-1901504.20824
2018-07-10 05:52:00,-1901510.70564
2018-07-10 05:53:00,-1901504.20824
2018-07-10 05:54:00,-1901506.99284
2018-07-10 05:55:00,-1901515.34664
2018-07-10 05:56:00,-1901503.74414
2018-07-10 05:57:00,-1901503.28004
2018-07-10 05:58:00,-1901501.42364
2018-07-10 05:59:00,-1901517.66714
2018-07-10 06:00:00,-1901514.88254
2018-07-10 06:01:00,-1901509.31334
2018-07-10 06:02:00,-1901508.38514
2018-07-10 06:03:00,-1901502.81594
2018-07-10 06:04:00,-1901494.92624
2018-07-10 06:05:00,-1901495.39034
2018-07-10 06:06:00,-1901491.21344
2018-07-10 06:07:00,-1901483.78784
2018-07-10 06:08:00,-1901490.28524
2018-07-10 06:09:00,-1901482.39554
2018-07-10 06:10:00,-1901481.93144
2018-07-10 06:11:00,-1901487.03654
2018-07-10 06:12:00,-1901487.03654
2018-07-10 06:13:00,-1901487.96474
2018-07-10 06:14:00,-1901493.99804
2018-07-10 06:15:00,-1901492.60574
2018-07-10 06:16:00,-1901487.96474
2018-07-10 06:17:00,-1901488.42884
2018-07-10 06:18:00,-1901489.82114
2018-07-10 06:19:00,-1901508.84924
2018-07-10 06:20:00,-1901499.56724
2018-07-10 06:21:00,-1901491.21344
2018-07-10 06:22:00,-1901495.85444
2018-07-10 06:23:00,-1901497.71084
2018-07-10 06:24:00,-1901500.49544
2018-07-10 06:25:00,-1901496.31854
2018-07-10 06:26:00,-1901495.39034
2018-07-10 06:27:00,-1901489.82114
2018-07-10 06:28:00,-1901492.14164
2018-07-10 06:29:00,-1901487.03654
2018-07-10 06:30:00,-1901488.42884
2018-07-10 06:31:00,-1901474.96994
2018-07-10 06:32:00,-1901476.82634
2018-07-10 06:33:00,-1901474.50584
2018-07-10 06:34:00,-1901480.07504
2018-07-10 06:35:00,-1901492.60574
2018-07-10 06:36:00,-1901500.95954
2018-07-10 06:37:00,-1901495.85444
2018-07-10 06:38:00,-1901496.31854
2018-07-10 06:39:00,-1901498.17494
2018-07-10 06:40:00,-1901502.35184
2018-07-10 06:41:00,-1901499.56724
2018-07-10 06:42:00,-1901493.53394
2018-07-10 06:43:00,-1901485.18014
2018-07-10 06:44:00,-1901496.78264
2018-07-10 06:45:00,-1901513.95434
2018-07-10 06:46:00,-1901505.60054
2018-07-10 06:47:00,-1901504.20824
2018-07-10 06:48:00,-1901500.95954
2018-07-10 06:49:00,-1901501.42364
2018-07-10 06:50:00,-1901501.88774
2018-07-10 06:51:00,-1901507.45694
2018-07-10 06:52:00,-1901518.59534
2018-07-10 06:53:00,-1901517.20304
2018-07-10 06:54:00,-1901511.16974
2018-07-10 06:55:00,-1901520.45174
2018-07-10 06:56:00,-1901515.81074
2018-07-10 06:57:00,-1901519.52354
2018-07-10 06:58:00,-1901518.59534
2018-07-10 06:59:00,-1901519.05944
2018-07-10 07:00:00,-1901520.91584
2018-07-10 07:01:00,-1901500.49544
2018-07-10 07:02:00,-1901503.28004
2018-07-10 07:03:00,-1901515.81074
2018-07-10 07:04:00,-1901511.63384
2018-07-10 07:05:00,-1901504.20824
2018-07-10 07:06:00,-1901508.84924
2018-07-10 07:07:00,-1901514.88254
2018-07-10 07:08:00,-1901514.41844
2018-07-10 07:09:00,-1901500.49544
2018-07-10 07:10:00,-1901508.38514
2018-07-10 07:11:00,-1901510.24154
2018-07-10 07:12:00,-1901510.24154
2018-07-10 07:13:00,-1901513.49024
2018-07-10 07:14:00,-1901512.09794
2018-07-10 07:15:00,-1901507.92104
2018-07-10 07:16:00,-1901508.84924
2018-07-10 07:17:00,-1901513.02614
2018-07-10 07:18:00,-1901508.84924
2018-07-10 07:19:00,-1901498.17494
2018-07-10 07:20:00,-1901498.17494
2018-07-10 07:21:00,-1901504.67234
2018-07-10 07:22:00,-1901498.17494
2018-07-10 07:23:00,-1901500.49544
2018-07-10 07:24:00,-1901501.88774
2018-07-10 07:25:00,-1901500.95954
2018-07-10 07:26:00,-1901507.92104
2018-07-10 07:27:00,-1901518.13124
2018-07-10 07:28:00,-1901502.81594
2018-07-10 07:29:00,-1901504.67234
2018-07-10 07:30:00,-1901497.71084
2018-07-10 07:31:00,-1901501.42364
2018-07-10 07:32:00,-1901508.38514
2018-07-10 07:33:00,-1901516.27484
2018-07-10 07:34:00,-1901509.77744
2018-07-10 07:35:00,-1901519.52354
2018-07-10 07:36:00,-1901519.52354
2018-07-10 07:37:00,-1901527.87734
2018-07-10 07:38:00,-1901522.77224
2018-07-10 07:39:00,-1901522.30814
2018-07-10 07:40:00,-1901510.24154
2018-07-10 07:41:00,-1901521.37994
2018-07-10 07:42:00,-1901522.30814
2018-07-10 07:43:00,-1901519.98764
2018-07-10 07:44:00,-1901511.63384
2018-07-10 07:45:00,-1901506.06464
2018-07-10 07:46:00,-1901508.38514
2018-07-10 07:47:00,-1901516.27484
2018-07-10 07:48:00,-1901517.66714
2018-07-10 07:49:00,-1901515.81074
2018-07-10 07:50:00,-1901511.63384
2018-07-10 07:51:00,-1901506.52874
2018-07-10 07:52:00,-1901512.09794
2018-07-10 07:53:00,-1901513.95434
2018-07-10 07:54:00,-1901510.70564
2018-07-10 07:55:00,-1901517.20304
2018-07-10 07:56:00,-1901528.34144
2018-07-10 07:57:00,-1901533.44654
2018-07-10 07:58:00,-1901524.62864
2018-07-10 07:59:00,-1901506.06464
2018-07-10 08:00:00,-1901491.67754
2018-07-10 08:01:00,-1901516.73894
2018-07-10 08:02:00,-1901526.02094
2018-07-10 08:03:00,-1901517.20304
2018-07-10 08:04:00,-1901513.49024
2018-07-10 08:05:00,-1901517.20304
2018-07-10 08:06:00,-1901513.02614
2018-07-10 08:07:00,-1901505.13644
2018-07-10 08:08:00,-1901504.20824
2018-07-10 08:09:00,-1901504.67234
2018-07-10 08:10:00,-1901500.95954
2018-07-10 08:11:00,-1901505.60054
2018-07-10 08:12:00,-1901493.99804
2018-07-10 08:13:00,-1901483.78784
2018-07-10 08:14:00,-1901474.96994
2018-07-10 08:15:00,-1901485.18014
2018-07-10 08:16:00,-1901482.39554
2018-07-10 08:17:00,-1901457.79824
2018-07-10 08:18:00,-1901462.43924
2018-07-10 08:19:00,-1901456.40594
2018-07-10 08:20:00,-1901444.33934
2018-07-10 08:21:00,-1901444.80344
2018-07-10 08:22:00,-1901463.83154
2018-07-10 08:23:00,-1901464.29564
2018-07-10 08:24:00,-1901456.87004
2018-07-10 08:25:00,-1901455.01364
2018-07-10 08:26:00,-1901457.79824
2018-07-10 08:27:00,-1901459.65464
2018-07-10 08:28:00,-1901456.87004
2018-07-10 08:29:00,-1901456.40594
2018-07-10 08:30:00,-1901436.44964
2018-07-10 08:31:00,-1901436.44964
2018-07-10 08:32:00,-1901441.55474
2018-07-10 08:33:00,-1901438.77014
2018-07-10 08:34:00,-1901445.26754
2018-07-10 08:35:00,-1901442.48294
2018-07-10 08:36:00,-1901437.84194
2018-07-10 08:37:00,-1901444.33934
2018-07-10 08:38:00,-1901446.19574
2018-07-10 08:39:00,-1901449.90854
2018-07-10 08:40:00,-1901453.62134
2018-07-10 08:41:00,-1901455.47774
2018-07-10 08:42:00,-1901449.44444
2018-07-10 08:43:00,-1901439.23424
2018-07-10 08:44:00,-1901447.58804
2018-07-10 08:45:00,-1901461.51104
2018-07-10 08:46:00,-1901453.62134
2018-07-10 08:47:00,-1901447.12394
2018-07-10 08:48:00,-1901459.65464
2018-07-10 08:49:00,-1901452.69314
2018-07-10 08:50:00,-1901452.22904
2018-07-10 08:51:00,-1901451.30084
2018-07-10 08:52:00,-1901447.58804
2018-07-10 08:53:00,-1901440.62654
2018-07-10 08:54:00,-1901435.05734
2018-07-10 08:55:00,-1901443.87524
2018-07-10 08:56:00,-1901447.58804
2018-07-10 08:57:00,-1901449.90854
2018-07-10 08:58:00,-1901448.05214
2018-07-10 08:59:00,-1901453.15724
2018-07-10 09:00:00,-1901443.41114
2018-07-10 09:01:00,-1901450.83674
2018-07-10 09:02:00,-1901445.73164
2018-07-10 09:03:00,-1901453.15724
2018-07-10 09:04:00,-1901476.82634
2018-07-10 09:05:00,-1901486.57244
2018-07-10 09:06:00,-1901481.00324
2018-07-10 09:07:00,-1901477.75454
2018-07-10 09:08:00,-1901487.03654
2018-07-10 09:09:00,-1901493.99804
2018-07-10 09:10:00,-1901498.17494
2018-07-10 09:11:00,-1901487.96474
2018-07-10 09:12:00,-1901484.25194
2018-07-10 09:13:00,-1901497.24674
2018-07-10 09:14:00,-1901487.96474
2018-07-10 09:15:00,-1901473.11354
2018-07-10 09:16:00,-1901480.07504
2018-07-10 09:17:00,-1901478.68274
2018-07-10 09:18:00,-1901479.61094
2018-07-10 09:19:00,-1901474.50584
2018-07-10 09:20:00,-1901482.85964
2018-07-10 09:21:00,-1901496.78264
2018-07-10 09:22:00,-1901506.52874
2018-07-10 09:23:00,-1901503.74414
2018-07-10 09:24:00,-1901500.49544
2018-07-10 09:25:00,-1901506.06464
2018-07-10 09:26:00,-1901513.49024
2018-07-10 09:27:00,-1901523.70044
2018-07-10 09:28:00,-1901529.26964
2018-07-10 09:29:00,-1901533.91064
2018-07-10 09:30:00,-1901553.40284
2018-07-10 09:31:00,-1901536.69524
2018-07-10 09:32:00,-1901532.05424
2018-07-10 09:33:00,-1901544.12084
2018-07-10 09:34:00,-1901572.43094
2018-07-10 09:35:00,-1901578.46424
2018-07-10 09:36:00,-1901585.88984
2018-07-10 09:37:00,-1901609.55894
2018-07-10 09:38:00,-1901597.02824
2018-07-10 09:39:00,-1901582.64114
2018-07-10 09:40:00,-1901584.96164
2018-07-10 09:41:00,-1901578.00014
2018-07-10 09:42:00,-1901575.67964
2018-07-10 09:43:00,-1901583.56934
2018-07-10 09:44:00,-1901573.82324
2018-07-10 09:45:00,-1901583.56934
2018-07-10 09:46:00,-1901585.42574
2018-07-10 09:47:00,-1901597.02824
2018-07-10 09:48:00,-1901591.92314
2018-07-10 09:49:00,-1901614.19994
2018-07-10 09:50:00,-1901597.02824
2018-07-10 09:51:00,-1901595.63594
2018-07-10 09:52:00,-1901604.91794
2018-07-10 09:53:00,-1901607.70254
2018-07-10 09:54:00,-1901621.62554
2018-07-10 09:55:00,-1901628.58704
2018-07-10 09:56:00,-1901623.48194
2018-07-10 09:57:00,-1901612.34354
2018-07-10 09:58:00,-1901618.37684
2018-07-10 09:59:00,-1901615.12814
2018-07-10 10:00:00,-1901617.91274
2018-07-10 10:01:00,-1901622.08964
2018-07-10 10:02:00,-1901629.51524
2018-07-10 10:03:00,-1901638.33314
2018-07-10 10:04:00,-1901639.72544
2018-07-10 10:05:00,-1901635.08444
2018-07-10 10:06:00,-1901624.87424
2018-07-10 10:07:00,-1901618.37684
2018-07-10 10:08:00,-1901627.19474
2018-07-10 10:09:00,-1901629.97934
2018-07-10 10:10:00,-1901617.91274
2018-07-10 10:11:00,-1901615.59224
2018-07-10 10:12:00,-1901616.05634
2018-07-10 10:13:00,-1901621.16144
2018-07-10 10:14:00,-1901613.73584
2018-07-10 10:15:00,-1901610.48714
2018-07-10 10:16:00,-1901602.59744
2018-07-10 10:17:00,-1901618.84094
2018-07-10 10:18:00,-1901623.01784
2018-07-10 10:19:00,-1901606.31024
2018-07-10 10:20:00,-1901610.48714
2018-07-10 10:21:00,-1901610.95124
2018-07-10 10:22:00,-1901596.10004
2018-07-10 10:23:00,-1901600.74104
2018-07-10 10:24:00,-1901595.63594
2018-07-10 10:25:00,-1901582.17704
2018-07-10 10:26:00,-1901586.81804
2018-07-10 10:27:00,-1901586.81804
2018-07-10 10:28:00,-1901554.79514
2018-07-10 10:29:00,-1901570.11044
2018-07-10 10:30:00,-1901586.35394
2018-07-10 10:31:00,-1901585.42574
2018-07-10 10:32:00,-1901582.64114
2018-07-10 10:33:00,-1901585.88984
2018-07-10 10:34:00,-1901581.71294
2018-07-10 10:35:00,-1901579.85654
2018-07-10 10:36:00,-1901584.03344
2018-07-10 10:37:00,-1901590.06674
2018-07-10 10:38:00,-1901589.13854
2018-07-10 10:39:00,-1901589.60264
2018-07-10 10:40:00,-1901583.56934
2018-07-10 10:41:00,-1901570.11044
2018-07-10 10:42:00,-1901564.54124
2018-07-10 10:43:00,-1901549.22594
2018-07-10 10:44:00,-1901558.50794
2018-07-10 10:45:00,-1901548.29774
2018-07-10 10:46:00,-1901552.47464
2018-07-10 10:47:00,-1901563.61304
2018-07-10 10:48:00,-1901546.44134
2018-07-10 10:49:00,-1901552.01054
2018-07-10 10:50:00,-1901562.68484
2018-07-10 10:51:00,-1901559.90024
2018-07-10 10:52:00,-1901554.79514
2018-07-10 10:53:00,-1901563.61304
2018-07-10 10:54:00,-1901565.00534
2018-07-10 10:55:00,-1901606.77434
2018-07-10 10:56:00,-1901604.91794
2018-07-10 10:57:00,-1901600.74104
2018-07-10 10:58:00,-1901600.74104
2018-07-10 10:59:00,-1901611.41534
2018-07-10 11:00:00,-1901601.66924
2018-07-10 11:01:00,-1901601.20514
2018-07-10 11:02:00,-1901597.02824
2018-07-10 11:03:00,-1901607.23844
2018-07-10 11:04:00,-1901610.02304
2018-07-10 11:05:00,-1901614.66404
