,RB10
2018-06-04 03:43:00,-2050121.42244
2018-06-04 03:44:00,-2050133.10264
2018-06-04 03:45:00,-2050142.83614
2018-06-04 03:46:00,-2050148.02734
2018-06-04 03:47:00,-2050147.37844
2018-06-04 03:48:00,-2050142.83614
2018-06-04 03:49:00,-2050135.69824
2018-06-04 03:50:00,-2050127.26254
2018-06-04 03:51:00,-2050121.42244
2018-06-04 03:52:00,-2050122.07134
2018-06-04 03:53:00,-2050128.56034
2018-06-04 03:54:00,-2050129.20924
2018-06-04 03:55:00,-2050138.94274
2018-06-04 03:56:00,-2050132.45374
2018-06-04 03:57:00,-2050131.80484
2018-06-04 03:58:00,-2050129.20924
2018-06-04 03:59:00,-2050117.52904
2018-06-04 04:00:00,-2050110.39114
2018-06-04 04:01:00,-2050096.76424
2018-06-04 04:02:00,-2050103.25324
2018-06-04 04:03:00,-2050110.39114
2018-06-04 04:04:00,-2050117.52904
2018-06-04 04:05:00,-2050141.53834
2018-06-04 04:06:00,-2050144.78284
2018-06-04 04:07:00,-2050179.82344
2018-06-04 04:08:00,-2050186.31244
2018-06-04 04:09:00,-2050173.33444
2018-06-04 04:10:00,-2050164.24984
2018-06-04 04:11:00,-2050173.33444
2018-06-04 04:12:00,-2050167.49434
2018-06-04 04:13:00,-2050153.21854
2018-06-04 04:14:00,-2050155.81414
2018-06-04 04:15:00,-2050161.65424
2018-06-04 04:16:00,-2050162.30314
2018-06-04 04:17:00,-2050168.14324
2018-06-04 04:18:00,-2050160.35644
2018-06-04 04:19:00,-2050157.11194
2018-06-04 04:20:00,-2050155.81414
2018-06-04 04:21:00,-2050153.21854
2018-06-04 04:22:00,-2050153.21854
2018-06-04 04:23:00,-2050149.32514
2018-06-04 04:24:00,-2050152.56964
2018-06-04 04:25:00,-2050146.72954
2018-06-04 04:26:00,-2050156.46304
2018-06-04 04:27:00,-2050148.02734
2018-06-04 04:28:00,-2050159.05864
2018-06-04 04:29:00,-2050157.11194
2018-06-04 04:30:00,-2050172.68554
2018-06-04 04:31:00,-2050178.52564
2018-06-04 04:32:00,-2050177.22784
2018-06-04 04:33:00,-2050191.50364
2018-06-04 04:34:00,-2050185.66354
2018-06-04 04:35:00,-2050188.90804
2018-06-04 04:36:00,-2050180.47234
2018-06-04 04:37:00,-2050175.28114
2018-06-04 04:38:00,-2050179.17454
2018-06-04 04:39:00,-2050199.29044
2018-06-04 04:40:00,-2050200.58824
2018-06-04 04:41:00,-2050199.93934
2018-06-04 04:42:00,-2050205.77944
2018-06-04 04:43:00,-2050224.59754
2018-06-04 04:44:00,-2050233.03324
2018-06-04 04:45:00,-2050223.94864
2018-06-04 04:46:00,-2050218.10854
2018-06-04 04:47:00,-2050219.40634
2018-06-04 04:48:00,-2050237.57554
2018-06-04 04:49:00,-2050245.36234
2018-06-04 04:50:00,-2050239.52224
2018-06-04 04:51:00,-2050234.33104
2018-06-04 04:52:00,-2050230.43764
2018-06-04 04:53:00,-2050244.06454
2018-06-04 04:54:00,-2050245.36234
2018-06-04 04:55:00,-2050235.62884
2018-06-04 04:56:00,-2050240.17114
2018-06-04 04:57:00,-2050252.50024
2018-06-04 04:58:00,-2050254.44694
2018-06-04 04:59:00,-2050254.44694
2018-06-04 05:00:00,-2050270.02054
2018-06-04 05:01:00,-2050259.63814
2018-06-04 05:02:00,-2050290.13644
2018-06-04 05:03:00,-2050304.41224
2018-06-04 05:04:00,-2050301.16774
2018-06-04 05:05:00,-2050319.33694
2018-06-04 05:06:00,-2050301.81664
2018-06-04 05:07:00,-2050285.59414
2018-06-04 05:08:00,-2050294.67874
2018-06-04 05:09:00,-2050303.11444
2018-06-04 05:10:00,-2050303.76334
2018-06-04 05:11:00,-2050314.79464
2018-06-04 05:12:00,-2050321.93254
2018-06-04 05:13:00,-2050321.28364
2018-06-04 05:14:00,-2050320.63474
2018-06-04 05:15:00,-2050341.39954
2018-06-04 05:16:00,-2050336.20834
2018-06-04 05:17:00,-2050343.99514
2018-06-04 05:18:00,-2050337.50614
2018-06-04 05:19:00,-2050342.04844
2018-06-04 05:20:00,-2050348.53744
2018-06-04 05:21:00,-2050342.69734
2018-06-04 05:22:00,-2050338.15504
2018-06-04 05:23:00,-2050333.61274
2018-06-04 05:24:00,-2050351.78194
2018-06-04 05:25:00,-2050339.45284
2018-06-04 05:26:00,-2050374.49344
2018-06-04 05:27:00,-2050389.41814
2018-06-04 05:28:00,-2050386.82254
2018-06-04 05:29:00,-2050390.06704
2018-06-04 05:30:00,-2050426.40544
2018-06-04 05:31:00,-2050443.27684
2018-06-04 05:32:00,-2050436.13894
2018-06-04 05:33:00,-2050421.86314
2018-06-04 05:34:00,-2050401.09834
2018-06-04 05:35:00,-2050405.64064
2018-06-04 05:36:00,-2050401.74724
2018-06-04 05:37:00,-2050416.02304
2018-06-04 05:38:00,-2050399.15164
2018-06-04 05:39:00,-2050398.50274
2018-06-04 05:40:00,-2050405.64064
2018-06-04 05:41:00,-2050404.34284
2018-06-04 05:42:00,-2050408.23624
2018-06-04 05:43:00,-2050394.60934
2018-06-04 05:44:00,-2050398.50274
2018-06-04 05:45:00,-2050406.28954
2018-06-04 05:46:00,-2050402.39614
2018-06-04 05:47:00,-2050426.40544
2018-06-04 05:48:00,-2050447.17024
2018-06-04 05:49:00,-2050422.51204
2018-06-04 05:50:00,-2050438.73454
2018-06-04 05:51:00,-2050429.64994
2018-06-04 05:52:00,-2050421.21424
2018-06-04 05:53:00,-2050413.42744
2018-06-04 05:54:00,-2050402.39614
2018-06-04 05:55:00,-2050408.23624
2018-06-04 05:56:00,-2050414.07634
2018-06-04 05:57:00,-2050414.72524
2018-06-04 05:58:00,-2050419.26754
2018-06-04 05:59:00,-2050427.05434
2018-06-04 06:00:00,-2050425.10764
2018-06-04 06:01:00,-2050427.70324
2018-06-04 06:02:00,-2050417.32084
2018-06-04 06:03:00,-2050412.12964
2018-06-04 06:04:00,-2050412.12964
2018-06-04 06:05:00,-2050410.18294
2018-06-04 06:06:00,-2050413.42744
2018-06-04 06:07:00,-2050416.67194
2018-06-04 06:08:00,-2050414.72524
2018-06-04 06:09:00,-2050412.77854
2018-06-04 06:10:00,-2050407.58734
2018-06-04 06:11:00,-2050384.22694
2018-06-04 06:12:00,-2050382.28024
2018-06-04 06:13:00,-2050374.49344
2018-06-04 06:14:00,-2050382.92914
2018-06-04 06:15:00,-2050382.28024
2018-06-04 06:16:00,-2050381.63134
2018-06-04 06:17:00,-2050379.03574
2018-06-04 06:18:00,-2050377.73794
2018-06-04 06:19:00,-2050377.73794
2018-06-04 06:20:00,-2050378.38684
2018-06-04 06:21:00,-2050381.63134
2018-06-04 06:22:00,-2050380.33354
2018-06-04 06:23:00,-2050380.98244
2018-06-04 06:24:00,-2050379.03574
2018-06-04 06:25:00,-2050375.79124
2018-06-04 06:26:00,-2050382.92914
2018-06-04 06:27:00,-2050375.14234
2018-06-04 06:28:00,-2050373.84454
2018-06-04 06:29:00,-2050385.52474
2018-06-04 06:30:00,-2050386.82254
2018-06-04 06:31:00,-2050390.71594
2018-06-04 06:32:00,-2050403.04504
2018-06-04 06:33:00,-2050404.34284
2018-06-04 06:34:00,-2050403.69394
2018-06-04 06:35:00,-2050411.48074
2018-06-04 06:36:00,-2050402.39614
2018-06-04 06:37:00,-2050393.96044
2018-06-04 06:38:00,-2050399.80054
2018-06-04 06:39:00,-2050410.83184
2018-06-04 06:40:00,-2050396.55604
2018-06-04 06:41:00,-2050398.50274
2018-06-04 06:42:00,-2050392.66264
2018-06-04 06:43:00,-2050403.04504
2018-06-04 06:44:00,-2050402.39614
2018-06-04 06:45:00,-2050393.96044
2018-06-04 06:46:00,-2050384.22694
2018-06-04 06:47:00,-2050383.57804
2018-06-04 06:48:00,-2050375.14234
2018-06-04 06:49:00,-2050365.40884
2018-06-04 06:50:00,-2050357.62204
2018-06-04 06:51:00,-2050359.56874
2018-06-04 06:52:00,-2050369.30224
2018-06-04 06:53:00,-2050373.84454
2018-06-04 06:54:00,-2050375.79124
2018-06-04 06:55:00,-2050380.33354
2018-06-04 06:56:00,-2050379.68464
2018-06-04 06:57:00,-2050375.14234
2018-06-04 06:58:00,-2050360.86654
2018-06-04 06:59:00,-2050372.54674
2018-06-04 07:00:00,-2050371.24894
2018-06-04 07:01:00,-2050377.08904
2018-06-04 07:02:00,-2050353.07974
2018-06-04 07:03:00,-2050341.39954
2018-06-04 07:04:00,-2050351.78194
2018-06-04 07:05:00,-2050357.62204
2018-06-04 07:06:00,-2050362.81324
2018-06-04 07:07:00,-2050358.27094
2018-06-04 07:08:00,-2050362.81324
2018-06-04 07:09:00,-2050358.91984
2018-06-04 07:10:00,-2050356.97314
2018-06-04 07:11:00,-2050336.20834
2018-06-04 07:12:00,-2050351.13304
2018-06-04 07:13:00,-2050345.94184
2018-06-04 07:14:00,-2050346.59074
2018-06-04 07:15:00,-2050356.97314
2018-06-04 07:16:00,-2050358.27094
2018-06-04 07:17:00,-2050364.75994
2018-06-04 07:18:00,-2050364.75994
2018-06-04 07:19:00,-2050371.24894
2018-06-04 07:20:00,-2050358.91984
2018-06-04 07:21:00,-2050343.34624
2018-06-04 07:22:00,-2050350.48414
2018-06-04 07:23:00,-2050356.32424
2018-06-04 07:24:00,-2050351.78194
2018-06-04 07:25:00,-2050361.51544
2018-06-04 07:26:00,-2050351.13304
2018-06-04 07:27:00,-2050355.67534
2018-06-04 07:28:00,-2050347.88854
2018-06-04 07:29:00,-2050347.88854
2018-06-04 07:30:00,-2050368.00444
2018-06-04 07:31:00,-2050381.63134
2018-06-04 07:32:00,-2050385.52474
2018-06-04 07:33:00,-2050399.80054
2018-06-04 07:34:00,-2050382.92914
2018-06-04 07:35:00,-2050392.66264
2018-06-04 07:36:00,-2050386.82254
2018-06-04 07:37:00,-2050381.63134
2018-06-04 07:38:00,-2050389.41814
2018-06-04 07:39:00,-2050409.53404
2018-06-04 07:40:00,-2050419.26754
2018-06-04 07:41:00,-2050430.94774
2018-06-04 07:42:00,-2050417.96974
2018-06-04 07:43:00,-2050412.12964
2018-06-04 07:44:00,-2050408.23624
2018-06-04 07:45:00,-2050408.23624
2018-06-04 07:46:00,-2050397.85384
2018-06-04 07:47:00,-2050393.96044
2018-06-04 07:48:00,-2050387.47144
2018-06-04 07:49:00,-2050392.01374
2018-06-04 07:50:00,-2050385.52474
2018-06-04 07:51:00,-2050382.92914
2018-06-04 07:52:00,-2050369.95114
2018-06-04 07:53:00,-2050355.67534
2018-06-04 07:54:00,-2050274.56284
2018-06-04 07:55:00,-2050269.37164
2018-06-04 07:56:00,-2050303.11444
2018-06-04 07:57:00,-2050318.03914
2018-06-04 07:58:00,-2050331.01714
2018-06-04 07:59:00,-2050331.66604
2018-06-04 08:00:00,-2050299.22104
2018-06-04 08:01:00,-2050297.92324
2018-06-04 08:02:00,-2050300.51884
2018-06-04 08:03:00,-2050266.12714
2018-06-04 08:04:00,-2050260.28704
2018-06-04 08:05:00,-2050269.37164
2018-06-04 08:06:00,-2050263.53154
2018-06-04 08:07:00,-2050264.18044
2018-06-04 08:08:00,-2050251.85134
2018-06-04 08:09:00,-2050252.50024
2018-06-04 08:10:00,-2050252.50024
2018-06-04 08:11:00,-2050233.68214
2018-06-04 08:12:00,-2050226.54424
2018-06-04 08:13:00,-2050230.43764
2018-06-04 08:14:00,-2050216.81074
2018-06-04 08:15:00,-2050212.91734
2018-06-04 08:16:00,-2050215.51294
2018-06-04 08:17:00,-2050225.89534
2018-06-04 08:18:00,-2050218.75744
2018-06-04 08:19:00,-2050209.67284
2018-06-04 08:20:00,-2050216.16184
2018-06-04 08:21:00,-2050216.81074
2018-06-04 08:22:00,-2050238.87334
2018-06-04 08:23:00,-2050247.30904
2018-06-04 08:24:00,-2050251.20244
2018-06-04 08:25:00,-2050261.58484
2018-06-04 08:26:00,-2050258.34034
2018-06-04 08:27:00,-2050242.76674
2018-06-04 08:28:00,-2050257.04254
2018-06-04 08:29:00,-2050267.42494
2018-06-04 08:30:00,-2050263.53154
2018-06-04 08:31:00,-2050249.25574
2018-06-04 08:32:00,-2050246.66014
2018-06-04 08:33:00,-2050251.20244
2018-06-04 08:34:00,-2050279.10514
2018-06-04 08:35:00,-2050271.96724
2018-06-04 08:36:00,-2050265.47824
2018-06-04 08:37:00,-2050266.12714
2018-06-04 08:38:00,-2050262.23374
2018-06-04 08:39:00,-2050262.23374
2018-06-04 08:40:00,-2050272.61614
2018-06-04 08:41:00,-2050271.31834
2018-06-04 08:42:00,-2050269.37164
2018-06-04 08:43:00,-2050273.91394
2018-06-04 08:44:00,-2050276.50954
2018-06-04 08:45:00,-2050286.24304
2018-06-04 08:46:00,-2050299.22104
2018-06-04 08:47:00,-2050304.41224
2018-06-04 08:48:00,-2050297.92324
2018-06-04 08:49:00,-2050304.41224
2018-06-04 08:50:00,-2050309.60344
2018-06-04 08:51:00,-2050308.95454
2018-06-04 08:52:00,-2050309.60344
2018-06-04 08:53:00,-2050328.42154
2018-06-04 08:54:00,-2050310.90124
2018-06-04 08:55:00,-2050304.41224
2018-06-04 08:56:00,-2050329.71934
2018-06-04 08:57:00,-2050316.09244
2018-06-04 08:58:00,-2050305.71004
2018-06-04 08:59:00,-2050316.09244
2018-06-04 09:00:00,-2050294.67874
2018-06-04 09:01:00,-2050301.16774
2018-06-04 09:02:00,-2050294.67874
2018-06-04 09:03:00,-2050306.35894
2018-06-04 09:04:00,-2050292.73204
2018-06-04 09:05:00,-2050311.55014
2018-06-04 09:06:00,-2050288.83864
2018-06-04 09:07:00,-2050287.54084
2018-06-04 09:08:00,-2050314.14574
2018-06-04 09:09:00,-2050305.71004
2018-06-04 09:10:00,-2050302.46554
2018-06-04 09:11:00,-2050299.22104
2018-06-04 09:12:00,-2050308.95454
2018-06-04 09:13:00,-2050307.00784
2018-06-04 09:14:00,-2050336.20834
2018-06-04 09:15:00,-2050354.37754
2018-06-04 09:16:00,-2050384.87584
2018-06-04 09:17:00,-2050363.46214
2018-06-04 09:18:00,-2050353.72864
2018-06-04 09:19:00,-2050338.15504
2018-06-04 09:20:00,-2050345.29294
2018-06-04 09:21:00,-2050345.29294
2018-06-04 09:22:00,-2050362.81324
2018-06-04 09:23:00,-2050386.82254
2018-06-04 09:24:00,-2050407.58734
2018-06-04 09:25:00,-2050406.93844
2018-06-04 09:26:00,-2050406.28954
2018-06-04 09:27:00,-2050383.57804
2018-06-04 09:28:00,-2050380.98244
2018-06-04 09:29:00,-2050397.20494
2018-06-04 09:30:00,-2050399.15164
2018-06-04 09:31:00,-2050362.81324
2018-06-04 09:32:00,-2050362.16434
2018-06-04 09:33:00,-2050344.64404
2018-06-04 09:34:00,-2050331.01714
2018-06-04 09:35:00,-2050332.31494
2018-06-04 09:36:00,-2050331.01714
2018-06-04 09:37:00,-2050305.71004
2018-06-04 09:38:00,-2050319.98584
2018-06-04 09:39:00,-2050349.18634
2018-06-04 09:40:00,-2050358.91984
2018-06-04 09:41:00,-2050358.27094
2018-06-04 09:42:00,-2050345.29294
2018-06-04 09:43:00,-2050339.45284
2018-06-04 09:44:00,-2050351.78194
2018-06-04 09:45:00,-2050355.67534
2018-06-04 09:46:00,-2050357.62204
2018-06-04 09:47:00,-2050377.73794
2018-06-04 09:48:00,-2050374.49344
2018-06-04 09:49:00,-2050366.05774
2018-06-04 09:50:00,-2050362.16434
2018-06-04 09:51:00,-2050386.17364
2018-06-04 09:52:00,-2050412.77854
2018-06-04 09:53:00,-2050417.32084
2018-06-04 09:54:00,-2050404.34284
2018-06-04 09:55:00,-2050401.09834
2018-06-04 09:56:00,-2050429.64994
2018-06-04 09:57:00,-2050456.25484
2018-06-04 09:58:00,-2050454.30814
2018-06-04 09:59:00,-2050466.63724
2018-06-04 10:00:00,-2050458.20154
2018-06-04 10:01:00,-2050469.23284
2018-06-04 10:02:00,-2050438.08564
2018-06-04 10:03:00,-2050434.19224
2018-06-04 10:04:00,-2050439.38344
2018-06-04 10:05:00,-2050444.57464
2018-06-04 10:06:00,-2050460.14824
2018-06-04 10:07:00,-2050474.42404
2018-06-04 10:08:00,-2050499.73114
2018-06-04 10:09:00,-2050536.71844
2018-06-04 10:10:00,-2050502.32674
2018-06-04 10:11:00,-2050494.53994
2018-06-04 10:12:00,-2050504.92234
2018-06-04 10:13:00,-2050483.50864
2018-06-04 10:14:00,-2050494.53994
2018-06-04 10:15:00,-2050502.97564
2018-06-04 10:16:00,-2050516.60254
2018-06-04 10:17:00,-2050514.00694
2018-06-04 10:18:00,-2050514.65584
2018-06-04 10:19:00,-2050521.14484
2018-06-04 10:20:00,-2050503.62454
2018-06-04 10:21:00,-2050506.22014
2018-06-04 10:22:00,-2050480.91304
2018-06-04 10:23:00,-2050524.38934
2018-06-04 10:24:00,-2050538.66514
2018-06-04 10:25:00,-2050523.74044
2018-06-04 10:26:00,-2050520.49594
2018-06-04 10:27:00,-2050521.14484
2018-06-04 10:28:00,-2050532.82504
2018-06-04 10:29:00,-2050560.07884
2018-06-04 10:30:00,-2050580.84364
2018-06-04 10:31:00,-2050552.94094
2018-06-04 10:32:00,-2050540.61184
2018-06-04 10:33:00,-2050501.67784
2018-06-04 10:34:00,-2050500.38004
2018-06-04 10:35:00,-2050494.53994
2018-06-04 10:36:00,-2050484.80644
2018-06-04 10:37:00,-2050480.26414
2018-06-04 10:38:00,-2050481.56194
2018-06-04 10:39:00,-2050474.42404
2018-06-04 10:40:00,-2050489.34874
2018-06-04 10:41:00,-2050492.59324
2018-06-04 10:42:00,-2050496.48664
2018-06-04 10:43:00,-2050480.91304
2018-06-04 10:44:00,-2050485.45534
2018-06-04 10:45:00,-2050490.64654
2018-06-04 10:46:00,-2050478.96634
2018-06-04 10:47:00,-2050469.23284
2018-06-04 10:48:00,-2050468.58394
2018-06-04 10:49:00,-2050467.28614
2018-06-04 10:50:00,-2050471.17954
2018-06-04 10:51:00,-2050458.85044
2018-06-04 10:52:00,-2050475.07294
2018-06-04 10:53:00,-2050486.10424
2018-06-04 10:54:00,-2050499.08224
2018-06-04 10:55:00,-2050486.10424
2018-06-04 10:56:00,-2050479.61524
2018-06-04 10:57:00,-2050489.34874
2018-06-04 10:58:00,-2050505.57124
2018-06-04 10:59:00,-2050510.11354
2018-06-04 11:00:00,-2050514.00694
2018-06-04 11:01:00,-2050513.35804
2018-06-04 11:02:00,-2050496.48664
2018-06-04 11:03:00,-2050501.67784
2018-06-04 11:04:00,-2050511.41134
2018-06-04 11:05:00,-2050538.66514
