,HO12
2018-07-20 07:48:00,-134347.00104
2018-07-20 07:49:00,-134347.00104
2018-07-20 07:50:00,-134347.00104
2018-07-20 07:51:00,-134347.00104
2018-07-20 07:52:00,-134347.00104
2018-07-20 07:53:00,-134347.00104
2018-07-20 07:54:00,-134347.00104
2018-07-20 07:55:00,-134347.00104
2018-07-20 07:56:00,-134347.00104
2018-07-20 07:57:00,-134347.00104
2018-07-20 07:58:00,-134347.00104
2018-07-20 07:59:00,-134347.00104
2018-07-20 08:00:00,-134347.00104
2018-07-20 08:01:00,-134347.00104
2018-07-20 08:02:00,-134347.00104
2018-07-20 08:03:00,-134347.00104
2018-07-20 08:04:00,-134347.00104
2018-07-20 08:05:00,-134347.00104
2018-07-20 08:06:00,-134347.00104
2018-07-20 08:07:00,-134347.00104
2018-07-20 08:08:00,-134343.62424
2018-07-20 08:09:00,-134335.18224
2018-07-20 08:10:00,-134323.78554
2018-07-20 08:11:00,-134310.70044
2018-07-20 08:12:00,-134310.70044
2018-07-20 08:13:00,-134310.70044
2018-07-20 08:14:00,-134310.70044
2018-07-20 08:15:00,-134310.70044
2018-07-20 08:16:00,-134309.01204
2018-07-20 08:17:00,-134310.27834
2018-07-20 08:18:00,-134279.46504
2018-07-20 08:19:00,-134253.29484
2018-07-20 08:20:00,-134249.07384
2018-07-20 08:21:00,-134248.65174
2018-07-20 08:22:00,-134242.32024
2018-07-20 08:23:00,-134242.32024
2018-07-20 08:24:00,-134242.32024
2018-07-20 08:25:00,-134242.32024
2018-07-20 08:26:00,-134242.32024
2018-07-20 08:27:00,-134242.32024
2018-07-20 08:28:00,-134242.32024
2018-07-20 08:29:00,-134242.32024
2018-07-20 08:30:00,-134242.32024
2018-07-20 08:31:00,-134242.32024
2018-07-20 08:32:00,-134242.32024
2018-07-20 08:33:00,-134242.32024
2018-07-20 08:34:00,-134242.32024
2018-07-20 08:35:00,-134242.32024
2018-07-20 08:36:00,-134242.32024
2018-07-20 08:37:00,-134242.32024
2018-07-20 08:38:00,-134242.32024
2018-07-20 08:39:00,-134242.32024
2018-07-20 08:40:00,-134242.32024
2018-07-20 08:41:00,-134242.32024
2018-07-20 08:42:00,-134242.32024
2018-07-20 08:43:00,-134242.32024
2018-07-20 08:44:00,-134242.32024
2018-07-20 08:45:00,-134242.32024
2018-07-20 08:46:00,-134242.32024
2018-07-20 08:47:00,-134242.32024
2018-07-20 08:48:00,-134242.32024
2018-07-20 08:49:00,-134242.32024
2018-07-20 08:50:00,-134242.32024
2018-07-20 08:51:00,-134242.32024
2018-07-20 08:52:00,-134242.32024
2018-07-20 08:53:00,-134246.54124
2018-07-20 08:54:00,-134244.85284
2018-07-20 08:55:00,-134251.18434
2018-07-20 08:56:00,-134249.91804
2018-07-20 08:57:00,-134249.91804
2018-07-20 08:58:00,-134249.91804
2018-07-20 08:59:00,-134249.91804
2018-07-20 09:00:00,-134249.91804
2018-07-20 09:01:00,-134249.91804
2018-07-20 09:02:00,-134249.91804
2018-07-20 09:03:00,-134249.91804
2018-07-20 09:04:00,-134249.91804
2018-07-20 09:05:00,-134249.91804
2018-07-20 09:06:00,-134256.67164
2018-07-20 09:07:00,-134272.71144
2018-07-20 09:08:00,-134281.99764
2018-07-20 09:09:00,-134308.58994
2018-07-20 09:10:00,-134307.74574
2018-07-20 09:11:00,-134310.70044
2018-07-20 09:12:00,-134312.81094
2018-07-20 09:13:00,-134312.81094
2018-07-20 09:14:00,-134312.81094
2018-07-20 09:15:00,-134314.07724
2018-07-20 09:16:00,-134326.31814
2018-07-20 09:17:00,-134329.27284
2018-07-20 09:18:00,-134328.85074
2018-07-20 09:19:00,-134328.85074
2018-07-20 09:20:00,-134328.85074
2018-07-20 09:21:00,-134328.85074
2018-07-20 09:22:00,-134328.85074
2018-07-20 09:23:00,-134328.85074
2018-07-20 09:24:00,-134328.85074
2018-07-20 09:25:00,-134328.85074
2018-07-20 09:26:00,-134328.85074
2018-07-20 09:27:00,-134328.85074
2018-07-20 09:28:00,-134328.85074
2018-07-20 09:29:00,-134328.85074
2018-07-20 09:30:00,-134328.85074
2018-07-20 09:31:00,-134328.85074
2018-07-20 09:32:00,-134327.16234
2018-07-20 09:33:00,-134328.00654
2018-07-20 09:34:00,-134325.47394
2018-07-20 09:35:00,-134325.47394
2018-07-20 09:36:00,-134325.47394
2018-07-20 09:37:00,-134325.47394
2018-07-20 09:38:00,-134325.47394
2018-07-20 09:39:00,-134325.47394
2018-07-20 09:40:00,-134325.47394
2018-07-20 09:41:00,-134325.47394
2018-07-20 09:42:00,-134325.47394
2018-07-20 09:43:00,-134325.47394
2018-07-20 09:44:00,-134325.47394
2018-07-20 09:45:00,-134325.47394
2018-07-20 09:46:00,-134325.47394
2018-07-20 09:47:00,-134324.20764
2018-07-20 09:48:00,-134325.89604
2018-07-20 09:49:00,-134325.47394
2018-07-20 09:50:00,-134325.47394
2018-07-20 09:51:00,-134325.47394
2018-07-20 09:52:00,-134325.47394
2018-07-20 09:53:00,-134325.47394
2018-07-20 09:54:00,-134325.47394
2018-07-20 09:55:00,-134325.47394
2018-07-20 09:56:00,-134325.47394
2018-07-20 09:57:00,-134325.47394
2018-07-20 09:58:00,-134325.47394
2018-07-20 09:59:00,-134325.47394
2018-07-20 10:00:00,-134324.62974
2018-07-20 10:01:00,-134325.05184
2018-07-20 10:02:00,-134325.05184
2018-07-20 10:03:00,-134325.05184
2018-07-20 10:04:00,-134325.05184
2018-07-20 10:05:00,-134325.05184
2018-07-20 10:06:00,-134325.05184
2018-07-20 10:07:00,-134325.47394
2018-07-20 10:08:00,-134324.20764
2018-07-20 10:09:00,-134324.20764
2018-07-20 10:10:00,-134324.20764
2018-07-20 10:11:00,-134324.20764
2018-07-20 10:12:00,-134324.20764
2018-07-20 10:13:00,-134324.20764
2018-07-20 10:14:00,-134324.20764
2018-07-20 10:15:00,-134323.78554
2018-07-20 10:16:00,-134309.85624
2018-07-20 10:17:00,-134309.85624
2018-07-20 10:18:00,-134309.85624
2018-07-20 10:19:00,-134309.85624
2018-07-20 10:20:00,-134309.85624
2018-07-20 10:21:00,-134309.85624
2018-07-20 10:22:00,-134309.85624
2018-07-20 10:23:00,-134309.85624
2018-07-20 10:24:00,-134309.85624
2018-07-20 10:25:00,-134309.85624
2018-07-20 10:26:00,-134309.85624
2018-07-20 10:27:00,-134309.85624
2018-07-20 10:28:00,-134309.85624
2018-07-20 10:29:00,-134309.85624
2018-07-20 10:30:00,-134309.85624
2018-07-20 10:31:00,-134309.85624
2018-07-20 10:32:00,-134309.85624
2018-07-20 10:33:00,-134309.85624
2018-07-20 10:34:00,-134309.85624
2018-07-20 10:35:00,-134309.85624
2018-07-20 10:36:00,-134309.85624
2018-07-20 10:37:00,-134309.85624
2018-07-20 10:38:00,-134311.96674
2018-07-20 10:39:00,-134315.34354
2018-07-20 10:40:00,-134315.34354
2018-07-20 10:41:00,-134315.34354
2018-07-20 10:42:00,-134315.34354
2018-07-20 10:43:00,-134315.34354
2018-07-20 10:44:00,-134315.34354
2018-07-20 10:45:00,-134315.34354
2018-07-20 10:46:00,-134315.34354
2018-07-20 10:47:00,-134315.34354
2018-07-20 10:48:00,-134315.34354
2018-07-20 10:49:00,-134315.34354
2018-07-20 10:50:00,-134315.34354
2018-07-20 10:51:00,-134315.34354
2018-07-20 10:52:00,-134315.34354
2018-07-20 10:53:00,-134315.34354
2018-07-20 10:54:00,-134315.34354
2018-07-20 10:55:00,-134315.34354
2018-07-20 10:56:00,-134315.34354
2018-07-20 10:57:00,-134315.34354
2018-07-20 10:58:00,-134315.34354
2018-07-20 10:59:00,-134315.34354
2018-07-20 11:00:00,-134315.34354
2018-07-20 11:01:00,-134315.34354
2018-07-20 11:02:00,-134315.34354
2018-07-20 11:03:00,-134315.34354
2018-07-20 11:04:00,-134315.34354
2018-07-20 11:05:00,-134315.34354
2018-07-20 11:06:00,-134315.34354
2018-07-20 11:07:00,-134315.34354
2018-07-20 11:08:00,-134315.34354
2018-07-20 11:09:00,-134315.76564
2018-07-20 11:10:00,-134317.03194
2018-07-20 11:11:00,-134317.03194
2018-07-20 11:12:00,-134317.03194
2018-07-20 11:13:00,-134317.03194
2018-07-20 11:14:00,-134321.67504
2018-07-20 11:15:00,-134332.64964
2018-07-20 11:16:00,-134332.64964
2018-07-20 11:17:00,-134332.64964
2018-07-20 11:18:00,-134332.64964
2018-07-20 11:19:00,-134332.64964
2018-07-20 11:20:00,-134332.64964
2018-07-20 11:21:00,-134332.64964
2018-07-20 11:22:00,-134332.64964
2018-07-20 11:23:00,-134332.64964
2018-07-20 11:24:00,-134332.64964
2018-07-20 11:25:00,-134332.64964
2018-07-20 11:26:00,-134332.64964
2018-07-20 11:27:00,-134332.64964
2018-07-20 11:28:00,-134332.64964
2018-07-20 11:29:00,-134332.64964
2018-07-20 11:30:00,-134332.64964
2018-07-20 11:31:00,-134332.64964
2018-07-20 11:32:00,-134332.64964
2018-07-20 11:33:00,-134332.64964
2018-07-20 11:34:00,-134332.64964
2018-07-20 11:35:00,-134332.64964
2018-07-20 11:36:00,-134332.64964
2018-07-20 11:37:00,-134332.64964
2018-07-20 11:38:00,-134332.64964
