,RB4
2018-06-04 02:08:00,100692.207
2018-06-04 02:09:00,100693.4922
2018-06-04 02:10:00,100696.0626
2018-06-04 02:11:00,100704.4164
2018-06-04 02:12:00,100706.9868
2018-06-04 02:13:00,100711.485
2018-06-04 02:14:00,100715.3406
2018-06-04 02:15:00,100706.3442
2018-06-04 02:16:00,100708.9146
2018-06-04 02:17:00,100717.2684
2018-06-04 02:18:00,100719.8388
2018-06-04 02:19:00,100723.0518
2018-06-04 02:20:00,100744.9002
2018-06-04 02:21:00,100744.9002
2018-06-04 02:22:00,100726.2648
2018-06-04 02:23:00,100745.5428
2018-06-04 02:24:00,100741.6872
2018-06-04 02:25:00,100735.2612
2018-06-04 02:26:00,100735.2612
2018-06-04 02:27:00,100735.2612
2018-06-04 02:28:00,100728.8352
2018-06-04 02:29:00,100725.6222
2018-06-04 02:30:00,100715.3406
2018-06-04 02:31:00,100723.0518
2018-06-04 02:32:00,100714.0554
2018-06-04 02:33:00,100717.911
2018-06-04 02:34:00,100721.7666
2018-06-04 02:35:00,100708.9146
2018-06-04 02:36:00,100705.7016
2018-06-04 02:37:00,100711.485
2018-06-04 02:38:00,100706.3442
2018-06-04 02:39:00,100714.698
2018-06-04 02:40:00,100714.698
2018-06-04 02:41:00,100708.272
2018-06-04 02:42:00,100698.633
2018-06-04 02:43:00,100696.0626
2018-06-04 02:44:00,100697.9904
2018-06-04 02:45:00,100689.6366
2018-06-04 02:46:00,100692.8496
2018-06-04 02:47:00,100682.568
2018-06-04 02:48:00,100688.994
2018-06-04 02:49:00,100683.2106
2018-06-04 02:50:00,100685.781
2018-06-04 02:51:00,100681.9254
2018-06-04 02:52:00,100673.5716
2018-06-04 02:53:00,100683.2106
2018-06-04 02:54:00,100675.4994
2018-06-04 02:55:00,100665.8604
2018-06-04 02:56:00,100650.438
2018-06-04 02:57:00,100655.5788
2018-06-04 02:58:00,100644.012
2018-06-04 02:59:00,100646.5824
2018-06-04 03:00:00,100642.7268
2018-06-04 03:01:00,100632.4452
2018-06-04 03:02:00,100638.8712
2018-06-04 03:03:00,100652.3658
2018-06-04 03:04:00,100679.9976
2018-06-04 03:05:00,100688.994
2018-06-04 03:06:00,100701.2034
2018-06-04 03:07:00,100693.4922
2018-06-04 03:08:00,100687.0662
2018-06-04 03:09:00,100690.9218
2018-06-04 03:10:00,100680.6402
2018-06-04 03:11:00,100676.142
2018-06-04 03:12:00,100674.2142
2018-06-04 03:13:00,100678.0698
2018-06-04 03:14:00,100679.355
2018-06-04 03:15:00,100674.2142
2018-06-04 03:16:00,100679.9976
2018-06-04 03:17:00,100678.7124
2018-06-04 03:18:00,100677.4272
2018-06-04 03:19:00,100676.7846
2018-06-04 03:20:00,100663.29
2018-06-04 03:21:00,100656.2214
2018-06-04 03:22:00,100655.5788
2018-06-04 03:23:00,100650.438
2018-06-04 03:24:00,100652.3658
2018-06-04 03:25:00,100660.7196
2018-06-04 03:26:00,100666.503
2018-06-04 03:27:00,100662.6474
2018-06-04 03:28:00,100666.503
2018-06-04 03:29:00,100671.0012
2018-06-04 03:30:00,100668.4308
2018-06-04 03:31:00,100663.29
2018-06-04 03:32:00,100659.4344
2018-06-04 03:33:00,100669.716
2018-06-04 03:34:00,100674.2142
2018-06-04 03:35:00,100660.7196
2018-06-04 03:36:00,100663.29
2018-06-04 03:37:00,100676.7846
2018-06-04 03:38:00,100668.4308
2018-06-04 03:39:00,100664.5752
2018-06-04 03:40:00,100665.8604
2018-06-04 03:41:00,100662.0048
2018-06-04 03:42:00,100657.5066
2018-06-04 03:43:00,100648.5102
2018-06-04 03:44:00,100640.1564
2018-06-04 03:45:00,100630.5174
2018-06-04 03:46:00,100622.1636
2018-06-04 03:47:00,100626.0192
2018-06-04 03:48:00,100630.5174
2018-06-04 03:49:00,100635.6582
2018-06-04 03:50:00,100645.9398
2018-06-04 03:51:00,100649.7954
2018-06-04 03:52:00,100648.5102
2018-06-04 03:53:00,100644.012
2018-06-04 03:54:00,100642.7268
2018-06-04 03:55:00,100635.0156
2018-06-04 03:56:00,100638.2286
2018-06-04 03:57:00,100645.2972
2018-06-04 03:58:00,100647.225
2018-06-04 03:59:00,100658.7918
2018-06-04 04:00:00,100667.1456
2018-06-04 04:01:00,100680.6402
2018-06-04 04:02:00,100676.7846
2018-06-04 04:03:00,100670.3586
2018-06-04 04:04:00,100663.29
2018-06-04 04:05:00,100640.1564
2018-06-04 04:06:00,100636.9434
2018-06-04 04:07:00,100615.095
2018-06-04 04:08:00,100615.7376
2018-06-04 04:09:00,100622.8062
2018-06-04 04:10:00,100629.2322
2018-06-04 04:11:00,100622.1636
2018-06-04 04:12:00,100631.8026
2018-06-04 04:13:00,100640.1564
2018-06-04 04:14:00,100636.9434
2018-06-04 04:15:00,100631.16
2018-06-04 04:16:00,100632.4452
2018-06-04 04:17:00,100626.0192
2018-06-04 04:18:00,100633.7304
2018-06-04 04:19:00,100638.2286
2018-06-04 04:20:00,100638.2286
2018-06-04 04:21:00,100637.586
2018-06-04 04:22:00,100636.9434
2018-06-04 04:23:00,100641.4416
2018-06-04 04:24:00,100638.2286
2018-06-04 04:25:00,100645.9398
2018-06-04 04:26:00,100636.9434
2018-06-04 04:27:00,100644.012
2018-06-04 04:28:00,100631.16
2018-06-04 04:29:00,100631.8026
2018-06-04 04:30:00,100615.095
2018-06-04 04:31:00,100609.9542
2018-06-04 04:32:00,100610.5968
2018-06-04 04:33:00,100596.4596
2018-06-04 04:34:00,100604.8134
2018-06-04 04:35:00,100603.5282
2018-06-04 04:36:00,100611.882
2018-06-04 04:37:00,100613.8098
2018-06-04 04:38:00,100617.6654
2018-06-04 04:39:00,100590.0336
2018-06-04 04:40:00,100591.9614
2018-06-04 04:41:00,100593.2466
2018-06-04 04:42:00,100586.178
2018-06-04 04:43:00,100566.2574
2018-06-04 04:44:00,100552.1202
2018-06-04 04:45:00,100564.9722
2018-06-04 04:46:00,100572.0408
2018-06-04 04:47:00,100570.113
2018-06-04 04:48:00,100559.8314
2018-06-04 04:49:00,100552.7628
2018-06-04 04:50:00,100557.9036
2018-06-04 04:51:00,100565.6148
2018-06-04 04:52:00,100565.6148
2018-06-04 04:53:00,100552.7628
2018-06-04 04:54:00,100552.1202
2018-06-04 04:55:00,100559.8314
2018-06-04 04:56:00,100550.835
2018-06-04 04:57:00,100541.196
2018-06-04 04:58:00,100537.3404
2018-06-04 04:59:00,100536.6978
2018-06-04 05:00:00,100519.9902
2018-06-04 05:01:00,100530.9144
2018-06-04 05:02:00,100499.427
2018-06-04 05:03:00,100481.4342
2018-06-04 05:04:00,100491.7158
2018-06-04 05:05:00,100474.3656
2018-06-04 05:06:00,100493.001
2018-06-04 05:07:00,100507.7808
2018-06-04 05:08:00,100496.214
2018-06-04 05:09:00,100485.9324
2018-06-04 05:10:00,100487.8602
2018-06-04 05:11:00,100472.4378
2018-06-04 05:12:00,100468.5822
2018-06-04 05:13:00,100469.2248
2018-06-04 05:14:00,100468.5822
2018-06-04 05:15:00,100446.0912
2018-06-04 05:16:00,100449.9468
2018-06-04 05:17:00,100448.019
2018-06-04 05:18:00,100448.019
2018-06-04 05:19:00,100444.806
2018-06-04 05:20:00,100440.3078
2018-06-04 05:21:00,100444.1634
2018-06-04 05:22:00,100454.445
2018-06-04 05:23:00,100459.5858
2018-06-04 05:24:00,100440.3078
2018-06-04 05:25:00,100450.5894
2018-06-04 05:26:00,100418.4594
2018-06-04 05:27:00,100402.3944
2018-06-04 05:28:00,100404.9648
2018-06-04 05:29:00,100401.7518
2018-06-04 05:30:00,100364.481
2018-06-04 05:31:00,100350.3438
2018-06-04 05:32:00,100352.9142
2018-06-04 05:33:00,100368.9792
2018-06-04 05:34:00,100392.1128
2018-06-04 05:35:00,100385.6868
2018-06-04 05:36:00,100386.972
2018-06-04 05:37:00,100370.907
2018-06-04 05:38:00,100376.6904
2018-06-04 05:39:00,100379.9034
2018-06-04 05:40:00,100372.8348
2018-06-04 05:41:00,100372.1922
2018-06-04 05:42:00,100370.2644
2018-06-04 05:43:00,100382.4738
2018-06-04 05:44:00,100378.6182
2018-06-04 05:45:00,100367.0514
2018-06-04 05:46:00,100372.1922
2018-06-04 05:47:00,100361.268
2018-06-04 05:48:00,100347.1308
2018-06-04 05:49:00,100360.6254
2018-06-04 05:50:00,100350.3438
2018-06-04 05:51:00,100365.7662
2018-06-04 05:52:00,100372.1922
2018-06-04 05:53:00,100380.546
2018-06-04 05:54:00,100391.4702
2018-06-04 05:55:00,100386.972
2018-06-04 05:56:00,100380.546
2018-06-04 05:57:00,100377.9756
2018-06-04 05:58:00,100375.4052
2018-06-04 05:59:00,100370.2644
2018-06-04 06:00:00,100366.4088
2018-06-04 06:01:00,100369.6218
2018-06-04 06:02:00,100377.9756
2018-06-04 06:03:00,100382.4738
2018-06-04 06:04:00,100384.4016
2018-06-04 06:05:00,100387.6146
2018-06-04 06:06:00,100385.0442
2018-06-04 06:07:00,100387.6146
2018-06-04 06:08:00,100388.2572
2018-06-04 06:09:00,100394.6832
2018-06-04 06:10:00,100398.5388
2018-06-04 06:11:00,100414.6038
2018-06-04 06:12:00,100424.2428
2018-06-04 06:13:00,100424.8854
2018-06-04 06:14:00,100422.315
2018-06-04 06:15:00,100418.4594
2018-06-04 06:16:00,100419.102
2018-06-04 06:17:00,100424.2428
2018-06-04 06:18:00,100424.8854
2018-06-04 06:19:00,100424.8854
2018-06-04 06:20:00,100419.7446
2018-06-04 06:21:00,100421.6724
2018-06-04 06:22:00,100424.2428
2018-06-04 06:23:00,100421.0298
2018-06-04 06:24:00,100420.3872
2018-06-04 06:25:00,100421.0298
2018-06-04 06:26:00,100417.1742
2018-06-04 06:27:00,100424.2428
2018-06-04 06:28:00,100425.528
2018-06-04 06:29:00,100412.676
2018-06-04 06:30:00,100412.676
2018-06-04 06:31:00,100406.8926
2018-06-04 06:32:00,100397.8962
2018-06-04 06:33:00,100394.6832
2018-06-04 06:34:00,100393.398
2018-06-04 06:35:00,100386.3294
2018-06-04 06:36:00,100392.7554
2018-06-04 06:37:00,100392.7554
2018-06-04 06:38:00,100386.972
2018-06-04 06:39:00,100381.8312
2018-06-04 06:40:00,100397.2536
2018-06-04 06:41:00,100399.1814
2018-06-04 06:42:00,100403.6796
2018-06-04 06:43:00,100395.3258
2018-06-04 06:44:00,100395.3258
2018-06-04 06:45:00,100402.3944
2018-06-04 06:46:00,100410.7482
2018-06-04 06:47:00,100413.3186
2018-06-04 06:48:00,100419.102
2018-06-04 06:49:00,100430.0262
2018-06-04 06:50:00,100438.38
2018-06-04 06:51:00,100435.8096
2018-06-04 06:52:00,100425.528
2018-06-04 06:53:00,100420.3872
2018-06-04 06:54:00,100417.8168
2018-06-04 06:55:00,100414.6038
2018-06-04 06:56:00,100406.8926
2018-06-04 06:57:00,100413.9612
2018-06-04 06:58:00,100427.4558
2018-06-04 06:59:00,100414.6038
2018-06-04 07:00:00,100418.4594
2018-06-04 07:01:00,100408.1778
2018-06-04 07:02:00,100433.2392
2018-06-04 07:03:00,100442.2356
2018-06-04 07:04:00,100429.3836
2018-06-04 07:05:00,100422.315
2018-06-04 07:06:00,100417.8168
2018-06-04 07:07:00,100421.6724
2018-06-04 07:08:00,100425.528
2018-06-04 07:09:00,100429.3836
2018-06-04 07:10:00,100429.3836
2018-06-04 07:11:00,100451.8746
2018-06-04 07:12:00,100437.7374
2018-06-04 07:13:00,100443.5208
2018-06-04 07:14:00,100440.3078
2018-06-04 07:15:00,100430.6688
2018-06-04 07:16:00,100428.0984
2018-06-04 07:17:00,100422.315
2018-06-04 07:18:00,100421.6724
2018-06-04 07:19:00,100415.2464
2018-06-04 07:20:00,100429.3836
2018-06-04 07:21:00,100440.3078
2018-06-04 07:22:00,100436.4522
2018-06-04 07:23:00,100432.5966
2018-06-04 07:24:00,100431.954
2018-06-04 07:25:00,100426.8132
2018-06-04 07:26:00,100435.167
2018-06-04 07:27:00,100430.6688
2018-06-04 07:28:00,100431.954
2018-06-04 07:29:00,100436.4522
2018-06-04 07:30:00,100419.102
2018-06-04 07:31:00,100410.1056
2018-06-04 07:32:00,100404.3222
2018-06-04 07:33:00,100388.2572
2018-06-04 07:34:00,100406.8926
2018-06-04 07:35:00,100397.2536
2018-06-04 07:36:00,100401.7518
2018-06-04 07:37:00,100404.3222
2018-06-04 07:38:00,100395.9684
2018-06-04 07:39:00,100379.9034
2018-06-04 07:40:00,100374.12
2018-06-04 07:41:00,100361.9106
2018-06-04 07:42:00,100374.12
2018-06-04 07:43:00,100376.6904
2018-06-04 07:44:00,100381.1886
2018-06-04 07:45:00,100380.546
2018-06-04 07:46:00,100390.8276
2018-06-04 07:47:00,100398.5388
2018-06-04 07:48:00,100404.9648
2018-06-04 07:49:00,100406.25
2018-06-04 07:50:00,100416.5316
2018-06-04 07:51:00,100417.1742
2018-06-04 07:52:00,100429.3836
2018-06-04 07:53:00,100442.2356
2018-06-04 07:54:00,100526.4162
2018-06-04 07:55:00,100530.9144
2018-06-04 07:56:00,100501.9974
2018-06-04 07:57:00,100483.362
2018-06-04 07:58:00,100478.2212
2018-06-04 07:59:00,100472.4378
2018-06-04 08:00:00,100500.0696
2018-06-04 08:01:00,100506.4956
2018-06-04 08:02:00,100500.0696
2018-06-04 08:03:00,100537.983
2018-06-04 08:04:00,100546.3368
2018-06-04 08:05:00,100538.6256
2018-06-04 08:06:00,100543.7664
2018-06-04 08:07:00,100541.8386
2018-06-04 08:08:00,100552.7628
2018-06-04 08:09:00,100552.1202
2018-06-04 08:10:00,100545.6942
2018-06-04 08:11:00,100564.3296
2018-06-04 08:12:00,100573.9686
2018-06-04 08:13:00,100569.4704
2018-06-04 08:14:00,100583.6076
2018-06-04 08:15:00,100590.6762
2018-06-04 08:16:00,100588.1058
2018-06-04 08:17:00,100573.9686
2018-06-04 08:18:00,100587.4632
2018-06-04 08:19:00,100595.1744
2018-06-04 08:20:00,100583.6076
2018-06-04 08:21:00,100566.9
2018-06-04 08:22:00,100550.1924
2018-06-04 08:23:00,100545.0516
2018-06-04 08:24:00,100539.9108
2018-06-04 08:25:00,100536.0552
2018-06-04 08:26:00,100536.0552
2018-06-04 08:27:00,100550.835
2018-06-04 08:28:00,100537.983
2018-06-04 08:29:00,100528.9866
2018-06-04 08:30:00,100530.9144
2018-06-04 08:31:00,100545.6942
2018-06-04 08:32:00,100546.3368
2018-06-04 08:33:00,100542.4812
2018-06-04 08:34:00,100512.279
2018-06-04 08:35:00,100520.6328
2018-06-04 08:36:00,100527.7014
2018-06-04 08:37:00,100529.6292
2018-06-04 08:38:00,100534.77
2018-06-04 08:39:00,100537.983
2018-06-04 08:40:00,100527.7014
2018-06-04 08:41:00,100530.2718
2018-06-04 08:42:00,100533.4848
2018-06-04 08:43:00,100526.4162
2018-06-04 08:44:00,100527.0588
2018-06-04 08:45:00,100514.8494
2018-06-04 08:46:00,100503.2826
2018-06-04 08:47:00,100496.214
2018-06-04 08:48:00,100503.2826
2018-06-04 08:49:00,100495.5714
2018-06-04 08:50:00,100492.3584
2018-06-04 08:51:00,100490.4306
2018-06-04 08:52:00,100493.001
2018-06-04 08:53:00,100472.4378
2018-06-04 08:54:00,100493.001
2018-06-04 08:55:00,100502.64
2018-06-04 08:56:00,100478.2212
2018-06-04 08:57:00,100488.5028
2018-06-04 08:58:00,100496.214
2018-06-04 08:59:00,100485.2898
2018-06-04 09:00:00,100502.64
2018-06-04 09:01:00,100493.001
2018-06-04 09:02:00,100503.2826
2018-06-04 09:03:00,100489.1454
2018-06-04 09:04:00,100503.9252
2018-06-04 09:05:00,100486.575
2018-06-04 09:06:00,100505.853
2018-06-04 09:07:00,100507.7808
2018-06-04 09:08:00,100478.8638
2018-06-04 09:09:00,100487.2176
2018-06-04 09:10:00,100496.8566
2018-06-04 09:11:00,100502.64
2018-06-04 09:12:00,100491.0732
2018-06-04 09:13:00,100491.7158
2018-06-04 09:14:00,100467.9396
2018-06-04 09:15:00,100446.7338
2018-06-04 09:16:00,100409.463
2018-06-04 09:17:00,100431.954
2018-06-04 09:18:00,100444.1634
2018-06-04 09:19:00,100458.9432
2018-06-04 09:20:00,100453.1598
2018-06-04 09:21:00,100451.232
2018-06-04 09:22:00,100435.167
2018-06-04 09:23:00,100411.3908
2018-06-04 09:24:00,100383.759
2018-06-04 09:25:00,100384.4016
2018-06-04 09:26:00,100385.6868
2018-06-04 09:27:00,100415.2464
2018-06-04 09:28:00,100410.1056
2018-06-04 09:29:00,100398.5388
2018-06-04 09:30:00,100399.824
2018-06-04 09:31:00,100430.6688
2018-06-04 09:32:00,100433.2392
2018-06-04 09:33:00,100455.0876
2018-06-04 09:34:00,100464.084
2018-06-04 09:35:00,100465.3692
2018-06-04 09:36:00,100466.0118
2018-06-04 09:37:00,100491.7158
2018-06-04 09:38:00,100484.0046
2018-06-04 09:39:00,100453.8024
2018-06-04 09:40:00,100448.019
2018-06-04 09:41:00,100451.8746
2018-06-04 09:42:00,100462.1562
2018-06-04 09:43:00,100476.2934
2018-06-04 09:44:00,100463.4414
2018-06-04 09:45:00,100459.5858
2018-06-04 09:46:00,100457.658
2018-06-04 09:47:00,100435.8096
2018-06-04 09:48:00,100440.9504
2018-06-04 09:49:00,100446.0912
2018-06-04 09:50:00,100451.8746
2018-06-04 09:51:00,100426.8132
2018-06-04 09:52:00,100402.3944
2018-06-04 09:53:00,100396.611
2018-06-04 09:54:00,100410.1056
2018-06-04 09:55:00,100419.102
2018-06-04 09:56:00,100388.8998
2018-06-04 09:57:00,100363.8384
2018-06-04 09:58:00,100369.6218
2018-06-04 09:59:00,100359.9828
2018-06-04 10:00:00,100356.7698
2018-06-04 10:01:00,100350.9864
2018-06-04 10:02:00,100380.546
2018-06-04 10:03:00,100385.0442
2018-06-04 10:04:00,100383.1164
2018-06-04 10:05:00,100375.4052
2018-06-04 10:06:00,100363.1958
2018-06-04 10:07:00,100352.9142
2018-06-04 10:08:00,100324.6398
2018-06-04 10:09:00,100295.0802
2018-06-04 10:10:00,100318.2138
2018-06-04 10:11:00,100325.925
2018-06-04 10:12:00,100322.0694
2018-06-04 10:13:00,100338.1344
2018-06-04 10:14:00,100324.6398
2018-06-04 10:15:00,100318.2138
2018-06-04 10:16:00,100302.1488
2018-06-04 10:17:00,100309.86
2018-06-04 10:18:00,100305.3618
2018-06-04 10:19:00,100300.8636
2018-06-04 10:20:00,100320.1416
2018-06-04 10:21:00,100318.2138
2018-06-04 10:22:00,100344.5604
2018-06-04 10:23:00,100300.8636
2018-06-04 10:24:00,100282.2282
2018-06-04 10:25:00,100300.8636
2018-06-04 10:26:00,100296.3654
2018-06-04 10:27:00,100298.2932
2018-06-04 10:28:00,100292.5098
2018-06-04 10:29:00,100261.0224
2018-06-04 10:30:00,100229.535
2018-06-04 10:31:00,100252.6686
2018-06-04 10:32:00,100271.9466
2018-06-04 10:33:00,100312.4304
2018-06-04 10:34:00,100306.0044
2018-06-04 10:35:00,100315.0008
2018-06-04 10:36:00,100325.925
2018-06-04 10:37:00,100333.6362
2018-06-04 10:38:00,100326.5676
2018-06-04 10:39:00,100336.2066
2018-06-04 10:40:00,100330.4232
2018-06-04 10:41:00,100326.5676
2018-06-04 10:42:00,100324.6398
2018-06-04 10:43:00,100343.9178
2018-06-04 10:44:00,100338.777
2018-06-04 10:45:00,100334.2788
2018-06-04 10:46:00,100344.5604
2018-06-04 10:47:00,100357.4124
2018-06-04 10:48:00,100354.842
2018-06-04 10:49:00,100356.1272
2018-06-04 10:50:00,100356.7698
2018-06-04 10:51:00,100367.694
2018-06-04 10:52:00,100354.1994
2018-06-04 10:53:00,100343.9178
2018-06-04 10:54:00,100332.9936
2018-06-04 10:55:00,100345.8456
2018-06-04 10:56:00,100351.629
2018-06-04 10:57:00,100343.9178
2018-06-04 10:58:00,100328.4954
2018-06-04 10:59:00,100323.9972
2018-06-04 11:00:00,100321.4268
2018-06-04 11:01:00,100321.4268
2018-06-04 11:02:00,100332.9936
2018-06-04 11:03:00,100329.7806
2018-06-04 11:04:00,100321.4268
2018-06-04 11:05:00,100294.4376
2018-06-04 11:06:00,100293.795
2018-06-04 11:07:00,100302.1488
2018-06-04 11:08:00,100316.286
2018-06-04 11:09:00,100312.4304
2018-06-04 11:10:00,100340.7048
2018-06-04 11:11:00,100341.99
2018-06-04 11:12:00,100341.99
2018-06-04 11:13:00,100350.3438
2018-06-04 11:14:00,100357.4124
2018-06-04 11:15:00,100350.9864
2018-06-04 11:16:00,100352.9142
2018-06-04 11:17:00,100352.2716
2018-06-04 11:18:00,100337.4918
2018-06-04 11:19:00,100334.9214
2018-06-04 11:20:00,100354.842
2018-06-04 11:21:00,100355.4846
2018-06-04 11:22:00,100373.4774
2018-06-04 11:23:00,100372.8348
2018-06-04 11:24:00,100370.2644
2018-06-04 11:25:00,100361.9106
2018-06-04 11:26:00,100365.1236
2018-06-04 11:27:00,100356.7698
2018-06-04 11:28:00,100348.416
2018-06-04 11:29:00,100348.416
2018-06-04 11:30:00,100340.7048
2018-06-04 11:31:00,100338.1344
2018-06-04 11:32:00,100343.9178
2018-06-04 11:33:00,100341.3474
2018-06-04 11:34:00,100346.4882
2018-06-04 11:35:00,100343.9178
2018-06-04 11:36:00,100353.5568
2018-06-04 11:37:00,100339.4196
2018-06-04 11:38:00,100332.351
2018-06-04 11:39:00,100302.7914
2018-06-04 11:40:00,100321.4268
2018-06-04 11:41:00,100320.7842
2018-06-04 11:42:00,100335.564
2018-06-04 11:43:00,100335.564
2018-06-04 11:44:00,100336.2066
2018-06-04 11:45:00,100319.499
2018-06-04 11:46:00,100327.8528
2018-06-04 11:47:00,100322.0694
2018-06-04 11:48:00,100319.499
2018-06-04 11:49:00,100345.8456
2018-06-04 11:50:00,100335.564
2018-06-04 11:51:00,100335.564
2018-06-04 11:52:00,100334.2788
2018-06-04 11:53:00,100341.3474
2018-06-04 11:54:00,100347.7734
2018-06-04 11:55:00,100343.2752
2018-06-04 11:56:00,100345.8456
2018-06-04 11:57:00,100342.6326
2018-06-04 11:58:00,100345.8456
2018-06-04 11:59:00,100336.8492
2018-06-04 12:00:00,100340.0622
2018-06-04 12:01:00,100337.4918
2018-06-04 12:02:00,100332.351
2018-06-04 12:03:00,100315.6434
2018-06-04 12:04:00,100333.6362
2018-06-04 12:05:00,100327.2102
2018-06-04 12:06:00,100336.2066
2018-06-04 12:07:00,100343.2752
2018-06-04 12:08:00,100323.3546
2018-06-04 12:09:00,100324.6398
2018-06-04 12:10:00,100318.8564
2018-06-04 12:11:00,100325.925
2018-06-04 12:12:00,100321.4268
2018-06-04 12:13:00,100322.0694
2018-06-04 12:14:00,100321.4268
2018-06-04 12:15:00,100318.8564
2018-06-04 12:16:00,100307.9322
2018-06-04 12:17:00,100302.7914
2018-06-04 12:18:00,100295.7228
2018-06-04 12:19:00,100280.943
2018-06-04 12:20:00,100275.8022
2018-06-04 12:21:00,100281.5856
2018-06-04 12:22:00,100313.073
2018-06-04 12:23:00,100306.647
