,HO4
2018-06-03 17:49:00,-63241.66422
2018-06-03 17:50:00,-63242.31312
2018-06-03 17:51:00,-63233.87742
2018-06-03 17:52:00,-63236.47302
2018-06-03 17:53:00,-63233.87742
2018-06-03 17:54:00,-63229.98402
2018-06-03 17:55:00,-63233.87742
2018-06-03 17:56:00,-63233.22852
2018-06-03 17:57:00,-63233.22852
2018-06-03 17:58:00,-63237.12192
2018-06-03 17:59:00,-63237.12192
2018-06-03 18:00:00,-63244.25982
2018-06-03 18:01:00,-63242.31312
2018-06-03 18:02:00,-63235.82412
2018-06-03 18:03:00,-63234.52632
2018-06-03 18:04:00,-63233.22852
2018-06-03 18:05:00,-63236.47302
2018-06-03 18:06:00,-63236.47302
2018-06-03 18:07:00,-63238.41972
2018-06-03 18:08:00,-63232.57962
2018-06-03 18:09:00,-63232.57962
2018-06-03 18:10:00,-63233.22852
2018-06-03 18:11:00,-63235.82412
2018-06-03 18:12:00,-63241.01532
2018-06-03 18:13:00,-63241.01532
2018-06-03 18:14:00,-63241.01532
2018-06-03 18:15:00,-63241.01532
2018-06-03 18:16:00,-63241.01532
2018-06-03 18:17:00,-63241.01532
2018-06-03 18:18:00,-63240.36642
2018-06-03 18:19:00,-63240.36642
2018-06-03 18:20:00,-63240.36642
2018-06-03 18:21:00,-63240.36642
2018-06-03 18:22:00,-63240.36642
2018-06-03 18:23:00,-63240.36642
2018-06-03 18:24:00,-63240.36642
2018-06-03 18:25:00,-63240.36642
2018-06-03 18:26:00,-63240.36642
2018-06-03 18:27:00,-63241.66422
2018-06-03 18:28:00,-63241.66422
2018-06-03 18:29:00,-63241.66422
2018-06-03 18:30:00,-63241.66422
2018-06-03 18:31:00,-63240.36642
2018-06-03 18:32:00,-63240.36642
2018-06-03 18:33:00,-63240.36642
2018-06-03 18:34:00,-63239.06862
2018-06-03 18:35:00,-63239.71752
2018-06-03 18:36:00,-63239.71752
2018-06-03 18:37:00,-63239.71752
2018-06-03 18:38:00,-63239.71752
2018-06-03 18:39:00,-63239.71752
2018-06-03 18:40:00,-63241.01532
2018-06-03 18:41:00,-63237.77082
2018-06-03 18:42:00,-63237.12192
2018-06-03 18:43:00,-63236.47302
2018-06-03 18:44:00,-63238.41972
2018-06-03 18:45:00,-63238.41972
2018-06-03 18:46:00,-63239.06862
2018-06-03 18:47:00,-63241.01532
2018-06-03 18:48:00,-63238.41972
2018-06-03 18:49:00,-63237.12192
2018-06-03 18:50:00,-63239.06862
2018-06-03 18:51:00,-63237.77082
2018-06-03 18:52:00,-63237.77082
2018-06-03 18:53:00,-63237.12192
2018-06-03 18:54:00,-63230.63292
2018-06-03 18:55:00,-63225.44172
2018-06-03 18:56:00,-63223.49502
2018-06-03 18:57:00,-63220.89942
2018-06-03 18:58:00,-63220.89942
2018-06-03 18:59:00,-63215.05932
2018-06-03 19:00:00,-63213.76152
2018-06-03 19:01:00,-63203.37912
2018-06-03 19:02:00,-63204.67692
2018-06-03 19:03:00,-63199.48572
2018-06-03 19:04:00,-63200.13462
2018-06-03 19:05:00,-63205.97472
2018-06-03 19:06:00,-63205.97472
2018-06-03 19:07:00,-63206.62362
2018-06-03 19:08:00,-63207.92142
2018-06-03 19:09:00,-63205.97472
2018-06-03 19:10:00,-63198.83682
2018-06-03 19:11:00,-63198.83682
2018-06-03 19:12:00,-63198.83682
2018-06-03 19:13:00,-63193.64562
2018-06-03 19:14:00,-63190.40112
2018-06-03 19:15:00,-63189.75222
2018-06-03 19:16:00,-63191.05002
2018-06-03 19:17:00,-63204.67692
2018-06-03 19:18:00,-63194.94342
2018-06-03 19:19:00,-63203.37912
2018-06-03 19:20:00,-63203.37912
2018-06-03 19:21:00,-63203.37912
2018-06-03 19:22:00,-63202.08132
2018-06-03 19:23:00,-63202.08132
2018-06-03 19:24:00,-63202.08132
2018-06-03 19:25:00,-63202.08132
2018-06-03 19:26:00,-63202.08132
2018-06-03 19:27:00,-63196.24122
2018-06-03 19:28:00,-63185.85882
2018-06-03 19:29:00,-63180.01872
2018-06-03 19:30:00,-63185.85882
2018-06-03 19:31:00,-63185.85882
2018-06-03 19:32:00,-63191.05002
2018-06-03 19:33:00,-63200.13462
2018-06-03 19:34:00,-63201.43242
2018-06-03 19:35:00,-63201.43242
2018-06-03 19:36:00,-63199.48572
2018-06-03 19:37:00,-63200.13462
2018-06-03 19:38:00,-63202.08132
2018-06-03 19:39:00,-63200.78352
2018-06-03 19:40:00,-63200.13462
2018-06-03 19:41:00,-63198.18792
2018-06-03 19:42:00,-63198.83682
2018-06-03 19:43:00,-63196.24122
2018-06-03 19:44:00,-63190.40112
2018-06-03 19:45:00,-63192.99672
2018-06-03 19:46:00,-63191.69892
2018-06-03 19:47:00,-63187.15662
2018-06-03 19:48:00,-63188.45442
2018-06-03 19:49:00,-63180.66762
2018-06-03 19:50:00,-63174.82752
2018-06-03 19:51:00,-63175.47642
2018-06-03 19:52:00,-63175.47642
2018-06-03 19:53:00,-63175.47642
2018-06-03 19:54:00,-63176.77422
2018-06-03 19:55:00,-63181.31652
2018-06-03 19:56:00,-63194.94342
2018-06-03 19:57:00,-63194.29452
2018-06-03 19:58:00,-63193.64562
2018-06-03 19:59:00,-63185.20992
2018-06-03 20:00:00,-63198.18792
2018-06-03 20:01:00,-63181.96542
2018-06-03 20:02:00,-63167.04072
2018-06-03 20:03:00,-63166.39182
2018-06-03 20:04:00,-63166.39182
2018-06-03 20:05:00,-63170.28522
2018-06-03 20:06:00,-63185.85882
2018-06-03 20:07:00,-63184.56102
2018-06-03 20:08:00,-63180.01872
2018-06-03 20:09:00,-63179.36982
2018-06-03 20:10:00,-63183.26322
2018-06-03 20:11:00,-63168.98742
2018-06-03 20:12:00,-63168.98742
2018-06-03 20:13:00,-63170.28522
2018-06-03 20:14:00,-63167.68962
2018-06-03 20:15:00,-63168.98742
2018-06-03 20:16:00,-63168.98742
2018-06-03 20:17:00,-63165.74292
2018-06-03 20:18:00,-63177.42312
2018-06-03 20:19:00,-63177.42312
2018-06-03 20:20:00,-63177.42312
2018-06-03 20:21:00,-63176.77422
2018-06-03 20:22:00,-63176.77422
2018-06-03 20:23:00,-63179.36982
2018-06-03 20:24:00,-63179.36982
2018-06-03 20:25:00,-63179.36982
2018-06-03 20:26:00,-63179.36982
2018-06-03 20:27:00,-63182.61432
2018-06-03 20:28:00,-63182.61432
2018-06-03 20:29:00,-63186.50772
2018-06-03 20:30:00,-63181.31652
2018-06-03 20:31:00,-63180.01872
2018-06-03 20:32:00,-63184.56102
2018-06-03 20:33:00,-63181.31652
2018-06-03 20:34:00,-63173.52972
2018-06-03 20:35:00,-63179.36982
2018-06-03 20:36:00,-63173.52972
2018-06-03 20:37:00,-63172.23192
2018-06-03 20:38:00,-63172.23192
2018-06-03 20:39:00,-63178.72092
2018-06-03 20:40:00,-63174.17862
2018-06-03 20:41:00,-63174.82752
2018-06-03 20:42:00,-63173.52972
2018-06-03 20:43:00,-63170.93412
2018-06-03 20:44:00,-63167.04072
2018-06-03 20:45:00,-63166.39182
2018-06-03 20:46:00,-63164.44512
2018-06-03 20:47:00,-63163.79622
2018-06-03 20:48:00,-63157.30722
2018-06-03 20:49:00,-63152.11602
2018-06-03 20:50:00,-63149.52042
2018-06-03 20:51:00,-63148.87152
2018-06-03 20:52:00,-63159.25392
2018-06-03 20:53:00,-63158.60502
2018-06-03 20:54:00,-63159.25392
2018-06-03 20:55:00,-63158.60502
2018-06-03 20:56:00,-63159.25392
2018-06-03 20:57:00,-63159.25392
2018-06-03 20:58:00,-63165.09402
2018-06-03 20:59:00,-63167.68962
2018-06-03 21:00:00,-63167.04072
2018-06-03 21:01:00,-63162.49842
2018-06-03 21:02:00,-63171.58302
2018-06-03 21:03:00,-63180.01872
2018-06-03 21:04:00,-63185.85882
2018-06-03 21:05:00,-63189.10332
2018-06-03 21:06:00,-63189.75222
2018-06-03 21:07:00,-63189.10332
2018-06-03 21:08:00,-63186.50772
2018-06-03 21:09:00,-63188.45442
2018-06-03 21:10:00,-63190.40112
2018-06-03 21:11:00,-63191.69892
2018-06-03 21:12:00,-63192.34782
2018-06-03 21:13:00,-63191.05002
2018-06-03 21:14:00,-63191.69892
2018-06-03 21:15:00,-63193.64562
2018-06-03 21:16:00,-63193.64562
2018-06-03 21:17:00,-63194.29452
2018-06-03 21:18:00,-63194.29452
2018-06-03 21:19:00,-63194.29452
2018-06-03 21:20:00,-63194.29452
2018-06-03 21:21:00,-63197.53902
2018-06-03 21:22:00,-63197.53902
2018-06-03 21:23:00,-63197.53902
2018-06-03 21:24:00,-63196.24122
2018-06-03 21:25:00,-63196.89012
2018-06-03 21:26:00,-63196.89012
2018-06-03 21:27:00,-63196.89012
2018-06-03 21:28:00,-63197.53902
2018-06-03 21:29:00,-63185.85882
2018-06-03 21:30:00,-63185.85882
2018-06-03 21:31:00,-63185.85882
2018-06-03 21:32:00,-63181.96542
2018-06-03 21:33:00,-63187.80552
2018-06-03 21:34:00,-63188.45442
2018-06-03 21:35:00,-63197.53902
2018-06-03 21:36:00,-63197.53902
2018-06-03 21:37:00,-63197.53902
2018-06-03 21:38:00,-63197.53902
2018-06-03 21:39:00,-63209.86812
2018-06-03 21:40:00,-63209.86812
2018-06-03 21:41:00,-63222.19722
2018-06-03 21:42:00,-63222.19722
2018-06-03 21:43:00,-63217.65492
2018-06-03 21:44:00,-63219.60162
2018-06-03 21:45:00,-63220.89942
2018-06-03 21:46:00,-63222.19722
2018-06-03 21:47:00,-63223.49502
2018-06-03 21:48:00,-63228.03732
2018-06-03 21:49:00,-63227.38842
2018-06-03 21:50:00,-63226.09062
2018-06-03 21:51:00,-63224.79282
2018-06-03 21:52:00,-63220.89942
2018-06-03 21:53:00,-63222.84612
2018-06-03 21:54:00,-63222.84612
2018-06-03 21:55:00,-63220.89942
2018-06-03 21:56:00,-63216.35712
2018-06-03 21:57:00,-63210.51702
2018-06-03 21:58:00,-63222.84612
2018-06-03 21:59:00,-63224.14392
2018-06-03 22:00:00,-63229.98402
2018-06-03 22:01:00,-63230.63292
2018-06-03 22:02:00,-63229.33512
2018-06-03 22:03:00,-63224.14392
2018-06-03 22:04:00,-63224.14392
2018-06-03 22:05:00,-63219.60162
2018-06-03 22:06:00,-63219.60162
2018-06-03 22:07:00,-63219.60162
2018-06-03 22:08:00,-63219.60162
2018-06-03 22:09:00,-63218.95272
2018-06-03 22:10:00,-63217.00602
2018-06-03 22:11:00,-63216.35712
2018-06-03 22:12:00,-63216.35712
2018-06-03 22:13:00,-63207.27252
2018-06-03 22:14:00,-63205.32582
2018-06-03 22:15:00,-63207.92142
2018-06-03 22:16:00,-63208.57032
2018-06-03 22:17:00,-63207.27252
2018-06-03 22:18:00,-63209.21922
2018-06-03 22:19:00,-63211.16592
2018-06-03 22:20:00,-63226.09062
2018-06-03 22:21:00,-63226.73952
2018-06-03 22:22:00,-63226.73952
2018-06-03 22:23:00,-63219.60162
2018-06-03 22:24:00,-63217.65492
2018-06-03 22:25:00,-63220.89942
2018-06-03 22:26:00,-63218.30382
2018-06-03 22:27:00,-63217.00602
2018-06-03 22:28:00,-63216.35712
2018-06-03 22:29:00,-63209.21922
2018-06-03 22:30:00,-63209.86812
2018-06-03 22:31:00,-63213.11262
2018-06-03 22:32:00,-63214.41042
2018-06-03 22:33:00,-63217.65492
2018-06-03 22:34:00,-63211.16592
2018-06-03 22:35:00,-63218.95272
2018-06-03 22:36:00,-63218.95272
2018-06-03 22:37:00,-63218.95272
2018-06-03 22:38:00,-63220.89942
2018-06-03 22:39:00,-63217.00602
2018-06-03 22:40:00,-63217.00602
2018-06-03 22:41:00,-63215.70822
2018-06-03 22:42:00,-63217.00602
2018-06-03 22:43:00,-63217.65492
2018-06-03 22:44:00,-63218.95272
2018-06-03 22:45:00,-63217.65492
2018-06-03 22:46:00,-63219.60162
2018-06-03 22:47:00,-63218.95272
2018-06-03 22:48:00,-63217.00602
2018-06-03 22:49:00,-63219.60162
2018-06-03 22:50:00,-63218.30382
2018-06-03 22:51:00,-63217.65492
2018-06-03 22:52:00,-63218.95272
2018-06-03 22:53:00,-63209.86812
2018-06-03 22:54:00,-63209.21922
2018-06-03 22:55:00,-63213.76152
2018-06-03 22:56:00,-63213.11262
2018-06-03 22:57:00,-63213.11262
2018-06-03 22:58:00,-63215.05932
2018-06-03 22:59:00,-63219.60162
2018-06-03 23:00:00,-63218.30382
2018-06-03 23:01:00,-63219.60162
2018-06-03 23:02:00,-63220.25052
2018-06-03 23:03:00,-63226.73952
2018-06-03 23:04:00,-63228.68622
2018-06-03 23:05:00,-63219.60162
2018-06-03 23:06:00,-63220.25052
2018-06-03 23:07:00,-63220.25052
2018-06-03 23:08:00,-63220.25052
2018-06-03 23:09:00,-63228.68622
2018-06-03 23:10:00,-63225.44172
2018-06-03 23:11:00,-63225.44172
2018-06-03 23:12:00,-63225.44172
2018-06-03 23:13:00,-63225.44172
2018-06-03 23:14:00,-63218.30382
2018-06-03 23:15:00,-63219.60162
2018-06-03 23:16:00,-63229.33512
2018-06-03 23:17:00,-63229.33512
2018-06-03 23:18:00,-63229.33512
2018-06-03 23:19:00,-63229.33512
2018-06-03 23:20:00,-63228.68622
2018-06-03 23:21:00,-63228.68622
2018-06-03 23:22:00,-63229.33512
2018-06-03 23:23:00,-63228.68622
2018-06-03 23:24:00,-63229.33512
2018-06-03 23:25:00,-63220.25052
2018-06-03 23:26:00,-63219.60162
2018-06-03 23:27:00,-63220.25052
2018-06-03 23:28:00,-63220.25052
2018-06-03 23:29:00,-63220.25052
2018-06-03 23:30:00,-63226.73952
2018-06-03 23:31:00,-63226.73952
2018-06-03 23:32:00,-63226.73952
2018-06-03 23:33:00,-63230.63292
2018-06-03 23:34:00,-63230.63292
2018-06-03 23:35:00,-63228.03732
2018-06-03 23:36:00,-63228.03732
2018-06-03 23:37:00,-63228.03732
2018-06-03 23:38:00,-63229.98402
2018-06-03 23:39:00,-63228.68622
2018-06-03 23:40:00,-63228.68622
2018-06-03 23:41:00,-63228.03732
2018-06-03 23:42:00,-63228.68622
2018-06-03 23:43:00,-63229.33512
2018-06-03 23:44:00,-63230.63292
2018-06-03 23:45:00,-63230.63292
2018-06-03 23:46:00,-63230.63292
2018-06-03 23:47:00,-63230.63292
2018-06-03 23:48:00,-63231.28182
2018-06-03 23:49:00,-63231.93072
2018-06-03 23:50:00,-63239.06862
2018-06-03 23:51:00,-63235.82412
2018-06-03 23:52:00,-63238.41972
2018-06-03 23:53:00,-63237.12192
2018-06-03 23:54:00,-63234.52632
2018-06-03 23:55:00,-63237.77082
2018-06-03 23:56:00,-63237.12192
2018-06-03 23:57:00,-63235.17522
2018-06-03 23:58:00,-63234.52632
2018-06-03 23:59:00,-63236.47302
2018-06-04 00:00:00,-63234.52632
2018-06-04 00:01:00,-63233.87742
2018-06-04 00:02:00,-63233.87742
2018-06-04 00:03:00,-63231.93072
2018-06-04 00:04:00,-63229.33512
2018-06-04 00:05:00,-63231.28182
2018-06-04 00:06:00,-63231.28182
2018-06-04 00:07:00,-63230.63292
2018-06-04 00:08:00,-63229.33512
2018-06-04 00:09:00,-63228.68622
2018-06-04 00:10:00,-63230.63292
2018-06-04 00:11:00,-63229.33512
2018-06-04 00:12:00,-63229.98402
2018-06-04 00:13:00,-63229.33512
2018-06-04 00:14:00,-63231.93072
2018-06-04 00:15:00,-63230.63292
2018-06-04 00:16:00,-63230.63292
2018-06-04 00:17:00,-63229.33512
2018-06-04 00:18:00,-63229.33512
2018-06-04 00:19:00,-63226.73952
2018-06-04 00:20:00,-63226.73952
2018-06-04 00:21:00,-63232.57962
2018-06-04 00:22:00,-63233.22852
2018-06-04 00:23:00,-63233.87742
2018-06-04 00:24:00,-63233.87742
2018-06-04 00:25:00,-63236.47302
2018-06-04 00:26:00,-63237.12192
2018-06-04 00:27:00,-63229.98402
2018-06-04 00:28:00,-63237.77082
2018-06-04 00:29:00,-63233.22852
2018-06-04 00:30:00,-63231.28182
2018-06-04 00:31:00,-63231.28182
2018-06-04 00:32:00,-63231.28182
2018-06-04 00:33:00,-63235.17522
2018-06-04 00:34:00,-63235.17522
2018-06-04 00:35:00,-63235.17522
2018-06-04 00:36:00,-63231.93072
2018-06-04 00:37:00,-63231.93072
2018-06-04 00:38:00,-63232.57962
2018-06-04 00:39:00,-63231.28182
2018-06-04 00:40:00,-63231.28182
2018-06-04 00:41:00,-63231.28182
2018-06-04 00:42:00,-63231.28182
2018-06-04 00:43:00,-63231.28182
2018-06-04 00:44:00,-63233.22852
2018-06-04 00:45:00,-63231.93072
2018-06-04 00:46:00,-63233.87742
2018-06-04 00:47:00,-63233.87742
2018-06-04 00:48:00,-63236.47302
2018-06-04 00:49:00,-63235.82412
2018-06-04 00:50:00,-63235.82412
2018-06-04 00:51:00,-63235.82412
2018-06-04 00:52:00,-63224.79282
2018-06-04 00:53:00,-63226.73952
2018-06-04 00:54:00,-63224.79282
2018-06-04 00:55:00,-63231.93072
2018-06-04 00:56:00,-63231.93072
2018-06-04 00:57:00,-63232.57962
2018-06-04 00:58:00,-63235.82412
2018-06-04 00:59:00,-63243.61092
2018-06-04 01:00:00,-63242.31312
2018-06-04 01:01:00,-63239.71752
2018-06-04 01:02:00,-63237.77082
2018-06-04 01:03:00,-63235.82412
2018-06-04 01:04:00,-63233.22852
2018-06-04 01:05:00,-63230.63292
2018-06-04 01:06:00,-63230.63292
2018-06-04 01:07:00,-63228.68622
2018-06-04 01:08:00,-63231.93072
2018-06-04 01:09:00,-63239.06862
2018-06-04 01:10:00,-63236.47302
2018-06-04 01:11:00,-63233.87742
2018-06-04 01:12:00,-63234.52632
2018-06-04 01:13:00,-63231.93072
2018-06-04 01:14:00,-63233.87742
2018-06-04 01:15:00,-63239.06862
2018-06-04 01:16:00,-63227.38842
2018-06-04 01:17:00,-63211.81482
2018-06-04 01:18:00,-63211.81482
2018-06-04 01:19:00,-63208.57032
2018-06-04 01:20:00,-63208.57032
2018-06-04 01:21:00,-63204.67692
2018-06-04 01:22:00,-63210.51702
2018-06-04 01:23:00,-63211.16592
2018-06-04 01:24:00,-63209.86812
2018-06-04 01:25:00,-63209.21922
2018-06-04 01:26:00,-63205.32582
2018-06-04 01:27:00,-63205.32582
2018-06-04 01:28:00,-63202.73022
2018-06-04 01:29:00,-63207.27252
2018-06-04 01:30:00,-63207.92142
2018-06-04 01:31:00,-63209.21922
2018-06-04 01:32:00,-63206.62362
2018-06-04 01:33:00,-63205.97472
2018-06-04 01:34:00,-63206.62362
2018-06-04 01:35:00,-63217.65492
2018-06-04 01:36:00,-63221.54832
2018-06-04 01:37:00,-63221.54832
2018-06-04 01:38:00,-63218.95272
2018-06-04 01:39:00,-63209.21922
2018-06-04 01:40:00,-63209.21922
2018-06-04 01:41:00,-63200.78352
2018-06-04 01:42:00,-63200.78352
2018-06-04 01:43:00,-63200.78352
2018-06-04 01:44:00,-63196.24122
2018-06-04 01:45:00,-63191.05002
2018-06-04 01:46:00,-63193.64562
2018-06-04 01:47:00,-63189.75222
2018-06-04 01:48:00,-63191.05002
2018-06-04 01:49:00,-63183.26322
2018-06-04 01:50:00,-63175.47642
2018-06-04 01:51:00,-63170.28522
2018-06-04 01:52:00,-63172.23192
2018-06-04 01:53:00,-63172.23192
2018-06-04 01:54:00,-63161.20062
2018-06-04 01:55:00,-63157.95612
2018-06-04 01:56:00,-63155.36052
2018-06-04 01:57:00,-63163.14732
2018-06-04 01:58:00,-63152.76492
2018-06-04 01:59:00,-63152.76492
2018-06-04 02:00:00,-63160.55172
2018-06-04 02:01:00,-63159.90282
2018-06-04 02:02:00,-63152.11602
2018-06-04 02:03:00,-63156.65832
2018-06-04 02:04:00,-63152.76492
2018-06-04 02:05:00,-63157.30722
2018-06-04 02:06:00,-63149.52042
2018-06-04 02:07:00,-63148.22262
2018-06-04 02:08:00,-63150.16932
2018-06-04 02:09:00,-63139.78692
2018-06-04 02:10:00,-63141.73362
2018-06-04 02:11:00,-63130.70232
2018-06-04 02:12:00,-63121.61772
2018-06-04 02:13:00,-63119.02212
2018-06-04 02:14:00,-63112.53312
2018-06-04 02:15:00,-63120.96882
2018-06-04 02:16:00,-63122.26662
2018-06-04 02:17:00,-63113.83092
2018-06-04 02:18:00,-63113.83092
2018-06-04 02:19:00,-63111.88422
2018-06-04 02:20:00,-63094.36392
2018-06-04 02:21:00,-63087.22602
2018-06-04 02:22:00,-63103.44852
2018-06-04 02:23:00,-63084.63042
2018-06-04 02:24:00,-63085.27932
2018-06-04 02:25:00,-63091.76832
2018-06-04 02:26:00,-63095.01282
2018-06-04 02:27:00,-63092.41722
2018-06-04 02:28:00,-63103.44852
2018-06-04 02:29:00,-63102.15072
2018-06-04 02:30:00,-63111.88422
2018-06-04 02:31:00,-63091.76832
2018-06-04 02:32:00,-63100.85292
2018-06-04 02:33:00,-63097.60842
2018-06-04 02:34:00,-63089.82162
2018-06-04 02:35:00,-63124.21332
2018-06-04 02:36:00,-63130.70232
2018-06-04 02:37:00,-63128.75562
2018-06-04 02:38:00,-63123.56442
2018-06-04 02:39:00,-63113.18202
2018-06-04 02:40:00,-63115.12872
2018-06-04 02:41:00,-63121.61772
2018-06-04 02:42:00,-63133.94682
2018-06-04 02:43:00,-63141.73362
2018-06-04 02:44:00,-63143.03142
2018-06-04 02:45:00,-63154.71162
2018-06-04 02:46:00,-63152.11602
2018-06-04 02:47:00,-63168.33852
2018-06-04 02:48:00,-63156.65832
2018-06-04 02:49:00,-63161.20062
2018-06-04 02:50:00,-63161.20062
2018-06-04 02:51:00,-63165.74292
2018-06-04 02:52:00,-63174.82752
2018-06-04 02:53:00,-63167.68962
2018-06-04 02:54:00,-63181.96542
2018-06-04 02:55:00,-63192.99672
2018-06-04 02:56:00,-63207.92142
2018-06-04 02:57:00,-63204.02802
2018-06-04 02:58:00,-63212.46372
2018-06-04 02:59:00,-63203.37912
2018-06-04 03:00:00,-63204.67692
2018-06-04 03:01:00,-63217.65492
2018-06-04 03:02:00,-63200.13462
2018-06-04 03:03:00,-63184.56102
2018-06-04 03:04:00,-63167.68962
2018-06-04 03:05:00,-63163.14732
2018-06-04 03:06:00,-63143.68032
2018-06-04 03:07:00,-63159.25392
2018-06-04 03:08:00,-63166.39182
2018-06-04 03:09:00,-63164.44512
2018-06-04 03:10:00,-63173.52972
2018-06-04 03:11:00,-63191.05002
2018-06-04 03:12:00,-63182.61432
2018-06-04 03:13:00,-63176.12532
2018-06-04 03:14:00,-63179.36982
2018-06-04 03:15:00,-63180.01872
2018-06-04 03:16:00,-63170.28522
2018-06-04 03:17:00,-63174.17862
2018-06-04 03:18:00,-63181.31652
2018-06-04 03:19:00,-63183.91212
2018-06-04 03:20:00,-63189.75222
2018-06-04 03:21:00,-63193.64562
2018-06-04 03:22:00,-63191.05002
2018-06-04 03:23:00,-63198.83682
2018-06-04 03:24:00,-63196.24122
2018-06-04 03:25:00,-63187.15662
2018-06-04 03:26:00,-63179.36982
2018-06-04 03:27:00,-63188.45442
2018-06-04 03:28:00,-63179.36982
2018-06-04 03:29:00,-63165.09402
2018-06-04 03:30:00,-63165.74292
2018-06-04 03:31:00,-63172.23192
2018-06-04 03:32:00,-63169.63632
2018-06-04 03:33:00,-63163.14732
2018-06-04 03:34:00,-63152.11602
2018-06-04 03:35:00,-63174.17862
2018-06-04 03:36:00,-63170.93412
2018-06-04 03:37:00,-63152.11602
2018-06-04 03:38:00,-63162.49842
2018-06-04 03:39:00,-63164.44512
2018-06-04 03:40:00,-63163.14732
2018-06-04 03:41:00,-63168.33852
2018-06-04 03:42:00,-63170.28522
2018-06-04 03:43:00,-63184.56102
2018-06-04 03:44:00,-63192.99672
2018-06-04 03:45:00,-63207.92142
2018-06-04 03:46:00,-63218.95272
2018-06-04 03:47:00,-63223.49502
2018-06-04 03:48:00,-63222.84612
2018-06-04 03:49:00,-63206.62362
2018-06-04 03:50:00,-63195.59232
2018-06-04 03:51:00,-63190.40112
2018-06-04 03:52:00,-63191.69892
2018-06-04 03:53:00,-63196.89012
2018-06-04 03:54:00,-63199.48572
2018-06-04 03:55:00,-63207.92142
2018-06-04 03:56:00,-63200.78352
2018-06-04 03:57:00,-63196.89012
2018-06-04 03:58:00,-63185.85882
2018-06-04 03:59:00,-63176.77422
2018-06-04 04:00:00,-63172.23192
2018-06-04 04:01:00,-63161.84952
2018-06-04 04:02:00,-63167.68962
2018-06-04 04:03:00,-63170.93412
2018-06-04 04:04:00,-63181.31652
2018-06-04 04:05:00,-63209.21922
2018-06-04 04:06:00,-63213.11262
2018-06-04 04:07:00,-63235.82412
2018-06-04 04:08:00,-63221.54832
2018-06-04 04:09:00,-63212.46372
2018-06-04 04:10:00,-63200.78352
2018-06-04 04:11:00,-63203.37912
2018-06-04 04:12:00,-63194.29452
2018-06-04 04:13:00,-63185.85882
2018-06-04 04:14:00,-63187.15662
2018-06-04 04:15:00,-63194.29452
2018-06-04 04:16:00,-63193.64562
2018-06-04 04:17:00,-63205.32582
2018-06-04 04:18:00,-63193.64562
2018-06-04 04:19:00,-63189.75222
2018-06-04 04:20:00,-63189.75222
2018-06-04 04:21:00,-63185.20992
2018-06-04 04:22:00,-63181.31652
2018-06-04 04:23:00,-63182.61432
2018-06-04 04:24:00,-63185.20992
2018-06-04 04:25:00,-63178.72092
2018-06-04 04:26:00,-63190.40112
2018-06-04 04:27:00,-63179.36982
2018-06-04 04:28:00,-63186.50772
2018-06-04 04:29:00,-63191.05002
2018-06-04 04:30:00,-63205.97472
2018-06-04 04:31:00,-63209.86812
2018-06-04 04:32:00,-63209.21922
2018-06-04 04:33:00,-63226.73952
2018-06-04 04:34:00,-63222.84612
2018-06-04 04:35:00,-63224.79282
2018-06-04 04:36:00,-63216.35712
2018-06-04 04:37:00,-63208.57032
