,ICECT3
2018-07-10 01:38:00,-36622.20472
2018-07-10 01:39:00,-36626.53472
2018-07-10 01:40:00,-36625.45222
2018-07-10 01:41:00,-36625.45222
2018-07-10 01:42:00,-36624.36972
2018-07-10 01:43:00,-36629.78222
2018-07-10 01:44:00,-36630.86472
2018-07-10 01:45:00,-36630.86472
2018-07-10 01:46:00,-36630.86472
2018-07-10 01:47:00,-36630.86472
2018-07-10 01:48:00,-36630.86472
2018-07-10 01:49:00,-36630.86472
2018-07-10 01:50:00,-36628.69972
2018-07-10 01:51:00,-36629.78222
2018-07-10 01:52:00,-36629.78222
2018-07-10 01:53:00,-36629.78222
2018-07-10 01:54:00,-36629.78222
2018-07-10 01:55:00,-36630.86472
2018-07-10 01:56:00,-36659.00972
2018-07-10 01:57:00,-36667.66972
2018-07-10 01:58:00,-36666.58722
2018-07-10 01:59:00,-36665.50472
2018-07-10 02:00:00,-36665.50472
2018-07-10 02:01:00,-36665.50472
2018-07-10 02:02:00,-36665.50472
2018-07-10 02:03:00,-36656.84472
2018-07-10 02:04:00,-36657.92722
2018-07-10 02:05:00,-36657.92722
2018-07-10 02:06:00,-36657.92722
2018-07-10 02:07:00,-36657.92722
2018-07-10 02:08:00,-36657.92722
2018-07-10 02:09:00,-36657.92722
2018-07-10 02:10:00,-36657.92722
2018-07-10 02:11:00,-36664.42222
2018-07-10 02:12:00,-36664.42222
2018-07-10 02:13:00,-36667.66972
2018-07-10 02:14:00,-36667.66972
2018-07-10 02:15:00,-36667.66972
2018-07-10 02:16:00,-36667.66972
2018-07-10 02:17:00,-36667.66972
2018-07-10 02:18:00,-36667.66972
2018-07-10 02:19:00,-36667.66972
2018-07-10 02:20:00,-36667.66972
2018-07-10 02:21:00,-36660.09222
2018-07-10 02:22:00,-36660.09222
2018-07-10 02:23:00,-36660.09222
2018-07-10 02:24:00,-36660.09222
2018-07-10 02:25:00,-36660.09222
2018-07-10 02:26:00,-36660.09222
2018-07-10 02:27:00,-36660.09222
2018-07-10 02:28:00,-36660.09222
2018-07-10 02:29:00,-36660.09222
2018-07-10 02:30:00,-36662.25722
2018-07-10 02:31:00,-36651.43222
2018-07-10 02:32:00,-36651.43222
2018-07-10 02:33:00,-36651.43222
2018-07-10 02:34:00,-36651.43222
2018-07-10 02:35:00,-36651.43222
2018-07-10 02:36:00,-36657.92722
2018-07-10 02:37:00,-36665.50472
2018-07-10 02:38:00,-36665.50472
2018-07-10 02:39:00,-36665.50472
2018-07-10 02:40:00,-36665.50472
2018-07-10 02:41:00,-36665.50472
2018-07-10 02:42:00,-36682.82472
2018-07-10 02:43:00,-36683.90722
2018-07-10 02:44:00,-36683.90722
2018-07-10 02:45:00,-36683.90722
2018-07-10 02:46:00,-36683.90722
2018-07-10 02:47:00,-36676.32972
2018-07-10 02:48:00,-36676.32972
2018-07-10 02:49:00,-36679.57722
2018-07-10 02:50:00,-36679.57722
2018-07-10 02:51:00,-36679.57722
2018-07-10 02:52:00,-36675.24722
2018-07-10 02:53:00,-36674.16472
2018-07-10 02:54:00,-36668.75222
2018-07-10 02:55:00,-36668.75222
2018-07-10 02:56:00,-36667.66972
2018-07-10 02:57:00,-36667.66972
2018-07-10 02:58:00,-36667.66972
2018-07-10 02:59:00,-36667.66972
2018-07-10 03:00:00,-36667.66972
2018-07-10 03:01:00,-36667.66972
2018-07-10 03:02:00,-36667.66972
2018-07-10 03:03:00,-36668.75222
2018-07-10 03:04:00,-36669.83472
2018-07-10 03:05:00,-36670.91722
2018-07-10 03:06:00,-36673.08222
2018-07-10 03:07:00,-36674.16472
2018-07-10 03:08:00,-36675.24722
2018-07-10 03:09:00,-36676.32972
2018-07-10 03:10:00,-36677.41222
2018-07-10 03:11:00,-36678.49472
2018-07-10 03:12:00,-36670.91722
2018-07-10 03:13:00,-36669.83472
2018-07-10 03:14:00,-36667.66972
2018-07-10 03:15:00,-36667.66972
2018-07-10 03:16:00,-36667.66972
2018-07-10 03:17:00,-36667.66972
2018-07-10 03:18:00,-36642.77222
2018-07-10 03:19:00,-36638.44222
2018-07-10 03:20:00,-36638.44222
2018-07-10 03:21:00,-36638.44222
2018-07-10 03:22:00,-36638.44222
2018-07-10 03:23:00,-36638.44222
2018-07-10 03:24:00,-36631.94722
2018-07-10 03:25:00,-36629.78222
2018-07-10 03:26:00,-36627.61722
2018-07-10 03:27:00,-36626.53472
2018-07-10 03:28:00,-36625.45222
2018-07-10 03:29:00,-36625.45222
2018-07-10 03:30:00,-36633.02972
2018-07-10 03:31:00,-36634.11222
2018-07-10 03:32:00,-36634.11222
2018-07-10 03:33:00,-36634.11222
2018-07-10 03:34:00,-36634.11222
2018-07-10 03:35:00,-36634.11222
2018-07-10 03:36:00,-36634.11222
2018-07-10 03:37:00,-36634.11222
2018-07-10 03:38:00,-36659.00972
2018-07-10 03:39:00,-36659.00972
2018-07-10 03:40:00,-36659.00972
2018-07-10 03:41:00,-36659.00972
2018-07-10 03:42:00,-36659.00972
2018-07-10 03:43:00,-36659.00972
2018-07-10 03:44:00,-36659.00972
2018-07-10 03:45:00,-36661.17472
2018-07-10 03:46:00,-36661.17472
2018-07-10 03:47:00,-36660.09222
2018-07-10 03:48:00,-36660.09222
2018-07-10 03:49:00,-36661.17472
2018-07-10 03:50:00,-36660.09222
2018-07-10 03:51:00,-36660.09222
2018-07-10 03:52:00,-36660.09222
2018-07-10 03:53:00,-36660.09222
2018-07-10 03:54:00,-36659.00972
2018-07-10 03:55:00,-36659.00972
2018-07-10 03:56:00,-36662.25722
2018-07-10 03:57:00,-36662.25722
2018-07-10 03:58:00,-36662.25722
2018-07-10 03:59:00,-36662.25722
2018-07-10 04:00:00,-36662.25722
2018-07-10 04:01:00,-36662.25722
2018-07-10 04:02:00,-36663.33972
2018-07-10 04:03:00,-36663.33972
2018-07-10 04:04:00,-36663.33972
2018-07-10 04:05:00,-36663.33972
2018-07-10 04:06:00,-36663.33972
2018-07-10 04:07:00,-36663.33972
2018-07-10 04:08:00,-36664.42222
2018-07-10 04:09:00,-36664.42222
2018-07-10 04:10:00,-36664.42222
2018-07-10 04:11:00,-36663.33972
2018-07-10 04:12:00,-36663.33972
2018-07-10 04:13:00,-36663.33972
2018-07-10 04:14:00,-36663.33972
2018-07-10 04:15:00,-36663.33972
2018-07-10 04:16:00,-36663.33972
2018-07-10 04:17:00,-36661.17472
2018-07-10 04:18:00,-36660.09222
2018-07-10 04:19:00,-36660.09222
2018-07-10 04:20:00,-36660.09222
2018-07-10 04:21:00,-36643.85472
2018-07-10 04:22:00,-36639.52472
2018-07-10 04:23:00,-36639.52472
2018-07-10 04:24:00,-36639.52472
2018-07-10 04:25:00,-36639.52472
2018-07-10 04:26:00,-36637.35972
2018-07-10 04:27:00,-36637.35972
2018-07-10 04:28:00,-36637.35972
2018-07-10 04:29:00,-36637.35972
2018-07-10 04:30:00,-36637.35972
2018-07-10 04:31:00,-36637.35972
2018-07-10 04:32:00,-36637.35972
2018-07-10 04:33:00,-36637.35972
2018-07-10 04:34:00,-36637.35972
2018-07-10 04:35:00,-36637.35972
2018-07-10 04:36:00,-36635.19472
2018-07-10 04:37:00,-36656.84472
2018-07-10 04:38:00,-36660.09222
2018-07-10 04:39:00,-36678.49472
2018-07-10 04:40:00,-36678.49472
2018-07-10 04:41:00,-36679.57722
2018-07-10 04:42:00,-36678.49472
2018-07-10 04:43:00,-36677.41222
2018-07-10 04:44:00,-36676.32972
2018-07-10 04:45:00,-36662.25722
2018-07-10 04:46:00,-36660.09222
2018-07-10 04:47:00,-36659.00972
2018-07-10 04:48:00,-36655.76222
2018-07-10 04:49:00,-36668.75222
2018-07-10 04:50:00,-36673.08222
2018-07-10 04:51:00,-36673.08222
2018-07-10 04:52:00,-36673.08222
2018-07-10 04:53:00,-36662.25722
2018-07-10 04:54:00,-36663.33972
2018-07-10 04:55:00,-36662.25722
2018-07-10 04:56:00,-36663.33972
2018-07-10 04:57:00,-36663.33972
2018-07-10 04:58:00,-36663.33972
2018-07-10 04:59:00,-36663.33972
2018-07-10 05:00:00,-36663.33972
2018-07-10 05:01:00,-36661.17472
2018-07-10 05:02:00,-36660.09222
2018-07-10 05:03:00,-36660.09222
2018-07-10 05:04:00,-36660.09222
2018-07-10 05:05:00,-36656.84472
2018-07-10 05:06:00,-36653.59722
2018-07-10 05:07:00,-36653.59722
2018-07-10 05:08:00,-36653.59722
2018-07-10 05:09:00,-36651.43222
2018-07-10 05:10:00,-36651.43222
2018-07-10 05:11:00,-36651.43222
2018-07-10 05:12:00,-36651.43222
2018-07-10 05:13:00,-36647.10222
2018-07-10 05:14:00,-36648.18472
2018-07-10 05:15:00,-36648.18472
2018-07-10 05:16:00,-36648.18472
2018-07-10 05:17:00,-36662.25722
2018-07-10 05:18:00,-36662.25722
2018-07-10 05:19:00,-36662.25722
2018-07-10 05:20:00,-36662.25722
2018-07-10 05:21:00,-36662.25722
2018-07-10 05:22:00,-36662.25722
2018-07-10 05:23:00,-36660.09222
2018-07-10 05:24:00,-36660.09222
2018-07-10 05:25:00,-36660.09222
2018-07-10 05:26:00,-36660.09222
2018-07-10 05:27:00,-36660.09222
2018-07-10 05:28:00,-36660.09222
2018-07-10 05:29:00,-36660.09222
2018-07-10 05:30:00,-36660.09222
2018-07-10 05:31:00,-36663.33972
2018-07-10 05:32:00,-36663.33972
2018-07-10 05:33:00,-36662.25722
2018-07-10 05:34:00,-36662.25722
2018-07-10 05:35:00,-36662.25722
2018-07-10 05:36:00,-36662.25722
2018-07-10 05:37:00,-36662.25722
2018-07-10 05:38:00,-36662.25722
2018-07-10 05:39:00,-36662.25722
2018-07-10 05:40:00,-36660.09222
2018-07-10 05:41:00,-36660.09222
2018-07-10 05:42:00,-36660.09222
2018-07-10 05:43:00,-36660.09222
2018-07-10 05:44:00,-36660.09222
2018-07-10 05:45:00,-36660.09222
2018-07-10 05:46:00,-36654.67972
2018-07-10 05:47:00,-36649.26722
2018-07-10 05:48:00,-36649.26722
2018-07-10 05:49:00,-36649.26722
2018-07-10 05:50:00,-36649.26722
2018-07-10 05:51:00,-36649.26722
2018-07-10 05:52:00,-36649.26722
2018-07-10 05:53:00,-36649.26722
2018-07-10 05:54:00,-36649.26722
2018-07-10 05:55:00,-36649.26722
2018-07-10 05:56:00,-36649.26722
2018-07-10 05:57:00,-36649.26722
2018-07-10 05:58:00,-36652.51472
2018-07-10 05:59:00,-36652.51472
2018-07-10 06:00:00,-36661.17472
2018-07-10 06:01:00,-36661.17472
2018-07-10 06:02:00,-36657.92722
2018-07-10 06:03:00,-36656.84472
2018-07-10 06:04:00,-36656.84472
2018-07-10 06:05:00,-36656.84472
2018-07-10 06:06:00,-36656.84472
2018-07-10 06:07:00,-36656.84472
2018-07-10 06:08:00,-36656.84472
2018-07-10 06:09:00,-36656.84472
2018-07-10 06:10:00,-36656.84472
2018-07-10 06:11:00,-36653.59722
2018-07-10 06:12:00,-36657.92722
2018-07-10 06:13:00,-36656.84472
2018-07-10 06:14:00,-36656.84472
2018-07-10 06:15:00,-36653.59722
2018-07-10 06:16:00,-36657.92722
2018-07-10 06:17:00,-36657.92722
2018-07-10 06:18:00,-36659.00972
2018-07-10 06:19:00,-36659.00972
2018-07-10 06:20:00,-36657.92722
2018-07-10 06:21:00,-36660.09222
2018-07-10 06:22:00,-36660.09222
2018-07-10 06:23:00,-36657.92722
2018-07-10 06:24:00,-36657.92722
2018-07-10 06:25:00,-36657.92722
2018-07-10 06:26:00,-36657.92722
2018-07-10 06:27:00,-36657.92722
2018-07-10 06:28:00,-36657.92722
2018-07-10 06:29:00,-36657.92722
2018-07-10 06:30:00,-36660.09222
2018-07-10 06:31:00,-36660.09222
2018-07-10 06:32:00,-36662.25722
2018-07-10 06:33:00,-36661.17472
2018-07-10 06:34:00,-36661.17472
2018-07-10 06:35:00,-36662.25722
2018-07-10 06:36:00,-36662.25722
2018-07-10 06:37:00,-36661.17472
2018-07-10 06:38:00,-36660.09222
2018-07-10 06:39:00,-36661.17472
2018-07-10 06:40:00,-36661.17472
2018-07-10 06:41:00,-36660.09222
2018-07-10 06:42:00,-36659.00972
2018-07-10 06:43:00,-36660.09222
2018-07-10 06:44:00,-36660.09222
2018-07-10 06:45:00,-36660.09222
2018-07-10 06:46:00,-36660.09222
2018-07-10 06:47:00,-36660.09222
2018-07-10 06:48:00,-36660.09222
2018-07-10 06:49:00,-36657.92722
2018-07-10 06:50:00,-36651.43222
2018-07-10 06:51:00,-36651.43222
2018-07-10 06:52:00,-36644.93722
2018-07-10 06:53:00,-36643.85472
2018-07-10 06:54:00,-36647.10222
2018-07-10 06:55:00,-36647.10222
2018-07-10 06:56:00,-36646.01972
2018-07-10 06:57:00,-36646.01972
2018-07-10 06:58:00,-36646.01972
2018-07-10 06:59:00,-36647.10222
2018-07-10 07:00:00,-36648.18472
2018-07-10 07:01:00,-36660.09222
2018-07-10 07:02:00,-36661.17472
2018-07-10 07:03:00,-36662.25722
2018-07-10 07:04:00,-36663.33972
2018-07-10 07:05:00,-36662.25722
2018-07-10 07:06:00,-36676.32972
2018-07-10 07:07:00,-36688.23722
2018-07-10 07:08:00,-36691.48472
2018-07-10 07:09:00,-36692.56722
2018-07-10 07:10:00,-36692.56722
2018-07-10 07:11:00,-36693.64972
2018-07-10 07:12:00,-36691.48472
2018-07-10 07:13:00,-36689.31972
2018-07-10 07:14:00,-36688.23722
2018-07-10 07:15:00,-36668.75222
2018-07-10 07:16:00,-36665.50472
2018-07-10 07:17:00,-36666.58722
2018-07-10 07:18:00,-36668.75222
2018-07-10 07:19:00,-36662.25722
2018-07-10 07:20:00,-36661.17472
2018-07-10 07:21:00,-36661.17472
2018-07-10 07:22:00,-36652.51472
2018-07-10 07:23:00,-36646.01972
2018-07-10 07:24:00,-36646.01972
2018-07-10 07:25:00,-36646.01972
2018-07-10 07:26:00,-36657.92722
2018-07-10 07:27:00,-36644.93722
2018-07-10 07:28:00,-36644.93722
2018-07-10 07:29:00,-36665.50472
2018-07-10 07:30:00,-36677.41222
2018-07-10 07:31:00,-36677.41222
2018-07-10 07:32:00,-36670.91722
2018-07-10 07:33:00,-36695.81472
2018-07-10 07:34:00,-36695.81472
2018-07-10 07:35:00,-36692.56722
2018-07-10 07:36:00,-36694.73222
2018-07-10 07:37:00,-36694.73222
2018-07-10 07:38:00,-36694.73222
2018-07-10 07:39:00,-36691.48472
2018-07-10 07:40:00,-36701.22722
2018-07-10 07:41:00,-36697.97972
2018-07-10 07:42:00,-36689.31972
2018-07-10 07:43:00,-36674.16472
2018-07-10 07:44:00,-36674.16472
2018-07-10 07:45:00,-36689.31972
2018-07-10 07:46:00,-36702.30972
2018-07-10 07:47:00,-36702.30972
2018-07-10 07:48:00,-36714.21722
2018-07-10 07:49:00,-36686.07222
2018-07-10 07:50:00,-36683.90722
2018-07-10 07:51:00,-36690.40222
2018-07-10 07:52:00,-36678.49472
2018-07-10 07:53:00,-36677.41222
2018-07-10 07:54:00,-36684.98972
2018-07-10 07:55:00,-36687.15472
2018-07-10 07:56:00,-36690.40222
2018-07-10 07:57:00,-36691.48472
2018-07-10 07:58:00,-36695.81472
2018-07-10 07:59:00,-36691.48472
2018-07-10 08:00:00,-36695.81472
2018-07-10 08:01:00,-36692.56722
2018-07-10 08:02:00,-36694.73222
2018-07-10 08:03:00,-36695.81472
2018-07-10 08:04:00,-36695.81472
2018-07-10 08:05:00,-36686.07222
2018-07-10 08:06:00,-36686.07222
2018-07-10 08:07:00,-36688.23722
2018-07-10 08:08:00,-36688.23722
2018-07-10 08:09:00,-36675.24722
2018-07-10 08:10:00,-36675.24722
2018-07-10 08:11:00,-36680.65972
2018-07-10 08:12:00,-36664.42222
2018-07-10 08:13:00,-36652.51472
2018-07-10 08:14:00,-36651.43222
2018-07-10 08:15:00,-36657.92722
2018-07-10 08:16:00,-36657.92722
2018-07-10 08:17:00,-36662.25722
2018-07-10 08:18:00,-36659.00972
2018-07-10 08:19:00,-36659.00972
2018-07-10 08:20:00,-36659.00972
2018-07-10 08:21:00,-36660.09222
2018-07-10 08:22:00,-36654.67972
2018-07-10 08:23:00,-36633.02972
2018-07-10 08:24:00,-36636.27722
2018-07-10 08:25:00,-36639.52472
2018-07-10 08:26:00,-36640.60722
2018-07-10 08:27:00,-36651.43222
2018-07-10 08:28:00,-36669.83472
2018-07-10 08:29:00,-36676.32972
2018-07-10 08:30:00,-36660.09222
2018-07-10 08:31:00,-36630.86472
2018-07-10 08:32:00,-36603.80222
2018-07-10 08:33:00,-36617.87472
2018-07-10 08:34:00,-36613.54472
2018-07-10 08:35:00,-36603.80222
2018-07-10 08:36:00,-36594.05972
2018-07-10 08:37:00,-36555.08972
2018-07-10 08:38:00,-36554.00722
2018-07-10 08:39:00,-36551.84222
2018-07-10 08:40:00,-36556.17222
2018-07-10 08:41:00,-36570.24472
2018-07-10 08:42:00,-36562.66722
2018-07-10 08:43:00,-36569.16222
2018-07-10 08:44:00,-36571.32722
2018-07-10 08:45:00,-36574.57472
2018-07-10 08:46:00,-36564.83222
2018-07-10 08:47:00,-36572.40972
2018-07-10 08:48:00,-36564.83222
2018-07-10 08:49:00,-36573.49222
2018-07-10 08:50:00,-36568.07972
2018-07-10 08:51:00,-36571.32722
2018-07-10 08:52:00,-36565.91472
2018-07-10 08:53:00,-36559.41972
2018-07-10 08:54:00,-36554.00722
2018-07-10 08:55:00,-36549.67722
2018-07-10 08:56:00,-36549.67722
2018-07-10 08:57:00,-36549.67722
2018-07-10 08:58:00,-36561.58472
2018-07-10 08:59:00,-36556.17222
2018-07-10 09:00:00,-36554.00722
2018-07-10 09:01:00,-36549.67722
2018-07-10 09:02:00,-36557.25472
2018-07-10 09:03:00,-36563.74972
2018-07-10 09:04:00,-36564.83222
2018-07-10 09:05:00,-36566.99722
2018-07-10 09:06:00,-36564.83222
2018-07-10 09:07:00,-36562.66722
2018-07-10 09:08:00,-36563.74972
2018-07-10 09:09:00,-36573.49222
2018-07-10 09:10:00,-36575.65722
2018-07-10 09:11:00,-36568.07972
2018-07-10 09:12:00,-36573.49222
2018-07-10 09:13:00,-36566.99722
2018-07-10 09:14:00,-36568.07972
2018-07-10 09:15:00,-36562.66722
2018-07-10 09:16:00,-36562.66722
2018-07-10 09:17:00,-36565.91472
2018-07-10 09:18:00,-36571.32722
2018-07-10 09:19:00,-36578.90472
2018-07-10 09:20:00,-36583.23472
2018-07-10 09:21:00,-36592.97722
2018-07-10 09:22:00,-36590.81222
2018-07-10 09:23:00,-36590.81222
2018-07-10 09:24:00,-36590.81222
2018-07-10 09:25:00,-36602.71972
2018-07-10 09:26:00,-36594.05972
2018-07-10 09:27:00,-36594.05972
2018-07-10 09:28:00,-36595.14222
2018-07-10 09:29:00,-36583.23472
2018-07-10 09:30:00,-36594.05972
2018-07-10 09:31:00,-36586.48222
2018-07-10 09:32:00,-36590.81222
2018-07-10 09:33:00,-36596.22472
2018-07-10 09:34:00,-36589.72972
2018-07-10 09:35:00,-36582.15222
2018-07-10 09:36:00,-36590.81222
2018-07-10 09:37:00,-36586.48222
2018-07-10 09:38:00,-36584.31722
2018-07-10 09:39:00,-36586.48222
2018-07-10 09:40:00,-36589.72972
2018-07-10 09:41:00,-36584.31722
2018-07-10 09:42:00,-36586.48222
2018-07-10 09:43:00,-36585.39972
2018-07-10 09:44:00,-36578.90472
2018-07-10 09:45:00,-36582.15222
2018-07-10 09:46:00,-36579.98722
2018-07-10 09:47:00,-36582.15222
2018-07-10 09:48:00,-36583.23472
2018-07-10 09:49:00,-36586.48222
2018-07-10 09:50:00,-36584.31722
2018-07-10 09:51:00,-36587.56472
2018-07-10 09:52:00,-36590.81222
2018-07-10 09:53:00,-36589.72972
2018-07-10 09:54:00,-36586.48222
2018-07-10 09:55:00,-36585.39972
2018-07-10 09:56:00,-36579.98722
2018-07-10 09:57:00,-36582.15222
2018-07-10 09:58:00,-36581.06972
2018-07-10 09:59:00,-36584.31722
2018-07-10 10:00:00,-36584.31722
2018-07-10 10:01:00,-36584.31722
2018-07-10 10:02:00,-36581.06972
2018-07-10 10:03:00,-36581.06972
2018-07-10 10:04:00,-36587.56472
2018-07-10 10:05:00,-36587.56472
2018-07-10 10:06:00,-36586.48222
2018-07-10 10:07:00,-36587.56472
2018-07-10 10:08:00,-36588.64722
2018-07-10 10:09:00,-36587.56472
2018-07-10 10:10:00,-36595.14222
2018-07-10 10:11:00,-36601.63722
2018-07-10 10:12:00,-36591.89472
2018-07-10 10:13:00,-36586.48222
2018-07-10 10:14:00,-36587.56472
2018-07-10 10:15:00,-36588.64722
2018-07-10 10:16:00,-36599.47222
2018-07-10 10:17:00,-36598.38972
2018-07-10 10:18:00,-36608.13222
2018-07-10 10:19:00,-36611.37972
2018-07-10 10:20:00,-36609.21472
2018-07-10 10:21:00,-36612.46222
2018-07-10 10:22:00,-36626.53472
2018-07-10 10:23:00,-36626.53472
2018-07-10 10:24:00,-36637.35972
2018-07-10 10:25:00,-36633.02972
2018-07-10 10:26:00,-36643.85472
2018-07-10 10:27:00,-36646.01972
2018-07-10 10:28:00,-36633.02972
2018-07-10 10:29:00,-36633.02972
2018-07-10 10:30:00,-36635.19472
2018-07-10 10:31:00,-36635.19472
2018-07-10 10:32:00,-36635.19472
2018-07-10 10:33:00,-36640.60722
2018-07-10 10:34:00,-36648.18472
2018-07-10 10:35:00,-36641.68972
2018-07-10 10:36:00,-36654.67972
2018-07-10 10:37:00,-36661.17472
2018-07-10 10:38:00,-36649.26722
2018-07-10 10:39:00,-36640.60722
2018-07-10 10:40:00,-36646.01972
2018-07-10 10:41:00,-36644.93722
2018-07-10 10:42:00,-36643.85472
2018-07-10 10:43:00,-36648.18472
2018-07-10 10:44:00,-36638.44222
2018-07-10 10:45:00,-36610.29722
2018-07-10 10:46:00,-36597.30722
2018-07-10 10:47:00,-36609.21472
2018-07-10 10:48:00,-36608.13222
2018-07-10 10:49:00,-36608.13222
2018-07-10 10:50:00,-36611.37972
2018-07-10 10:51:00,-36624.36972
2018-07-10 10:52:00,-36610.29722
2018-07-10 10:53:00,-36603.80222
2018-07-10 10:54:00,-36600.55472
2018-07-10 10:55:00,-36612.46222
2018-07-10 10:56:00,-36612.46222
2018-07-10 10:57:00,-36605.96722
2018-07-10 10:58:00,-36605.96722
2018-07-10 10:59:00,-36603.80222
2018-07-10 11:00:00,-36600.55472
2018-07-10 11:01:00,-36597.30722
2018-07-10 11:02:00,-36591.89472
2018-07-10 11:03:00,-36592.97722
2018-07-10 11:04:00,-36592.97722
2018-07-10 11:05:00,-36592.97722
2018-07-10 11:06:00,-36588.64722
2018-07-10 11:07:00,-36575.65722
2018-07-10 11:08:00,-36575.65722
2018-07-10 11:09:00,-36550.75972
2018-07-10 11:10:00,-36543.18222
2018-07-10 11:11:00,-36559.41972
2018-07-10 11:12:00,-36555.08972
2018-07-10 11:13:00,-36549.67722
2018-07-10 11:14:00,-36554.00722
2018-07-10 11:15:00,-36555.08972
2018-07-10 11:16:00,-36556.17222
2018-07-10 11:17:00,-36555.08972
2018-07-10 11:18:00,-36559.41972
2018-07-10 11:19:00,-36561.58472
2018-07-10 11:20:00,-36558.33722
2018-07-10 11:21:00,-36558.33722
2018-07-10 11:22:00,-36558.33722
2018-07-10 11:23:00,-36568.07972
2018-07-10 11:24:00,-36570.24472
2018-07-10 11:25:00,-36569.16222
2018-07-10 11:26:00,-36565.91472
2018-07-10 11:27:00,-36566.99722
2018-07-10 11:28:00,-36574.57472
2018-07-10 11:29:00,-36584.31722
2018-07-10 11:30:00,-36589.72972
2018-07-10 11:31:00,-36594.05972
2018-07-10 11:32:00,-36582.15222
2018-07-10 11:33:00,-36579.98722
2018-07-10 11:34:00,-36587.56472
2018-07-10 11:35:00,-36585.39972
2018-07-10 11:36:00,-36585.39972
2018-07-10 11:37:00,-36585.39972
2018-07-10 11:38:00,-36589.72972
