,CL10
2018-07-16 03:40:00,97287.724071
2018-07-16 03:41:00,97289.834071
2018-07-16 03:42:00,97285.614071
2018-07-16 03:43:00,97283.504071
2018-07-16 03:44:00,97287.724071
2018-07-16 03:45:00,97283.504071
2018-07-16 03:46:00,97282.449071
2018-07-16 03:47:00,97285.614071
2018-07-16 03:48:00,97288.779071
2018-07-16 03:49:00,97286.669071
2018-07-16 03:50:00,97306.714071
2018-07-16 03:51:00,97304.604071
2018-07-16 03:52:00,97304.604071
2018-07-16 03:53:00,97302.494071
2018-07-16 03:54:00,97308.824071
2018-07-16 03:55:00,97306.714071
2018-07-16 03:56:00,97304.604071
2018-07-16 03:57:00,97302.494071
2018-07-16 03:58:00,97310.934071
2018-07-16 03:59:00,97316.209071
2018-07-16 04:00:00,97314.099071
2018-07-16 04:01:00,97307.769071
2018-07-16 04:02:00,97299.329071
2018-07-16 04:03:00,97302.494071
2018-07-16 04:04:00,97305.659071
2018-07-16 04:05:00,97305.659071
2018-07-16 04:06:00,97301.439071
2018-07-16 04:07:00,97307.769071
2018-07-16 04:08:00,97307.769071
2018-07-16 04:09:00,97308.824071
2018-07-16 04:10:00,97310.934071
2018-07-16 04:11:00,97300.384071
2018-07-16 04:12:00,97292.999071
2018-07-16 04:13:00,97297.219071
2018-07-16 04:14:00,97297.219071
2018-07-16 04:15:00,97297.219071
2018-07-16 04:16:00,97296.164071
2018-07-16 04:17:00,97297.219071
2018-07-16 04:18:00,97296.164071
2018-07-16 04:19:00,97296.164071
2018-07-16 04:20:00,97295.109071
2018-07-16 04:21:00,97296.164071
2018-07-16 04:22:00,97296.164071
2018-07-16 04:23:00,97290.889071
2018-07-16 04:24:00,97286.669071
2018-07-16 04:25:00,97291.944071
2018-07-16 04:26:00,97289.834071
2018-07-16 04:27:00,97287.724071
2018-07-16 04:28:00,97284.559071
2018-07-16 04:29:00,97280.339071
2018-07-16 04:30:00,97271.899071
2018-07-16 04:31:00,97259.239071
2018-07-16 04:32:00,97267.679071
2018-07-16 04:33:00,97253.964071
2018-07-16 04:34:00,97252.909071
2018-07-16 04:35:00,97258.184071
2018-07-16 04:36:00,97263.459071
2018-07-16 04:37:00,97267.679071
2018-07-16 04:38:00,97264.514071
2018-07-16 04:39:00,97258.184071
2018-07-16 04:40:00,97259.239071
2018-07-16 04:41:00,97255.019071
2018-07-16 04:42:00,97248.689071
2018-07-16 04:43:00,97245.524071
2018-07-16 04:44:00,97234.974071
2018-07-16 04:45:00,97237.084071
2018-07-16 04:46:00,97238.139071
2018-07-16 04:47:00,97240.249071
2018-07-16 04:48:00,97244.469071
2018-07-16 04:49:00,97232.864071
2018-07-16 04:50:00,97221.259071
2018-07-16 04:51:00,97214.929071
2018-07-16 04:52:00,97196.994071
2018-07-16 04:53:00,97203.324071
2018-07-16 04:54:00,97205.434071
2018-07-16 04:55:00,97208.599071
2018-07-16 04:56:00,97201.214071
2018-07-16 04:57:00,97202.269071
2018-07-16 04:58:00,97204.379071
2018-07-16 04:59:00,97203.324071
2018-07-16 05:00:00,97181.169071
2018-07-16 05:01:00,97180.114071
2018-07-16 05:02:00,97176.949071
2018-07-16 05:03:00,97166.399071
2018-07-16 05:04:00,97178.004071
2018-07-16 05:05:00,97171.674071
2018-07-16 05:06:00,97167.454071
2018-07-16 05:07:00,97170.619071
2018-07-16 05:08:00,97187.499071
2018-07-16 05:09:00,97182.224071
2018-07-16 05:10:00,97181.169071
2018-07-16 05:11:00,97180.114071
2018-07-16 05:12:00,97164.289071
2018-07-16 05:13:00,97164.289071
2018-07-16 05:14:00,97155.849071
2018-07-16 05:15:00,97170.619071
2018-07-16 05:16:00,97170.619071
2018-07-16 05:17:00,97168.509071
2018-07-16 05:18:00,97168.509071
2018-07-16 05:19:00,97164.289071
2018-07-16 05:20:00,97173.784071
2018-07-16 05:21:00,97186.444071
2018-07-16 05:22:00,97183.279071
2018-07-16 05:23:00,97182.224071
2018-07-16 05:24:00,97175.894071
2018-07-16 05:25:00,97165.344071
2018-07-16 05:26:00,97163.234071
2018-07-16 05:27:00,97170.619071
2018-07-16 05:28:00,97180.114071
2018-07-16 05:29:00,97150.574071
2018-07-16 05:30:00,97157.959071
2018-07-16 05:31:00,97147.409071
2018-07-16 05:32:00,97149.519071
2018-07-16 05:33:00,97157.959071
2018-07-16 05:34:00,97155.849071
2018-07-16 05:35:00,97156.904071
2018-07-16 05:36:00,97163.234071
2018-07-16 05:37:00,97161.124071
2018-07-16 05:38:00,97159.014071
2018-07-16 05:39:00,97153.739071
2018-07-16 05:40:00,97157.959071
2018-07-16 05:41:00,97160.069071
2018-07-16 05:42:00,97163.234071
2018-07-16 05:43:00,97167.454071
2018-07-16 05:44:00,97170.619071
2018-07-16 05:45:00,97165.344071
2018-07-16 05:46:00,97165.344071
2018-07-16 05:47:00,97165.344071
2018-07-16 05:48:00,97164.289071
2018-07-16 05:49:00,97151.629071
2018-07-16 05:50:00,97150.574071
2018-07-16 05:51:00,97151.629071
2018-07-16 05:52:00,97152.684071
2018-07-16 05:53:00,97151.629071
2018-07-16 05:54:00,97143.189071
2018-07-16 05:55:00,97140.024071
2018-07-16 05:56:00,97147.409071
2018-07-16 05:57:00,97152.684071
2018-07-16 05:58:00,97160.069071
2018-07-16 05:59:00,97160.069071
2018-07-16 06:00:00,97151.629071
2018-07-16 06:01:00,97150.574071
2018-07-16 06:02:00,97165.344071
2018-07-16 06:03:00,97163.234071
2018-07-16 06:04:00,97157.959071
2018-07-16 06:05:00,97162.179071
2018-07-16 06:06:00,97161.124071
2018-07-16 06:07:00,97163.234071
2018-07-16 06:08:00,97164.289071
2018-07-16 06:09:00,97153.739071
2018-07-16 06:10:00,97154.794071
2018-07-16 06:11:00,97157.959071
2018-07-16 06:12:00,97150.574071
2018-07-16 06:13:00,97137.914071
2018-07-16 06:14:00,97145.299071
2018-07-16 06:15:00,97146.354071
2018-07-16 06:16:00,97147.409071
2018-07-16 06:17:00,97154.794071
2018-07-16 06:18:00,97154.794071
2018-07-16 06:19:00,97154.794071
2018-07-16 06:20:00,97155.849071
2018-07-16 06:21:00,97155.849071
2018-07-16 06:22:00,97156.904071
2018-07-16 06:23:00,97159.014071
2018-07-16 06:24:00,97160.069071
2018-07-16 06:25:00,97161.124071
2018-07-16 06:26:00,97169.564071
2018-07-16 06:27:00,97164.289071
2018-07-16 06:28:00,97170.619071
2018-07-16 06:29:00,97170.619071
2018-07-16 06:30:00,97173.784071
2018-07-16 06:31:00,97170.619071
2018-07-16 06:32:00,97173.784071
2018-07-16 06:33:00,97173.784071
2018-07-16 06:34:00,97163.234071
2018-07-16 06:35:00,97161.124071
2018-07-16 06:36:00,97163.234071
2018-07-16 06:37:00,97163.234071
2018-07-16 06:38:00,97163.234071
2018-07-16 06:39:00,97167.454071
2018-07-16 06:40:00,97169.564071
2018-07-16 06:41:00,97172.729071
2018-07-16 06:42:00,97173.784071
2018-07-16 06:43:00,97172.729071
2018-07-16 06:44:00,97171.674071
2018-07-16 06:45:00,97171.674071
2018-07-16 06:46:00,97168.509071
2018-07-16 06:47:00,97173.784071
2018-07-16 06:48:00,97172.729071
2018-07-16 06:49:00,97172.729071
2018-07-16 06:50:00,97174.839071
2018-07-16 06:51:00,97173.784071
2018-07-16 06:52:00,97173.784071
2018-07-16 06:53:00,97167.454071
2018-07-16 06:54:00,97166.399071
2018-07-16 06:55:00,97165.344071
2018-07-16 06:56:00,97168.509071
2018-07-16 06:57:00,97170.619071
2018-07-16 06:58:00,97176.949071
2018-07-16 06:59:00,97176.949071
2018-07-16 07:00:00,97147.409071
2018-07-16 07:01:00,97161.124071
2018-07-16 07:02:00,97165.344071
2018-07-16 07:03:00,97167.454071
2018-07-16 07:04:00,97163.234071
2018-07-16 07:05:00,97168.509071
2018-07-16 07:06:00,97162.179071
2018-07-16 07:07:00,97153.739071
2018-07-16 07:08:00,97143.189071
2018-07-16 07:09:00,97134.749071
2018-07-16 07:10:00,97131.584071
2018-07-16 07:11:00,97125.254071
2018-07-16 07:12:00,97118.924071
2018-07-16 07:13:00,97119.979071
2018-07-16 07:14:00,97108.374071
2018-07-16 07:15:00,97102.044071
2018-07-16 07:16:00,97099.934071
2018-07-16 07:17:00,97110.484071
2018-07-16 07:18:00,97112.594071
2018-07-16 07:19:00,97110.484071
2018-07-16 07:20:00,97103.099071
2018-07-16 07:21:00,97097.824071
2018-07-16 07:22:00,97088.329071
2018-07-16 07:23:00,97083.054071
2018-07-16 07:24:00,97076.724071
2018-07-16 07:25:00,97077.779071
2018-07-16 07:26:00,97080.944071
2018-07-16 07:27:00,97085.164071
2018-07-16 07:28:00,97090.439071
2018-07-16 07:29:00,97088.329071
2018-07-16 07:30:00,97087.274071
2018-07-16 07:31:00,97075.669071
2018-07-16 07:32:00,97057.734071
2018-07-16 07:33:00,97063.009071
2018-07-16 07:34:00,97064.064071
2018-07-16 07:35:00,97047.184071
2018-07-16 07:36:00,97035.579071
2018-07-16 07:37:00,97026.084071
2018-07-16 07:38:00,97042.964071
2018-07-16 07:39:00,97048.239071
2018-07-16 07:40:00,97042.964071
2018-07-16 07:41:00,97047.184071
2018-07-16 07:42:00,97038.744071
2018-07-16 07:43:00,97033.469071
2018-07-16 07:44:00,97036.634071
2018-07-16 07:45:00,97033.469071
2018-07-16 07:46:00,97032.414071
2018-07-16 07:47:00,97028.194071
2018-07-16 07:48:00,97033.469071
2018-07-16 07:49:00,97031.359071
2018-07-16 07:50:00,97022.919071
2018-07-16 07:51:00,97025.029071
2018-07-16 07:52:00,97016.589071
2018-07-16 07:53:00,97013.424071
2018-07-16 07:54:00,97012.369071
2018-07-16 07:55:00,97013.424071
2018-07-16 07:56:00,97012.369071
2018-07-16 07:57:00,97016.589071
2018-07-16 07:58:00,97014.479071
2018-07-16 07:59:00,97013.424071
2018-07-16 08:00:00,97021.864071
2018-07-16 08:01:00,97010.259071
2018-07-16 08:02:00,97012.369071
2018-07-16 08:03:00,96987.049071
2018-07-16 08:04:00,97012.369071
2018-07-16 08:05:00,97012.369071
2018-07-16 08:06:00,97012.369071
2018-07-16 08:07:00,97011.314071
2018-07-16 08:08:00,97013.424071
2018-07-16 08:09:00,97020.809071
2018-07-16 08:10:00,97025.029071
2018-07-16 08:11:00,97029.249071
2018-07-16 08:12:00,97012.369071
2018-07-16 08:13:00,97014.479071
2018-07-16 08:14:00,97019.754071
2018-07-16 08:15:00,97018.699071
2018-07-16 08:16:00,97026.084071
2018-07-16 08:17:00,97034.524071
2018-07-16 08:18:00,97039.799071
2018-07-16 08:19:00,97039.799071
2018-07-16 08:20:00,97044.019071
2018-07-16 08:21:00,97044.019071
2018-07-16 08:22:00,97042.964071
2018-07-16 08:23:00,97049.294071
2018-07-16 08:24:00,97060.899071
2018-07-16 08:25:00,97052.459071
2018-07-16 08:26:00,97050.349071
2018-07-16 08:27:00,97046.129071
2018-07-16 08:28:00,97049.294071
2018-07-16 08:29:00,97044.019071
2018-07-16 08:30:00,97048.239071
2018-07-16 08:31:00,97072.504071
2018-07-16 08:32:00,97064.064071
2018-07-16 08:33:00,97072.504071
2018-07-16 08:34:00,97069.339071
2018-07-16 08:35:00,97066.174071
2018-07-16 08:36:00,97059.844071
2018-07-16 08:37:00,97054.569071
2018-07-16 08:38:00,97045.074071
2018-07-16 08:39:00,97045.074071
2018-07-16 08:40:00,97029.249071
2018-07-16 08:41:00,97029.249071
2018-07-16 08:42:00,97038.744071
2018-07-16 08:43:00,97047.184071
2018-07-16 08:44:00,97058.789071
2018-07-16 08:45:00,97038.744071
2018-07-16 08:46:00,97047.184071
2018-07-16 08:47:00,97047.184071
2018-07-16 08:48:00,97048.239071
2018-07-16 08:49:00,97048.239071
2018-07-16 08:50:00,97047.184071
2018-07-16 08:51:00,97046.129071
2018-07-16 08:52:00,97042.964071
2018-07-16 08:53:00,97045.074071
2018-07-16 08:54:00,97040.854071
2018-07-16 08:55:00,97030.304071
2018-07-16 08:56:00,97022.919071
2018-07-16 08:57:00,97023.974071
2018-07-16 08:58:00,97025.029071
2018-07-16 08:59:00,97019.754071
2018-07-16 09:00:00,97026.084071
2018-07-16 09:01:00,97015.534071
2018-07-16 09:02:00,97019.754071
2018-07-16 09:03:00,97010.259071
2018-07-16 09:04:00,97010.259071
2018-07-16 09:05:00,97013.424071
2018-07-16 09:06:00,97008.149071
2018-07-16 09:07:00,96995.489071
2018-07-16 09:08:00,96993.379071
2018-07-16 09:09:00,96989.159071
2018-07-16 09:10:00,96981.774071
2018-07-16 09:11:00,96987.049071
2018-07-16 09:12:00,96990.214071
2018-07-16 09:13:00,96991.269071
2018-07-16 09:14:00,96995.489071
2018-07-16 09:15:00,96992.324071
2018-07-16 09:16:00,96977.554071
2018-07-16 09:17:00,96969.114071
2018-07-16 09:18:00,96962.784071
2018-07-16 09:19:00,96968.059071
2018-07-16 09:20:00,96976.499071
2018-07-16 09:21:00,96982.829071
2018-07-16 09:22:00,96982.829071
2018-07-16 09:23:00,96983.884071
2018-07-16 09:24:00,97010.259071
2018-07-16 09:25:00,97021.864071
2018-07-16 09:26:00,97015.534071
2018-07-16 09:27:00,97000.764071
2018-07-16 09:28:00,96990.214071
2018-07-16 09:29:00,96987.049071
2018-07-16 09:30:00,96975.444071
2018-07-16 09:31:00,96982.829071
2018-07-16 09:32:00,96983.884071
2018-07-16 09:33:00,96977.554071
2018-07-16 09:34:00,96973.334071
2018-07-16 09:35:00,96976.499071
2018-07-16 09:36:00,96969.114071
2018-07-16 09:37:00,96953.289071
2018-07-16 09:38:00,96950.124071
2018-07-16 09:39:00,96942.739071
2018-07-16 09:40:00,96940.629071
2018-07-16 09:41:00,96942.739071
2018-07-16 09:42:00,96937.464071
2018-07-16 09:43:00,96932.189071
2018-07-16 09:44:00,96932.189071
2018-07-16 09:45:00,96923.749071
2018-07-16 09:46:00,96939.574071
2018-07-16 09:47:00,96938.519071
2018-07-16 09:48:00,96936.409071
2018-07-16 09:49:00,96933.244071
2018-07-16 09:50:00,96927.969071
2018-07-16 09:51:00,96927.969071
2018-07-16 09:52:00,96935.354071
2018-07-16 09:53:00,96927.969071
2018-07-16 09:54:00,96933.244071
2018-07-16 09:55:00,96931.134071
2018-07-16 09:56:00,96929.024071
2018-07-16 09:57:00,96920.584071
2018-07-16 09:58:00,96919.529071
2018-07-16 09:59:00,96913.199071
2018-07-16 10:00:00,96899.484071
2018-07-16 10:01:00,96935.354071
2018-07-16 10:02:00,96931.134071
2018-07-16 10:03:00,96896.319071
2018-07-16 10:04:00,96926.914071
2018-07-16 10:05:00,96945.904071
2018-07-16 10:06:00,96938.519071
2018-07-16 10:07:00,96940.629071
2018-07-16 10:08:00,96938.519071
2018-07-16 10:09:00,96940.629071
2018-07-16 10:10:00,96944.849071
2018-07-16 10:11:00,96944.849071
2018-07-16 10:12:00,96952.234071
2018-07-16 10:13:00,96971.224071
2018-07-16 10:14:00,96977.554071
2018-07-16 10:15:00,96969.114071
2018-07-16 10:16:00,96961.729071
2018-07-16 10:17:00,96959.619071
2018-07-16 10:18:00,96953.289071
2018-07-16 10:19:00,96958.564071
2018-07-16 10:20:00,96955.399071
2018-07-16 10:21:00,96962.784071
2018-07-16 10:22:00,96954.344071
2018-07-16 10:23:00,96979.664071
2018-07-16 10:24:00,96960.674071
2018-07-16 10:25:00,96958.564071
2018-07-16 10:26:00,96965.949071
2018-07-16 10:27:00,96953.289071
2018-07-16 10:28:00,96951.179071
2018-07-16 10:29:00,96943.794071
2018-07-16 10:30:00,96907.924071
2018-07-16 10:31:00,96896.319071
2018-07-16 10:32:00,96906.869071
2018-07-16 10:33:00,96907.924071
2018-07-16 10:34:00,96895.264071
2018-07-16 10:35:00,96895.264071
2018-07-16 10:36:00,96914.254071
2018-07-16 10:37:00,96919.529071
2018-07-16 10:38:00,96925.859071
2018-07-16 10:39:00,96889.989071
2018-07-16 10:40:00,96906.869071
2018-07-16 10:41:00,96904.759071
2018-07-16 10:42:00,96907.924071
2018-07-16 10:43:00,96911.089071
2018-07-16 10:44:00,96914.254071
2018-07-16 10:45:00,96925.859071
2018-07-16 10:46:00,96921.639071
2018-07-16 10:47:00,96933.244071
2018-07-16 10:48:00,96921.639071
2018-07-16 10:49:00,96927.969071
2018-07-16 10:50:00,96923.749071
2018-07-16 10:51:00,96915.309071
2018-07-16 10:52:00,96910.034071
2018-07-16 10:53:00,96906.869071
2018-07-16 10:54:00,96908.979071
2018-07-16 10:55:00,96918.474071
2018-07-16 10:56:00,96916.364071
2018-07-16 10:57:00,96914.254071
2018-07-16 10:58:00,96902.649071
2018-07-16 10:59:00,96899.484071
2018-07-16 11:00:00,96901.594071
2018-07-16 11:01:00,96905.814071
2018-07-16 11:02:00,96905.814071
2018-07-16 11:03:00,96904.759071
2018-07-16 11:04:00,96903.704071
2018-07-16 11:05:00,96917.419071
2018-07-16 11:06:00,96922.694071
2018-07-16 11:07:00,96913.199071
2018-07-16 11:08:00,96917.419071
2018-07-16 11:09:00,96903.704071
2018-07-16 11:10:00,96896.319071
2018-07-16 11:11:00,96886.824071
2018-07-16 11:12:00,96880.494071
2018-07-16 11:13:00,96883.659071
2018-07-16 11:14:00,96884.714071
2018-07-16 11:15:00,96883.659071
2018-07-16 11:16:00,96879.439071
2018-07-16 11:17:00,96873.109071
2018-07-16 11:18:00,96870.999071
2018-07-16 11:19:00,96862.559071
2018-07-16 11:20:00,96862.559071
2018-07-16 11:21:00,96840.404071
2018-07-16 11:22:00,96841.459071
2018-07-16 11:23:00,96828.799071
2018-07-16 11:24:00,96827.744071
2018-07-16 11:25:00,96839.349071
2018-07-16 11:26:00,96845.679071
2018-07-16 11:27:00,96846.734071
2018-07-16 11:28:00,96844.624071
2018-07-16 11:29:00,96842.514071
2018-07-16 11:30:00,96838.294071
2018-07-16 11:31:00,96841.459071
2018-07-16 11:32:00,96843.569071
2018-07-16 11:33:00,96848.844071
2018-07-16 11:34:00,96852.009071
2018-07-16 11:35:00,96861.504071
2018-07-16 11:36:00,96860.449071
2018-07-16 11:37:00,96865.724071
2018-07-16 11:38:00,96874.164071
2018-07-16 11:39:00,96865.724071
2018-07-16 11:40:00,96863.614071
2018-07-16 11:41:00,96865.724071
2018-07-16 11:42:00,96861.504071
2018-07-16 11:43:00,96860.449071
2018-07-16 11:44:00,96860.449071
2018-07-16 11:45:00,96864.669071
2018-07-16 11:46:00,96872.054071
2018-07-16 11:47:00,96866.779071
2018-07-16 11:48:00,96864.669071
2018-07-16 11:49:00,96866.779071
2018-07-16 11:50:00,96863.614071
2018-07-16 11:51:00,96864.669071
2018-07-16 11:52:00,96865.724071
2018-07-16 11:53:00,96869.944071
2018-07-16 11:54:00,96870.999071
2018-07-16 11:55:00,96866.779071
2018-07-16 11:56:00,96868.889071
2018-07-16 11:57:00,96867.834071
2018-07-16 11:58:00,96867.834071
2018-07-16 11:59:00,96870.999071
2018-07-16 12:00:00,96876.274071
2018-07-16 12:01:00,96879.439071
2018-07-16 12:02:00,96889.989071
2018-07-16 12:03:00,96883.659071
2018-07-16 12:04:00,96877.329071
2018-07-16 12:05:00,96864.669071
2018-07-16 12:06:00,96849.899071
2018-07-16 12:07:00,96839.349071
2018-07-16 12:08:00,96833.019071
2018-07-16 12:09:00,96848.844071
2018-07-16 12:10:00,96844.624071
2018-07-16 12:11:00,96837.239071
2018-07-16 12:12:00,96835.129071
2018-07-16 12:13:00,96826.689071
2018-07-16 12:14:00,96822.469071
2018-07-16 12:15:00,96822.469071
