,CGB
2018-02-14 07:49:00,13017.6332569
2018-02-14 07:50:00,13026.7654069
2018-02-14 07:51:00,13026.7654069
2018-02-14 07:52:00,12999.3689569
2018-02-14 07:53:00,13026.7654069
2018-02-14 07:54:00,13031.3314819
2018-02-14 07:55:00,13054.1618569
2018-02-14 07:56:00,13035.897557
2018-02-14 07:57:00,13054.1618569
2018-02-14 07:58:00,13026.7654069
2018-02-14 07:59:00,13045.0297069
2018-02-14 08:00:00,13063.2940069
2018-02-14 08:01:00,13054.1618569
2018-02-14 08:02:00,13054.1618569
2018-02-14 08:03:00,13063.2940069
2018-02-14 08:04:00,13063.2940069
2018-02-14 08:05:00,13081.5583069
2018-02-14 08:06:00,13127.2190569
2018-02-14 08:07:00,13136.3512069
2018-02-14 08:08:00,13118.0869069
2018-02-14 08:09:00,13081.5583069
2018-02-14 08:10:00,13081.5583069
2018-02-14 08:11:00,13099.8226069
2018-02-14 08:12:00,13063.2940069
2018-02-14 08:13:00,13045.0297069
2018-02-14 08:14:00,13035.897557
2018-02-14 08:15:00,13054.1618569
2018-02-14 08:16:00,13035.897557
2018-02-14 08:17:00,13017.6332569
2018-02-14 08:18:00,12999.3689569
2018-02-14 08:19:00,12999.3689569
2018-02-14 08:20:00,12999.3689569
2018-02-14 08:21:00,12981.104657
2018-02-14 08:22:00,12981.104657
2018-02-14 08:23:00,12981.104657
2018-02-14 08:24:00,12981.104657
2018-02-14 08:25:00,12999.3689569
2018-02-14 08:26:00,13035.897557
2018-02-14 08:27:00,13054.1618569
2018-02-14 08:28:00,13035.897557
2018-02-14 08:29:00,13017.6332569
2018-02-14 08:30:00,12999.3689569
2018-02-14 08:31:00,12981.104657
2018-02-14 08:32:00,12953.7082069
2018-02-14 08:33:00,12944.5760569
2018-02-14 08:34:00,12953.7082069
2018-02-14 08:35:00,12971.9725069
2018-02-14 08:36:00,12958.2742819
2018-02-14 08:37:00,12953.7082069
2018-02-14 08:38:00,12958.2742819
2018-02-14 08:39:00,12967.4064319
2018-02-14 08:40:00,12971.9725069
2018-02-14 08:41:00,12953.7082069
2018-02-14 08:42:00,12935.4439069
2018-02-14 08:43:00,12903.4813819
2018-02-14 08:44:00,12898.9153069
2018-02-14 08:45:00,12926.3117569
2018-02-14 08:46:00,12935.4439069
2018-02-14 08:47:00,12908.0474569
2018-02-14 08:48:00,12889.7831569
2018-02-14 08:49:00,12926.3117569
2018-02-14 08:50:00,12935.4439069
2018-02-14 08:51:00,12944.5760569
2018-02-14 08:52:00,12935.4439069
2018-02-14 08:53:00,12898.9153069
2018-02-14 08:54:00,12917.1796069
2018-02-14 08:55:00,12889.7831569
2018-02-14 08:56:00,12862.3867069
2018-02-14 08:57:00,12853.2545569
2018-02-14 08:58:00,12880.6510069
2018-02-14 08:59:00,12871.5188569
2018-02-14 09:00:00,12880.6510069
2018-02-14 09:01:00,12898.9153069
2018-02-14 09:02:00,12898.9153069
2018-02-14 09:03:00,12898.9153069
2018-02-14 09:04:00,12908.0474569
2018-02-14 09:05:00,12908.0474569
2018-02-14 09:06:00,12912.6135319
2018-02-14 09:07:00,12926.3117569
2018-02-14 09:08:00,12926.3117569
2018-02-14 09:09:00,12935.4439069
2018-02-14 09:10:00,12926.3117569
2018-02-14 09:11:00,12917.1796069
2018-02-14 09:12:00,12908.0474569
2018-02-14 09:13:00,12917.1796069
2018-02-14 09:14:00,12917.1796069
2018-02-14 09:15:00,12953.7082069
2018-02-14 09:16:00,12953.7082069
2018-02-14 09:17:00,12953.7082069
2018-02-14 09:18:00,12935.4439069
2018-02-14 09:19:00,12930.8778319
2018-02-14 09:20:00,12926.3117569
2018-02-14 09:21:00,12926.3117569
2018-02-14 09:22:00,12926.3117569
2018-02-14 09:23:00,12926.3117569
2018-02-14 09:24:00,12944.5760569
2018-02-14 09:25:00,12953.7082069
2018-02-14 09:26:00,12944.5760569
2018-02-14 09:27:00,12926.3117569
2018-02-14 09:28:00,12926.3117569
2018-02-14 09:29:00,12926.3117569
2018-02-14 09:30:00,12908.0474569
2018-02-14 09:31:00,12917.1796069
2018-02-14 09:32:00,12926.3117569
2018-02-14 09:33:00,12935.4439069
2018-02-14 09:34:00,12935.4439069
2018-02-14 09:35:00,12926.3117569
2018-02-14 09:36:00,12981.104657
2018-02-14 09:37:00,12962.8403569
2018-02-14 09:38:00,12962.8403569
2018-02-14 09:39:00,12953.7082069
2018-02-14 09:40:00,12917.1796069
2018-02-14 09:41:00,12935.4439069
2018-02-14 09:42:00,12930.8778319
2018-02-14 09:43:00,12908.0474569
2018-02-14 09:44:00,12908.0474569
2018-02-14 09:45:00,12889.7831569
2018-02-14 09:46:00,12889.7831569
2018-02-14 09:47:00,12889.7831569
2018-02-14 09:48:00,12880.6510069
2018-02-14 09:49:00,12880.6510069
2018-02-14 09:50:00,12889.7831569
2018-02-14 09:51:00,12889.7831569
2018-02-14 09:52:00,12880.6510069
2018-02-14 09:53:00,12862.3867069
2018-02-14 09:54:00,12876.0849319
2018-02-14 09:55:00,12880.6510069
2018-02-14 09:56:00,12889.7831569
2018-02-14 09:57:00,12889.7831569
2018-02-14 09:58:00,12880.6510069
2018-02-14 09:59:00,12898.9153069
2018-02-14 10:00:00,12898.9153069
2018-02-14 10:01:00,12898.9153069
2018-02-14 10:02:00,12898.9153069
2018-02-14 10:03:00,12917.1796069
2018-02-14 10:04:00,12935.4439069
2018-02-14 10:05:00,12935.4439069
2018-02-14 10:06:00,12940.0099819
2018-02-14 10:07:00,12944.5760569
2018-02-14 10:08:00,12944.5760569
2018-02-14 10:09:00,12926.3117569
2018-02-14 10:10:00,12903.4813819
2018-02-14 10:11:00,12903.4813819
2018-02-14 10:12:00,12898.9153069
2018-02-14 10:13:00,12889.7831569
2018-02-14 10:14:00,12894.3492319
2018-02-14 10:15:00,12908.0474569
2018-02-14 10:16:00,12903.4813819
2018-02-14 10:17:00,12898.9153069
2018-02-14 10:18:00,12880.6510069
2018-02-14 10:19:00,12866.9527819
2018-02-14 10:20:00,12862.3867069
2018-02-14 10:21:00,12862.3867069
2018-02-14 10:22:00,12862.3867069
2018-02-14 10:23:00,12862.3867069
2018-02-14 10:24:00,12862.3867069
2018-02-14 10:25:00,12834.9902569
2018-02-14 10:26:00,12853.2545569
2018-02-14 10:27:00,12853.2545569
2018-02-14 10:28:00,12807.593807
2018-02-14 10:29:00,12830.4241819
2018-02-14 10:30:00,12825.8581069
2018-02-14 10:31:00,12834.9902569
2018-02-14 10:32:00,12825.8581069
2018-02-14 10:33:00,12825.8581069
2018-02-14 10:34:00,12807.593807
2018-02-14 10:35:00,12807.593807
2018-02-14 10:36:00,12825.8581069
2018-02-14 10:37:00,12825.8581069
2018-02-14 10:38:00,12816.7259569
2018-02-14 10:39:00,12789.3295069
2018-02-14 10:40:00,12789.3295069
2018-02-14 10:41:00,12798.4616569
2018-02-14 10:42:00,12798.4616569
2018-02-14 10:43:00,12798.4616569
2018-02-14 10:44:00,12798.4616569
2018-02-14 10:45:00,12771.0652069
2018-02-14 10:46:00,12761.9330569
2018-02-14 10:47:00,12771.0652069
2018-02-14 10:48:00,12780.197357
2018-02-14 10:49:00,12784.7634319
2018-02-14 10:50:00,12807.593807
2018-02-14 10:51:00,12807.593807
2018-02-14 10:52:00,12807.593807
2018-02-14 10:53:00,12807.593807
2018-02-14 10:54:00,12789.3295069
2018-02-14 10:55:00,12789.3295069
2018-02-14 10:56:00,12798.4616569
2018-02-14 10:57:00,12816.7259569
2018-02-14 10:58:00,12816.7259569
2018-02-14 10:59:00,12825.8581069
2018-02-14 11:00:00,12812.1598819
2018-02-14 11:01:00,12798.4616569
2018-02-14 11:02:00,12780.197357
2018-02-14 11:03:00,12789.3295069
2018-02-14 11:04:00,12789.3295069
2018-02-14 11:05:00,12771.0652069
2018-02-14 11:06:00,12771.0652069
2018-02-14 11:07:00,12771.0652069
2018-02-14 11:08:00,12761.9330569
2018-02-14 11:09:00,12771.0652069
2018-02-14 11:10:00,12771.0652069
2018-02-14 11:11:00,12771.0652069
2018-02-14 11:12:00,12771.0652069
2018-02-14 11:13:00,12771.0652069
2018-02-14 11:14:00,12725.404457
2018-02-14 11:15:00,12725.404457
2018-02-14 11:16:00,12725.404457
2018-02-14 11:17:00,12716.2723069
2018-02-14 11:18:00,12720.8383819
2018-02-14 11:19:00,12734.5366069
2018-02-14 11:20:00,12771.0652069
2018-02-14 11:21:00,12771.0652069
2018-02-14 11:22:00,12780.197357
2018-02-14 11:23:00,12771.0652069
2018-02-14 11:24:00,12780.197357
2018-02-14 11:25:00,12771.0652069
2018-02-14 11:26:00,12771.0652069
2018-02-14 11:27:00,12752.800907
2018-02-14 11:28:00,12761.9330569
2018-02-14 11:29:00,12761.9330569
2018-02-14 11:30:00,12757.3669819
2018-02-14 11:31:00,12752.800907
2018-02-14 11:32:00,12752.800907
2018-02-14 11:33:00,12752.800907
2018-02-14 11:34:00,12771.0652069
2018-02-14 11:35:00,12771.0652069
2018-02-14 11:36:00,12771.0652069
2018-02-14 11:37:00,12761.9330569
2018-02-14 11:38:00,12771.0652069
2018-02-14 11:39:00,12761.9330569
2018-02-14 11:40:00,12752.800907
2018-02-14 11:41:00,12752.800907
2018-02-14 11:42:00,12725.404457
2018-02-14 11:43:00,12734.5366069
2018-02-14 11:44:00,12752.800907
2018-02-14 11:45:00,12752.800907
2018-02-14 11:46:00,12748.2348319
2018-02-14 11:47:00,12761.9330569
2018-02-14 11:48:00,12752.800907
2018-02-14 11:49:00,12752.800907
2018-02-14 11:50:00,12757.3669819
2018-02-14 11:51:00,12752.800907
2018-02-14 11:52:00,12752.800907
2018-02-14 11:53:00,12752.800907
2018-02-14 11:54:00,12752.800907
2018-02-14 11:55:00,12752.800907
2018-02-14 11:56:00,12752.800907
2018-02-14 11:57:00,12725.404457
2018-02-14 11:58:00,12743.6687569
2018-02-14 11:59:00,12739.102682
2018-02-14 12:00:00,12743.6687569
2018-02-14 12:01:00,12743.6687569
2018-02-14 12:02:00,12739.102682
2018-02-14 12:03:00,12729.9705319
2018-02-14 12:04:00,12734.5366069
2018-02-14 12:05:00,12729.9705319
2018-02-14 12:06:00,12743.6687569
2018-02-14 12:07:00,12716.2723069
2018-02-14 12:08:00,12716.2723069
2018-02-14 12:09:00,12725.404457
2018-02-14 12:10:00,12716.2723069
2018-02-14 12:11:00,12711.706232
2018-02-14 12:12:00,12698.0080069
2018-02-14 12:13:00,12702.5740819
2018-02-14 12:14:00,12707.1401569
2018-02-14 12:15:00,12698.0080069
2018-02-14 12:16:00,12707.1401569
2018-02-14 12:17:00,12707.1401569
2018-02-14 12:18:00,12729.9705319
2018-02-14 12:19:00,12725.404457
2018-02-14 12:20:00,12734.5366069
2018-02-14 12:21:00,12716.2723069
2018-02-14 12:22:00,12707.1401569
2018-02-14 12:23:00,12702.5740819
2018-02-14 12:24:00,12688.8758569
2018-02-14 12:25:00,12702.5740819
2018-02-14 12:26:00,12693.4419319
2018-02-14 12:27:00,12698.0080069
2018-02-14 12:28:00,12688.8758569
2018-02-14 12:29:00,12688.8758569
2018-02-14 12:30:00,12688.8758569
2018-02-14 12:31:00,12670.6115569
2018-02-14 12:32:00,12661.4794069
2018-02-14 12:33:00,12656.9133319
2018-02-14 12:34:00,12656.9133319
2018-02-14 12:35:00,12670.6115569
2018-02-14 12:36:00,12670.6115569
2018-02-14 12:37:00,12688.8758569
2018-02-14 12:38:00,12679.7437069
2018-02-14 12:39:00,12675.1776319
2018-02-14 12:40:00,12679.7437069
2018-02-14 12:41:00,12675.1776319
2018-02-14 12:42:00,12670.6115569
2018-02-14 12:43:00,12679.7437069
2018-02-14 12:44:00,12670.6115569
2018-02-14 12:45:00,12670.6115569
2018-02-14 12:46:00,12679.7437069
2018-02-14 12:47:00,12679.7437069
2018-02-14 12:48:00,12666.0454819
2018-02-14 12:49:00,12661.4794069
2018-02-14 12:50:00,12679.7437069
2018-02-14 12:51:00,12679.7437069
2018-02-14 12:52:00,12675.1776319
2018-02-14 12:53:00,12661.4794069
2018-02-14 12:54:00,12652.3472569
2018-02-14 12:55:00,12656.9133319
2018-02-14 12:56:00,12661.4794069
2018-02-14 12:57:00,12661.4794069
2018-02-14 12:58:00,12670.6115569
2018-02-14 12:59:00,12679.7437069
2018-02-14 13:00:00,12679.7437069
2018-02-14 13:01:00,12675.1776319
2018-02-14 13:02:00,12670.6115569
2018-02-14 13:03:00,12688.8758569
2018-02-14 13:04:00,12670.6115569
2018-02-14 13:05:00,12679.7437069
2018-02-14 13:06:00,12670.6115569
2018-02-14 13:07:00,12661.4794069
2018-02-14 13:08:00,12656.9133319
2018-02-14 13:09:00,12661.4794069
2018-02-14 13:10:00,12670.6115569
2018-02-14 13:11:00,12679.7437069
2018-02-14 13:12:00,12670.6115569
2018-02-14 13:13:00,12679.7437069
2018-02-14 13:14:00,12688.8758569
2018-02-14 13:15:00,12688.8758569
2018-02-14 13:16:00,12688.8758569
2018-02-14 13:17:00,12688.8758569
2018-02-14 13:18:00,12688.8758569
2018-02-14 13:19:00,12679.7437069
2018-02-14 13:20:00,12688.8758569
2018-02-14 13:21:00,12688.8758569
2018-02-14 13:22:00,12688.8758569
2018-02-14 13:23:00,12698.0080069
2018-02-14 13:24:00,12707.1401569
2018-02-14 13:25:00,12716.2723069
2018-02-14 13:26:00,12725.404457
2018-02-14 13:27:00,12734.5366069
2018-02-14 13:28:00,12734.5366069
2018-02-14 13:29:00,12729.9705319
2018-02-14 13:30:00,12729.9705319
2018-02-14 13:31:00,12725.404457
2018-02-14 13:32:00,12734.5366069
2018-02-14 13:33:00,12734.5366069
2018-02-14 13:34:00,12725.404457
2018-02-14 13:35:00,12725.404457
2018-02-14 13:36:00,12725.404457
2018-02-14 13:37:00,12725.404457
2018-02-14 13:38:00,12725.404457
2018-02-14 13:39:00,12716.2723069
2018-02-14 13:40:00,12725.404457
2018-02-14 13:41:00,12725.404457
2018-02-14 13:42:00,12716.2723069
2018-02-14 13:43:00,12707.1401569
2018-02-14 13:44:00,12707.1401569
2018-02-14 13:45:00,12716.2723069
2018-02-14 13:46:00,12707.1401569
2018-02-14 13:47:00,12707.1401569
2018-02-14 13:48:00,12698.0080069
2018-02-14 13:49:00,12707.1401569
2018-02-14 13:50:00,12698.0080069
2018-02-14 13:51:00,12698.0080069
2018-02-14 13:52:00,12707.1401569
2018-02-14 13:53:00,12698.0080069
2018-02-14 13:54:00,12698.0080069
2018-02-14 13:55:00,12693.4419319
2018-02-14 13:56:00,12679.7437069
2018-02-14 13:57:00,12698.0080069
2018-02-14 13:58:00,12688.8758569
2018-02-14 13:59:00,12679.7437069
2018-02-14 14:00:00,12661.4794069
2018-02-14 14:01:00,12688.8758569
2018-02-14 14:02:00,12698.0080069
2018-02-14 14:03:00,12707.1401569
2018-02-14 14:04:00,12688.8758569
2018-02-14 14:05:00,12693.4419319
2018-02-14 14:06:00,12679.7437069
2018-02-14 14:07:00,12675.1776319
2018-02-14 14:08:00,12670.6115569
2018-02-14 14:09:00,12679.7437069
2018-02-14 14:10:00,12670.6115569
2018-02-14 14:11:00,12661.4794069
2018-02-14 14:12:00,12652.3472569
2018-02-14 14:13:00,12638.6490319
2018-02-14 14:14:00,12634.0829569
2018-02-14 14:15:00,12643.2151069
2018-02-14 14:16:00,12643.2151069
2018-02-14 14:17:00,12634.0829569
2018-02-14 14:18:00,12634.0829569
2018-02-14 14:19:00,12624.9508069
2018-02-14 14:20:00,12620.3847319
2018-02-14 14:21:00,12624.9508069
2018-02-14 14:22:00,12624.9508069
2018-02-14 14:23:00,12634.0829569
2018-02-14 14:24:00,12643.2151069
2018-02-14 14:25:00,12643.2151069
2018-02-14 14:26:00,12643.2151069
2018-02-14 14:27:00,12643.2151069
2018-02-14 14:28:00,12643.2151069
2018-02-14 14:29:00,12661.4794069
2018-02-14 14:30:00,12652.3472569
2018-02-14 14:31:00,12652.3472569
2018-02-14 14:32:00,12652.3472569
2018-02-14 14:33:00,12661.4794069
2018-02-14 14:34:00,12670.6115569
2018-02-14 14:35:00,12670.6115569
2018-02-14 14:36:00,12670.6115569
2018-02-14 14:37:00,12679.7437069
2018-02-14 14:38:00,12679.7437069
2018-02-14 14:39:00,12679.7437069
2018-02-14 14:40:00,12679.7437069
2018-02-14 14:41:00,12679.7437069
2018-02-14 14:42:00,12670.6115569
2018-02-14 14:43:00,12688.8758569
2018-02-14 14:44:00,12679.7437069
2018-02-14 14:45:00,12679.7437069
2018-02-14 14:46:00,12675.1776319
2018-02-14 14:47:00,12661.4794069
2018-02-14 14:48:00,12666.0454819
2018-02-14 14:49:00,12670.6115569
2018-02-14 14:50:00,12661.4794069
2018-02-14 14:51:00,12679.7437069
2018-02-14 14:52:00,12670.6115569
2018-02-14 14:53:00,12679.7437069
2018-02-14 14:54:00,12679.7437069
2018-02-14 14:55:00,12679.7437069
2018-02-14 14:56:00,12670.6115569
2018-02-14 14:57:00,12679.7437069
2018-02-14 14:58:00,12661.4794069
2018-02-14 14:59:00,12656.9133319
2018-02-14 15:00:00,12656.9133319
2018-02-14 15:01:00,12661.4794069
2018-02-14 15:02:00,12666.0454819
2018-02-14 15:03:00,12656.9133319
2018-02-14 15:04:00,12656.9133319
2018-02-14 15:05:00,12652.3472569
2018-02-14 15:06:00,12652.3472569
2018-02-14 15:07:00,12643.2151069
2018-02-14 15:08:00,12643.2151069
2018-02-14 15:09:00,12643.2151069
2018-02-14 15:10:00,12643.2151069
2018-02-14 15:11:00,12643.2151069
2018-02-14 15:12:00,12647.7811819
2018-02-14 15:13:00,12643.2151069
2018-02-14 15:14:00,12634.0829569
2018-02-14 15:15:00,12634.0829569
2018-02-14 15:16:00,12634.0829569
2018-02-14 15:17:00,12634.0829569
2018-02-14 15:18:00,12634.0829569
2018-02-14 15:19:00,12634.0829569
2018-02-14 15:20:00,12634.0829569
2018-02-14 15:21:00,12634.0829569
2018-02-14 15:22:00,12634.0829569
2018-02-14 15:23:00,12638.6490319
2018-02-14 15:24:00,12638.6490319
2018-02-14 15:25:00,12629.5168819
2018-02-14 15:26:00,12624.9508069
2018-02-14 15:27:00,12615.8186569
2018-02-14 15:28:00,12611.2525819
2018-02-14 15:29:00,12620.3847319
2018-02-15 04:59:00,12574.723982
2018-02-15 05:00:00,12561.0257569
2018-02-15 05:01:00,12551.893607
2018-02-15 05:02:00,12533.6293069
2018-02-15 05:03:00,12533.6293069
2018-02-15 05:04:00,12542.7614569
2018-02-15 05:05:00,12551.893607
2018-02-15 05:06:00,12533.6293069
2018-02-15 05:07:00,12542.7614569
2018-02-15 05:08:00,12542.7614569
2018-02-15 05:09:00,12551.893607
2018-02-15 05:10:00,12551.893607
2018-02-15 05:11:00,12542.7614569
2018-02-15 05:12:00,12542.7614569
2018-02-15 05:13:00,12542.7614569
2018-02-15 05:14:00,12542.7614569
2018-02-15 05:15:00,12533.6293069
2018-02-15 05:16:00,12533.6293069
2018-02-15 05:17:00,12533.6293069
2018-02-15 05:18:00,12524.497157
2018-02-15 05:19:00,12524.497157
2018-02-15 05:20:00,12533.6293069
2018-02-15 05:21:00,12524.497157
2018-02-15 05:22:00,12524.497157
2018-02-15 05:23:00,12524.497157
2018-02-15 05:24:00,12524.497157
2018-02-15 05:25:00,12515.3650069
2018-02-15 05:26:00,12515.3650069
2018-02-15 05:27:00,12515.3650069
2018-02-15 05:28:00,12506.2328569
2018-02-15 05:29:00,12506.2328569
2018-02-15 05:30:00,12519.9310819
2018-02-15 05:31:00,12524.497157
2018-02-15 05:32:00,12524.497157
2018-02-15 05:33:00,12515.3650069
2018-02-15 05:34:00,12524.497157
2018-02-15 05:35:00,12533.6293069
2018-02-15 05:36:00,12533.6293069
2018-02-15 05:37:00,12533.6293069
2018-02-15 05:38:00,12542.7614569
2018-02-15 05:39:00,12533.6293069
2018-02-15 05:40:00,12533.6293069
2018-02-15 05:41:00,12533.6293069
2018-02-15 05:42:00,12524.497157
2018-02-15 05:43:00,12524.497157
2018-02-15 05:44:00,12524.497157
2018-02-15 05:45:00,12524.497157
2018-02-15 05:46:00,12524.497157
2018-02-15 05:47:00,12524.497157
2018-02-15 05:48:00,12524.497157
2018-02-15 05:49:00,12515.3650069
2018-02-15 05:50:00,12506.2328569
2018-02-15 05:51:00,12506.2328569
2018-02-15 05:52:00,12506.2328569
2018-02-15 05:53:00,12487.9685569
2018-02-15 05:54:00,12478.8364069
2018-02-15 05:55:00,12469.704257
2018-02-15 05:56:00,12460.5721069
2018-02-15 05:57:00,12460.5721069
2018-02-15 05:58:00,12460.5721069
2018-02-15 05:59:00,12460.5721069
2018-02-15 06:00:00,12451.4399569
2018-02-15 06:01:00,12414.9113569
2018-02-15 06:02:00,12414.9113569
2018-02-15 06:03:00,12414.9113569
2018-02-15 06:04:00,12414.9113569
2018-02-15 06:05:00,12414.9113569
2018-02-15 06:06:00,12414.9113569
2018-02-15 06:07:00,12405.7792069
2018-02-15 06:08:00,12405.7792069
2018-02-15 06:09:00,12387.5149069
2018-02-15 06:10:00,12369.2506069
2018-02-15 06:11:00,12401.2131319
2018-02-15 06:12:00,12405.7792069
2018-02-15 06:13:00,12414.9113569
2018-02-15 06:14:00,12414.9113569
2018-02-15 06:15:00,12405.7792069
2018-02-15 06:16:00,12387.5149069
2018-02-15 06:17:00,12387.5149069
2018-02-15 06:18:00,12396.6470569
2018-02-15 06:19:00,12378.3827569
2018-02-15 06:20:00,12378.3827569
2018-02-15 06:21:00,12378.3827569
2018-02-15 06:22:00,12387.5149069
2018-02-15 06:23:00,12378.3827569
2018-02-15 06:24:00,12378.3827569
2018-02-15 06:25:00,12369.2506069
2018-02-15 06:26:00,12378.3827569
2018-02-15 06:27:00,12378.3827569
2018-02-15 06:28:00,12378.3827569
2018-02-15 06:29:00,12378.3827569
2018-02-15 06:30:00,12378.3827569
2018-02-15 06:31:00,12378.3827569
2018-02-15 06:32:00,12378.3827569
2018-02-15 06:33:00,12387.5149069
2018-02-15 06:34:00,12387.5149069
2018-02-15 06:35:00,12378.3827569
2018-02-15 06:36:00,12378.3827569
2018-02-15 06:37:00,12378.3827569
2018-02-15 06:38:00,12387.5149069
2018-02-15 06:39:00,12396.6470569
2018-02-15 06:40:00,12405.7792069
2018-02-15 06:41:00,12396.6470569
2018-02-15 06:42:00,12396.6470569
2018-02-15 06:43:00,12405.7792069
2018-02-15 06:44:00,12424.0435069
2018-02-15 06:45:00,12424.0435069
2018-02-15 06:46:00,12414.9113569
2018-02-15 06:47:00,12414.9113569
2018-02-15 06:48:00,12424.0435069
2018-02-15 06:49:00,12414.9113569
2018-02-15 06:50:00,12414.9113569
2018-02-15 06:51:00,12424.0435069
2018-02-15 06:52:00,12424.0435069
2018-02-15 06:53:00,12424.0435069
2018-02-15 06:54:00,12424.0435069
2018-02-15 06:55:00,12424.0435069
2018-02-15 06:56:00,12424.0435069
2018-02-15 06:57:00,12414.9113569
2018-02-15 06:58:00,12405.7792069
2018-02-15 06:59:00,12405.7792069
2018-02-15 07:00:00,12419.4774319
2018-02-15 07:01:00,12414.9113569
2018-02-15 07:02:00,12424.0435069
2018-02-15 07:03:00,12456.006032
2018-02-15 07:04:00,12487.9685569
2018-02-15 07:05:00,12515.3650069
2018-02-15 07:06:00,12515.3650069
2018-02-15 07:07:00,12524.497157
2018-02-15 07:08:00,12515.3650069
2018-02-15 07:09:00,12497.100707
2018-02-15 07:10:00,12497.100707
2018-02-15 07:11:00,12515.3650069
2018-02-15 07:12:00,12497.100707
2018-02-15 07:13:00,12506.2328569
2018-02-15 07:14:00,12478.8364069
2018-02-15 07:15:00,12469.704257
2018-02-15 07:16:00,12469.704257
2018-02-15 07:17:00,12497.100707
2018-02-15 07:18:00,12501.6667819
2018-02-15 07:19:00,12506.2328569
2018-02-15 07:20:00,12533.6293069
2018-02-15 07:21:00,12561.0257569
2018-02-15 07:22:00,12570.157907
2018-02-15 07:23:00,12588.4222069
2018-02-15 07:24:00,12561.0257569
2018-02-15 07:25:00,12561.0257569
2018-02-15 07:26:00,12551.893607
2018-02-15 07:27:00,12542.7614569
2018-02-15 07:28:00,12524.497157
2018-02-15 07:29:00,12515.3650069
2018-02-15 07:30:00,12487.9685569
2018-02-15 07:31:00,12515.3650069
2018-02-15 07:32:00,12497.100707
2018-02-15 07:33:00,12506.2328569
2018-02-15 07:34:00,12478.8364069
2018-02-15 07:35:00,12487.9685569
2018-02-15 07:36:00,12506.2328569
2018-02-15 07:37:00,12506.2328569
2018-02-15 07:38:00,12506.2328569
2018-02-15 07:39:00,12515.3650069
2018-02-15 07:40:00,12524.497157
2018-02-15 07:41:00,12524.497157
2018-02-15 07:42:00,12542.7614569
2018-02-15 07:43:00,12533.6293069
2018-02-15 07:44:00,12533.6293069
2018-02-15 07:45:00,12506.2328569
2018-02-15 07:46:00,12515.3650069
2018-02-15 07:47:00,12515.3650069
2018-02-15 07:48:00,12524.497157
2018-02-15 07:49:00,12506.2328569
2018-02-15 07:50:00,12497.100707
2018-02-15 07:51:00,12515.3650069
2018-02-15 07:52:00,12524.497157
2018-02-15 07:53:00,12524.497157
2018-02-15 07:54:00,12524.497157
2018-02-15 07:55:00,12524.497157
2018-02-15 07:56:00,12533.6293069
2018-02-15 07:57:00,12515.3650069
2018-02-15 07:58:00,12542.7614569
2018-02-15 07:59:00,12538.195382
2018-02-15 08:00:00,12533.6293069
2018-02-15 08:01:00,12524.497157
2018-02-15 08:02:00,12524.497157
2018-02-15 08:03:00,12542.7614569
2018-02-15 08:04:00,12524.497157
2018-02-15 08:05:00,12524.497157
2018-02-15 08:06:00,12533.6293069
2018-02-15 08:07:00,12533.6293069
2018-02-15 08:08:00,12561.0257569
2018-02-15 08:09:00,12561.0257569
2018-02-15 08:10:00,12570.157907
2018-02-15 08:11:00,12579.290057
2018-02-15 08:12:00,12574.7239819
2018-02-15 08:13:00,12579.290057
2018-02-15 08:14:00,12583.856132
2018-02-15 08:15:00,12597.5543569
2018-02-15 08:16:00,12588.4222069
2018-02-15 08:17:00,12606.6865069
2018-02-15 08:18:00,12624.9508069
2018-02-15 08:19:00,12624.9508069
2018-02-15 08:20:00,12615.8186569
2018-02-15 08:21:00,12615.8186569
2018-02-15 08:22:00,12643.2151069
2018-02-15 08:23:00,12615.8186569
2018-02-15 08:24:00,12634.0829569
2018-02-15 08:25:00,12634.0829569
2018-02-15 08:26:00,12624.9508069
2018-02-15 08:27:00,12615.8186569
2018-02-15 08:28:00,12615.8186569
2018-02-15 08:29:00,12615.8186569
2018-02-15 08:30:00,12606.6865069
2018-02-15 08:31:00,12652.3472569
2018-02-15 08:32:00,12670.6115569
2018-02-15 08:33:00,12661.4794069
2018-02-15 08:34:00,12670.6115569
2018-02-15 08:35:00,12661.4794069
2018-02-15 08:36:00,12661.4794069
2018-02-15 08:37:00,12661.4794069
2018-02-15 08:38:00,12643.2151069
2018-02-15 08:39:00,12634.0829569
2018-02-15 08:40:00,12624.9508069
2018-02-15 08:41:00,12634.0829569
2018-02-15 08:42:00,12670.6115569
2018-02-15 08:43:00,12679.7437069
2018-02-15 08:44:00,12670.6115569
2018-02-15 08:45:00,12634.0829569
2018-02-15 08:46:00,12634.0829569
2018-02-15 08:47:00,12634.0829569
2018-02-15 08:48:00,12643.2151069
2018-02-15 08:49:00,12634.0829569
2018-02-15 08:50:00,12679.7437069
2018-02-15 08:51:00,12684.3097819
2018-02-15 08:52:00,12688.8758569
2018-02-15 08:53:00,12679.7437069
2018-02-15 08:54:00,12679.7437069
2018-02-15 08:55:00,12670.6115569
2018-02-15 08:56:00,12661.4794069
2018-02-15 08:57:00,12661.4794069
2018-02-15 08:58:00,12679.7437069
2018-02-15 08:59:00,12688.8758569
2018-02-15 09:00:00,12688.8758569
2018-02-15 09:01:00,12679.7437069
2018-02-15 09:02:00,12688.8758569
