,HO2
2018-06-04 00:58:00,-48400.5354
2018-06-04 00:59:00,-48408.2214
2018-06-04 01:00:00,-48406.9404
2018-06-04 01:01:00,-48404.3784
2018-06-04 01:02:00,-48402.4569
2018-06-04 01:03:00,-48400.5354
2018-06-04 01:04:00,-48397.9734
2018-06-04 01:05:00,-48396.0519
2018-06-04 01:06:00,-48396.0519
2018-06-04 01:07:00,-48392.8494
2018-06-04 01:08:00,-48396.0519
2018-06-04 01:09:00,-48403.0974
2018-06-04 01:10:00,-48400.5354
2018-06-04 01:11:00,-48397.9734
2018-06-04 01:12:00,-48397.9734
2018-06-04 01:13:00,-48396.0519
2018-06-04 01:14:00,-48397.9734
2018-06-04 01:15:00,-48403.0974
2018-06-04 01:16:00,-48392.2089
2018-06-04 01:17:00,-48376.8369
2018-06-04 01:18:00,-48375.5559
2018-06-04 01:19:00,-48372.9939
2018-06-04 01:20:00,-48372.3534
2018-06-04 01:21:00,-48368.5104
2018-06-04 01:22:00,-48374.9154
2018-06-04 01:23:00,-48374.9154
2018-06-04 01:24:00,-48373.6344
2018-06-04 01:25:00,-48373.6344
2018-06-04 01:26:00,-48369.7914
2018-06-04 01:27:00,-48369.7914
2018-06-04 01:28:00,-48366.5889
2018-06-04 01:29:00,-48371.0724
2018-06-04 01:30:00,-48372.3534
2018-06-04 01:31:00,-48372.3534
2018-06-04 01:32:00,-48370.4319
2018-06-04 01:33:00,-48369.7914
2018-06-04 01:34:00,-48370.4319
2018-06-04 01:35:00,-48381.9609
2018-06-04 01:36:00,-48385.1634
2018-06-04 01:37:00,-48385.8039
2018-06-04 01:38:00,-48383.8824
2018-06-04 01:39:00,-48373.6344
2018-06-04 01:40:00,-48372.9939
2018-06-04 01:41:00,-48365.3079
2018-06-04 01:42:00,-48364.6674
2018-06-04 01:43:00,-48364.6674
2018-06-04 01:44:00,-48360.8244
2018-06-04 01:45:00,-48353.7789
2018-06-04 01:46:00,-48356.3409
2018-06-04 01:47:00,-48352.4979
2018-06-04 01:48:00,-48354.4194
2018-06-04 01:49:00,-48346.0929
2018-06-04 01:50:00,-48337.1259
2018-06-04 01:51:00,-48332.0019
2018-06-04 01:52:00,-48335.2044
2018-06-04 01:53:00,-48334.5639
2018-06-04 01:54:00,-48324.3159
2018-06-04 01:55:00,-48321.1134
2018-06-04 01:56:00,-48318.5514
2018-06-04 01:57:00,-48326.2374
2018-06-04 01:58:00,-48315.9894
2018-06-04 01:59:00,-48315.9894
2018-06-04 02:00:00,-48323.6754
2018-06-04 02:01:00,-48323.0349
2018-06-04 02:02:00,-48315.3489
2018-06-04 02:03:00,-48320.4729
2018-06-04 02:04:00,-48315.9894
2018-06-04 02:05:00,-48321.7539
2018-06-04 02:06:00,-48312.7869
2018-06-04 02:07:00,-48312.1464
2018-06-04 02:08:00,-48313.4274
2018-06-04 02:09:00,-48303.8199
2018-06-04 02:10:00,-48306.3819
2018-06-04 02:11:00,-48294.2124
2018-06-04 02:12:00,-48286.5264
2018-06-04 02:13:00,-48283.3239
2018-06-04 02:14:00,-48276.9189
2018-06-04 02:15:00,-48285.2454
2018-06-04 02:16:00,-48285.8859
2018-06-04 02:17:00,-48278.1999
2018-06-04 02:18:00,-48276.9189
2018-06-04 02:19:00,-48275.6379
2018-06-04 02:20:00,-48258.3444
2018-06-04 02:21:00,-48251.2989
2018-06-04 02:22:00,-48267.9519
2018-06-04 02:23:00,-48248.7369
2018-06-04 02:24:00,-48250.0179
2018-06-04 02:25:00,-48256.4229
2018-06-04 02:26:00,-48258.9849
2018-06-04 02:27:00,-48256.4229
2018-06-04 02:28:00,-48267.3114
2018-06-04 02:29:00,-48266.6709
2018-06-04 02:30:00,-48275.6379
2018-06-04 02:31:00,-48255.7824
2018-06-04 02:32:00,-48264.7494
2018-06-04 02:33:00,-48261.5469
2018-06-04 02:34:00,-48253.8609
2018-06-04 02:35:00,-48289.0884
2018-06-04 02:36:00,-48294.8529
2018-06-04 02:37:00,-48292.9314
2018-06-04 02:38:00,-48287.8074
2018-06-04 02:39:00,-48278.1999
2018-06-04 02:40:00,-48280.1214
2018-06-04 02:41:00,-48286.5264
2018-06-04 02:42:00,-48298.0554
2018-06-04 02:43:00,-48306.3819
2018-06-04 02:44:00,-48307.0224
2018-06-04 02:45:00,-48318.5514
2018-06-04 02:46:00,-48315.3489
2018-06-04 02:47:00,-48331.3614
2018-06-04 02:48:00,-48319.8324
2018-06-04 02:49:00,-48325.5969
2018-06-04 02:50:00,-48324.9564
2018-06-04 02:51:00,-48329.4399
2018-06-04 02:52:00,-48339.6879
2018-06-04 02:53:00,-48332.6424
2018-06-04 02:54:00,-48347.3739
2018-06-04 02:55:00,-48358.2624
2018-06-04 02:56:00,-48374.2749
2018-06-04 02:57:00,-48369.7914
2018-06-04 02:58:00,-48377.4774
2018-06-04 02:59:00,-48369.1509
2018-06-04 03:00:00,-48369.7914
2018-06-04 03:01:00,-48382.6014
2018-06-04 03:02:00,-48365.3079
2018-06-04 03:03:00,-48349.9359
2018-06-04 03:04:00,-48335.8449
2018-06-04 03:05:00,-48328.7994
2018-06-04 03:06:00,-48309.5844
2018-06-04 03:07:00,-48326.2374
2018-06-04 03:08:00,-48332.6424
2018-06-04 03:09:00,-48331.3614
2018-06-04 03:10:00,-48341.6094
2018-06-04 03:11:00,-48358.9029
2018-06-04 03:12:00,-48350.5764
2018-06-04 03:13:00,-48344.1714
2018-06-04 03:14:00,-48347.3739
2018-06-04 03:15:00,-48348.0144
2018-06-04 03:16:00,-48338.4069
2018-06-04 03:17:00,-48342.2499
2018-06-04 03:18:00,-48349.2954
2018-06-04 03:19:00,-48350.5764
2018-06-04 03:20:00,-48357.6219
2018-06-04 03:21:00,-48361.4649
2018-06-04 03:22:00,-48359.5434
2018-06-04 03:23:00,-48367.2294
2018-06-04 03:24:00,-48364.6674
2018-06-04 03:25:00,-48354.4194
2018-06-04 03:26:00,-48347.3739
2018-06-04 03:27:00,-48356.9814
2018-06-04 03:28:00,-48346.7334
2018-06-04 03:29:00,-48332.6424
2018-06-04 03:30:00,-48333.2829
2018-06-04 03:31:00,-48340.3284
2018-06-04 03:32:00,-48337.1259
2018-06-04 03:33:00,-48331.3614
2018-06-04 03:34:00,-48321.7539
2018-06-04 03:35:00,-48342.2499
2018-06-04 03:36:00,-48337.7664
2018-06-04 03:37:00,-48321.1134
2018-06-04 03:38:00,-48330.7209
2018-06-04 03:39:00,-48331.3614
2018-06-04 03:40:00,-48330.7209
2018-06-04 03:41:00,-48335.8449
2018-06-04 03:42:00,-48339.0474
2018-06-04 03:43:00,-48351.8574
2018-06-04 03:44:00,-48361.4649
2018-06-04 03:45:00,-48376.8369
2018-06-04 03:46:00,-48386.4444
2018-06-04 03:47:00,-48391.5684
2018-06-04 03:48:00,-48390.9279
2018-06-04 03:49:00,-48374.2749
2018-06-04 03:50:00,-48364.0269
2018-06-04 03:51:00,-48358.2624
2018-06-04 03:52:00,-48359.5434
2018-06-04 03:53:00,-48364.6674
2018-06-04 03:54:00,-48367.8699
2018-06-04 03:55:00,-48376.1964
2018-06-04 03:56:00,-48369.7914
2018-06-04 03:57:00,-48365.3079
2018-06-04 03:58:00,-48355.0599
2018-06-04 03:59:00,-48346.7334
2018-06-04 04:00:00,-48341.6094
2018-06-04 04:01:00,-48331.3614
2018-06-04 04:02:00,-48335.8449
2018-06-04 04:03:00,-48340.3284
2018-06-04 04:04:00,-48349.2954
2018-06-04 04:05:00,-48378.1179
2018-06-04 04:06:00,-48381.3204
2018-06-04 04:07:00,-48403.7379
2018-06-04 04:08:00,-48389.6469
2018-06-04 04:09:00,-48380.0394
2018-06-04 04:10:00,-48367.8699
2018-06-04 04:11:00,-48371.0724
2018-06-04 04:12:00,-48362.1054
2018-06-04 04:13:00,-48353.7789
2018-06-04 04:14:00,-48356.3409
2018-06-04 04:15:00,-48362.1054
2018-06-04 04:16:00,-48362.1054
2018-06-04 04:17:00,-48372.9939
2018-06-04 04:18:00,-48361.4649
2018-06-04 04:19:00,-48358.2624
2018-06-04 04:20:00,-48358.2624
2018-06-04 04:21:00,-48353.1384
2018-06-04 04:22:00,-48350.5764
2018-06-04 04:23:00,-48348.6549
2018-06-04 04:24:00,-48351.8574
2018-06-04 04:25:00,-48345.4524
2018-06-04 04:26:00,-48356.9814
2018-06-04 04:27:00,-48346.0929
2018-06-04 04:28:00,-48353.7789
2018-06-04 04:29:00,-48358.9029
2018-06-04 04:30:00,-48374.2749
2018-06-04 04:31:00,-48376.8369
2018-06-04 04:32:00,-48376.8369
2018-06-04 04:33:00,-48394.7709
2018-06-04 04:34:00,-48389.6469
2018-06-04 04:35:00,-48392.2089
2018-06-04 04:36:00,-48383.8824
2018-06-04 04:37:00,-48376.1964
2018-06-04 04:38:00,-48378.1179
2018-06-04 04:39:00,-48408.2214
2018-06-04 04:40:00,-48405.6594
2018-06-04 04:41:00,-48405.6594
2018-06-04 04:42:00,-48414.6264
2018-06-04 04:43:00,-48428.7174
2018-06-04 04:44:00,-48437.6844
2018-06-04 04:45:00,-48423.5934
2018-06-04 04:46:00,-48416.5479
2018-06-04 04:47:00,-48417.1884
2018-06-04 04:48:00,-48431.2794
2018-06-04 04:49:00,-48436.4034
2018-06-04 04:50:00,-48428.7174
2018-06-04 04:51:00,-48425.5149
2018-06-04 04:52:00,-48424.8744
2018-06-04 04:53:00,-48438.9654
2018-06-04 04:54:00,-48438.9654
2018-06-04 04:55:00,-48427.4364
2018-06-04 04:56:00,-48437.6844
2018-06-04 04:57:00,-48447.2919
2018-06-04 04:58:00,-48451.1349
2018-06-04 04:59:00,-48449.8539
2018-06-04 05:00:00,-48465.2259
2018-06-04 05:01:00,-48452.4159
2018-06-04 05:02:00,-48479.9574
2018-06-04 05:03:00,-48496.6104
2018-06-04 05:04:00,-48508.1394
2018-06-04 05:05:00,-48519.0279
2018-06-04 05:06:00,-48499.8129
2018-06-04 05:07:00,-48485.7219
2018-06-04 05:08:00,-48491.4864
2018-06-04 05:09:00,-48503.0154
2018-06-04 05:10:00,-48496.6104
2018-06-04 05:11:00,-48510.7014
2018-06-04 05:12:00,-48522.2304
2018-06-04 05:13:00,-48520.9494
2018-06-04 05:14:00,-48511.9824
2018-06-04 05:15:00,-48535.0404
2018-06-04 05:16:00,-48531.8379
2018-06-04 05:17:00,-48533.1189
2018-06-04 05:18:00,-48529.9164
2018-06-04 05:19:00,-48533.1189
2018-06-04 05:20:00,-48545.2884
2018-06-04 05:21:00,-48537.6024
2018-06-04 05:22:00,-48520.9494
2018-06-04 05:23:00,-48514.5444
2018-06-04 05:24:00,-48533.1189
2018-06-04 05:25:00,-48526.0734
2018-06-04 05:26:00,-48552.3339
2018-06-04 05:27:00,-48570.2679
2018-06-04 05:28:00,-48565.7844
2018-06-04 05:29:00,-48565.1439
2018-06-04 05:30:00,-48602.2929
2018-06-04 05:31:00,-48615.1029
2018-06-04 05:32:00,-48611.9004
2018-06-04 05:33:00,-48599.0904
2018-06-04 05:34:00,-48584.9994
2018-06-04 05:35:00,-48590.1234
2018-06-04 05:36:00,-48583.7184
2018-06-04 05:37:00,-48591.4044
2018-06-04 05:38:00,-48588.8424
2018-06-04 05:39:00,-48584.9994
2018-06-04 05:40:00,-48590.7639
2018-06-04 05:41:00,-48589.4829
2018-06-04 05:42:00,-48592.6854
2018-06-04 05:43:00,-48580.5159
2018-06-04 05:44:00,-48583.0779
2018-06-04 05:45:00,-48594.6069
2018-06-04 05:46:00,-48587.5614
2018-06-04 05:47:00,-48596.5284
2018-06-04 05:48:00,-48607.4169
2018-06-04 05:49:00,-48596.5284
2018-06-04 05:50:00,-48606.7764
2018-06-04 05:51:00,-48593.9664
2018-06-04 05:52:00,-48591.4044
2018-06-04 05:53:00,-48583.0779
2018-06-04 05:54:00,-48576.0324
2018-06-04 05:55:00,-48579.8754
2018-06-04 05:56:00,-48582.4374
2018-06-04 05:57:00,-48586.9209
2018-06-04 05:58:00,-48588.2019
2018-06-04 05:59:00,-48593.9664
2018-06-04 06:00:00,-48593.9664
2018-06-04 06:01:00,-48595.8879
2018-06-04 06:02:00,-48588.8424
2018-06-04 06:03:00,-48587.5614
2018-06-04 06:04:00,-48585.6399
2018-06-04 06:05:00,-48584.9994
2018-06-04 06:06:00,-48584.9994
2018-06-04 06:07:00,-48585.6399
2018-06-04 06:08:00,-48583.7184
2018-06-04 06:09:00,-48573.4704
2018-06-04 06:10:00,-48574.1109
2018-06-04 06:11:00,-48556.1769
2018-06-04 06:12:00,-48547.8504
2018-06-04 06:13:00,-48545.2884
2018-06-04 06:14:00,-48549.7719
2018-06-04 06:15:00,-48555.5364
2018-06-04 06:16:00,-48553.6149
2018-06-04 06:17:00,-48549.7719
2018-06-04 06:18:00,-48549.1314
2018-06-04 06:19:00,-48545.2884
2018-06-04 06:20:00,-48547.2099
2018-06-04 06:21:00,-48545.2884
2018-06-04 06:22:00,-48545.9289
2018-06-04 06:23:00,-48552.3339
2018-06-04 06:24:00,-48550.4124
2018-06-04 06:25:00,-48547.8504
2018-06-04 06:26:00,-48553.6149
2018-06-04 06:27:00,-48545.2884
2018-06-04 06:28:00,-48546.5694
2018-06-04 06:29:00,-48553.6149
2018-06-04 06:30:00,-48559.3794
2018-06-04 06:31:00,-48565.7844
2018-06-04 06:32:00,-48574.7514
2018-06-04 06:33:00,-48577.9539
2018-06-04 06:34:00,-48577.9539
2018-06-04 06:35:00,-48579.8754
2018-06-04 06:36:00,-48574.1109
2018-06-04 06:37:00,-48577.9539
2018-06-04 06:38:00,-48584.9994
2018-06-04 06:39:00,-48590.1234
2018-06-04 06:40:00,-48572.8299
2018-06-04 06:41:00,-48574.1109
2018-06-04 06:42:00,-48575.3919
2018-06-04 06:43:00,-48576.6729
2018-06-04 06:44:00,-48577.9539
2018-06-04 06:45:00,-48568.3464
2018-06-04 06:46:00,-48561.3009
2018-06-04 06:47:00,-48554.8959
2018-06-04 06:48:00,-48545.2884
2018-06-04 06:49:00,-48531.1974
2018-06-04 06:50:00,-48523.5114
2018-06-04 06:51:00,-48528.6354
2018-06-04 06:52:00,-48537.6024
2018-06-04 06:53:00,-48540.8049
2018-06-04 06:54:00,-48542.0859
2018-06-04 06:55:00,-48554.8959
2018-06-04 06:56:00,-48555.5364
2018-06-04 06:57:00,-48548.4909
2018-06-04 06:58:00,-48535.6809
2018-06-04 06:59:00,-48540.1644
2018-06-04 07:00:00,-48531.1974
2018-06-04 07:01:00,-48540.8049
2018-06-04 07:02:00,-48517.7469
2018-06-04 07:03:00,-48504.2964
2018-06-04 07:04:00,-48513.9039
2018-06-04 07:05:00,-48517.7469
2018-06-04 07:06:00,-48522.8709
2018-06-04 07:07:00,-48518.3874
2018-06-04 07:08:00,-48516.4659
2018-06-04 07:09:00,-48517.1064
2018-06-04 07:10:00,-48513.2634
2018-06-04 07:11:00,-48495.3294
2018-06-04 07:12:00,-48502.3749
2018-06-04 07:13:00,-48495.3294
2018-06-04 07:14:00,-48500.4534
2018-06-04 07:15:00,-48510.0609
2018-06-04 07:16:00,-48514.5444
2018-06-04 07:17:00,-48520.3089
2018-06-04 07:18:00,-48521.5899
2018-06-04 07:19:00,-48526.0734
2018-06-04 07:20:00,-48511.9824
2018-06-04 07:21:00,-48499.1724
2018-06-04 07:22:00,-48508.1394
2018-06-04 07:23:00,-48513.9039
2018-06-04 07:24:00,-48510.7014
2018-06-04 07:25:00,-48515.8254
2018-06-04 07:26:00,-48506.8584
2018-06-04 07:27:00,-48510.7014
2018-06-04 07:28:00,-48511.3419
2018-06-04 07:29:00,-48506.2179
2018-06-04 07:30:00,-48526.0734
2018-06-04 07:31:00,-48538.2429
2018-06-04 07:32:00,-48542.7264
2018-06-04 07:33:00,-48556.1769
2018-06-04 07:34:00,-48539.5239
2018-06-04 07:35:00,-48548.4909
2018-06-04 07:36:00,-48545.9289
2018-06-04 07:37:00,-48544.6479
2018-06-04 07:38:00,-48546.5694
2018-06-04 07:39:00,-48563.8629
2018-06-04 07:40:00,-48567.0654
2018-06-04 07:41:00,-48565.7844
2018-06-04 07:42:00,-48561.3009
2018-06-04 07:43:00,-48557.4579
2018-06-04 07:44:00,-48554.2554
2018-06-04 07:45:00,-48555.5364
2018-06-04 07:46:00,-48539.5239
2018-06-04 07:47:00,-48535.6809
2018-06-04 07:48:00,-48531.8379
2018-06-04 07:49:00,-48524.1519
2018-06-04 07:50:00,-48511.3419
2018-06-04 07:51:00,-48511.3419
2018-06-04 07:52:00,-48504.9369
2018-06-04 07:53:00,-48499.1724
2018-06-04 07:54:00,-48406.9404
2018-06-04 07:55:00,-48408.2214
2018-06-04 07:56:00,-48439.6059
2018-06-04 07:57:00,-48464.5854
2018-06-04 07:58:00,-48467.7879
2018-06-04 07:59:00,-48471.6309
2018-06-04 08:00:00,-48442.8084
2018-06-04 08:01:00,-48448.5729
2018-06-04 08:02:00,-48454.3374
2018-06-04 08:03:00,-48406.9404
2018-06-04 08:04:00,-48407.5809
2018-06-04 08:05:00,-48415.2669
2018-06-04 08:06:00,-48415.2669
2018-06-04 08:07:00,-48424.8744
2018-06-04 08:08:00,-48417.8289
2018-06-04 08:09:00,-48418.4694
2018-06-04 08:10:00,-48417.1884
2018-06-04 08:11:00,-48403.7379
2018-06-04 08:12:00,-48399.8949
2018-06-04 08:13:00,-48391.5684
2018-06-04 08:14:00,-48381.3204
2018-06-04 08:15:00,-48396.0519
2018-06-04 08:16:00,-48393.4899
2018-06-04 08:17:00,-48391.5684
2018-06-04 08:18:00,-48394.7709
2018-06-04 08:19:00,-48392.8494
2018-06-04 08:20:00,-48392.2089
2018-06-04 08:21:00,-48408.8619
2018-06-04 08:22:00,-48415.2669
2018-06-04 08:23:00,-48417.8289
2018-06-04 08:24:00,-48414.6264
2018-06-04 08:25:00,-48413.3454
2018-06-04 08:26:00,-48410.1429
2018-06-04 08:27:00,-48406.9404
2018-06-04 08:28:00,-48419.7504
2018-06-04 08:29:00,-48419.1099
2018-06-04 08:30:00,-48419.7504
2018-06-04 08:31:00,-48407.5809
2018-06-04 08:32:00,-48406.2999
2018-06-04 08:33:00,-48405.6594
2018-06-04 08:34:00,-48435.1224
2018-06-04 08:35:00,-48429.9984
2018-06-04 08:36:00,-48424.2339
2018-06-04 08:37:00,-48428.0769
2018-06-04 08:38:00,-48423.5934
2018-06-04 08:39:00,-48426.7959
2018-06-04 08:40:00,-48440.2464
2018-06-04 08:41:00,-48434.4819
2018-06-04 08:42:00,-48424.8744
2018-06-04 08:43:00,-48435.1224
2018-06-04 08:44:00,-48434.4819
2018-06-04 08:45:00,-48446.0109
2018-06-04 08:46:00,-48453.6969
2018-06-04 08:47:00,-48454.3374
2018-06-04 08:48:00,-48444.0894
2018-06-04 08:49:00,-48449.2134
2018-06-04 08:50:00,-48453.6969
2018-06-04 08:51:00,-48451.7754
2018-06-04 08:52:00,-48447.9324
2018-06-04 08:53:00,-48469.7094
2018-06-04 08:54:00,-48461.3829
2018-06-04 08:55:00,-48459.4614
2018-06-04 08:56:00,-48484.4409
2018-06-04 08:57:00,-48476.1144
2018-06-04 08:58:00,-48462.6639
2018-06-04 08:59:00,-48466.5069
2018-06-04 09:00:00,-48454.9779
2018-06-04 09:01:00,-48461.3829
2018-06-04 09:02:00,-48445.3704
2018-06-04 09:03:00,-48460.1019
2018-06-04 09:04:00,-48440.8869
2018-06-04 09:05:00,-48458.8209
2018-06-04 09:06:00,-48445.3704
2018-06-04 09:07:00,-48438.3249
2018-06-04 09:08:00,-48474.1929
2018-06-04 09:09:00,-48453.6969
2018-06-04 09:10:00,-48450.4944
2018-06-04 09:11:00,-48442.8084
2018-06-04 09:12:00,-48454.9779
2018-06-04 09:13:00,-48454.9779
2018-06-04 09:14:00,-48480.5979
2018-06-04 09:15:00,-48497.2509
2018-06-04 09:16:00,-48526.0734
2018-06-04 09:17:00,-48506.8584
2018-06-04 09:18:00,-48495.9699
2018-06-04 09:19:00,-48490.8459
2018-06-04 09:20:00,-48495.3294
2018-06-04 09:21:00,-48497.2509
2018-06-04 09:22:00,-48512.6229
2018-06-04 09:23:00,-48533.7594
2018-06-04 09:24:00,-48559.3794
2018-06-04 09:25:00,-48558.0984
2018-06-04 09:26:00,-48556.8174
2018-06-04 09:27:00,-48539.5239
2018-06-04 09:28:00,-48540.8049
2018-06-04 09:29:00,-48548.4909
2018-06-04 09:30:00,-48544.0074
2018-06-04 09:31:00,-48520.9494
2018-06-04 09:32:00,-48524.1519
2018-06-04 09:33:00,-48506.2179
2018-06-04 09:34:00,-48491.4864
2018-06-04 09:35:00,-48488.9244
2018-06-04 09:36:00,-48489.5649
2018-06-04 09:37:00,-48458.8209
2018-06-04 09:38:00,-48463.9449
2018-06-04 09:39:00,-48488.2839
2018-06-04 09:40:00,-48487.6434
2018-06-04 09:41:00,-48483.1599
2018-06-04 09:42:00,-48470.3499
2018-06-04 09:43:00,-48468.4284
2018-06-04 09:44:00,-48479.9574
2018-06-04 09:45:00,-48483.1599
2018-06-04 09:46:00,-48491.4864
2018-06-04 09:47:00,-48513.2634
2018-06-04 09:48:00,-48511.3419
2018-06-04 09:49:00,-48507.4989
2018-06-04 09:50:00,-48503.0154
2018-06-04 09:51:00,-48524.7924
2018-06-04 09:52:00,-48549.1314
2018-06-04 09:53:00,-48558.0984
2018-06-04 09:54:00,-48544.6479
2018-06-04 09:55:00,-48536.3214
2018-06-04 09:56:00,-48568.9869
2018-06-04 09:57:00,-48585.6399
2018-06-04 09:58:00,-48580.5159
2018-06-04 09:59:00,-48597.8094
2018-06-04 10:00:00,-48594.6069
2018-06-04 10:01:00,-48590.1234
2018-06-04 10:02:00,-48563.8629
2018-06-04 10:03:00,-48559.3794
2018-06-04 10:04:00,-48561.3009
2018-06-04 10:05:00,-48560.0199
2018-06-04 10:06:00,-48568.3464
2018-06-04 10:07:00,-48579.2349
2018-06-04 10:08:00,-48609.9789
2018-06-04 10:09:00,-48639.4419
2018-06-04 10:10:00,-48607.4169
2018-06-04 10:11:00,-48604.8549
2018-06-04 10:12:00,-48609.3384
2018-06-04 10:13:00,-48593.9664
2018-06-04 10:14:00,-48608.0574
2018-06-04 10:15:00,-48617.6649
2018-06-04 10:16:00,-48624.7104
2018-06-04 10:17:00,-48615.7434
2018-06-04 10:18:00,-48620.2269
2018-06-04 10:19:00,-48638.8014
2018-06-04 10:20:00,-48628.5534
2018-06-04 10:21:00,-48625.9914
2018-06-04 10:22:00,-48597.8094
2018-06-04 10:23:00,-48640.7229
2018-06-04 10:24:00,-48648.4089
2018-06-04 10:25:00,-48622.7889
2018-06-04 10:26:00,-48638.1609
2018-06-04 10:27:00,-48633.0369
2018-06-04 10:28:00,-48648.4089
2018-06-04 10:29:00,-48673.3884
2018-06-04 10:30:00,-48688.1199
2018-06-04 10:31:00,-48662.4999
2018-06-04 10:32:00,-48637.5204
2018-06-04 10:33:00,-48598.4499
2018-06-04 10:34:00,-48606.7764
2018-06-04 10:35:00,-48605.4954
2018-06-04 10:36:00,-48593.3259
2018-06-04 10:37:00,-48590.1234
2018-06-04 10:38:00,-48592.6854
2018-06-04 10:39:00,-48579.8754
2018-06-04 10:40:00,-48581.1564
2018-06-04 10:41:00,-48579.8754
2018-06-04 10:42:00,-48581.1564
2018-06-04 10:43:00,-48565.1439
2018-06-04 10:44:00,-48566.4249
2018-06-04 10:45:00,-48569.6274
2018-06-04 10:46:00,-48551.0529
2018-06-04 10:47:00,-48539.5239
2018-06-04 10:48:00,-48540.8049
2018-06-04 10:49:00,-48539.5239
2018-06-04 10:50:00,-48536.9619
2018-06-04 10:51:00,-48529.2759
2018-06-04 10:52:00,-48544.6479
2018-06-04 10:53:00,-48559.3794
2018-06-04 10:54:00,-48563.8629
2018-06-04 10:55:00,-48546.5694
2018-06-04 10:56:00,-48541.4454
2018-06-04 10:57:00,-48552.3339
2018-06-04 10:58:00,-48566.4249
2018-06-04 10:59:00,-48573.4704
2018-06-04 11:00:00,-48572.1894
2018-06-04 11:01:00,-48575.3919
2018-06-04 11:02:00,-48560.6604
2018-06-04 11:03:00,-48560.6604
2018-06-04 11:04:00,-48567.7059
2018-06-04 11:05:00,-48593.9664
2018-06-04 11:06:00,-48599.7309
2018-06-04 11:07:00,-48590.7639
2018-06-04 11:08:00,-48581.7969
2018-06-04 11:09:00,-48583.0779
2018-06-04 11:10:00,-48559.3794
2018-06-04 11:11:00,-48554.8959
2018-06-04 11:12:00,-48556.8174
2018-06-04 11:13:00,-48548.4909
2018-06-04 11:14:00,-48532.4784
2018-06-04 11:15:00,-48538.8834
2018-06-04 11:16:00,-48535.0404
2018-06-04 11:17:00,-48536.9619
2018-06-04 11:18:00,-48551.0529
2018-06-04 11:19:00,-48556.1769
2018-06-04 11:20:00,-48537.6024
2018-06-04 11:21:00,-48531.1974
2018-06-04 11:22:00,-48510.0609
2018-06-04 11:23:00,-48519.6684
2018-06-04 11:24:00,-48520.9494
2018-06-04 11:25:00,-48531.8379
2018-06-04 11:26:00,-48520.3089
2018-06-04 11:27:00,-48531.8379
2018-06-04 11:28:00,-48542.0859
2018-06-04 11:29:00,-48544.0074
2018-06-04 11:30:00,-48552.9744
2018-06-04 11:31:00,-48556.1769
2018-06-04 11:32:00,-48552.9744
2018-06-04 11:33:00,-48554.8959
2018-06-04 11:34:00,-48556.1769
2018-06-04 11:35:00,-48559.3794
2018-06-04 11:36:00,-48552.3339
2018-06-04 11:37:00,-48562.5819
2018-06-04 11:38:00,-48576.6729
