,HO3
2018-07-16 01:49:00,-47326.784652
2018-07-16 01:50:00,-47327.402052
2018-07-16 01:51:00,-47331.415152
2018-07-16 01:52:00,-47331.415152
2018-07-16 01:53:00,-47329.562952
2018-07-16 01:54:00,-47327.093352
2018-07-16 01:55:00,-47328.019452
2018-07-16 01:56:00,-47327.710752
2018-07-16 01:57:00,-47326.475952
2018-07-16 01:58:00,-47328.945552
2018-07-16 01:59:00,-47325.241152
2018-07-16 02:00:00,-47324.623752
2018-07-16 02:01:00,-47324.315052
2018-07-16 02:02:00,-47319.684552
2018-07-16 02:03:00,-47315.362752
2018-07-16 02:04:00,-47318.141052
2018-07-16 02:05:00,-47315.980152
2018-07-16 02:06:00,-47314.436652
2018-07-16 02:07:00,-47312.275752
2018-07-16 02:08:00,-47312.893152
2018-07-16 02:09:00,-47306.101752
2018-07-16 02:10:00,-47304.249552
2018-07-16 02:11:00,-47303.940852
2018-07-16 02:12:00,-47307.336552
2018-07-16 02:13:00,-47307.027852
2018-07-16 02:14:00,-47304.558252
2018-07-16 02:15:00,-47301.779952
2018-07-16 02:16:00,-47304.249552
2018-07-16 02:17:00,-47313.819252
2018-07-16 02:18:00,-47314.127952
2018-07-16 02:19:00,-47309.497452
2018-07-16 02:20:00,-47308.262652
2018-07-16 02:21:00,-47297.149452
2018-07-16 02:22:00,-47303.940852
2018-07-16 02:23:00,-47303.632152
2018-07-16 02:24:00,-47303.323452
2018-07-16 02:25:00,-47305.175652
2018-07-16 02:26:00,-47306.719152
2018-07-16 02:27:00,-47307.645252
2018-07-16 02:28:00,-47307.953952
2018-07-16 02:29:00,-47302.397352
2018-07-16 02:30:00,-47295.297252
2018-07-16 02:31:00,-47297.766852
2018-07-16 02:32:00,-47299.310352
2018-07-16 02:33:00,-47299.310352
2018-07-16 02:34:00,-47299.619052
2018-07-16 02:35:00,-47299.310352
2018-07-16 02:36:00,-47306.410452
2018-07-16 02:37:00,-47298.384252
2018-07-16 02:38:00,-47297.149452
2018-07-16 02:39:00,-47305.484352
2018-07-16 02:40:00,-47299.619052
2018-07-16 02:41:00,-47293.136352
2018-07-16 02:42:00,-47289.431952
2018-07-16 02:43:00,-47288.505852
2018-07-16 02:44:00,-47291.284152
2018-07-16 02:45:00,-47286.036252
2018-07-16 02:46:00,-47289.123252
2018-07-16 02:47:00,-47288.814552
2018-07-16 02:48:00,-47291.592852
2018-07-16 02:49:00,-47289.740652
2018-07-16 02:50:00,-47296.840752
2018-07-16 02:51:00,-47305.484352
2018-07-16 02:52:00,-47297.458152
2018-07-16 02:53:00,-47297.149452
2018-07-16 02:54:00,-47296.223352
2018-07-16 02:55:00,-47303.940852
2018-07-16 02:56:00,-47305.484352
2018-07-16 02:57:00,-47301.779952
2018-07-16 02:58:00,-47295.605952
2018-07-16 02:59:00,-47296.223352
2018-07-16 03:00:00,-47291.592852
2018-07-16 03:01:00,-47278.627452
2018-07-16 03:02:00,-47284.184052
2018-07-16 03:03:00,-47284.492752
2018-07-16 03:04:00,-47286.036252
2018-07-16 03:05:00,-47300.545152
2018-07-16 03:06:00,-47305.175652
2018-07-16 03:07:00,-47301.471252
2018-07-16 03:08:00,-47300.853852
2018-07-16 03:09:00,-47295.297252
2018-07-16 03:10:00,-47298.692952
2018-07-16 03:11:00,-47293.445052
2018-07-16 03:12:00,-47284.492752
2018-07-16 03:13:00,-47291.592852
2018-07-16 03:14:00,-47292.518952
2018-07-16 03:15:00,-47293.445052
2018-07-16 03:16:00,-47299.001652
2018-07-16 03:17:00,-47295.605952
2018-07-16 03:18:00,-47298.075552
2018-07-16 03:19:00,-47298.384252
2018-07-16 03:20:00,-47293.136352
2018-07-16 03:21:00,-47295.297252
2018-07-16 03:22:00,-47300.853852
2018-07-16 03:23:00,-47298.384252
2018-07-16 03:24:00,-47296.840752
2018-07-16 03:25:00,-47298.075552
2018-07-16 03:26:00,-47295.914652
2018-07-16 03:27:00,-47297.458152
2018-07-16 03:28:00,-47295.605952
2018-07-16 03:29:00,-47296.532052
2018-07-16 03:30:00,-47284.492752
2018-07-16 03:31:00,-47283.875352
2018-07-16 03:32:00,-47275.849152
2018-07-16 03:33:00,-47278.318752
2018-07-16 03:34:00,-47278.936152
2018-07-16 03:35:00,-47282.949252
2018-07-16 03:36:00,-47283.566652
2018-07-16 03:37:00,-47283.257952
2018-07-16 03:38:00,-47283.875352
2018-07-16 03:39:00,-47284.184052
2018-07-16 03:40:00,-47280.479652
2018-07-16 03:41:00,-47277.392652
2018-07-16 03:42:00,-47282.023152
2018-07-16 03:43:00,-47282.023152
2018-07-16 03:44:00,-47276.157852
2018-07-16 03:45:00,-47279.862252
2018-07-16 03:46:00,-47279.862252
2018-07-16 03:47:00,-47276.466552
2018-07-16 03:48:00,-47271.527352
2018-07-16 03:49:00,-47272.762152
2018-07-16 03:50:00,-47257.327152
2018-07-16 03:51:00,-47261.648952
2018-07-16 03:52:00,-47260.722852
2018-07-16 03:53:00,-47261.340252
2018-07-16 03:54:00,-47257.327152
2018-07-16 03:55:00,-47260.414152
2018-07-16 03:56:00,-47259.488052
2018-07-16 03:57:00,-47264.118552
2018-07-16 03:58:00,-47256.401052
2018-07-16 03:59:00,-47252.079252
2018-07-16 04:00:00,-47256.709752
2018-07-16 04:01:00,-47263.192452
2018-07-16 04:02:00,-47270.909952
2018-07-16 04:03:00,-47265.353352
2018-07-16 04:04:00,-47261.031552
2018-07-16 04:05:00,-47261.648952
2018-07-16 04:06:00,-47265.970752
2018-07-16 04:07:00,-47258.870652
2018-07-16 04:08:00,-47254.857552
2018-07-16 04:09:00,-47252.387952
2018-07-16 04:10:00,-47254.240152
2018-07-16 04:11:00,-47268.131652
2018-07-16 04:12:00,-47271.218652
2018-07-16 04:13:00,-47267.822952
2018-07-16 04:14:00,-47270.292552
2018-07-16 04:15:00,-47265.970752
2018-07-16 04:16:00,-47269.675152
2018-07-16 04:17:00,-47270.601252
2018-07-16 04:18:00,-47269.983852
2018-07-16 04:19:00,-47269.366452
2018-07-16 04:20:00,-47269.057752
2018-07-16 04:21:00,-47268.440352
2018-07-16 04:22:00,-47268.749052
2018-07-16 04:23:00,-47270.909952
2018-07-16 04:24:00,-47274.305652
2018-07-16 04:25:00,-47269.057752
2018-07-16 04:26:00,-47271.218652
2018-07-16 04:27:00,-47274.305652
2018-07-16 04:28:00,-47278.627452
2018-07-16 04:29:00,-47284.184052
2018-07-16 04:30:00,-47286.344952
2018-07-16 04:31:00,-47292.210252
2018-07-16 04:32:00,-47286.653652
2018-07-16 04:33:00,-47298.692952
2018-07-16 04:34:00,-47299.001652
2018-07-16 04:35:00,-47290.666752
2018-07-16 04:36:00,-47288.197152
2018-07-16 04:37:00,-47285.727552
2018-07-16 04:38:00,-47286.653652
2018-07-16 04:39:00,-47291.592852
2018-07-16 04:40:00,-47288.197152
2018-07-16 04:41:00,-47294.371152
2018-07-16 04:42:00,-47299.619052
2018-07-16 04:43:00,-47303.632152
2018-07-16 04:44:00,-47312.275752
2018-07-16 04:45:00,-47319.375852
2018-07-16 04:46:00,-47319.375852
2018-07-16 04:47:00,-47318.449752
2018-07-16 04:48:00,-47309.188752
2018-07-16 04:49:00,-47329.254252
2018-07-16 04:50:00,-47333.884752
2018-07-16 04:51:00,-47343.454452
2018-07-16 04:52:00,-47361.976452
2018-07-16 04:53:00,-47348.084952
2018-07-16 04:54:00,-47345.924052
2018-07-16 04:55:00,-47348.084952
2018-07-16 04:56:00,-47360.432952
2018-07-16 04:57:00,-47365.680852
2018-07-16 04:58:00,-47361.359052
2018-07-16 04:59:00,-47364.137352
2018-07-16 05:00:00,-47376.176652
2018-07-16 05:01:00,-47378.646252
2018-07-16 05:02:00,-47391.920352
2018-07-16 05:03:00,-47392.537752
2018-07-16 05:04:00,-47389.450752
2018-07-16 05:05:00,-47390.994252
2018-07-16 05:06:00,-47401.181352
2018-07-16 05:07:00,-47406.120552
2018-07-16 05:08:00,-47388.215952
2018-07-16 05:09:00,-47403.342252
2018-07-16 05:10:00,-47404.268352
2018-07-16 05:11:00,-47405.503152
2018-07-16 05:12:00,-47422.172952
2018-07-16 05:13:00,-47427.420852
2018-07-16 05:14:00,-47436.373152
2018-07-16 05:15:00,-47429.273052
2018-07-16 05:16:00,-47431.742652
2018-07-16 05:17:00,-47431.125252
2018-07-16 05:18:00,-47433.903552
2018-07-16 05:19:00,-47432.977452
2018-07-16 05:20:00,-47423.099052
2018-07-16 05:21:00,-47417.851152
2018-07-16 05:22:00,-47420.629452
2018-07-16 05:23:00,-47414.455452
2018-07-16 05:24:00,-47418.468552
2018-07-16 05:25:00,-47426.803452
2018-07-16 05:26:00,-47431.742652
2018-07-16 05:27:00,-47436.373152
2018-07-16 05:28:00,-47425.568652
2018-07-16 05:29:00,-47448.721152
2018-07-16 05:30:00,-47437.299252
2018-07-16 05:31:00,-47451.808152
2018-07-16 05:32:00,-47461.686552
2018-07-16 05:33:00,-47449.955952
2018-07-16 05:34:00,-47456.438652
2018-07-16 05:35:00,-47449.647252
2018-07-16 05:36:00,-47441.312352
2018-07-16 05:37:00,-47446.251552
2018-07-16 05:38:00,-47446.560252
2018-07-16 05:39:00,-47449.647252
2018-07-16 05:40:00,-47440.386252
2018-07-16 05:41:00,-47436.064452
2018-07-16 05:42:00,-47436.064452
2018-07-16 05:43:00,-47441.929752
2018-07-16 05:44:00,-47436.681852
2018-07-16 05:45:00,-47441.003652
2018-07-16 05:46:00,-47445.016752
2018-07-16 05:47:00,-47444.399352
2018-07-16 05:48:00,-47447.177652
2018-07-16 05:49:00,-47456.129952
2018-07-16 05:50:00,-47455.203852
2018-07-16 05:51:00,-47453.042952
2018-07-16 05:52:00,-47452.116852
2018-07-16 05:53:00,-47454.895152
2018-07-16 05:54:00,-47465.699652
2018-07-16 05:55:00,-47476.195452
2018-07-16 05:56:00,-47469.404052
2018-07-16 05:57:00,-47459.525652
2018-07-16 05:58:00,-47456.747352
2018-07-16 05:59:00,-47454.586452
2018-07-16 06:00:00,-47457.364752
2018-07-16 06:01:00,-47459.216952
2018-07-16 06:02:00,-47447.486352
2018-07-16 06:03:00,-47455.512552
2018-07-16 06:04:00,-47455.821252
2018-07-16 06:05:00,-47454.277752
2018-07-16 06:06:00,-47453.351652
2018-07-16 06:07:00,-47461.069152
2018-07-16 06:08:00,-47456.129952
2018-07-16 06:09:00,-47463.538752
2018-07-16 06:10:00,-47464.773552
2018-07-16 06:11:00,-47470.330152
2018-07-16 06:12:00,-47475.886752
2018-07-16 06:13:00,-47477.738952
2018-07-16 06:14:00,-47474.343252
2018-07-16 06:15:00,-47467.860552
2018-07-16 06:16:00,-47464.156152
2018-07-16 06:17:00,-47459.525652
2018-07-16 06:18:00,-47461.995252
2018-07-16 06:19:00,-47460.760452
2018-07-16 06:20:00,-47462.303952
2018-07-16 06:21:00,-47459.525652
2018-07-16 06:22:00,-47461.377852
2018-07-16 06:23:00,-47457.982152
2018-07-16 06:24:00,-47461.377852
2018-07-16 06:25:00,-47463.230052
2018-07-16 06:26:00,-47447.177652
2018-07-16 06:27:00,-47449.029852
2018-07-16 06:28:00,-47448.103752
2018-07-16 06:29:00,-47442.547152
2018-07-16 06:30:00,-47442.238452
2018-07-16 06:31:00,-47444.090652
2018-07-16 06:32:00,-47438.225352
2018-07-16 06:33:00,-47441.621052
2018-07-16 06:34:00,-47456.129952
2018-07-16 06:35:00,-47457.982152
2018-07-16 06:36:00,-47455.512552
2018-07-16 06:37:00,-47450.573352
2018-07-16 06:38:00,-47449.338552
2018-07-16 06:39:00,-47444.399352
2018-07-16 06:40:00,-47438.225352
2018-07-16 06:41:00,-47435.447052
2018-07-16 06:42:00,-47432.051352
2018-07-16 06:43:00,-47437.299252
2018-07-16 06:44:00,-47440.386252
2018-07-16 06:45:00,-47436.064452
2018-07-16 06:46:00,-47440.694952
2018-07-16 06:47:00,-47436.681852
2018-07-16 06:48:00,-47434.829652
2018-07-16 06:49:00,-47430.816552
2018-07-16 06:50:00,-47430.199152
2018-07-16 06:51:00,-47435.447052
2018-07-16 06:52:00,-47441.621052
2018-07-16 06:53:00,-47445.634152
2018-07-16 06:54:00,-47441.621052
2018-07-16 06:55:00,-47440.077552
2018-07-16 06:56:00,-47433.903552
2018-07-16 06:57:00,-47432.668752
2018-07-16 06:58:00,-47425.568652
2018-07-16 06:59:00,-47422.172952
2018-07-16 07:00:00,-47472.799752
2018-07-16 07:01:00,-47460.451752
2018-07-16 07:02:00,-47447.177652
2018-07-16 07:03:00,-47441.929752
2018-07-16 07:04:00,-47444.090652
2018-07-16 07:05:00,-47441.929752
2018-07-16 07:06:00,-47439.768852
2018-07-16 07:07:00,-47451.499452
2018-07-16 07:08:00,-47453.351652
2018-07-16 07:09:00,-47457.364752
2018-07-16 07:10:00,-47460.760452
2018-07-16 07:11:00,-47468.169252
2018-07-16 07:12:00,-47470.947552
2018-07-16 07:13:00,-47470.330152
2018-07-16 07:14:00,-47478.047652
2018-07-16 07:15:00,-47478.356352
2018-07-16 07:16:00,-47477.121552
2018-07-16 07:17:00,-47477.121552
2018-07-16 07:18:00,-47487.617352
2018-07-16 07:19:00,-47491.013052
2018-07-16 07:20:00,-47488.852152
2018-07-16 07:21:00,-47490.704352
2018-07-16 07:22:00,-47499.656652
2018-07-16 07:23:00,-47503.669752
2018-07-16 07:24:00,-47505.830652
2018-07-16 07:25:00,-47507.065452
2018-07-16 07:26:00,-47502.743652
2018-07-16 07:27:00,-47498.421852
2018-07-16 07:28:00,-47499.039252
2018-07-16 07:29:00,-47495.026152
2018-07-16 07:30:00,-47498.421852
2018-07-16 07:31:00,-47517.561252
2018-07-16 07:32:00,-47525.278752
2018-07-16 07:33:00,-47515.709052
2018-07-16 07:34:00,-47517.561252
2018-07-16 07:35:00,-47532.378852
2018-07-16 07:36:00,-47532.378852
2018-07-16 07:37:00,-47542.874652
2018-07-16 07:38:00,-47530.835352
2018-07-16 07:39:00,-47529.600552
2018-07-16 07:40:00,-47537.626752
2018-07-16 07:41:00,-47527.748352
2018-07-16 07:42:00,-47539.478952
2018-07-16 07:43:00,-47544.726852
2018-07-16 07:44:00,-47545.344252
2018-07-16 07:45:00,-47541.331152
2018-07-16 07:46:00,-47535.157152
2018-07-16 07:47:00,-47535.465852
2018-07-16 07:48:00,-47534.848452
2018-07-16 07:49:00,-47532.378852
2018-07-16 07:50:00,-47543.183352
2018-07-16 07:51:00,-47543.183352
2018-07-16 07:52:00,-47547.196452
2018-07-16 07:53:00,-47550.900852
2018-07-16 07:54:00,-47553.370452
2018-07-16 07:55:00,-47552.135652
2018-07-16 07:56:00,-47548.122552
2018-07-16 07:57:00,-47547.505152
2018-07-16 07:58:00,-47542.874652
2018-07-16 07:59:00,-47542.874652
2018-07-16 08:00:00,-47543.800752
2018-07-16 08:01:00,-47559.853152
2018-07-16 08:02:00,-47566.335852
2018-07-16 08:03:00,-47573.435952
2018-07-16 08:04:00,-47557.692252
2018-07-16 08:05:00,-47561.705352
2018-07-16 08:06:00,-47564.792352
2018-07-16 08:07:00,-47564.792352
2018-07-16 08:08:00,-47568.496752
2018-07-16 08:09:00,-47563.557552
2018-07-16 08:10:00,-47561.705352
2018-07-16 08:11:00,-47559.235752
2018-07-16 08:12:00,-47564.174952
2018-07-16 08:13:00,-47562.322752
2018-07-16 08:14:00,-47565.718452
2018-07-16 08:15:00,-47568.496752
2018-07-16 08:16:00,-47563.866252
2018-07-16 08:17:00,-47555.840052
2018-07-16 08:18:00,-47558.927052
2018-07-16 08:19:00,-47553.061752
2018-07-16 08:20:00,-47547.505152
2018-07-16 08:21:00,-47547.505152
2018-07-16 08:22:00,-47548.431252
2018-07-16 08:23:00,-47542.257252
2018-07-16 08:24:00,-47530.835352
2018-07-16 08:25:00,-47543.800752
2018-07-16 08:26:00,-47548.739952
2018-07-16 08:27:00,-47549.666052
2018-07-16 08:28:00,-47545.961652
2018-07-16 08:29:00,-47549.048652
2018-07-16 08:30:00,-47548.431252
2018-07-16 08:31:00,-47526.822252
2018-07-16 08:32:00,-47537.626752
2018-07-16 08:33:00,-47532.378852
2018-07-16 08:34:00,-47538.552852
2018-07-16 08:35:00,-47542.874652
2018-07-16 08:36:00,-47546.270352
2018-07-16 08:37:00,-47548.739952
2018-07-16 08:38:00,-47558.927052
2018-07-16 08:39:00,-47558.000952
2018-07-16 08:40:00,-47565.409752
2018-07-16 08:41:00,-47572.201152
2018-07-16 08:42:00,-47563.866252
2018-07-16 08:43:00,-47546.887752
2018-07-16 08:44:00,-47542.257252
2018-07-16 08:45:00,-47553.679152
2018-07-16 08:46:00,-47552.753052
2018-07-16 08:47:00,-47551.518252
2018-07-16 08:48:00,-47554.296552
2018-07-16 08:49:00,-47560.470552
2018-07-16 08:50:00,-47557.074852
2018-07-16 08:51:00,-47558.309652
2018-07-16 08:52:00,-47561.705352
2018-07-16 08:53:00,-47561.396652
2018-07-16 08:54:00,-47566.335852
2018-07-16 08:55:00,-47569.422852
2018-07-16 08:56:00,-47570.657652
2018-07-16 08:57:00,-47571.892452
2018-07-16 08:58:00,-47571.892452
2018-07-16 08:59:00,-47576.522952
2018-07-16 09:00:00,-47569.422852
2018-07-16 09:01:00,-47589.179652
2018-07-16 09:02:00,-47586.401352
2018-07-16 09:03:00,-47599.058052
2018-07-16 09:04:00,-47596.279752
2018-07-16 09:05:00,-47594.736252
2018-07-16 09:06:00,-47597.823252
2018-07-16 09:07:00,-47605.849452
2018-07-16 09:08:00,-47605.232052
2018-07-16 09:09:00,-47605.232052
2018-07-16 09:10:00,-47608.936452
2018-07-16 09:11:00,-47610.479952
2018-07-16 09:12:00,-47608.627752
2018-07-16 09:13:00,-47611.714752
2018-07-16 09:14:00,-47610.479952
2018-07-16 09:15:00,-47611.097352
2018-07-16 09:16:00,-47614.184352
2018-07-16 09:17:00,-47622.210552
2018-07-16 09:18:00,-47631.780252
2018-07-16 09:19:00,-47629.619352
2018-07-16 09:20:00,-47622.210552
2018-07-16 09:21:00,-47615.419152
2018-07-16 09:22:00,-47612.023452
2018-07-16 09:23:00,-47606.158152
2018-07-16 09:24:00,-47595.353652
2018-07-16 09:25:00,-47586.092652
2018-07-16 09:26:00,-47588.562252
2018-07-16 09:27:00,-47593.192752
2018-07-16 09:28:00,-47597.823252
2018-07-16 09:29:00,-47610.788652
2018-07-16 09:30:00,-47620.667052
2018-07-16 09:31:00,-47617.580052
2018-07-16 09:32:00,-47612.949552
2018-07-16 09:33:00,-47620.049652
2018-07-16 09:34:00,-47622.210552
2018-07-16 09:35:00,-47613.258252
2018-07-16 09:36:00,-47622.210552
2018-07-16 09:37:00,-47632.706352
2018-07-16 09:38:00,-47634.558552
2018-07-16 09:39:00,-47638.571652
2018-07-16 09:40:00,-47638.571652
2018-07-16 09:41:00,-47637.336852
2018-07-16 09:42:00,-47636.410752
2018-07-16 09:43:00,-47634.558552
2018-07-16 09:44:00,-47632.088952
2018-07-16 09:45:00,-47634.558552
2018-07-16 09:46:00,-47628.384552
2018-07-16 09:47:00,-47629.001952
2018-07-16 09:48:00,-47631.471552
2018-07-16 09:49:00,-47627.149752
2018-07-16 09:50:00,-47632.706352
2018-07-16 09:51:00,-47635.484652
2018-07-16 09:52:00,-47631.471552
2018-07-16 09:53:00,-47640.423852
2018-07-16 09:54:00,-47639.497752
2018-07-16 09:55:00,-47644.436952
2018-07-16 09:56:00,-47644.436952
2018-07-16 09:57:00,-47650.919652
2018-07-16 09:58:00,-47651.845752
2018-07-16 09:59:00,-47655.858852
2018-07-16 10:00:00,-47668.824252
2018-07-16 10:01:00,-47647.215252
2018-07-16 10:02:00,-47654.315352
2018-07-16 10:03:00,-47680.554852
2018-07-16 10:04:00,-47658.019752
2018-07-16 10:05:00,-47646.906552
2018-07-16 10:06:00,-47649.684852
2018-07-16 10:07:00,-47647.215252
2018-07-16 10:08:00,-47649.376152
2018-07-16 10:09:00,-47647.832652
2018-07-16 10:10:00,-47646.597852
2018-07-16 10:11:00,-47645.980452
2018-07-16 10:12:00,-47635.484652
2018-07-16 10:13:00,-47620.975752
2018-07-16 10:14:00,-47624.371452
2018-07-16 10:15:00,-47634.867252
2018-07-16 10:16:00,-47640.732552
2018-07-16 10:17:00,-47642.584752
2018-07-16 10:18:00,-47646.289152
2018-07-16 10:19:00,-47645.363052
2018-07-16 10:20:00,-47646.597852
2018-07-16 10:21:00,-47637.336852
2018-07-16 10:22:00,-47646.906552
2018-07-16 10:23:00,-47622.210552
2018-07-16 10:24:00,-47640.423852
2018-07-16 10:25:00,-47640.423852
2018-07-16 10:26:00,-47635.793352
2018-07-16 10:27:00,-47651.228352
2018-07-16 10:28:00,-47651.537052
2018-07-16 10:29:00,-47655.241452
2018-07-16 10:30:00,-47679.011352
2018-07-16 10:31:00,-47689.507152
2018-07-16 10:32:00,-47683.950552
2018-07-16 10:33:00,-47683.641852
2018-07-16 10:34:00,-47690.124552
2018-07-16 10:35:00,-47687.346252
2018-07-16 10:36:00,-47672.528652
2018-07-16 10:37:00,-47664.502452
2018-07-16 10:38:00,-47672.528652
2018-07-16 10:39:00,-47699.694252
2018-07-16 10:40:00,-47692.285452
2018-07-16 10:41:00,-47694.137652
2018-07-16 10:42:00,-47685.494052
2018-07-16 10:43:00,-47684.876652
2018-07-16 10:44:00,-47683.641852
2018-07-16 10:45:00,-47674.998252
2018-07-16 10:46:00,-47672.837352
2018-07-16 10:47:00,-47666.663352
2018-07-16 10:48:00,-47672.528652
2018-07-16 10:49:00,-47668.206852
2018-07-16 10:50:00,-47671.602552
2018-07-16 10:51:00,-47679.011352
2018-07-16 10:52:00,-47683.641852
2018-07-16 10:53:00,-47685.185352
2018-07-16 10:54:00,-47682.098352
2018-07-16 10:55:00,-47677.467852
2018-07-16 10:56:00,-47682.715752
2018-07-16 10:57:00,-47682.098352
2018-07-16 10:58:00,-47688.581052
2018-07-16 10:59:00,-47691.976752
2018-07-16 11:00:00,-47695.681152
2018-07-16 11:01:00,-47690.741952
2018-07-16 11:02:00,-47686.420152
2018-07-16 11:03:00,-47692.285452
2018-07-16 11:04:00,-47693.211552
2018-07-16 11:05:00,-47685.494052
2018-07-16 11:06:00,-47681.789652
2018-07-16 11:07:00,-47690.124552
2018-07-16 11:08:00,-47685.185352
2018-07-16 11:09:00,-47698.150752
2018-07-16 11:10:00,-47697.842052
2018-07-16 11:11:00,-47702.163852
2018-07-16 11:12:00,-47703.398652
2018-07-16 11:13:00,-47704.633452
2018-07-16 11:14:00,-47699.385552
2018-07-16 11:15:00,-47701.237752
2018-07-16 11:16:00,-47699.694252
2018-07-16 11:17:00,-47704.324752
2018-07-16 11:18:00,-47703.707352
2018-07-16 11:19:00,-47712.350952
2018-07-16 11:20:00,-47711.424852
2018-07-16 11:21:00,-47728.712052
2018-07-16 11:22:00,-47726.551152
2018-07-16 11:23:00,-47731.181652
2018-07-16 11:24:00,-47730.255552
2018-07-16 11:25:00,-47720.377152
2018-07-16 11:26:00,-47717.598852
2018-07-16 11:27:00,-47719.142352
2018-07-16 11:28:00,-47721.303252
2018-07-16 11:29:00,-47715.746652
2018-07-16 11:30:00,-47717.907552
2018-07-16 11:31:00,-47723.464152
2018-07-16 11:32:00,-47718.833652
2018-07-16 11:33:00,-47711.424852
2018-07-16 11:34:00,-47706.794352
2018-07-16 11:35:00,-47709.881352
2018-07-16 11:36:00,-47712.659652
2018-07-16 11:37:00,-47708.337852
2018-07-16 11:38:00,-47703.089952
