,E6
2018-02-02 05:35:00,-4118.791875
2018-02-02 05:36:00,-4120.598125
2018-02-02 05:37:00,-4115.179375
2018-02-02 05:38:00,-4113.373125
2018-02-02 05:39:00,-4109.760625
2018-02-02 05:40:00,-4118.791875
2018-02-02 05:41:00,-4121.50125
2018-02-02 05:42:00,-4118.791875
2018-02-02 05:43:00,-4113.373125
2018-02-02 05:44:00,-4106.148125
2018-02-02 05:45:00,-4104.341875
2018-02-02 05:46:00,-4102.535625
2018-02-02 05:47:00,-4107.954375
2018-02-02 05:48:00,-4107.954375
2018-02-02 05:49:00,-4105.245
2018-02-02 05:50:00,-4107.954375
2018-02-02 05:51:00,-4109.760625
2018-02-02 05:52:00,-4117.88875
2018-02-02 05:53:00,-4113.373125
2018-02-02 05:54:00,-4120.598125
2018-02-02 05:55:00,-4115.179375
2018-02-02 05:56:00,-4133.241875
2018-02-02 05:57:00,-4140.466875
2018-02-02 05:58:00,-4120.598125
2018-02-02 05:59:00,-4122.404375
2018-02-02 06:00:00,-4120.598125
2018-02-02 06:01:00,-4122.404375
2018-02-02 06:02:00,-4124.210625
2018-02-02 06:03:00,-4120.598125
2018-02-02 06:04:00,-4124.210625
2018-02-02 06:05:00,-4135.048125
2018-02-02 06:06:00,-4133.241875
2018-02-02 06:07:00,-4131.435625
2018-02-02 06:08:00,-4126.016875
2018-02-02 06:09:00,-4126.92
2018-02-02 06:10:00,-4127.823125
2018-02-02 06:11:00,-4129.629375
2018-02-02 06:12:00,-4122.404375
2018-02-02 06:13:00,-4122.404375
2018-02-02 06:14:00,-4120.598125
2018-02-02 06:15:00,-4122.404375
2018-02-02 06:16:00,-4118.791875
2018-02-02 06:17:00,-4118.791875
2018-02-02 06:18:00,-4122.404375
2018-02-02 06:19:00,-4120.598125
2018-02-02 06:20:00,-4126.016875
2018-02-02 06:21:00,-4126.016875
2018-02-02 06:22:00,-4135.048125
2018-02-02 06:23:00,-4135.048125
2018-02-02 06:24:00,-4133.241875
2018-02-02 06:25:00,-4127.823125
2018-02-02 06:26:00,-4124.210625
2018-02-02 06:27:00,-4126.016875
2018-02-02 06:28:00,-4127.823125
2018-02-02 06:29:00,-4133.241875
2018-02-02 06:30:00,-4135.048125
2018-02-02 06:31:00,-4134.145
2018-02-02 06:32:00,-4136.854375
2018-02-02 06:33:00,-4138.660625
2018-02-02 06:34:00,-4133.241875
2018-02-02 06:35:00,-4124.210625
2018-02-02 06:36:00,-4127.823125
2018-02-02 06:37:00,-4120.598125
2018-02-02 06:38:00,-4120.598125
2018-02-02 06:39:00,-4122.404375
2018-02-02 06:40:00,-4125.11375
2018-02-02 06:41:00,-4123.3075
2018-02-02 06:42:00,-4122.404375
2018-02-02 06:43:00,-4122.404375
2018-02-02 06:44:00,-4123.3075
2018-02-02 06:45:00,-4126.016875
2018-02-02 06:46:00,-4124.210625
2018-02-02 06:47:00,-4122.404375
2018-02-02 06:48:00,-4120.598125
2018-02-02 06:49:00,-4120.598125
2018-02-02 06:50:00,-4124.210625
2018-02-02 06:51:00,-4126.92
2018-02-02 06:52:00,-4126.016875
2018-02-02 06:53:00,-4127.823125
2018-02-02 06:54:00,-4120.598125
2018-02-02 06:55:00,-4122.404375
2018-02-02 06:56:00,-4119.695
2018-02-02 06:57:00,-4116.0825
2018-02-02 06:58:00,-4111.566875
2018-02-02 06:59:00,-4117.88875
2018-02-02 07:00:00,-4127.823125
2018-02-02 07:01:00,-4127.823125
2018-02-02 07:02:00,-4129.629375
2018-02-02 07:03:00,-4127.823125
2018-02-02 07:04:00,-4113.373125
2018-02-02 07:05:00,-4116.0825
2018-02-02 07:06:00,-4123.3075
2018-02-02 07:07:00,-4113.373125
2018-02-02 07:08:00,-4115.179375
2018-02-02 07:09:00,-4120.598125
2018-02-02 07:10:00,-4116.0825
2018-02-02 07:11:00,-4109.760625
2018-02-02 07:12:00,-4111.566875
2018-02-02 07:13:00,-4118.791875
2018-02-02 07:14:00,-4116.985625
2018-02-02 07:15:00,-4116.985625
2018-02-02 07:16:00,-4120.598125
2018-02-02 07:17:00,-4124.210625
2018-02-02 07:18:00,-4128.72625
2018-02-02 07:19:00,-4120.598125
2018-02-02 07:20:00,-4115.179375
2018-02-02 07:21:00,-4107.954375
2018-02-02 07:22:00,-4109.760625
2018-02-02 07:23:00,-4116.985625
2018-02-02 07:24:00,-4119.695
2018-02-02 07:25:00,-4113.373125
2018-02-02 07:26:00,-4116.985625
2018-02-02 07:27:00,-4115.179375
2018-02-02 07:28:00,-4105.245
2018-02-02 07:29:00,-4116.985625
2018-02-02 07:30:00,-4161.23875
2018-02-02 07:31:00,-4200.97625
2018-02-02 07:32:00,-4224.4575
2018-02-02 07:33:00,-4221.748125
2018-02-02 07:34:00,-4230.779375
2018-02-02 07:35:00,-4250.648125
2018-02-02 07:36:00,-4221.748125
2018-02-02 07:37:00,-4192.848125
2018-02-02 07:38:00,-4189.235625
2018-02-02 07:39:00,-4207.298125
2018-02-02 07:40:00,-4221.748125
2018-02-02 07:41:00,-4218.135625
2018-02-02 07:42:00,-4223.554375
2018-02-02 07:43:00,-4223.554375
2018-02-02 07:44:00,-4219.03875
2018-02-02 07:45:00,-4232.585625
2018-02-02 07:46:00,-4250.648125
2018-02-02 07:47:00,-4252.454375
2018-02-02 07:48:00,-4246.1325
2018-02-02 07:49:00,-4254.260625
2018-02-02 07:50:00,-4258.77625
2018-02-02 07:51:00,-4277.741875
2018-02-02 07:52:00,-4301.223125
2018-02-02 07:53:00,-4301.223125
2018-02-02 07:54:00,-4307.545
2018-02-02 07:55:00,-4281.354375
2018-02-02 07:56:00,-4284.966875
2018-02-02 07:57:00,-4265.098125
2018-02-02 07:58:00,-4284.06375
2018-02-02 07:59:00,-4286.773125
2018-02-02 08:00:00,-4298.51375
2018-02-02 08:01:00,-4311.1575
2018-02-02 08:02:00,-4292.191875
2018-02-02 08:03:00,-4286.773125
2018-02-02 08:04:00,-4277.741875
2018-02-02 08:05:00,-4280.45125
2018-02-02 08:06:00,-4293.998125
2018-02-02 08:07:00,-4301.223125
2018-02-02 08:08:00,-4313.866875
2018-02-02 08:09:00,-4299.416875
2018-02-02 08:10:00,-4282.2575
2018-02-02 08:11:00,-4273.22625
2018-02-02 08:12:00,-4270.516875
2018-02-02 08:13:00,-4278.645
2018-02-02 08:14:00,-4288.579375
2018-02-02 08:15:00,-4292.191875
2018-02-02 08:16:00,-4281.354375
2018-02-02 08:17:00,-4275.935625
2018-02-02 08:18:00,-4271.42
2018-02-02 08:19:00,-4275.0325
2018-02-02 08:20:00,-4273.22625
2018-02-02 08:21:00,-4285.87
2018-02-02 08:22:00,-4266.904375
2018-02-02 08:23:00,-4256.97
2018-02-02 08:24:00,-4247.93875
2018-02-02 08:25:00,-4241.616875
2018-02-02 08:26:00,-4247.035625
2018-02-02 08:27:00,-4236.198125
2018-02-02 08:28:00,-4253.3575
2018-02-02 08:29:00,-4239.810625
2018-02-02 08:30:00,-4235.295
2018-02-02 08:31:00,-4236.198125
2018-02-02 08:32:00,-4254.260625
2018-02-02 08:33:00,-4256.066875
2018-02-02 08:34:00,-4245.229375
2018-02-02 08:35:00,-4251.55125
2018-02-02 08:36:00,-4267.8075
2018-02-02 08:37:00,-4257.873125
2018-02-02 08:38:00,-4268.710625
2018-02-02 08:39:00,-4254.260625
2018-02-02 08:40:00,-4250.648125
2018-02-02 08:41:00,-4256.066875
2018-02-02 08:42:00,-4268.710625
2018-02-02 08:43:00,-4256.066875
2018-02-02 08:44:00,-4270.516875
2018-02-02 08:45:00,-4283.160625
2018-02-02 08:46:00,-4274.129375
2018-02-02 08:47:00,-4262.38875
2018-02-02 08:48:00,-4277.741875
2018-02-02 08:49:00,-4270.516875
2018-02-02 08:50:00,-4279.548125
2018-02-02 08:51:00,-4284.966875
2018-02-02 08:52:00,-4283.160625
2018-02-02 08:53:00,-4304.835625
2018-02-02 08:54:00,-4304.835625
2018-02-02 08:55:00,-4307.545
2018-02-02 08:56:00,-4313.866875
2018-02-02 08:57:00,-4326.510625
2018-02-02 08:58:00,-4335.541875
2018-02-02 08:59:00,-4347.2825
2018-02-02 09:00:00,-4355.410625
2018-02-02 09:01:00,-4354.5075
2018-02-02 09:02:00,-4351.798125
2018-02-02 09:03:00,-4337.348125
2018-02-02 09:04:00,-4346.379375
2018-02-02 09:05:00,-4349.991875
2018-02-02 09:06:00,-4359.023125
2018-02-02 09:07:00,-4358.12
2018-02-02 09:08:00,-4359.023125
2018-02-02 09:09:00,-4372.57
2018-02-02 09:10:00,-4395.148125
2018-02-02 09:11:00,-4393.341875
2018-02-02 09:12:00,-4376.1825
2018-02-02 09:13:00,-4393.341875
2018-02-02 09:14:00,-4377.085625
2018-02-02 09:15:00,-4380.698125
2018-02-02 09:16:00,-4397.8575
2018-02-02 09:17:00,-4382.504375
2018-02-02 09:18:00,-4387.923125
2018-02-02 09:19:00,-4391.535625
2018-02-02 09:20:00,-4378.891875
2018-02-02 09:21:00,-4365.345
2018-02-02 09:22:00,-4365.345
2018-02-02 09:23:00,-4366.248125
2018-02-02 09:24:00,-4355.410625
2018-02-02 09:25:00,-4351.798125
2018-02-02 09:26:00,-4349.991875
2018-02-02 09:27:00,-4350.895
2018-02-02 09:28:00,-4362.635625
2018-02-02 09:29:00,-4363.53875
2018-02-02 09:30:00,-4350.895
2018-02-02 09:31:00,-4351.798125
2018-02-02 09:32:00,-4366.248125
2018-02-02 09:33:00,-4370.76375
2018-02-02 09:34:00,-4381.60125
2018-02-02 09:35:00,-4377.085625
2018-02-02 09:36:00,-4391.535625
2018-02-02 09:37:00,-4387.923125
2018-02-02 09:38:00,-4391.535625
2018-02-02 09:39:00,-4386.116875
2018-02-02 09:40:00,-4404.179375
2018-02-02 09:41:00,-4413.210625
2018-02-02 09:42:00,-4392.43875
2018-02-02 09:43:00,-4387.923125
2018-02-02 09:44:00,-4387.923125
2018-02-02 09:45:00,-4396.05125
2018-02-02 09:46:00,-4394.245
2018-02-02 09:47:00,-4384.310625
2018-02-02 09:48:00,-4391.535625
2018-02-02 09:49:00,-4373.473125
2018-02-02 09:50:00,-4373.473125
2018-02-02 09:51:00,-4349.991875
2018-02-02 09:52:00,-4351.798125
2018-02-02 09:53:00,-4344.573125
2018-02-02 09:54:00,-4349.991875
2018-02-02 09:55:00,-4349.991875
2018-02-02 09:56:00,-4348.185625
2018-02-02 09:57:00,-4330.123125
2018-02-02 09:58:00,-4321.091875
2018-02-02 09:59:00,-4321.091875
2018-02-02 10:00:00,-4309.35125
2018-02-02 10:01:00,-4305.73875
2018-02-02 10:02:00,-4301.223125
2018-02-02 10:03:00,-4304.835625
2018-02-02 10:04:00,-4304.835625
2018-02-02 10:05:00,-4308.448125
2018-02-02 10:06:00,-4309.35125
2018-02-02 10:07:00,-4304.835625
2018-02-02 10:08:00,-4295.804375
2018-02-02 10:09:00,-4295.804375
2018-02-02 10:10:00,-4296.7075
2018-02-02 10:11:00,-4295.804375
2018-02-02 10:12:00,-4295.804375
2018-02-02 10:13:00,-4279.548125
2018-02-02 10:14:00,-4277.741875
2018-02-02 10:15:00,-4284.966875
2018-02-02 10:16:00,-4284.966875
2018-02-02 10:17:00,-4287.67625
2018-02-02 10:18:00,-4301.223125
2018-02-02 10:19:00,-4308.448125
2018-02-02 10:20:00,-4302.12625
2018-02-02 10:21:00,-4294.90125
2018-02-02 10:22:00,-4288.579375
2018-02-02 10:23:00,-4290.385625
2018-02-02 10:24:00,-4297.610625
2018-02-02 10:25:00,-4304.835625
2018-02-02 10:26:00,-4304.835625
2018-02-02 10:27:00,-4313.866875
2018-02-02 10:28:00,-4308.448125
2018-02-02 10:29:00,-4305.73875
2018-02-02 10:30:00,-4281.354375
2018-02-02 10:31:00,-4272.323125
2018-02-02 10:32:00,-4292.191875
2018-02-02 10:33:00,-4293.095
2018-02-02 10:34:00,-4293.998125
2018-02-02 10:35:00,-4293.998125
2018-02-02 10:36:00,-4291.28875
2018-02-02 10:37:00,-4275.935625
2018-02-02 10:38:00,-4259.679375
2018-02-02 10:39:00,-4257.873125
2018-02-02 10:40:00,-4259.679375
2018-02-02 10:41:00,-4268.710625
2018-02-02 10:42:00,-4279.548125
2018-02-02 10:43:00,-4278.645
2018-02-02 10:44:00,-4273.22625
2018-02-02 10:45:00,-4279.548125
2018-02-02 10:46:00,-4279.548125
2018-02-02 10:47:00,-4280.45125
2018-02-02 10:48:00,-4279.548125
2018-02-02 10:49:00,-4275.0325
2018-02-02 10:50:00,-4268.710625
2018-02-02 10:51:00,-4268.710625
2018-02-02 10:52:00,-4257.873125
2018-02-02 10:53:00,-4257.873125
2018-02-02 10:54:00,-4260.5825
2018-02-02 10:55:00,-4256.066875
2018-02-02 10:56:00,-4263.291875
2018-02-02 10:57:00,-4266.904375
2018-02-02 10:58:00,-4276.83875
2018-02-02 10:59:00,-4286.773125
2018-02-02 11:00:00,-4279.548125
2018-02-02 11:01:00,-4272.323125
2018-02-02 11:02:00,-4263.291875
2018-02-02 11:03:00,-4265.098125
2018-02-02 11:04:00,-4259.679375
2018-02-02 11:05:00,-4261.485625
2018-02-02 11:06:00,-4272.323125
2018-02-02 11:07:00,-4275.935625
2018-02-02 11:08:00,-4275.935625
2018-02-02 11:09:00,-4265.098125
2018-02-02 11:10:00,-4263.291875
2018-02-02 11:11:00,-4259.679375
2018-02-02 11:12:00,-4266.904375
2018-02-02 11:13:00,-4254.260625
2018-02-02 11:14:00,-4256.066875
2018-02-02 11:15:00,-4261.485625
2018-02-02 11:16:00,-4266.904375
2018-02-02 11:17:00,-4275.935625
2018-02-02 11:18:00,-4272.323125
2018-02-02 11:19:00,-4266.904375
2018-02-02 11:20:00,-4256.066875
2018-02-02 11:21:00,-4250.648125
2018-02-02 11:22:00,-4250.648125
2018-02-02 11:23:00,-4219.941875
2018-02-02 11:24:00,-4214.523125
2018-02-02 11:25:00,-4203.685625
2018-02-02 11:26:00,-4207.298125
2018-02-02 11:27:00,-4200.073125
2018-02-02 11:28:00,-4200.073125
2018-02-02 11:29:00,-4202.7825
2018-02-02 11:30:00,-4201.879375
2018-02-02 11:31:00,-4207.298125
2018-02-02 11:32:00,-4214.523125
2018-02-02 11:33:00,-4223.554375
2018-02-02 11:34:00,-4230.779375
2018-02-02 11:35:00,-4201.879375
2018-02-02 11:36:00,-4208.20125
2018-02-02 11:37:00,-4200.073125
2018-02-02 11:38:00,-4189.235625
2018-02-02 11:39:00,-4185.623125
2018-02-02 11:40:00,-4182.91375
2018-02-02 11:41:00,-4172.979375
2018-02-02 11:42:00,-4181.1075
2018-02-02 11:43:00,-4185.623125
2018-02-02 11:44:00,-4191.945
2018-02-02 11:45:00,-4200.073125
2018-02-02 11:46:00,-4205.491875
2018-02-02 11:47:00,-4208.20125
2018-02-02 11:48:00,-4207.298125
2018-02-02 11:49:00,-4201.879375
2018-02-02 11:50:00,-4203.685625
2018-02-02 11:51:00,-4201.879375
2018-02-02 11:52:00,-4203.685625
2018-02-02 11:53:00,-4206.395
2018-02-02 11:54:00,-4202.7825
2018-02-02 11:55:00,-4203.685625
2018-02-02 11:56:00,-4205.491875
2018-02-02 11:57:00,-4200.073125
2018-02-02 11:58:00,-4203.685625
2018-02-02 11:59:00,-4198.266875
2018-02-02 12:00:00,-4200.073125
2018-02-02 12:01:00,-4185.623125
2018-02-02 12:02:00,-4192.848125
2018-02-02 12:03:00,-4201.879375
2018-02-02 12:04:00,-4203.685625
2018-02-02 12:05:00,-4203.685625
2018-02-02 12:06:00,-4202.7825
2018-02-02 12:07:00,-4192.848125
2018-02-02 12:08:00,-4167.560625
2018-02-02 12:09:00,-4153.110625
2018-02-02 12:10:00,-4153.110625
2018-02-02 12:11:00,-4155.82
2018-02-02 12:12:00,-4160.335625
2018-02-02 12:13:00,-4154.01375
2018-02-02 12:14:00,-4156.723125
2018-02-02 12:15:00,-4159.4325
2018-02-02 12:16:00,-4156.723125
2018-02-02 12:17:00,-4144.079375
2018-02-02 12:18:00,-4141.37
2018-02-02 12:19:00,-4153.110625
2018-02-02 12:20:00,-4152.2075
2018-02-02 12:21:00,-4158.529375
2018-02-02 12:22:00,-4154.916875
2018-02-02 12:23:00,-4151.304375
2018-02-02 12:24:00,-4160.335625
2018-02-02 12:25:00,-4158.529375
2018-02-02 12:26:00,-4151.304375
2018-02-02 12:27:00,-4149.498125
2018-02-02 12:28:00,-4154.01375
2018-02-02 12:29:00,-4158.529375
2018-02-02 12:30:00,-4149.498125
2018-02-02 12:31:00,-4154.916875
2018-02-02 12:32:00,-4145.885625
2018-02-02 12:33:00,-4142.273125
2018-02-02 12:34:00,-4126.016875
2018-02-02 12:35:00,-4125.11375
2018-02-02 12:36:00,-4130.5325
2018-02-02 12:37:00,-4128.72625
2018-02-02 12:38:00,-4138.660625
2018-02-02 12:39:00,-4144.9825
2018-02-02 12:40:00,-4151.304375
2018-02-02 12:41:00,-4148.595
2018-02-02 12:42:00,-4149.498125
2018-02-02 12:43:00,-4158.529375
2018-02-02 12:44:00,-4164.85125
2018-02-02 12:45:00,-4179.30125
2018-02-02 12:46:00,-4173.8825
2018-02-02 12:47:00,-4175.68875
2018-02-02 12:48:00,-4176.591875
2018-02-02 12:49:00,-4182.91375
2018-02-02 12:50:00,-4183.816875
2018-02-02 12:51:00,-4186.52625
2018-02-02 12:52:00,-4183.816875
2018-02-02 12:53:00,-4185.623125
2018-02-02 12:54:00,-4189.235625
2018-02-02 12:55:00,-4191.041875
2018-02-02 12:56:00,-4189.235625
2018-02-02 12:57:00,-4196.460625
2018-02-02 12:58:00,-4197.36375
2018-02-02 12:59:00,-4197.36375
2018-02-05 00:00:00,-4236.800625
2018-02-05 00:01:00,-4230.556875
2018-02-05 00:02:00,-4234.719375
2018-02-05 00:03:00,-4236.800625
2018-02-05 00:04:00,-4238.881875
2018-02-05 00:05:00,-4232.638125
2018-02-05 00:06:00,-4238.881875
2018-02-05 00:07:00,-4247.206875
2018-02-05 00:08:00,-4249.288125
2018-02-05 00:09:00,-4247.206875
2018-02-05 00:10:00,-4247.206875
2018-02-05 00:11:00,-4243.044375
2018-02-05 00:12:00,-4247.206875
2018-02-05 00:13:00,-4249.288125
2018-02-05 00:14:00,-4251.369375
2018-02-05 00:15:00,-4251.369375
2018-02-05 00:16:00,-4243.044375
2018-02-05 00:17:00,-4258.65375
2018-02-05 00:18:00,-4268.019375
2018-02-05 00:19:00,-4263.856875
2018-02-05 00:20:00,-4261.775625
2018-02-05 00:21:00,-4257.613125
2018-02-05 00:22:00,-4261.775625
2018-02-05 00:23:00,-4261.775625
2018-02-05 00:24:00,-4255.531875
2018-02-05 00:25:00,-4261.775625
2018-02-05 00:26:00,-4259.694375
2018-02-05 00:27:00,-4263.856875
2018-02-05 00:28:00,-4265.938125
2018-02-05 00:29:00,-4263.856875
2018-02-05 00:30:00,-4270.100625
2018-02-05 00:31:00,-4275.30375
2018-02-05 00:32:00,-4276.344375
2018-02-05 00:33:00,-4280.506875
2018-02-05 00:34:00,-4284.669375
2018-02-05 00:35:00,-4282.588125
2018-02-05 00:36:00,-4276.344375
2018-02-05 00:37:00,-4272.181875
2018-02-05 00:38:00,-4279.46625
2018-02-05 00:39:00,-4274.263125
2018-02-05 00:40:00,-4270.100625
2018-02-05 00:41:00,-4268.019375
2018-02-05 00:42:00,-4268.019375
2018-02-05 00:43:00,-4255.531875
2018-02-05 00:44:00,-4255.531875
2018-02-05 00:45:00,-4251.369375
2018-02-05 00:46:00,-4253.450625
2018-02-05 00:47:00,-4257.613125
2018-02-05 00:48:00,-4261.775625
2018-02-05 00:49:00,-4265.938125
2018-02-05 00:50:00,-4265.938125
2018-02-05 00:51:00,-4263.856875
2018-02-05 00:52:00,-4265.938125
2018-02-05 00:53:00,-4263.856875
2018-02-05 00:54:00,-4265.938125
2018-02-05 00:55:00,-4268.019375
2018-02-05 00:56:00,-4268.019375
2018-02-05 00:57:00,-4265.938125
2018-02-05 00:58:00,-4261.775625
2018-02-05 00:59:00,-4263.856875
2018-02-05 01:00:00,-4280.506875
2018-02-05 01:01:00,-4278.425625
2018-02-05 01:02:00,-4284.669375
2018-02-05 01:03:00,-4274.263125
2018-02-05 01:04:00,-4261.775625
2018-02-05 01:05:00,-4268.019375
2018-02-05 01:06:00,-4268.019375
2018-02-05 01:07:00,-4268.019375
2018-02-05 01:08:00,-4263.856875
2018-02-05 01:09:00,-4268.019375
2018-02-05 01:10:00,-4261.775625
2018-02-05 01:11:00,-4243.044375
2018-02-05 01:12:00,-4228.475625
2018-02-05 01:13:00,-4228.475625
2018-02-05 01:14:00,-4234.719375
2018-02-05 01:15:00,-4240.963125
2018-02-05 01:16:00,-4243.044375
2018-02-05 01:17:00,-4245.125625
2018-02-05 01:18:00,-4247.206875
2018-02-05 01:19:00,-4248.2475
2018-02-05 01:20:00,-4251.369375
2018-02-05 01:21:00,-4260.735
2018-02-05 01:22:00,-4261.775625
2018-02-05 01:23:00,-4257.613125
2018-02-05 01:24:00,-4270.100625
2018-02-05 01:25:00,-4282.588125
2018-02-05 01:26:00,-4295.075625
2018-02-05 01:27:00,-4284.669375
2018-02-05 01:28:00,-4282.588125
2018-02-05 01:29:00,-4268.019375
2018-02-05 01:30:00,-4276.344375
2018-02-05 01:31:00,-4274.263125
2018-02-05 01:32:00,-4272.181875
2018-02-05 01:33:00,-4286.750625
2018-02-05 01:34:00,-4280.506875
2018-02-05 01:35:00,-4274.263125
2018-02-05 01:36:00,-4286.750625
2018-02-05 01:37:00,-4290.913125
2018-02-05 01:38:00,-4290.913125
2018-02-05 01:39:00,-4284.669375
2018-02-05 01:40:00,-4288.831875
2018-02-05 01:41:00,-4284.669375
2018-02-05 01:42:00,-4281.5475
2018-02-05 01:43:00,-4276.344375
2018-02-05 01:44:00,-4268.019375
2018-02-05 01:45:00,-4276.344375
2018-02-05 01:46:00,-4288.831875
2018-02-05 01:47:00,-4286.750625
2018-02-05 01:48:00,-4297.156875
2018-02-05 01:49:00,-4299.238125
2018-02-05 01:50:00,-4303.400625
2018-02-05 01:51:00,-4297.156875
2018-02-05 01:52:00,-4301.319375
2018-02-05 01:53:00,-4303.400625
2018-02-05 01:54:00,-4305.481875
2018-02-05 01:55:00,-4292.994375
2018-02-05 01:56:00,-4292.994375
2018-02-05 01:57:00,-4303.400625
2018-02-05 01:58:00,-4313.806875
2018-02-05 01:59:00,-4317.969375
2018-02-05 02:00:00,-4303.400625
2018-02-05 02:01:00,-4284.669375
2018-02-05 02:02:00,-4299.238125
2018-02-05 02:03:00,-4287.79125
2018-02-05 02:04:00,-4288.831875
2018-02-05 02:05:00,-4303.400625
2018-02-05 02:06:00,-4304.44125
2018-02-05 02:07:00,-4294.035
2018-02-05 02:08:00,-4297.156875
2018-02-05 02:09:00,-4288.831875
2018-02-05 02:10:00,-4292.994375
2018-02-05 02:11:00,-4272.181875
2018-02-05 02:12:00,-4282.588125
2018-02-05 02:13:00,-4287.79125
2018-02-05 02:14:00,-4308.60375
2018-02-05 02:15:00,-4311.725625
2018-02-05 02:16:00,-4307.563125
2018-02-05 02:17:00,-4299.238125
2018-02-05 02:18:00,-4297.156875
2018-02-05 02:19:00,-4301.319375
2018-02-05 02:20:00,-4307.563125
2018-02-05 02:21:00,-4301.319375
2018-02-05 02:22:00,-4292.994375
2018-02-05 02:23:00,-4276.344375
2018-02-05 02:24:00,-4270.100625
2018-02-05 02:25:00,-4270.100625
2018-02-05 02:26:00,-4259.694375
2018-02-05 02:27:00,-4261.775625
2018-02-05 02:28:00,-4257.613125
2018-02-05 02:29:00,-4265.938125
2018-02-05 02:30:00,-4271.14125
2018-02-05 02:31:00,-4263.856875
2018-02-05 02:32:00,-4251.369375
2018-02-05 02:33:00,-4247.206875
2018-02-05 02:34:00,-4255.531875
2018-02-05 02:35:00,-4237.84125
2018-02-05 02:36:00,-4244.085
2018-02-05 02:37:00,-4251.369375
2018-02-05 02:38:00,-4245.125625
2018-02-05 02:39:00,-4249.288125
2018-02-05 02:40:00,-4257.613125
2018-02-05 02:41:00,-4255.531875
2018-02-05 02:42:00,-4249.288125
2018-02-05 02:43:00,-4249.288125
2018-02-05 02:44:00,-4240.963125
2018-02-05 02:45:00,-4224.313125
2018-02-05 02:46:00,-4234.719375
2018-02-05 02:47:00,-4226.394375
2018-02-05 02:48:00,-4230.556875
2018-02-05 02:49:00,-4211.825625
2018-02-05 02:50:00,-4203.500625
2018-02-05 02:51:00,-4218.069375
2018-02-05 02:52:00,-4220.150625
2018-02-05 02:53:00,-4218.069375
2018-02-05 02:54:00,-4222.231875
2018-02-05 02:55:00,-4222.231875
2018-02-05 02:56:00,-4224.313125
2018-02-05 02:57:00,-4230.556875
2018-02-05 02:58:00,-4232.638125
2018-02-05 02:59:00,-4224.313125
2018-02-05 03:00:00,-4226.394375
2018-02-05 03:01:00,-4236.800625
2018-02-05 03:02:00,-4234.719375
2018-02-05 03:03:00,-4243.044375
2018-02-05 03:04:00,-4243.044375
2018-02-05 03:05:00,-4230.556875
2018-02-05 03:06:00,-4223.2725
2018-02-05 03:07:00,-4207.663125
2018-02-05 03:08:00,-4194.135
2018-02-05 03:09:00,-4192.05375
2018-02-05 03:10:00,-4197.256875
2018-02-05 03:11:00,-4188.931875
2018-02-05 03:12:00,-4180.606875
2018-02-05 03:13:00,-4176.444375
2018-02-05 03:14:00,-4178.525625
2018-02-05 03:15:00,-4180.606875
2018-02-05 03:16:00,-4182.688125
2018-02-05 03:17:00,-4180.606875
2018-02-05 03:18:00,-4172.281875
2018-02-05 03:19:00,-4182.688125
2018-02-05 03:20:00,-4186.850625
2018-02-05 03:21:00,-4188.931875
2018-02-05 03:22:00,-4192.05375
2018-02-05 03:23:00,-4192.05375
2018-02-05 03:24:00,-4197.256875
2018-02-05 03:25:00,-4206.6225
2018-02-05 03:26:00,-4203.500625
2018-02-05 03:27:00,-4207.663125
2018-02-05 03:28:00,-4197.256875
2018-02-05 03:29:00,-4195.175625
2018-02-05 03:30:00,-4196.21625
2018-02-05 03:31:00,-4189.9725
2018-02-05 03:32:00,-4185.81
2018-02-05 03:33:00,-4186.850625
2018-02-05 03:34:00,-4181.6475
2018-02-05 03:35:00,-4184.769375
2018-02-05 03:36:00,-4188.931875
2018-02-05 03:37:00,-4197.256875
2018-02-05 03:38:00,-4203.500625
2018-02-05 03:39:00,-4202.46
2018-02-05 03:40:00,-4210.785
2018-02-05 03:41:00,-4213.906875
2018-02-05 03:42:00,-4220.150625
2018-02-05 03:43:00,-4218.069375
2018-02-05 03:44:00,-4224.313125
2018-02-05 03:45:00,-4218.069375
2018-02-05 03:46:00,-4228.475625
2018-02-05 03:47:00,-4238.881875
2018-02-05 03:48:00,-4245.125625
2018-02-05 03:49:00,-4245.125625
2018-02-05 03:50:00,-4236.800625
2018-02-05 03:51:00,-4236.800625
2018-02-05 03:52:00,-4224.313125
2018-02-05 03:53:00,-4218.069375
2018-02-05 03:54:00,-4222.231875
2018-02-05 03:55:00,-4215.988125
2018-02-05 03:56:00,-4211.825625
2018-02-05 03:57:00,-4228.475625
2018-02-05 03:58:00,-4236.800625
2018-02-05 03:59:00,-4230.556875
2018-02-05 04:00:00,-4236.800625
2018-02-05 04:01:00,-4228.475625
2018-02-05 04:02:00,-4230.556875
2018-02-05 04:03:00,-4236.800625
2018-02-05 04:04:00,-4238.881875
2018-02-05 04:05:00,-4232.638125
2018-02-05 04:06:00,-4232.638125
2018-02-05 04:07:00,-4226.394375
2018-02-05 04:08:00,-4234.719375
2018-02-05 04:09:00,-4226.394375
2018-02-05 04:10:00,-4224.313125
2018-02-05 04:11:00,-4222.231875
2018-02-05 04:12:00,-4213.906875
2018-02-05 04:13:00,-4205.581875
2018-02-05 04:14:00,-4195.175625
2018-02-05 04:15:00,-4200.37875
