,A6
2018-01-09 11:51:00,-755.276
2018-01-09 11:52:00,-762.936
2018-01-09 11:53:00,-762.936
2018-01-09 11:54:00,-762.936
2018-01-09 11:55:00,-755.276
2018-01-09 11:56:00,-755.276
2018-01-09 11:57:00,-755.276
2018-01-09 11:58:00,-755.276
2018-01-09 11:59:00,-747.616
2018-01-09 12:00:00,-755.276
2018-01-09 12:01:00,-747.616
2018-01-09 12:02:00,-747.616
2018-01-09 12:03:00,-747.616
2018-01-09 12:04:00,-747.616
2018-01-09 12:05:00,-743.786
2018-01-09 12:06:00,-747.616
2018-01-09 12:07:00,-747.616
2018-01-09 12:08:00,-755.276
2018-01-09 12:09:00,-747.616
2018-01-09 12:10:00,-755.276
2018-01-09 12:11:00,-747.616
2018-01-09 12:12:00,-747.616
2018-01-09 12:13:00,-739.956
2018-01-09 12:14:00,-739.956
2018-01-09 12:15:00,-739.956
2018-01-09 12:16:00,-739.956
2018-01-09 12:17:00,-747.616
2018-01-09 12:18:00,-755.276
2018-01-09 12:19:00,-755.276
2018-01-09 12:20:00,-755.276
2018-01-09 12:21:00,-755.276
2018-01-09 12:22:00,-755.276
2018-01-09 12:23:00,-755.276
2018-01-09 12:24:00,-755.276
2018-01-09 12:25:00,-755.276
2018-01-09 12:26:00,-755.276
2018-01-09 12:27:00,-747.616
2018-01-09 12:28:00,-747.616
2018-01-09 12:29:00,-747.616
2018-01-09 12:30:00,-747.616
2018-01-09 12:31:00,-747.616
2018-01-09 12:32:00,-747.616
2018-01-09 12:33:00,-747.616
2018-01-09 12:34:00,-747.616
2018-01-09 12:35:00,-739.956
2018-01-09 12:36:00,-739.956
2018-01-09 12:37:00,-739.956
2018-01-09 12:38:00,-739.956
2018-01-09 12:39:00,-747.616
2018-01-09 12:40:00,-739.956
2018-01-09 12:41:00,-739.956
2018-01-09 12:42:00,-739.956
2018-01-09 12:43:00,-739.956
2018-01-09 12:44:00,-732.296
2018-01-09 12:45:00,-732.296
2018-01-09 12:46:00,-739.956
2018-01-09 12:47:00,-732.296
2018-01-09 12:48:00,-732.296
2018-01-09 12:49:00,-732.296
2018-01-09 12:50:00,-732.296
2018-01-09 12:51:00,-732.296
2018-01-09 12:52:00,-732.296
2018-01-09 12:53:00,-739.956
2018-01-09 12:54:00,-732.296
2018-01-09 12:55:00,-724.636
2018-01-09 12:56:00,-716.976
2018-01-09 12:57:00,-716.976
2018-01-09 12:58:00,-709.316
2018-01-09 12:59:00,-709.316
2018-01-10 00:00:00,-785.916
2018-01-10 00:01:00,-778.256
2018-01-10 00:02:00,-778.256
2018-01-10 00:03:00,-770.596
2018-01-10 00:04:00,-762.936
2018-01-10 00:05:00,-755.276
2018-01-10 00:06:00,-755.276
2018-01-10 00:07:00,-755.276
2018-01-10 00:08:00,-755.276
2018-01-10 00:09:00,-762.936
2018-01-10 00:10:00,-755.276
2018-01-10 00:11:00,-755.276
2018-01-10 00:12:00,-762.936
2018-01-10 00:13:00,-770.596
2018-01-10 00:14:00,-778.256
2018-01-10 00:15:00,-785.916
2018-01-10 00:16:00,-778.256
2018-01-10 00:17:00,-785.916
2018-01-10 00:18:00,-801.236
2018-01-10 00:19:00,-793.576
2018-01-10 00:20:00,-785.916
2018-01-10 00:21:00,-793.576
2018-01-10 00:22:00,-801.236
2018-01-10 00:23:00,-801.236
2018-01-10 00:24:00,-793.576
2018-01-10 00:25:00,-793.576
2018-01-10 00:26:00,-778.256
2018-01-10 00:27:00,-770.596
2018-01-10 00:28:00,-762.936
2018-01-10 00:29:00,-762.936
2018-01-10 00:30:00,-766.766
2018-01-10 00:31:00,-762.936
2018-01-10 00:32:00,-762.936
2018-01-10 00:33:00,-770.596
2018-01-10 00:34:00,-778.256
2018-01-10 00:35:00,-778.256
2018-01-10 00:36:00,-801.236
2018-01-10 00:37:00,-801.236
2018-01-10 00:38:00,-808.896
2018-01-10 00:39:00,-801.236
2018-01-10 00:40:00,-808.896
2018-01-10 00:41:00,-808.896
2018-01-10 00:42:00,-808.896
2018-01-10 00:43:00,-816.556
2018-01-10 00:44:00,-808.896
2018-01-10 00:45:00,-816.556
2018-01-10 00:46:00,-808.896
2018-01-10 00:47:00,-808.896
2018-01-10 00:48:00,-793.576
2018-01-10 00:49:00,-793.576
2018-01-10 00:50:00,-793.576
2018-01-10 00:51:00,-778.256
2018-01-10 00:52:00,-778.256
2018-01-10 00:53:00,-778.256
2018-01-10 00:54:00,-770.596
2018-01-10 00:55:00,-762.936
2018-01-10 00:56:00,-770.596
2018-01-10 00:57:00,-755.276
2018-01-10 00:58:00,-755.276
2018-01-10 00:59:00,-755.276
2018-01-10 01:00:00,-739.956
2018-01-10 01:01:00,-739.956
2018-01-10 01:02:00,-739.956
2018-01-10 01:03:00,-716.976
2018-01-10 01:04:00,-709.316
2018-01-10 01:05:00,-709.316
2018-01-10 01:06:00,-724.636
2018-01-10 01:07:00,-732.296
2018-01-10 01:08:00,-739.956
2018-01-10 01:09:00,-724.636
2018-01-10 01:10:00,-716.976
2018-01-10 01:11:00,-716.976
2018-01-10 01:12:00,-709.316
2018-01-10 01:13:00,-716.976
2018-01-10 01:14:00,-716.976
2018-01-10 01:15:00,-732.296
2018-01-10 01:16:00,-716.976
2018-01-10 01:17:00,-728.466
2018-01-10 01:18:00,-716.976
2018-01-10 01:19:00,-709.316
2018-01-10 01:20:00,-709.316
2018-01-10 01:21:00,-693.996
2018-01-10 01:22:00,-686.336
2018-01-10 01:23:00,-686.336
2018-01-10 01:24:00,-686.336
2018-01-10 01:25:00,-693.996
2018-01-10 01:26:00,-693.996
2018-01-10 01:27:00,-686.336
2018-01-10 01:28:00,-686.336
2018-01-10 01:29:00,-693.996
2018-01-10 01:30:00,-693.996
2018-01-10 01:31:00,-686.336
2018-01-10 01:32:00,-690.166
2018-01-10 01:33:00,-693.996
2018-01-10 01:34:00,-701.656
2018-01-10 01:35:00,-716.976
2018-01-10 01:36:00,-716.976
2018-01-10 01:37:00,-716.976
2018-01-10 01:38:00,-716.976
2018-01-10 01:39:00,-716.976
2018-01-10 01:40:00,-716.976
2018-01-10 01:41:00,-709.316
2018-01-10 01:42:00,-716.976
2018-01-10 01:43:00,-716.976
2018-01-10 01:44:00,-709.316
2018-01-10 01:45:00,-693.996
2018-01-10 01:46:00,-693.996
2018-01-10 01:47:00,-701.656
2018-01-10 01:48:00,-716.976
2018-01-10 01:49:00,-709.316
2018-01-10 01:50:00,-701.656
2018-01-10 01:51:00,-701.656
2018-01-10 01:52:00,-686.336
2018-01-10 01:53:00,-686.336
2018-01-10 01:54:00,-701.656
2018-01-10 01:55:00,-701.656
2018-01-10 01:56:00,-686.336
2018-01-10 01:57:00,-701.656
2018-01-10 01:58:00,-709.316
2018-01-10 01:59:00,-716.976
2018-01-10 02:00:00,-716.976
2018-01-10 02:01:00,-724.636
2018-01-10 02:02:00,-716.976
2018-01-10 02:03:00,-716.976
2018-01-10 02:04:00,-716.976
2018-01-10 02:05:00,-724.636
2018-01-10 02:06:00,-724.636
2018-01-10 02:07:00,-724.636
2018-01-10 02:08:00,-724.636
2018-01-10 02:09:00,-724.636
2018-01-10 02:10:00,-724.636
2018-01-10 02:11:00,-716.976
2018-01-10 02:12:00,-716.976
2018-01-10 02:13:00,-701.656
2018-01-10 02:14:00,-693.996
2018-01-10 02:15:00,-693.996
2018-01-10 02:16:00,-693.996
2018-01-10 02:17:00,-693.996
2018-01-10 02:18:00,-693.996
2018-01-10 02:19:00,-693.996
2018-01-10 02:20:00,-678.676
2018-01-10 02:21:00,-678.676
2018-01-10 02:22:00,-671.016
2018-01-10 02:23:00,-671.016
2018-01-10 02:24:00,-671.016
2018-01-10 02:25:00,-671.016
2018-01-10 02:26:00,-671.016
2018-01-10 02:27:00,-682.506
2018-01-10 02:28:00,-693.996
2018-01-10 02:29:00,-686.336
2018-01-10 02:30:00,-678.676
2018-01-10 02:31:00,-671.016
2018-01-10 02:32:00,-671.016
2018-01-10 02:33:00,-663.356
2018-01-10 02:34:00,-663.356
2018-01-10 02:35:00,-648.036
2018-01-10 02:36:00,-640.376
2018-01-10 02:37:00,-648.036
2018-01-10 02:38:00,-648.036
2018-01-10 02:39:00,-655.696
2018-01-10 02:40:00,-655.696
2018-01-10 02:41:00,-609.736
2018-01-10 02:42:00,-625.056
2018-01-10 02:43:00,-617.396
2018-01-10 02:44:00,-617.396
2018-01-10 02:45:00,-621.226
2018-01-10 02:46:00,-632.716
2018-01-10 02:47:00,-632.716
2018-01-10 02:48:00,-632.716
2018-01-10 02:49:00,-640.376
2018-01-10 02:50:00,-640.376
2018-01-10 02:51:00,-648.036
2018-01-10 02:52:00,-640.376
2018-01-10 02:53:00,-648.036
2018-01-10 02:54:00,-648.036
2018-01-10 02:55:00,-648.036
2018-01-10 02:56:00,-655.696
2018-01-10 02:57:00,-640.376
2018-01-10 02:58:00,-648.036
2018-01-10 02:59:00,-648.036
2018-01-10 03:00:00,-640.376
2018-01-10 03:01:00,-625.056
2018-01-10 03:02:00,-617.396
2018-01-10 03:03:00,-632.716
2018-01-10 03:04:00,-648.036
2018-01-10 03:05:00,-632.716
2018-01-10 03:06:00,-640.376
2018-01-10 03:07:00,-640.376
2018-01-10 03:08:00,-640.376
2018-01-10 03:09:00,-640.376
2018-01-10 03:10:00,-640.376
2018-01-10 03:11:00,-632.716
2018-01-10 03:12:00,-625.056
2018-01-10 03:13:00,-609.736
2018-01-10 03:14:00,-609.736
2018-01-10 03:15:00,-617.396
2018-01-10 03:16:00,-617.396
2018-01-10 03:17:00,-625.056
2018-01-10 03:18:00,-625.056
2018-01-10 03:19:00,-632.716
2018-01-10 03:20:00,-632.716
2018-01-10 03:21:00,-625.056
2018-01-10 03:22:00,-625.056
2018-01-10 03:23:00,-625.056
2018-01-10 03:24:00,-632.716
2018-01-10 03:25:00,-640.376
2018-01-10 03:26:00,-640.376
2018-01-10 03:27:00,-640.376
2018-01-10 03:28:00,-640.376
2018-01-10 03:29:00,-640.376
2018-01-10 03:30:00,-648.036
2018-01-10 03:31:00,-655.696
2018-01-10 03:32:00,-648.036
2018-01-10 03:33:00,-655.696
2018-01-10 03:34:00,-648.036
2018-01-10 03:35:00,-640.376
2018-01-10 03:36:00,-625.056
2018-01-10 03:37:00,-625.056
2018-01-10 03:38:00,-617.396
2018-01-10 03:39:00,-617.396
2018-01-10 03:40:00,-617.396
2018-01-10 03:41:00,-617.396
2018-01-10 03:42:00,-625.056
2018-01-10 03:43:00,-625.056
2018-01-10 03:44:00,-632.716
2018-01-10 03:45:00,-625.056
2018-01-10 03:46:00,-625.056
2018-01-10 03:47:00,-632.716
2018-01-10 03:48:00,-640.376
2018-01-10 03:49:00,-651.866
2018-01-10 03:50:00,-648.036
2018-01-10 03:51:00,-640.376
2018-01-10 03:52:00,-648.036
2018-01-10 03:53:00,-655.696
2018-01-10 03:54:00,-663.356
2018-01-10 03:55:00,-671.016
2018-01-10 03:56:00,-671.016
2018-01-10 03:57:00,-663.356
2018-01-10 03:58:00,-671.016
2018-01-10 03:59:00,-671.016
2018-01-10 04:00:00,-655.696
2018-01-10 04:01:00,-663.356
2018-01-10 04:02:00,-663.356
2018-01-10 04:03:00,-663.356
2018-01-10 04:04:00,-663.356
2018-01-10 04:05:00,-663.356
2018-01-10 04:06:00,-671.016
2018-01-10 04:07:00,-671.016
2018-01-10 04:08:00,-671.016
2018-01-10 04:09:00,-671.016
2018-01-10 04:10:00,-671.016
2018-01-10 04:11:00,-663.356
2018-01-10 04:12:00,-648.036
2018-01-10 04:13:00,-648.036
2018-01-10 04:14:00,-640.376
2018-01-10 04:15:00,-632.716
2018-01-10 04:16:00,-632.716
2018-01-10 04:17:00,-632.716
2018-01-10 04:18:00,-625.056
2018-01-10 04:19:00,-617.396
2018-01-10 04:20:00,-625.056
2018-01-10 04:21:00,-617.396
2018-01-10 04:22:00,-617.396
2018-01-10 04:23:00,-625.056
2018-01-10 04:24:00,-625.056
2018-01-10 04:25:00,-617.396
2018-01-10 04:26:00,-678.676
2018-01-10 04:27:00,-693.996
2018-01-10 04:28:00,-716.976
2018-01-10 04:29:00,-686.336
2018-01-10 04:30:00,-678.676
2018-01-10 04:31:00,-693.996
2018-01-10 04:32:00,-709.316
2018-01-10 04:33:00,-701.656
2018-01-10 04:34:00,-632.716
2018-01-10 04:35:00,-617.396
2018-01-10 04:36:00,-609.736
2018-01-10 04:37:00,-617.396
2018-01-10 04:38:00,-602.076
2018-01-10 04:39:00,-571.436
2018-01-10 04:40:00,-548.456
2018-01-10 04:41:00,-544.626
2018-01-10 04:42:00,-548.456
2018-01-10 04:43:00,-494.836
2018-01-10 04:44:00,-433.556
2018-01-10 04:45:00,-464.196
2018-01-10 04:46:00,-460.366
2018-01-10 04:47:00,-433.556
2018-01-10 04:48:00,-425.896
2018-01-10 04:49:00,-433.556
2018-01-10 04:50:00,-433.556
2018-01-10 04:51:00,-448.876
2018-01-10 04:52:00,-456.536
2018-01-10 04:53:00,-494.836
2018-01-10 04:54:00,-502.496
2018-01-10 04:55:00,-487.176
2018-01-10 04:56:00,-494.836
2018-01-10 04:57:00,-487.176
2018-01-10 04:58:00,-483.346
2018-01-10 04:59:00,-464.196
2018-01-10 05:00:00,-456.536
2018-01-10 05:01:00,-448.876
2018-01-10 05:02:00,-433.556
2018-01-10 05:03:00,-395.256
2018-01-10 05:04:00,-410.576
2018-01-10 05:05:00,-410.576
2018-01-10 05:06:00,-418.236
2018-01-10 05:07:00,-433.556
2018-01-10 05:08:00,-448.876
2018-01-10 05:09:00,-448.876
2018-01-10 05:10:00,-456.536
2018-01-10 05:11:00,-464.196
2018-01-10 05:12:00,-464.196
2018-01-10 05:13:00,-464.196
2018-01-10 05:14:00,-448.876
2018-01-10 05:15:00,-448.876
2018-01-10 05:16:00,-456.536
2018-01-10 05:17:00,-456.536
2018-01-10 05:18:00,-448.876
2018-01-10 05:19:00,-464.196
2018-01-10 05:20:00,-456.536
2018-01-10 05:21:00,-456.536
2018-01-10 05:22:00,-456.536
2018-01-10 05:23:00,-456.536
2018-01-10 05:24:00,-441.216
2018-01-10 05:25:00,-425.896
2018-01-10 05:26:00,-402.916
2018-01-10 05:27:00,-425.896
2018-01-10 05:28:00,-433.556
2018-01-10 05:29:00,-433.556
2018-01-10 05:30:00,-425.896
2018-01-10 05:31:00,-441.216
2018-01-10 05:32:00,-448.876
2018-01-10 05:33:00,-456.536
2018-01-10 05:34:00,-441.216
2018-01-10 05:35:00,-441.216
2018-01-10 05:36:00,-441.216
2018-01-10 05:37:00,-433.556
2018-01-10 05:38:00,-425.896
2018-01-10 05:39:00,-433.556
2018-01-10 05:40:00,-441.216
2018-01-10 05:41:00,-433.556
2018-01-10 05:42:00,-425.896
2018-01-10 05:43:00,-425.896
2018-01-10 05:44:00,-418.236
2018-01-10 05:45:00,-425.896
2018-01-10 05:46:00,-425.896
2018-01-10 05:47:00,-433.556
2018-01-10 05:48:00,-433.556
2018-01-10 05:49:00,-448.876
2018-01-10 05:50:00,-456.536
2018-01-10 05:51:00,-456.536
2018-01-10 05:52:00,-456.536
2018-01-10 05:53:00,-456.536
2018-01-10 05:54:00,-464.196
2018-01-10 05:55:00,-456.536
2018-01-10 05:56:00,-456.536
2018-01-10 05:57:00,-471.856
2018-01-10 05:58:00,-464.196
2018-01-10 05:59:00,-471.856
2018-01-10 06:00:00,-471.856
2018-01-10 06:01:00,-456.536
2018-01-10 06:02:00,-456.536
2018-01-10 06:03:00,-464.196
2018-01-10 06:04:00,-448.876
2018-01-10 06:05:00,-441.216
2018-01-10 06:06:00,-464.196
2018-01-10 06:07:00,-464.196
2018-01-10 06:08:00,-464.196
2018-01-10 06:09:00,-471.856
2018-01-10 06:10:00,-471.856
2018-01-10 06:11:00,-464.196
2018-01-10 06:12:00,-487.176
2018-01-10 06:13:00,-487.176
2018-01-10 06:14:00,-502.496
2018-01-10 06:15:00,-494.836
2018-01-10 06:16:00,-494.836
2018-01-10 06:17:00,-487.176
2018-01-10 06:18:00,-510.156
2018-01-10 06:19:00,-525.476
2018-01-10 06:20:00,-517.816
2018-01-10 06:21:00,-517.816
2018-01-10 06:22:00,-510.156
2018-01-10 06:23:00,-517.816
2018-01-10 06:24:00,-525.476
2018-01-10 06:25:00,-525.476
2018-01-10 06:26:00,-525.476
2018-01-10 06:27:00,-517.816
2018-01-10 06:28:00,-502.496
2018-01-10 06:29:00,-502.496
2018-01-10 06:30:00,-502.496
2018-01-10 06:31:00,-510.156
2018-01-10 06:32:00,-510.156
2018-01-10 06:33:00,-517.816
2018-01-10 06:34:00,-517.816
2018-01-10 06:35:00,-510.156
2018-01-10 06:36:00,-525.476
2018-01-10 06:37:00,-533.136
2018-01-10 06:38:00,-540.796
2018-01-10 06:39:00,-533.136
2018-01-10 06:40:00,-525.476
2018-01-10 06:41:00,-517.816
2018-01-10 06:42:00,-517.816
2018-01-10 06:43:00,-525.476
2018-01-10 06:44:00,-525.476
2018-01-10 06:45:00,-533.136
2018-01-10 06:46:00,-533.136
2018-01-10 06:47:00,-517.816
2018-01-10 06:48:00,-510.156
2018-01-10 06:49:00,-525.476
2018-01-10 06:50:00,-533.136
2018-01-10 06:51:00,-533.136
2018-01-10 06:52:00,-525.476
2018-01-10 06:53:00,-540.796
2018-01-10 06:54:00,-548.456
2018-01-10 06:55:00,-548.456
2018-01-10 06:56:00,-540.796
2018-01-10 06:57:00,-548.456
2018-01-10 06:58:00,-556.116
2018-01-10 06:59:00,-556.116
2018-01-10 07:00:00,-563.776
2018-01-10 07:01:00,-571.436
2018-01-10 07:02:00,-563.776
2018-01-10 07:03:00,-563.776
2018-01-10 07:04:00,-556.116
2018-01-10 07:05:00,-563.776
2018-01-10 07:06:00,-556.116
2018-01-10 07:07:00,-556.116
2018-01-10 07:08:00,-556.116
2018-01-10 07:09:00,-556.116
2018-01-10 07:10:00,-563.776
2018-01-10 07:11:00,-563.776
2018-01-10 07:12:00,-571.436
2018-01-10 07:13:00,-579.096
2018-01-10 07:14:00,-563.776
2018-01-10 07:15:00,-556.116
2018-01-10 07:16:00,-556.116
2018-01-10 07:17:00,-556.116
2018-01-10 07:18:00,-556.116
2018-01-10 07:19:00,-552.286
2018-01-10 07:20:00,-556.116
2018-01-10 07:21:00,-548.456
2018-01-10 07:22:00,-556.116
2018-01-10 07:23:00,-556.116
2018-01-10 07:24:00,-556.116
2018-01-10 07:25:00,-540.796
2018-01-10 07:26:00,-540.796
2018-01-10 07:27:00,-540.796
2018-01-10 07:28:00,-540.796
2018-01-10 07:29:00,-540.796
2018-01-10 07:30:00,-533.136
2018-01-10 07:31:00,-544.626
2018-01-10 07:32:00,-563.776
2018-01-10 07:33:00,-563.776
2018-01-10 07:34:00,-548.456
2018-01-10 07:35:00,-548.456
2018-01-10 07:36:00,-533.136
2018-01-10 07:37:00,-540.796
2018-01-10 07:38:00,-563.776
2018-01-10 07:39:00,-556.116
2018-01-10 07:40:00,-556.116
2018-01-10 07:41:00,-579.096
2018-01-10 07:42:00,-586.756
2018-01-10 07:43:00,-594.416
2018-01-10 07:44:00,-609.736
2018-01-10 07:45:00,-609.736
2018-01-10 07:46:00,-602.076
2018-01-10 07:47:00,-602.076
2018-01-10 07:48:00,-602.076
2018-01-10 07:49:00,-609.736
2018-01-10 07:50:00,-617.396
2018-01-10 07:51:00,-609.736
2018-01-10 07:52:00,-609.736
2018-01-10 07:53:00,-602.076
2018-01-10 07:54:00,-609.736
2018-01-10 07:55:00,-609.736
2018-01-10 07:56:00,-609.736
2018-01-10 07:57:00,-617.396
2018-01-10 07:58:00,-617.396
2018-01-10 07:59:00,-632.716
2018-01-10 08:00:00,-625.056
2018-01-10 08:01:00,-617.396
2018-01-10 08:02:00,-609.736
2018-01-10 08:03:00,-602.076
2018-01-10 08:04:00,-602.076
2018-01-10 08:05:00,-602.076
2018-01-10 08:06:00,-594.416
2018-01-10 08:07:00,-586.756
2018-01-10 08:08:00,-586.756
2018-01-10 08:09:00,-594.416
2018-01-10 08:10:00,-586.756
2018-01-10 08:11:00,-594.416
2018-01-10 08:12:00,-594.416
2018-01-10 08:13:00,-586.756
2018-01-10 08:14:00,-586.756
2018-01-10 08:15:00,-586.756
2018-01-10 08:16:00,-586.756
2018-01-10 08:17:00,-579.096
2018-01-10 08:18:00,-590.586
2018-01-10 08:19:00,-586.756
2018-01-10 08:20:00,-594.416
2018-01-10 08:21:00,-586.756
2018-01-10 08:22:00,-594.416
2018-01-10 08:23:00,-594.416
2018-01-10 08:24:00,-590.586
2018-01-10 08:25:00,-579.096
2018-01-10 08:26:00,-579.096
2018-01-10 08:27:00,-586.756
2018-01-10 08:28:00,-586.756
2018-01-10 08:29:00,-586.756
2018-01-10 08:30:00,-594.416
2018-01-10 08:31:00,-594.416
2018-01-10 08:32:00,-609.736
2018-01-10 08:33:00,-625.056
2018-01-10 08:34:00,-632.716
2018-01-10 08:35:00,-640.376
2018-01-10 08:36:00,-632.716
2018-01-10 08:37:00,-632.716
2018-01-10 08:38:00,-648.036
2018-01-10 08:39:00,-640.376
2018-01-10 08:40:00,-640.376
2018-01-10 08:41:00,-632.716
2018-01-10 08:42:00,-625.056
2018-01-10 08:43:00,-648.036
2018-01-10 08:44:00,-625.056
2018-01-10 08:45:00,-609.736
2018-01-10 08:46:00,-609.736
2018-01-10 08:47:00,-602.076
2018-01-10 08:48:00,-594.416
2018-01-10 08:49:00,-586.756
2018-01-10 08:50:00,-602.076
2018-01-10 08:51:00,-609.736
2018-01-10 08:52:00,-594.416
2018-01-10 08:53:00,-579.096
2018-01-10 08:54:00,-579.096
2018-01-10 08:55:00,-586.756
2018-01-10 08:56:00,-586.756
2018-01-10 08:57:00,-579.096
2018-01-10 08:58:00,-579.096
2018-01-10 08:59:00,-563.776
2018-01-10 09:00:00,-571.436
2018-01-10 09:01:00,-571.436
2018-01-10 09:02:00,-556.116
2018-01-10 09:03:00,-548.456
2018-01-10 09:04:00,-540.796
2018-01-10 09:05:00,-533.136
2018-01-10 09:06:00,-548.456
2018-01-10 09:07:00,-533.136
2018-01-10 09:08:00,-533.136
2018-01-10 09:09:00,-525.476
2018-01-10 09:10:00,-521.646
2018-01-10 09:11:00,-525.476
2018-01-10 09:12:00,-517.816
2018-01-10 09:13:00,-525.476
2018-01-10 09:14:00,-517.816
2018-01-10 09:15:00,-502.496
2018-01-10 09:16:00,-487.176
2018-01-10 09:17:00,-494.836
2018-01-10 09:18:00,-502.496
2018-01-10 09:19:00,-502.496
2018-01-10 09:20:00,-502.496
2018-01-10 09:21:00,-502.496
2018-01-10 09:22:00,-510.156
2018-01-10 09:23:00,-510.156
2018-01-10 09:24:00,-502.496
2018-01-10 09:25:00,-510.156
2018-01-10 09:26:00,-510.156
2018-01-10 09:27:00,-494.836
2018-01-10 09:28:00,-471.856
2018-01-10 09:29:00,-479.516
2018-01-10 09:30:00,-510.156
2018-01-10 09:31:00,-517.816
2018-01-10 09:32:00,-517.816
2018-01-10 09:33:00,-517.816
2018-01-10 09:34:00,-517.816
2018-01-10 09:35:00,-525.476
2018-01-10 09:36:00,-525.476
2018-01-10 09:37:00,-525.476
2018-01-10 09:38:00,-533.136
2018-01-10 09:39:00,-540.796
2018-01-10 09:40:00,-525.476
2018-01-10 09:41:00,-517.816
2018-01-10 09:42:00,-525.476
2018-01-10 09:43:00,-525.476
2018-01-10 09:44:00,-521.646
2018-01-10 09:45:00,-510.156
2018-01-10 09:46:00,-502.496
2018-01-10 09:47:00,-502.496
2018-01-10 09:48:00,-510.156
2018-01-10 09:49:00,-517.816
2018-01-10 09:50:00,-517.816
2018-01-10 09:51:00,-525.476
2018-01-10 09:52:00,-510.156
2018-01-10 09:53:00,-533.136
2018-01-10 09:54:00,-529.306
2018-01-10 09:55:00,-521.646
2018-01-10 09:56:00,-529.306
2018-01-10 09:57:00,-544.626
2018-01-10 09:58:00,-533.136
2018-01-10 09:59:00,-533.136
2018-01-10 10:00:00,-533.136
2018-01-10 10:01:00,-525.476
2018-01-10 10:02:00,-533.136
2018-01-10 10:03:00,-548.456
2018-01-10 10:04:00,-533.136
2018-01-10 10:05:00,-533.136
2018-01-10 10:06:00,-540.796
2018-01-10 10:07:00,-540.796
2018-01-10 10:08:00,-540.796
2018-01-10 10:09:00,-548.456
2018-01-10 10:10:00,-556.116
2018-01-10 10:11:00,-548.456
2018-01-10 10:12:00,-556.116
2018-01-10 10:13:00,-548.456
2018-01-10 10:14:00,-548.456
2018-01-10 10:15:00,-540.796
2018-01-10 10:16:00,-540.796
2018-01-10 10:17:00,-540.796
2018-01-10 10:18:00,-540.796
2018-01-10 10:19:00,-548.456
2018-01-10 10:20:00,-540.796
2018-01-10 10:21:00,-548.456
2018-01-10 10:22:00,-556.116
2018-01-10 10:23:00,-571.436
2018-01-10 10:24:00,-571.436
2018-01-10 10:25:00,-571.436
2018-01-10 10:26:00,-571.436
2018-01-10 10:27:00,-563.776
2018-01-10 10:28:00,-563.776
2018-01-10 10:29:00,-563.776
2018-01-10 10:30:00,-571.436
2018-01-10 10:31:00,-571.436
2018-01-10 10:32:00,-563.776
2018-01-10 10:33:00,-579.096
2018-01-10 10:34:00,-579.096
2018-01-10 10:35:00,-586.756
2018-01-10 10:36:00,-594.416
2018-01-10 10:37:00,-586.756
2018-01-10 10:38:00,-586.756
2018-01-10 10:39:00,-586.756
2018-01-10 10:40:00,-586.756
2018-01-10 10:41:00,-586.756
2018-01-10 10:42:00,-586.756
2018-01-10 10:43:00,-575.266
2018-01-10 10:44:00,-575.266
2018-01-10 10:45:00,-571.436
2018-01-10 10:46:00,-571.436
2018-01-10 10:47:00,-586.756
2018-01-10 10:48:00,-586.756
2018-01-10 10:49:00,-594.416
2018-01-10 10:50:00,-594.416
2018-01-10 10:51:00,-586.756
2018-01-10 10:52:00,-594.416
2018-01-10 10:53:00,-586.756
2018-01-10 10:54:00,-586.756
2018-01-10 10:55:00,-586.756
2018-01-10 10:56:00,-594.416
2018-01-10 10:57:00,-594.416
2018-01-10 10:58:00,-594.416
2018-01-10 10:59:00,-586.756
2018-01-10 11:00:00,-586.756
2018-01-10 11:01:00,-586.756
2018-01-10 11:02:00,-602.076
2018-01-10 11:03:00,-602.076
2018-01-10 11:04:00,-609.736
2018-01-10 11:05:00,-609.736
2018-01-10 11:06:00,-602.076
2018-01-10 11:07:00,-602.076
2018-01-10 11:08:00,-594.416
2018-01-10 11:09:00,-594.416
2018-01-10 11:10:00,-594.416
2018-01-10 11:11:00,-602.076
2018-01-10 11:12:00,-602.076
2018-01-10 11:13:00,-602.076
2018-01-10 11:14:00,-609.736
2018-01-10 11:15:00,-602.076
2018-01-10 11:16:00,-594.416
2018-01-10 11:17:00,-594.416
2018-01-10 11:18:00,-586.756
2018-01-10 11:19:00,-594.416
2018-01-10 11:20:00,-594.416
2018-01-10 11:21:00,-594.416
2018-01-10 11:22:00,-590.586
2018-01-10 11:23:00,-594.416
2018-01-10 11:24:00,-594.416
2018-01-10 11:25:00,-594.416
2018-01-10 11:26:00,-594.416
2018-01-10 11:27:00,-594.416
2018-01-10 11:28:00,-594.416
2018-01-10 11:29:00,-602.076
2018-01-10 11:30:00,-605.906
2018-01-10 11:31:00,-602.076
2018-01-10 11:32:00,-602.076
2018-01-10 11:33:00,-609.736
2018-01-10 11:34:00,-609.736
2018-01-10 11:35:00,-602.076
2018-01-10 11:36:00,-594.416
2018-01-10 11:37:00,-602.076
2018-01-10 11:38:00,-602.076
2018-01-10 11:39:00,-602.076
2018-01-10 11:40:00,-602.076
2018-01-10 11:41:00,-602.076
2018-01-10 11:42:00,-602.076
2018-01-10 11:43:00,-602.076
2018-01-10 11:44:00,-602.076
2018-01-10 11:45:00,-594.416
2018-01-10 11:46:00,-594.416
2018-01-10 11:47:00,-586.756
