,CGB
2018-01-23 10:47:00,13593.9078451
2018-01-23 10:48:00,13593.9078451
2018-01-23 10:49:00,13599.8627072
2018-01-23 10:50:00,13593.9078451
2018-01-23 10:51:00,13587.9529832
2018-01-23 10:52:00,13587.9529832
2018-01-23 10:53:00,13587.9529832
2018-01-23 10:54:00,13584.9755522
2018-01-23 10:55:00,13584.9755522
2018-01-23 10:56:00,13581.9981212
2018-01-23 10:57:00,13587.9529832
2018-01-23 10:58:00,13587.9529832
2018-01-23 10:59:00,13593.9078451
2018-01-23 11:00:00,13581.9981212
2018-01-23 11:01:00,13570.0883972
2018-01-23 11:02:00,13564.1335352
2018-01-23 11:03:00,13564.1335352
2018-01-23 11:04:00,13558.1786732
2018-01-23 11:05:00,13558.1786732
2018-01-23 11:06:00,13558.1786732
2018-01-23 11:07:00,13570.0883972
2018-01-23 11:08:00,13564.1335352
2018-01-23 11:09:00,13564.1335352
2018-01-23 11:10:00,13558.1786732
2018-01-23 11:11:00,13558.1786732
2018-01-23 11:12:00,13558.1786732
2018-01-23 11:13:00,13558.1786732
2018-01-23 11:14:00,13558.1786732
2018-01-23 11:15:00,13558.1786732
2018-01-23 11:16:00,13558.1786732
2018-01-23 11:17:00,13555.2012422
2018-01-23 11:18:00,13558.1786732
2018-01-23 11:19:00,13555.2012422
2018-01-23 11:20:00,13549.2463802
2018-01-23 11:21:00,13540.3140872
2018-01-23 11:22:00,13546.2689492
2018-01-23 11:23:00,13540.3140872
2018-01-23 11:24:00,13528.4043632
2018-01-23 11:25:00,13537.3366562
2018-01-23 11:26:00,13534.3592252
2018-01-23 11:27:00,13531.3817942
2018-01-23 11:28:00,13528.4043632
2018-01-23 11:29:00,13534.3592252
2018-01-23 11:30:00,13528.4043632
2018-01-23 11:31:00,13522.4495012
2018-01-23 11:32:00,13522.4495012
2018-01-23 11:33:00,13522.4495012
2018-01-23 11:34:00,13522.4495012
2018-01-23 11:35:00,13522.4495012
2018-01-23 11:36:00,13522.4495012
2018-01-23 11:37:00,13522.4495012
2018-01-23 11:38:00,13522.4495012
2018-01-23 11:39:00,13528.4043632
2018-01-23 11:40:00,13522.4495012
2018-01-23 11:41:00,13522.4495012
2018-01-23 11:42:00,13525.4269321
2018-01-23 11:43:00,13528.4043632
2018-01-23 11:44:00,13534.3592252
2018-01-23 11:45:00,13540.3140872
2018-01-23 11:46:00,13528.4043632
2018-01-23 11:47:00,13534.3592252
2018-01-23 11:48:00,13534.3592252
2018-01-23 11:49:00,13531.3817942
2018-01-23 11:50:00,13540.3140872
2018-01-23 11:51:00,13543.2915182
2018-01-23 11:52:00,13546.2689492
2018-01-23 11:53:00,13546.2689492
2018-01-23 11:54:00,13546.2689492
2018-01-23 11:55:00,13549.2463802
2018-01-23 11:56:00,13540.3140872
2018-01-23 11:57:00,13546.2689492
2018-01-23 11:58:00,13546.2689492
2018-01-23 11:59:00,13552.2238112
2018-01-23 12:00:00,13546.2689492
2018-01-23 12:01:00,13552.2238112
2018-01-23 12:02:00,13564.1335352
2018-01-23 12:03:00,13552.2238112
2018-01-23 12:04:00,13552.2238112
2018-01-23 12:05:00,13552.2238112
2018-01-23 12:06:00,13552.2238112
2018-01-23 12:07:00,13552.2238112
2018-01-23 12:08:00,13558.1786732
2018-01-23 12:09:00,13540.3140872
2018-01-23 12:10:00,13546.2689492
2018-01-23 12:11:00,13546.2689492
2018-01-23 12:12:00,13546.2689492
2018-01-23 12:13:00,13546.2689492
2018-01-23 12:14:00,13546.2689492
2018-01-23 12:15:00,13540.3140872
2018-01-23 12:16:00,13534.3592252
2018-01-23 12:17:00,13528.4043632
2018-01-23 12:18:00,13516.4946392
2018-01-23 12:19:00,13516.4946392
2018-01-23 12:20:00,13507.5623461
2018-01-23 12:21:00,13501.6074842
2018-01-23 12:22:00,13489.6977601
2018-01-23 12:23:00,13501.6074842
2018-01-23 12:24:00,13492.6751912
2018-01-23 12:25:00,13492.6751912
2018-01-23 12:26:00,13492.6751912
2018-01-23 12:27:00,13492.6751912
2018-01-23 12:28:00,13486.7203292
2018-01-23 12:29:00,13492.6751912
2018-01-23 12:30:00,13486.7203292
2018-01-23 12:31:00,13480.7654671
2018-01-23 12:32:00,13492.6751912
2018-01-23 12:33:00,13492.6751912
2018-01-23 12:34:00,13498.6300531
2018-01-23 12:35:00,13498.6300531
2018-01-23 12:36:00,13504.5849152
2018-01-23 12:37:00,13510.5397772
2018-01-23 12:38:00,13504.5849152
2018-01-23 12:39:00,13510.5397772
2018-01-23 12:40:00,13504.5849152
2018-01-23 12:41:00,13504.5849152
2018-01-23 12:42:00,13501.6074842
2018-01-23 12:43:00,13501.6074842
2018-01-23 12:44:00,13504.5849152
2018-01-23 12:45:00,13498.6300531
2018-01-23 12:46:00,13501.6074842
2018-01-23 12:47:00,13510.5397772
2018-01-23 12:48:00,13516.4946392
2018-01-23 12:49:00,13516.4946392
2018-01-23 12:50:00,13516.4946392
2018-01-23 12:51:00,13510.5397772
2018-01-23 12:52:00,13504.5849152
2018-01-23 12:53:00,13516.4946392
2018-01-23 12:54:00,13504.5849152
2018-01-23 12:55:00,13504.5849152
2018-01-23 12:56:00,13510.5397772
2018-01-23 12:57:00,13510.5397772
2018-01-23 12:58:00,13504.5849152
2018-01-23 12:59:00,13498.6300531
2018-01-24 04:59:00,13400.3748302
2018-01-24 05:00:00,13337.8487792
2018-01-24 05:01:00,13367.6230891
2018-01-24 05:02:00,13373.5779512
2018-01-24 05:03:00,13373.5779512
2018-01-24 05:04:00,13379.5328132
2018-01-24 05:05:00,13373.5779512
2018-01-24 05:06:00,13379.5328132
2018-01-24 05:07:00,13379.5328132
2018-01-24 05:08:00,13379.5328132
2018-01-24 05:09:00,13379.5328132
2018-01-24 05:10:00,13391.4425372
2018-01-24 05:11:00,13391.4425372
2018-01-24 05:12:00,13385.4876752
2018-01-24 05:13:00,13379.5328132
2018-01-24 05:14:00,13382.5102442
2018-01-24 05:15:00,13385.4876752
2018-01-24 05:16:00,13379.5328132
2018-01-24 05:17:00,13385.4876752
2018-01-24 05:18:00,13385.4876752
2018-01-24 05:19:00,13379.5328132
2018-01-24 05:20:00,13370.6005202
2018-01-24 05:21:00,13367.6230891
2018-01-24 05:22:00,13367.6230891
2018-01-24 05:23:00,13373.5779512
2018-01-24 05:24:00,13367.6230891
2018-01-24 05:25:00,13367.6230891
2018-01-24 05:26:00,13376.5553821
2018-01-24 05:27:00,13379.5328132
2018-01-24 05:28:00,13382.5102442
2018-01-24 05:29:00,13382.5102442
2018-01-24 05:30:00,13385.4876752
2018-01-24 05:31:00,13397.3973992
2018-01-24 05:32:00,13397.3973992
2018-01-24 05:33:00,13391.4425372
2018-01-24 05:34:00,13388.4651062
2018-01-24 05:35:00,13385.4876752
2018-01-24 05:36:00,13373.5779512
2018-01-24 05:37:00,13379.5328132
2018-01-24 05:38:00,13379.5328132
2018-01-24 05:39:00,13379.5328132
2018-01-24 05:40:00,13373.5779512
2018-01-24 05:41:00,13385.4876752
2018-01-24 05:42:00,13385.4876752
2018-01-24 05:43:00,13391.4425372
2018-01-24 05:44:00,13379.5328132
2018-01-24 05:45:00,13379.5328132
2018-01-24 05:46:00,13379.5328132
2018-01-24 05:47:00,13391.4425372
2018-01-24 05:48:00,13391.4425372
2018-01-24 05:49:00,13385.4876752
2018-01-24 05:50:00,13373.5779512
2018-01-24 05:51:00,13373.5779512
2018-01-24 05:52:00,13373.5779512
2018-01-24 05:53:00,13373.5779512
2018-01-24 05:54:00,13373.5779512
2018-01-24 05:55:00,13361.6682272
2018-01-24 05:56:00,13361.6682272
2018-01-24 05:57:00,13325.9390552
2018-01-24 05:58:00,13314.0293311
2018-01-24 05:59:00,13308.0744692
2018-01-24 06:00:00,13314.0293311
2018-01-24 06:01:00,13325.9390552
2018-01-24 06:02:00,13319.9841932
2018-01-24 06:03:00,13331.8939171
2018-01-24 06:04:00,13334.8713482
2018-01-24 06:05:00,13319.9841932
2018-01-24 06:06:00,13325.9390552
2018-01-24 06:07:00,13325.9390552
2018-01-24 06:08:00,13319.9841932
2018-01-24 06:09:00,13325.9390552
2018-01-24 06:10:00,13314.0293311
2018-01-24 06:11:00,13314.0293311
2018-01-24 06:12:00,13314.0293311
2018-01-24 06:13:00,13314.0293311
2018-01-24 06:14:00,13302.1196072
2018-01-24 06:15:00,13319.9841932
2018-01-24 06:16:00,13325.9390552
2018-01-24 06:17:00,13311.0519002
2018-01-24 06:18:00,13319.9841932
2018-01-24 06:19:00,13314.0293311
2018-01-24 06:20:00,13319.9841932
2018-01-24 06:21:00,13325.9390552
2018-01-24 06:22:00,13325.9390552
2018-01-24 06:23:00,13314.0293311
2018-01-24 06:24:00,13319.9841932
2018-01-24 06:25:00,13302.1196072
2018-01-24 06:26:00,13308.0744692
2018-01-24 06:27:00,13302.1196072
2018-01-24 06:28:00,13296.1647451
2018-01-24 06:29:00,13305.0970381
2018-01-24 06:30:00,13296.1647451
2018-01-24 06:31:00,13290.2098832
2018-01-24 06:32:00,13296.1647451
2018-01-24 06:33:00,13308.0744692
2018-01-24 06:34:00,13319.9841932
2018-01-24 06:35:00,13319.9841932
2018-01-24 06:36:00,13325.9390552
2018-01-24 06:37:00,13325.9390552
2018-01-24 06:38:00,13325.9390552
2018-01-24 06:39:00,13325.9390552
2018-01-24 06:40:00,13343.8036412
2018-01-24 06:41:00,13355.7133652
2018-01-24 06:42:00,13337.8487792
2018-01-24 06:43:00,13337.8487792
2018-01-24 06:44:00,13331.8939171
2018-01-24 06:45:00,13325.9390552
2018-01-24 06:46:00,13319.9841932
2018-01-24 06:47:00,13325.9390552
2018-01-24 06:48:00,13322.9616241
2018-01-24 06:49:00,13325.9390552
2018-01-24 06:50:00,13319.9841932
2018-01-24 06:51:00,13331.8939171
2018-01-24 06:52:00,13328.9164862
2018-01-24 06:53:00,13319.9841932
2018-01-24 06:54:00,13314.0293311
2018-01-24 06:55:00,13317.0067622
2018-01-24 06:56:00,13302.1196072
2018-01-24 06:57:00,13287.2324522
2018-01-24 06:58:00,13296.1647451
2018-01-24 06:59:00,13302.1196072
2018-01-24 07:00:00,13308.0744692
2018-01-24 07:01:00,13319.9841932
2018-01-24 07:02:00,13308.0744692
2018-01-24 07:03:00,13302.1196072
2018-01-24 07:04:00,13296.1647451
2018-01-24 07:05:00,13302.1196072
2018-01-24 07:06:00,13302.1196072
2018-01-24 07:07:00,13308.0744692
2018-01-24 07:08:00,13308.0744692
2018-01-24 07:09:00,13302.1196072
2018-01-24 07:10:00,13308.0744692
2018-01-24 07:11:00,13319.9841932
2018-01-24 07:12:00,13314.0293311
2018-01-24 07:13:00,13314.0293311
2018-01-24 07:14:00,13322.9616241
2018-01-24 07:15:00,13325.9390552
2018-01-24 07:16:00,13319.9841932
2018-01-24 07:17:00,13325.9390552
2018-01-24 07:18:00,13319.9841932
2018-01-24 07:19:00,13325.9390552
2018-01-24 07:20:00,13325.9390552
2018-01-24 07:21:00,13331.8939171
2018-01-24 07:22:00,13337.8487792
2018-01-24 07:23:00,13325.9390552
2018-01-24 07:24:00,13337.8487792
2018-01-24 07:25:00,13331.8939171
2018-01-24 07:26:00,13331.8939171
2018-01-24 07:27:00,13331.8939171
2018-01-24 07:28:00,13337.8487792
2018-01-24 07:29:00,13331.8939171
2018-01-24 07:30:00,13325.9390552
2018-01-24 07:31:00,13308.0744692
2018-01-24 07:32:00,13302.1196072
2018-01-24 07:33:00,13308.0744692
2018-01-24 07:34:00,13308.0744692
2018-01-24 07:35:00,13308.0744692
2018-01-24 07:36:00,13302.1196072
2018-01-24 07:37:00,13302.1196072
2018-01-24 07:38:00,13314.0293311
2018-01-24 07:39:00,13319.9841932
2018-01-24 07:40:00,13337.8487792
2018-01-24 07:41:00,13331.8939171
2018-01-24 07:42:00,13331.8939171
2018-01-24 07:43:00,13337.8487792
2018-01-24 07:44:00,13337.8487792
2018-01-24 07:45:00,13343.8036412
2018-01-24 07:46:00,13331.8939171
2018-01-24 07:47:00,13319.9841932
2018-01-24 07:48:00,13337.8487792
2018-01-24 07:49:00,13355.7133652
2018-01-24 07:50:00,13337.8487792
2018-01-24 07:51:00,13343.8036412
2018-01-24 07:52:00,13355.7133652
2018-01-24 07:53:00,13349.7585032
2018-01-24 07:54:00,13343.8036412
2018-01-24 07:55:00,13349.7585032
2018-01-24 07:56:00,13355.7133652
2018-01-24 07:57:00,13361.6682272
2018-01-24 07:58:00,13349.7585032
2018-01-24 07:59:00,13343.8036412
2018-01-24 08:00:00,13343.8036412
2018-01-24 08:01:00,13361.6682272
2018-01-24 08:02:00,13370.6005202
2018-01-24 08:03:00,13367.6230891
2018-01-24 08:04:00,13352.7359342
2018-01-24 08:05:00,13355.7133652
2018-01-24 08:06:00,13361.6682272
2018-01-24 08:07:00,13373.5779512
2018-01-24 08:08:00,13355.7133652
2018-01-24 08:09:00,13355.7133652
2018-01-24 08:10:00,13343.8036412
2018-01-24 08:11:00,13343.8036412
2018-01-24 08:12:00,13349.7585032
2018-01-24 08:13:00,13349.7585032
2018-01-24 08:14:00,13349.7585032
2018-01-24 08:15:00,13349.7585032
2018-01-24 08:16:00,13361.6682272
2018-01-24 08:17:00,13355.7133652
2018-01-24 08:18:00,13355.7133652
2018-01-24 08:19:00,13367.6230891
2018-01-24 08:20:00,13379.5328132
2018-01-24 08:21:00,13385.4876752
2018-01-24 08:22:00,13385.4876752
2018-01-24 08:23:00,13379.5328132
2018-01-24 08:24:00,13385.4876752
2018-01-24 08:25:00,13391.4425372
2018-01-24 08:26:00,13397.3973992
2018-01-24 08:27:00,13391.4425372
2018-01-24 08:28:00,13403.3522612
2018-01-24 08:29:00,13415.2619852
2018-01-24 08:30:00,13391.4425372
2018-01-24 08:31:00,13385.4876752
2018-01-24 08:32:00,13385.4876752
2018-01-24 08:33:00,13385.4876752
2018-01-24 08:34:00,13376.5553821
2018-01-24 08:35:00,13379.5328132
2018-01-24 08:36:00,13373.5779512
2018-01-24 08:37:00,13385.4876752
2018-01-24 08:38:00,13385.4876752
2018-01-24 08:39:00,13385.4876752
2018-01-24 08:40:00,13373.5779512
2018-01-24 08:41:00,13370.6005202
2018-01-24 08:42:00,13361.6682272
2018-01-24 08:43:00,13358.6907962
2018-01-24 08:44:00,13361.6682272
2018-01-24 08:45:00,13355.7133652
2018-01-24 08:46:00,13370.6005202
2018-01-24 08:47:00,13379.5328132
2018-01-24 08:48:00,13379.5328132
2018-01-24 08:49:00,13373.5779512
2018-01-24 08:50:00,13373.5779512
2018-01-24 08:51:00,13373.5779512
2018-01-24 08:52:00,13361.6682272
2018-01-24 08:53:00,13343.8036412
2018-01-24 08:54:00,13331.8939171
2018-01-24 08:55:00,13337.8487792
2018-01-24 08:56:00,13337.8487792
2018-01-24 08:57:00,13343.8036412
2018-01-24 08:58:00,13337.8487792
2018-01-24 08:59:00,13331.8939171
2018-01-24 09:00:00,13343.8036412
2018-01-24 09:01:00,13349.7585032
2018-01-24 09:02:00,13343.8036412
2018-01-24 09:03:00,13349.7585032
2018-01-24 09:04:00,13343.8036412
2018-01-24 09:05:00,13349.7585032
2018-01-24 09:06:00,13349.7585032
2018-01-24 09:07:00,13343.8036412
2018-01-24 09:08:00,13343.8036412
2018-01-24 09:09:00,13343.8036412
2018-01-24 09:10:00,13349.7585032
2018-01-24 09:11:00,13343.8036412
2018-01-24 09:12:00,13337.8487792
2018-01-24 09:13:00,13337.8487792
2018-01-24 09:14:00,13331.8939171
2018-01-24 09:15:00,13319.9841932
2018-01-24 09:16:00,13314.0293311
2018-01-24 09:17:00,13319.9841932
2018-01-24 09:18:00,13314.0293311
2018-01-24 09:19:00,13317.0067622
2018-01-24 09:20:00,13308.0744692
2018-01-24 09:21:00,13314.0293311
2018-01-24 09:22:00,13331.8939171
2018-01-24 09:23:00,13325.9390552
2018-01-24 09:24:00,13331.8939171
2018-01-24 09:25:00,13331.8939171
2018-01-24 09:26:00,13314.0293311
2018-01-24 09:27:00,13319.9841932
2018-01-24 09:28:00,13331.8939171
2018-01-24 09:29:00,13334.8713482
2018-01-24 09:30:00,13325.9390552
2018-01-24 09:31:00,13331.8939171
2018-01-24 09:32:00,13343.8036412
2018-01-24 09:33:00,13337.8487792
2018-01-24 09:34:00,13337.8487792
2018-01-24 09:35:00,13337.8487792
2018-01-24 09:36:00,13331.8939171
2018-01-24 09:37:00,13328.9164862
2018-01-24 09:38:00,13331.8939171
2018-01-24 09:39:00,13331.8939171
2018-01-24 09:40:00,13314.0293311
2018-01-24 09:41:00,13319.9841932
2018-01-24 09:42:00,13319.9841932
2018-01-24 09:43:00,13314.0293311
2018-01-24 09:44:00,13314.0293311
2018-01-24 09:45:00,13308.0744692
2018-01-24 09:46:00,13319.9841932
2018-01-24 09:47:00,13317.0067622
2018-01-24 09:48:00,13308.0744692
2018-01-24 09:49:00,13314.0293311
2018-01-24 09:50:00,13314.0293311
2018-01-24 09:51:00,13308.0744692
2018-01-24 09:52:00,13308.0744692
2018-01-24 09:53:00,13296.1647451
2018-01-24 09:54:00,13308.0744692
2018-01-24 09:55:00,13302.1196072
2018-01-24 09:56:00,13314.0293311
2018-01-24 09:57:00,13322.9616241
2018-01-24 09:58:00,13325.9390552
2018-01-24 09:59:00,13319.9841932
2018-01-24 10:00:00,13314.0293311
2018-01-24 10:01:00,13308.0744692
2018-01-24 10:02:00,13302.1196072
2018-01-24 10:03:00,13290.2098832
2018-01-24 10:04:00,13296.1647451
2018-01-24 10:05:00,13290.2098832
2018-01-24 10:06:00,13293.1873141
2018-01-24 10:07:00,13302.1196072
2018-01-24 10:08:00,13296.1647451
2018-01-24 10:09:00,13290.2098832
2018-01-24 10:10:00,13290.2098832
2018-01-24 10:11:00,13260.4355732
2018-01-24 10:12:00,13269.3678662
2018-01-24 10:13:00,13272.3452972
2018-01-24 10:14:00,13290.2098832
2018-01-24 10:15:00,13287.2324522
2018-01-24 10:16:00,13290.2098832
2018-01-24 10:17:00,13278.3001592
2018-01-24 10:18:00,13284.2550212
2018-01-24 10:19:00,13278.3001592
2018-01-24 10:20:00,13278.3001592
2018-01-24 10:21:00,13284.2550212
2018-01-24 10:22:00,13260.4355732
2018-01-24 10:23:00,13251.5032802
2018-01-24 10:24:00,13257.4581422
2018-01-24 10:25:00,13260.4355732
2018-01-24 10:26:00,13266.3904352
2018-01-24 10:27:00,13266.3904352
2018-01-24 10:28:00,13266.3904352
2018-01-24 10:29:00,13272.3452972
2018-01-24 10:30:00,13278.3001592
2018-01-24 10:31:00,13284.2550212
2018-01-24 10:32:00,13290.2098832
2018-01-24 10:33:00,13290.2098832
2018-01-24 10:34:00,13296.1647451
2018-01-24 10:35:00,13302.1196072
2018-01-24 10:36:00,13302.1196072
2018-01-24 10:37:00,13314.0293311
2018-01-24 10:38:00,13319.9841932
2018-01-24 10:39:00,13314.0293311
2018-01-24 10:40:00,13308.0744692
2018-01-24 10:41:00,13308.0744692
2018-01-24 10:42:00,13314.0293311
2018-01-24 10:43:00,13314.0293311
2018-01-24 10:44:00,13308.0744692
2018-01-24 10:45:00,13302.1196072
2018-01-24 10:46:00,13302.1196072
2018-01-24 10:47:00,13302.1196072
2018-01-24 10:48:00,13305.0970381
2018-01-24 10:49:00,13308.0744692
2018-01-24 10:50:00,13314.0293311
2018-01-24 10:51:00,13308.0744692
2018-01-24 10:52:00,13305.0970381
2018-01-24 10:53:00,13305.0970381
2018-01-24 10:54:00,13308.0744692
2018-01-24 10:55:00,13314.0293311
2018-01-24 10:56:00,13314.0293311
2018-01-24 10:57:00,13314.0293311
2018-01-24 10:58:00,13319.9841932
2018-01-24 10:59:00,13314.0293311
2018-01-24 11:00:00,13319.9841932
2018-01-24 11:01:00,13308.0744692
2018-01-24 11:02:00,13314.0293311
2018-01-24 11:03:00,13317.0067622
2018-01-24 11:04:00,13314.0293311
2018-01-24 11:05:00,13314.0293311
2018-01-24 11:06:00,13314.0293311
2018-01-24 11:07:00,13302.1196072
2018-01-24 11:08:00,13296.1647451
2018-01-24 11:09:00,13302.1196072
2018-01-24 11:10:00,13308.0744692
2018-01-24 11:11:00,13308.0744692
2018-01-24 11:12:00,13314.0293311
2018-01-24 11:13:00,13314.0293311
2018-01-24 11:14:00,13314.0293311
2018-01-24 11:15:00,13314.0293311
2018-01-24 11:16:00,13314.0293311
2018-01-24 11:17:00,13314.0293311
2018-01-24 11:18:00,13319.9841932
2018-01-24 11:19:00,13314.0293311
2018-01-24 11:20:00,13317.0067622
2018-01-24 11:21:00,13314.0293311
2018-01-24 11:22:00,13317.0067622
2018-01-24 11:23:00,13314.0293311
2018-01-24 11:24:00,13314.0293311
2018-01-24 11:25:00,13314.0293311
2018-01-24 11:26:00,13314.0293311
2018-01-24 11:27:00,13319.9841932
2018-01-24 11:28:00,13325.9390552
2018-01-24 11:29:00,13328.9164862
2018-01-24 11:30:00,13331.8939171
2018-01-24 11:31:00,13331.8939171
2018-01-24 11:32:00,13325.9390552
2018-01-24 11:33:00,13322.9616241
2018-01-24 11:34:00,13331.8939171
2018-01-24 11:35:00,13331.8939171
2018-01-24 11:36:00,13331.8939171
2018-01-24 11:37:00,13337.8487792
2018-01-24 11:38:00,13337.8487792
2018-01-24 11:39:00,13343.8036412
2018-01-24 11:40:00,13343.8036412
2018-01-24 11:41:00,13337.8487792
2018-01-24 11:42:00,13343.8036412
2018-01-24 11:43:00,13337.8487792
2018-01-24 11:44:00,13343.8036412
2018-01-24 11:45:00,13343.8036412
2018-01-24 11:46:00,13343.8036412
2018-01-24 11:47:00,13343.8036412
2018-01-24 11:48:00,13343.8036412
2018-01-24 11:49:00,13337.8487792
2018-01-24 11:50:00,13331.8939171
2018-01-24 11:51:00,13325.9390552
2018-01-24 11:52:00,13331.8939171
2018-01-24 11:53:00,13331.8939171
2018-01-24 11:54:00,13331.8939171
2018-01-24 11:55:00,13325.9390552
2018-01-24 11:56:00,13331.8939171
2018-01-24 11:57:00,13325.9390552
2018-01-24 11:58:00,13328.9164862
2018-01-24 11:59:00,13337.8487792
2018-01-24 12:00:00,13337.8487792
2018-01-24 12:01:00,13317.0067622
2018-01-24 12:02:00,13308.0744692
2018-01-24 12:03:00,13308.0744692
2018-01-24 12:04:00,13319.9841932
2018-01-24 12:05:00,13334.8713482
2018-01-24 12:06:00,13337.8487792
2018-01-24 12:07:00,13349.7585032
2018-01-24 12:08:00,13355.7133652
2018-01-24 12:09:00,13358.6907962
2018-01-24 12:10:00,13373.5779512
2018-01-24 12:11:00,13367.6230891
2018-01-24 12:12:00,13373.5779512
2018-01-24 12:13:00,13373.5779512
2018-01-24 12:14:00,13367.6230891
2018-01-24 12:15:00,13367.6230891
2018-01-24 12:16:00,13376.5553821
2018-01-24 12:17:00,13361.6682272
2018-01-24 12:18:00,13373.5779512
2018-01-24 12:19:00,13379.5328132
2018-01-24 12:20:00,13373.5779512
2018-01-24 12:21:00,13379.5328132
2018-01-24 12:22:00,13379.5328132
2018-01-24 12:23:00,13379.5328132
2018-01-24 12:24:00,13367.6230891
2018-01-24 12:25:00,13361.6682272
2018-01-24 12:26:00,13358.6907962
2018-01-24 12:27:00,13361.6682272
2018-01-24 12:28:00,13361.6682272
2018-01-24 12:29:00,13358.6907962
2018-01-24 12:30:00,13355.7133652
2018-01-24 12:31:00,13361.6682272
2018-01-24 12:32:00,13355.7133652
2018-01-24 12:33:00,13361.6682272
2018-01-24 12:34:00,13355.7133652
2018-01-24 12:35:00,13343.8036412
2018-01-24 12:36:00,13352.7359342
2018-01-24 12:37:00,13352.7359342
2018-01-24 12:38:00,13349.7585032
2018-01-24 12:39:00,13343.8036412
2018-01-24 12:40:00,13349.7585032
2018-01-24 12:41:00,13349.7585032
2018-01-24 12:42:00,13343.8036412
2018-01-24 12:43:00,13331.8939171
2018-01-24 12:44:00,13331.8939171
2018-01-24 12:45:00,13331.8939171
2018-01-24 12:46:00,13337.8487792
2018-01-24 12:47:00,13337.8487792
2018-01-24 12:48:00,13337.8487792
2018-01-24 12:49:00,13337.8487792
2018-01-24 12:50:00,13337.8487792
2018-01-24 12:51:00,13343.8036412
2018-01-24 12:52:00,13349.7585032
2018-01-24 12:53:00,13343.8036412
2018-01-24 12:54:00,13331.8939171
2018-01-24 12:55:00,13325.9390552
2018-01-24 12:56:00,13334.8713482
2018-01-24 12:57:00,13337.8487792
2018-01-24 12:58:00,13334.8713482
2018-01-24 12:59:00,13337.8487792
2018-01-25 04:59:00,13272.3452972
2018-01-25 05:00:00,13284.2550212
2018-01-25 05:01:00,13284.2550212
2018-01-25 05:02:00,13302.1196072
2018-01-25 05:03:00,13308.0744692
2018-01-25 05:04:00,13314.0293311
2018-01-25 05:05:00,13314.0293311
2018-01-25 05:06:00,13319.9841932
2018-01-25 05:07:00,13331.8939171
2018-01-25 05:08:00,13343.8036412
2018-01-25 05:09:00,13349.7585032
2018-01-25 05:10:00,13340.8262102
2018-01-25 05:11:00,13337.8487792
2018-01-25 05:12:00,13343.8036412
2018-01-25 05:13:00,13343.8036412
2018-01-25 05:14:00,13349.7585032
2018-01-25 05:15:00,13355.7133652
2018-01-25 05:16:00,13355.7133652
2018-01-25 05:17:00,13367.6230891
2018-01-25 05:18:00,13367.6230891
2018-01-25 05:19:00,13367.6230891
2018-01-25 05:20:00,13367.6230891
2018-01-25 05:21:00,13367.6230891
2018-01-25 05:22:00,13373.5779512
2018-01-25 05:23:00,13373.5779512
2018-01-25 05:24:00,13367.6230891
2018-01-25 05:25:00,13379.5328132
2018-01-25 05:26:00,13385.4876752
2018-01-25 05:27:00,13379.5328132
2018-01-25 05:28:00,13388.4651062
2018-01-25 05:29:00,13373.5779512
2018-01-25 05:30:00,13373.5779512
2018-01-25 05:31:00,13367.6230891
2018-01-25 05:32:00,13373.5779512
2018-01-25 05:33:00,13373.5779512
2018-01-25 05:34:00,13373.5779512
2018-01-25 05:35:00,13379.5328132
2018-01-25 05:36:00,13385.4876752
2018-01-25 05:37:00,13397.3973992
2018-01-25 05:38:00,13385.4876752
2018-01-25 05:39:00,13385.4876752
2018-01-25 05:40:00,13379.5328132
2018-01-25 05:41:00,13373.5779512
2018-01-25 05:42:00,13373.5779512
2018-01-25 05:43:00,13373.5779512
2018-01-25 05:44:00,13370.6005202
2018-01-25 05:45:00,13373.5779512
2018-01-25 05:46:00,13373.5779512
2018-01-25 05:47:00,13373.5779512
2018-01-25 05:48:00,13373.5779512
2018-01-25 05:49:00,13367.6230891
2018-01-25 05:50:00,13373.5779512
2018-01-25 05:51:00,13367.6230891
2018-01-25 05:52:00,13373.5779512
2018-01-25 05:53:00,13361.6682272
2018-01-25 05:54:00,13361.6682272
2018-01-25 05:55:00,13355.7133652
2018-01-25 05:56:00,13361.6682272
2018-01-25 05:57:00,13367.6230891
2018-01-25 05:58:00,13367.6230891
2018-01-25 05:59:00,13367.6230891
2018-01-25 06:00:00,13361.6682272
2018-01-25 06:01:00,13373.5779512
2018-01-25 06:02:00,13379.5328132
2018-01-25 06:03:00,13385.4876752
2018-01-25 06:04:00,13397.3973992
2018-01-25 06:05:00,13403.3522612
2018-01-25 06:06:00,13403.3522612
2018-01-25 06:07:00,13397.3973992
2018-01-25 06:08:00,13403.3522612
2018-01-25 06:09:00,13403.3522612
2018-01-25 06:10:00,13394.4199682
2018-01-25 06:11:00,13397.3973992
2018-01-25 06:12:00,13403.3522612
2018-01-25 06:13:00,13403.3522612
2018-01-25 06:14:00,13403.3522612
2018-01-25 06:15:00,13406.3296922
2018-01-25 06:16:00,13415.2619852
2018-01-25 06:17:00,13421.2168472
2018-01-25 06:18:00,13421.2168472
2018-01-25 06:19:00,13421.2168472
2018-01-25 06:20:00,13415.2619852
2018-01-25 06:21:00,13415.2619852
2018-01-25 06:22:00,13409.3071232
2018-01-25 06:23:00,13415.2619852
