,B6
2018-01-15 04:01:00,-10155.46875
2018-01-15 04:02:00,-10146.09375
2018-01-15 04:03:00,-10171.875
2018-01-15 04:04:00,-10174.21875
2018-01-15 04:05:00,-10192.96875
2018-01-15 04:06:00,-10192.96875
2018-01-15 04:07:00,-10178.90625
2018-01-15 04:08:00,-10185.9375
2018-01-15 04:09:00,-10169.53125
2018-01-15 04:10:00,-10164.84375
2018-01-15 04:11:00,-10155.46875
2018-01-15 04:12:00,-10155.46875
2018-01-15 04:13:00,-10169.53125
2018-01-15 04:14:00,-10169.53125
2018-01-15 04:15:00,-10178.90625
2018-01-15 04:16:00,-10174.21875
2018-01-15 04:17:00,-10122.65625
2018-01-15 04:18:00,-10120.3125
2018-01-15 04:19:00,-10094.53125
2018-01-15 04:20:00,-10061.71875
2018-01-15 04:21:00,-10085.15625
2018-01-15 04:22:00,-10113.28125
2018-01-15 04:23:00,-10117.96875
2018-01-15 04:24:00,-10129.6875
2018-01-15 04:25:00,-10094.53125
2018-01-15 04:26:00,-10061.71875
2018-01-15 04:27:00,-10061.71875
2018-01-15 04:28:00,-10042.96875
2018-01-15 04:29:00,-10033.59375
2018-01-15 04:30:00,-10033.59375
2018-01-15 04:31:00,-10038.28125
2018-01-15 04:32:00,-10028.90625
2018-01-15 04:33:00,-10040.625
2018-01-15 04:34:00,-10047.65625
2018-01-15 04:35:00,-10038.28125
2018-01-15 04:36:00,-10061.71875
2018-01-15 04:37:00,-10085.15625
2018-01-15 04:38:00,-10075.78125
2018-01-15 04:39:00,-10085.15625
2018-01-15 04:40:00,-10080.46875
2018-01-15 04:41:00,-10094.53125
2018-01-15 04:42:00,-10094.53125
2018-01-15 04:43:00,-10085.15625
2018-01-15 04:44:00,-10099.21875
2018-01-15 04:45:00,-10108.59375
2018-01-15 04:46:00,-10085.15625
2018-01-15 04:47:00,-10103.90625
2018-01-15 04:48:00,-10120.3125
2018-01-15 04:49:00,-10132.03125
2018-01-15 04:50:00,-10136.71875
2018-01-15 04:51:00,-10143.75
2018-01-15 04:52:00,-10127.34375
2018-01-15 04:53:00,-10132.03125
2018-01-15 04:54:00,-10113.28125
2018-01-15 04:55:00,-10117.96875
2018-01-15 04:56:00,-10108.59375
2018-01-15 04:57:00,-10132.03125
2018-01-15 04:58:00,-10127.34375
2018-01-15 04:59:00,-10122.65625
2018-01-15 05:00:00,-10122.65625
2018-01-15 05:01:00,-10122.65625
2018-01-15 05:02:00,-10122.65625
2018-01-15 05:03:00,-10127.34375
2018-01-15 05:04:00,-10117.96875
2018-01-15 05:05:00,-10146.09375
2018-01-15 05:06:00,-10157.8125
2018-01-15 05:07:00,-10169.53125
2018-01-15 05:08:00,-10188.28125
2018-01-15 05:09:00,-10197.65625
2018-01-15 05:10:00,-10183.59375
2018-01-15 05:11:00,-10202.34375
2018-01-15 05:12:00,-10202.34375
2018-01-15 05:13:00,-10192.96875
2018-01-15 05:14:00,-10183.59375
2018-01-15 05:15:00,-10192.96875
2018-01-15 05:16:00,-10197.65625
2018-01-15 05:17:00,-10192.96875
2018-01-15 05:18:00,-10188.28125
2018-01-15 05:19:00,-10192.96875
2018-01-15 05:20:00,-10197.65625
2018-01-15 05:21:00,-10202.34375
2018-01-15 05:22:00,-10207.03125
2018-01-15 05:23:00,-10197.65625
2018-01-15 05:24:00,-10202.34375
2018-01-15 05:25:00,-10211.71875
2018-01-15 05:26:00,-10211.71875
2018-01-15 05:27:00,-10216.40625
2018-01-15 05:28:00,-10221.09375
2018-01-15 05:29:00,-10239.84375
2018-01-15 05:30:00,-10244.53125
2018-01-15 05:31:00,-10230.46875
2018-01-15 05:32:00,-10230.46875
2018-01-15 05:33:00,-10230.46875
2018-01-15 05:34:00,-10225.78125
2018-01-15 05:35:00,-10221.09375
2018-01-15 05:36:00,-10221.09375
2018-01-15 05:37:00,-10225.78125
2018-01-15 05:38:00,-10218.75
2018-01-15 05:39:00,-10214.0625
2018-01-15 05:40:00,-10221.09375
2018-01-15 05:41:00,-10221.09375
2018-01-15 05:42:00,-10225.78125
2018-01-15 05:43:00,-10235.15625
2018-01-15 05:44:00,-10211.71875
2018-01-15 05:45:00,-10216.40625
2018-01-15 05:46:00,-10221.09375
2018-01-15 05:47:00,-10230.46875
2018-01-15 05:48:00,-10242.1875
2018-01-15 05:49:00,-10239.84375
2018-01-15 05:50:00,-10235.15625
2018-01-15 05:51:00,-10237.5
2018-01-15 05:52:00,-10230.46875
2018-01-15 05:53:00,-10235.15625
2018-01-15 05:54:00,-10235.15625
2018-01-15 05:55:00,-10237.5
2018-01-15 05:56:00,-10239.84375
2018-01-15 05:57:00,-10244.53125
2018-01-15 05:58:00,-10244.53125
2018-01-15 05:59:00,-10244.53125
2018-01-15 06:00:00,-10239.84375
2018-01-15 06:01:00,-10263.28125
2018-01-15 06:02:00,-10253.90625
2018-01-15 06:03:00,-10242.1875
2018-01-15 06:04:00,-10244.53125
2018-01-15 06:05:00,-10249.21875
2018-01-15 06:06:00,-10249.21875
2018-01-15 06:07:00,-10244.53125
2018-01-15 06:08:00,-10235.15625
2018-01-15 06:09:00,-10239.84375
2018-01-15 06:10:00,-10244.53125
2018-01-15 06:11:00,-10237.5
2018-01-15 06:12:00,-10235.15625
2018-01-15 06:13:00,-10249.21875
2018-01-15 06:14:00,-10253.90625
2018-01-15 06:15:00,-10253.90625
2018-01-15 06:16:00,-10253.90625
2018-01-15 06:17:00,-10260.9375
2018-01-15 06:18:00,-10258.59375
2018-01-15 06:19:00,-10249.21875
2018-01-15 06:20:00,-10249.21875
2018-01-15 06:21:00,-10244.53125
2018-01-15 06:22:00,-10237.5
2018-01-15 06:23:00,-10235.15625
2018-01-15 06:24:00,-10244.53125
2018-01-15 06:25:00,-10244.53125
2018-01-15 06:26:00,-10244.53125
2018-01-15 06:27:00,-10246.875
2018-01-15 06:28:00,-10253.90625
2018-01-15 06:29:00,-10253.90625
2018-01-15 06:30:00,-10253.90625
2018-01-15 06:31:00,-10249.21875
2018-01-15 06:32:00,-10258.59375
2018-01-15 06:33:00,-10263.28125
2018-01-15 06:34:00,-10263.28125
2018-01-15 06:35:00,-10258.59375
2018-01-15 06:36:00,-10244.53125
2018-01-15 06:37:00,-10239.84375
2018-01-15 06:38:00,-10237.5
2018-01-15 06:39:00,-10239.84375
2018-01-15 06:40:00,-10239.84375
2018-01-15 06:41:00,-10249.21875
2018-01-15 06:42:00,-10249.21875
2018-01-15 06:43:00,-10244.53125
2018-01-15 06:44:00,-10244.53125
2018-01-15 06:45:00,-10244.53125
2018-01-15 06:46:00,-10242.1875
2018-01-15 06:47:00,-10230.46875
2018-01-15 06:48:00,-10225.78125
2018-01-15 06:49:00,-10211.71875
2018-01-15 06:50:00,-10211.71875
2018-01-15 06:51:00,-10197.65625
2018-01-15 06:52:00,-10202.34375
2018-01-15 06:53:00,-10202.34375
2018-01-15 06:54:00,-10178.90625
2018-01-15 06:55:00,-10164.84375
2018-01-15 06:56:00,-10178.90625
2018-01-15 06:57:00,-10169.53125
2018-01-15 06:58:00,-10174.21875
2018-01-15 06:59:00,-10164.84375
2018-01-15 07:00:00,-10169.53125
2018-01-15 07:01:00,-10164.84375
2018-01-15 07:02:00,-10164.84375
2018-01-15 07:03:00,-10160.15625
2018-01-15 07:04:00,-10150.78125
2018-01-15 07:05:00,-10132.03125
2018-01-15 07:06:00,-10155.46875
2018-01-15 07:07:00,-10174.21875
2018-01-15 07:08:00,-10164.84375
2018-01-15 07:09:00,-10174.21875
2018-01-15 07:10:00,-10160.15625
2018-01-15 07:11:00,-10164.84375
2018-01-15 07:12:00,-10174.21875
2018-01-15 07:13:00,-10174.21875
2018-01-15 07:14:00,-10169.53125
2018-01-15 07:15:00,-10174.21875
2018-01-15 07:16:00,-10160.15625
2018-01-15 07:17:00,-10160.15625
2018-01-15 07:18:00,-10155.46875
2018-01-15 07:19:00,-10164.84375
2018-01-15 07:20:00,-10164.84375
2018-01-15 07:21:00,-10164.84375
2018-01-15 07:22:00,-10164.84375
2018-01-15 07:23:00,-10178.90625
2018-01-15 07:24:00,-10183.59375
2018-01-15 07:25:00,-10183.59375
2018-01-15 07:26:00,-10178.90625
2018-01-15 07:27:00,-10176.5625
2018-01-15 07:28:00,-10188.28125
2018-01-15 07:29:00,-10188.28125
2018-01-15 07:30:00,-10192.96875
2018-01-15 07:31:00,-10197.65625
2018-01-15 07:32:00,-10202.34375
2018-01-15 07:33:00,-10207.03125
2018-01-15 07:34:00,-10207.03125
2018-01-15 07:35:00,-10221.09375
2018-01-15 07:36:00,-10216.40625
2018-01-15 07:37:00,-10216.40625
2018-01-15 07:38:00,-10216.40625
2018-01-15 07:39:00,-10216.40625
2018-01-15 07:40:00,-10207.03125
2018-01-15 07:41:00,-10211.71875
2018-01-15 07:42:00,-10207.03125
2018-01-15 07:43:00,-10202.34375
2018-01-15 07:44:00,-10192.96875
2018-01-15 07:45:00,-10197.65625
2018-01-15 07:46:00,-10192.96875
2018-01-15 07:47:00,-10183.59375
2018-01-15 07:48:00,-10174.21875
2018-01-15 07:49:00,-10178.90625
2018-01-15 07:50:00,-10178.90625
2018-01-15 07:51:00,-10178.90625
2018-01-15 07:52:00,-10178.90625
2018-01-15 07:53:00,-10178.90625
2018-01-15 07:54:00,-10176.5625
2018-01-15 07:55:00,-10169.53125
2018-01-15 07:56:00,-10169.53125
2018-01-15 07:57:00,-10164.84375
2018-01-15 07:58:00,-10155.46875
2018-01-15 07:59:00,-10122.65625
2018-01-15 08:00:00,-10141.40625
2018-01-15 08:01:00,-10132.03125
2018-01-15 08:02:00,-10127.34375
2018-01-15 08:03:00,-10117.96875
2018-01-15 08:04:00,-10103.90625
2018-01-15 08:05:00,-10106.25
2018-01-15 08:06:00,-10110.9375
2018-01-15 08:07:00,-10117.96875
2018-01-15 08:08:00,-10122.65625
2018-01-15 08:09:00,-10122.65625
2018-01-15 08:10:00,-10113.28125
2018-01-15 08:11:00,-10103.90625
2018-01-15 08:12:00,-10094.53125
2018-01-15 08:13:00,-10103.90625
2018-01-15 08:14:00,-10089.84375
2018-01-15 08:15:00,-10099.21875
2018-01-15 08:16:00,-10099.21875
2018-01-15 08:17:00,-10094.53125
2018-01-15 08:18:00,-10099.21875
2018-01-15 08:19:00,-10099.21875
2018-01-15 08:20:00,-10103.90625
2018-01-15 08:21:00,-10108.59375
2018-01-15 08:22:00,-10127.34375
2018-01-15 08:23:00,-10113.28125
2018-01-15 08:24:00,-10113.28125
2018-01-15 08:25:00,-10125.0
2018-01-15 08:26:00,-10117.96875
2018-01-15 08:27:00,-10113.28125
2018-01-15 08:28:00,-10117.96875
2018-01-15 08:29:00,-10108.59375
2018-01-15 08:30:00,-10103.90625
2018-01-15 08:31:00,-10113.28125
2018-01-15 08:32:00,-10113.28125
2018-01-15 08:33:00,-10136.71875
2018-01-15 08:34:00,-10141.40625
2018-01-15 08:35:00,-10127.34375
2018-01-15 08:36:00,-10122.65625
2018-01-15 08:37:00,-10122.65625
2018-01-15 08:38:00,-10108.59375
2018-01-15 08:39:00,-10117.96875
2018-01-15 08:40:00,-10125.0
2018-01-15 08:41:00,-10132.03125
2018-01-15 08:42:00,-10141.40625
2018-01-15 08:43:00,-10136.71875
2018-01-15 08:44:00,-10117.96875
2018-01-15 08:45:00,-10127.34375
2018-01-15 08:46:00,-10127.34375
2018-01-15 08:47:00,-10122.65625
2018-01-15 08:48:00,-10125.0
2018-01-15 08:49:00,-10113.28125
2018-01-15 08:50:00,-10122.65625
2018-01-15 08:51:00,-10122.65625
2018-01-15 08:52:00,-10129.6875
2018-01-15 08:53:00,-10125.0
2018-01-15 08:54:00,-10127.34375
2018-01-15 08:55:00,-10127.34375
2018-01-15 08:56:00,-10122.65625
2018-01-15 08:57:00,-10117.96875
2018-01-15 08:58:00,-10113.28125
2018-01-15 08:59:00,-10108.59375
2018-01-15 09:00:00,-10113.28125
2018-01-15 09:01:00,-10113.28125
2018-01-15 09:02:00,-10132.03125
2018-01-15 09:03:00,-10132.03125
2018-01-15 09:04:00,-10132.03125
2018-01-15 09:05:00,-10136.71875
2018-01-15 09:06:00,-10132.03125
2018-01-15 09:07:00,-10141.40625
2018-01-15 09:08:00,-10132.03125
2018-01-15 09:09:00,-10150.78125
2018-01-15 09:10:00,-10146.09375
2018-01-15 09:11:00,-10146.09375
2018-01-15 09:12:00,-10164.84375
2018-01-15 09:13:00,-10174.21875
2018-01-15 09:14:00,-10174.21875
2018-01-15 09:15:00,-10160.15625
2018-01-15 09:16:00,-10174.21875
2018-01-15 09:17:00,-10174.21875
2018-01-15 09:18:00,-10171.875
2018-01-15 09:19:00,-10160.15625
2018-01-15 09:20:00,-10169.53125
2018-01-15 09:21:00,-10202.34375
2018-01-15 09:22:00,-10192.96875
2018-01-15 09:23:00,-10197.65625
2018-01-15 09:24:00,-10200.0
2018-01-15 09:25:00,-10192.96875
2018-01-15 09:26:00,-10188.28125
2018-01-15 09:27:00,-10183.59375
2018-01-15 09:28:00,-10178.90625
2018-01-15 09:29:00,-10183.59375
2018-01-15 09:30:00,-10188.28125
2018-01-15 09:31:00,-10200.0
2018-01-15 09:32:00,-10188.28125
2018-01-15 09:33:00,-10188.28125
2018-01-15 09:34:00,-10183.59375
2018-01-15 09:35:00,-10192.96875
2018-01-15 09:36:00,-10197.65625
2018-01-15 09:37:00,-10202.34375
2018-01-15 09:38:00,-10202.34375
2018-01-15 09:39:00,-10202.34375
2018-01-15 09:40:00,-10200.0
2018-01-15 09:41:00,-10183.59375
2018-01-15 09:42:00,-10164.84375
2018-01-15 09:43:00,-10141.40625
2018-01-15 09:44:00,-10132.03125
2018-01-15 09:45:00,-10136.71875
2018-01-15 09:46:00,-10132.03125
2018-01-15 09:47:00,-10136.71875
2018-01-15 09:48:00,-10132.03125
2018-01-15 09:49:00,-10136.71875
2018-01-15 09:50:00,-10129.6875
2018-01-15 09:51:00,-10127.34375
2018-01-15 09:52:00,-10122.65625
2018-01-15 09:53:00,-10136.71875
2018-01-15 09:54:00,-10146.09375
2018-01-15 09:55:00,-10155.46875
2018-01-15 09:56:00,-10146.09375
2018-01-15 09:57:00,-10117.96875
2018-01-15 09:58:00,-10117.96875
2018-01-15 09:59:00,-10103.90625
2018-01-15 10:00:00,-10080.46875
2018-01-15 10:01:00,-10094.53125
2018-01-15 10:02:00,-10085.15625
2018-01-15 10:03:00,-10087.5
2018-01-15 10:04:00,-10113.28125
2018-01-15 10:05:00,-10108.59375
2018-01-15 10:06:00,-10108.59375
2018-01-15 10:07:00,-10103.90625
2018-01-15 10:08:00,-10113.28125
2018-01-15 10:09:00,-10110.9375
2018-01-15 10:10:00,-10099.21875
2018-01-15 10:11:00,-10071.09375
2018-01-15 10:12:00,-10089.84375
2018-01-15 10:13:00,-10094.53125
2018-01-15 10:14:00,-10080.46875
2018-01-15 10:15:00,-10075.78125
2018-01-15 10:16:00,-10071.09375
2018-01-15 10:17:00,-10075.78125
2018-01-15 10:18:00,-10075.78125
2018-01-15 10:19:00,-10075.78125
2018-01-15 10:20:00,-10071.09375
2018-01-15 10:21:00,-10080.46875
2018-01-15 10:22:00,-10080.46875
2018-01-15 10:23:00,-10080.46875
2018-01-15 10:24:00,-10080.46875
2018-01-15 10:25:00,-10092.1875
2018-01-15 10:26:00,-10099.21875
2018-01-15 10:27:00,-10096.875
2018-01-15 10:28:00,-10094.53125
2018-01-15 10:29:00,-10085.15625
2018-01-15 10:30:00,-10085.15625
2018-01-15 10:31:00,-10080.46875
2018-01-15 10:32:00,-10085.15625
2018-01-15 10:33:00,-10096.875
2018-01-15 10:34:00,-10099.21875
2018-01-15 10:35:00,-10099.21875
2018-01-15 10:36:00,-10106.25
2018-01-15 10:37:00,-10103.90625
2018-01-15 10:38:00,-10103.90625
2018-01-15 10:39:00,-10103.90625
2018-01-15 10:40:00,-10106.25
2018-01-15 10:41:00,-10108.59375
2018-01-15 10:42:00,-10108.59375
2018-01-15 10:43:00,-10108.59375
2018-01-15 10:44:00,-10113.28125
2018-01-15 10:45:00,-10113.28125
2018-01-15 10:46:00,-10113.28125
2018-01-15 10:47:00,-10106.25
2018-01-15 10:48:00,-10096.875
2018-01-15 10:49:00,-10099.21875
2018-01-15 10:50:00,-10099.21875
2018-01-15 10:51:00,-10099.21875
2018-01-15 10:52:00,-10092.1875
2018-01-15 10:53:00,-10092.1875
2018-01-15 10:54:00,-10089.84375
2018-01-15 10:55:00,-10089.84375
2018-01-15 10:56:00,-10096.875
2018-01-15 10:57:00,-10099.21875
2018-01-15 10:58:00,-10094.53125
2018-01-15 10:59:00,-10092.1875
2018-01-15 11:00:00,-10080.46875
2018-01-15 11:01:00,-10082.8125
2018-01-15 11:02:00,-10085.15625
2018-01-15 11:03:00,-10089.84375
2018-01-15 11:04:00,-10092.1875
2018-01-15 11:05:00,-10092.1875
2018-01-15 11:06:00,-10094.53125
2018-01-15 11:07:00,-10096.875
2018-01-15 11:08:00,-10096.875
2018-01-15 11:09:00,-10096.875
2018-01-15 11:10:00,-10092.1875
2018-01-15 11:11:00,-10092.1875
2018-01-15 11:12:00,-10080.46875
2018-01-15 11:13:00,-10080.46875
2018-01-15 11:14:00,-10080.46875
2018-01-15 11:15:00,-10085.15625
2018-01-15 11:16:00,-10080.46875
2018-01-15 11:17:00,-10071.09375
2018-01-15 11:18:00,-10075.78125
2018-01-15 11:19:00,-10071.09375
2018-01-15 11:20:00,-10075.78125
2018-01-15 11:21:00,-10075.78125
2018-01-15 11:22:00,-10075.78125
2018-01-15 11:23:00,-10075.78125
2018-01-15 11:24:00,-10075.78125
2018-01-15 11:25:00,-10066.40625
2018-01-15 11:26:00,-10064.0625
2018-01-15 11:27:00,-10064.0625
2018-01-15 11:28:00,-10064.0625
2018-01-15 11:29:00,-10061.71875
2018-01-15 11:30:00,-10061.71875
2018-01-15 11:31:00,-10066.40625
2018-01-15 11:32:00,-10061.71875
2018-01-15 11:33:00,-10057.03125
2018-01-15 11:34:00,-10054.6875
2018-01-15 11:35:00,-10057.03125
2018-01-15 11:36:00,-10054.6875
2018-01-15 11:37:00,-10057.03125
2018-01-15 11:38:00,-10054.6875
2018-01-15 11:39:00,-10052.34375
2018-01-15 11:40:00,-10050.0
2018-01-15 11:41:00,-10047.65625
2018-01-15 11:42:00,-10047.65625
2018-01-15 11:43:00,-10052.34375
2018-01-15 11:44:00,-10052.34375
2018-01-15 11:45:00,-10052.34375
2018-01-15 11:46:00,-10050.0
2018-01-15 11:47:00,-10047.65625
2018-01-15 11:48:00,-10047.65625
2018-01-15 11:49:00,-10045.3125
2018-01-15 11:50:00,-10038.28125
2018-01-15 11:51:00,-10031.25
2018-01-15 11:52:00,-10035.9375
2018-01-15 11:53:00,-10035.9375
2018-01-15 11:54:00,-10045.3125
2018-01-15 11:55:00,-10057.03125
2018-01-15 11:56:00,-10059.375
2018-01-15 11:57:00,-10059.375
2018-01-15 11:58:00,-10068.75
2018-01-15 11:59:00,-10064.0625
2018-01-16 00:00:00,-10169.53125
2018-01-16 00:01:00,-10174.21875
2018-01-16 00:02:00,-10174.21875
2018-01-16 00:03:00,-10178.90625
2018-01-16 00:04:00,-10174.21875
2018-01-16 00:05:00,-10171.875
2018-01-16 00:06:00,-10178.90625
2018-01-16 00:07:00,-10183.59375
2018-01-16 00:08:00,-10176.5625
2018-01-16 00:09:00,-10181.25
2018-01-16 00:10:00,-10174.21875
2018-01-16 00:11:00,-10174.21875
2018-01-16 00:12:00,-10178.90625
2018-01-16 00:13:00,-10178.90625
2018-01-16 00:14:00,-10178.90625
2018-01-16 00:15:00,-10178.90625
2018-01-16 00:16:00,-10169.53125
2018-01-16 00:17:00,-10169.53125
2018-01-16 00:18:00,-10171.875
2018-01-16 00:19:00,-10171.875
2018-01-16 00:20:00,-10171.875
2018-01-16 00:21:00,-10174.21875
2018-01-16 00:22:00,-10174.21875
2018-01-16 00:23:00,-10164.84375
2018-01-16 00:24:00,-10164.84375
2018-01-16 00:25:00,-10169.53125
2018-01-16 00:26:00,-10167.1875
2018-01-16 00:27:00,-10169.53125
2018-01-16 00:28:00,-10169.53125
2018-01-16 00:29:00,-10174.21875
2018-01-16 00:30:00,-10169.53125
2018-01-16 00:31:00,-10167.1875
2018-01-16 00:32:00,-10120.3125
2018-01-16 00:33:00,-10115.625
2018-01-16 00:34:00,-10117.96875
2018-01-16 00:35:00,-10132.03125
2018-01-16 00:36:00,-10113.28125
2018-01-16 00:37:00,-10103.90625
2018-01-16 00:38:00,-10115.625
2018-01-16 00:39:00,-10120.3125
2018-01-16 00:40:00,-10113.28125
2018-01-16 00:41:00,-10103.90625
2018-01-16 00:42:00,-10117.96875
2018-01-16 00:43:00,-10127.34375
2018-01-16 00:44:00,-10125.0
2018-01-16 00:45:00,-10125.0
2018-01-16 00:46:00,-10127.34375
2018-01-16 00:47:00,-10132.03125
2018-01-16 00:48:00,-10134.375
2018-01-16 00:49:00,-10132.03125
2018-01-16 00:50:00,-10136.71875
2018-01-16 00:51:00,-10136.71875
2018-01-16 00:52:00,-10136.71875
2018-01-16 00:53:00,-10136.71875
2018-01-16 00:54:00,-10139.0625
2018-01-16 00:55:00,-10141.40625
2018-01-16 00:56:00,-10136.71875
2018-01-16 00:57:00,-10139.0625
2018-01-16 00:58:00,-10146.09375
2018-01-16 00:59:00,-10148.4375
2018-01-16 01:00:00,-10120.3125
2018-01-16 01:01:00,-10122.65625
2018-01-16 01:02:00,-10148.4375
2018-01-16 01:03:00,-10148.4375
2018-01-16 01:04:00,-10148.4375
2018-01-16 01:05:00,-10141.40625
2018-01-16 01:06:00,-10143.75
2018-01-16 01:07:00,-10169.53125
2018-01-16 01:08:00,-10178.90625
2018-01-16 01:09:00,-10183.59375
2018-01-16 01:10:00,-10188.28125
2018-01-16 01:11:00,-10202.34375
2018-01-16 01:12:00,-10200.0
2018-01-16 01:13:00,-10195.3125
2018-01-16 01:14:00,-10197.65625
2018-01-16 01:15:00,-10197.65625
2018-01-16 01:16:00,-10197.65625
2018-01-16 01:17:00,-10197.65625
2018-01-16 01:18:00,-10200.0
2018-01-16 01:19:00,-10197.65625
2018-01-16 01:20:00,-10188.28125
2018-01-16 01:21:00,-10178.90625
2018-01-16 01:22:00,-10181.25
2018-01-16 01:23:00,-10192.96875
2018-01-16 01:24:00,-10185.9375
2018-01-16 01:25:00,-10183.59375
2018-01-16 01:26:00,-10181.25
2018-01-16 01:27:00,-10197.65625
2018-01-16 01:28:00,-10211.71875
2018-01-16 01:29:00,-10200.0
2018-01-16 01:30:00,-10216.40625
2018-01-16 01:31:00,-10221.09375
2018-01-16 01:32:00,-10221.09375
2018-01-16 01:33:00,-10211.71875
2018-01-16 01:34:00,-10214.0625
2018-01-16 01:35:00,-10207.03125
2018-01-16 01:36:00,-10202.34375
2018-01-16 01:37:00,-10192.96875
2018-01-16 01:38:00,-10195.3125
2018-01-16 01:39:00,-10195.3125
2018-01-16 01:40:00,-10195.3125
2018-01-16 01:41:00,-10188.28125
2018-01-16 01:42:00,-10188.28125
2018-01-16 01:43:00,-10185.9375
2018-01-16 01:44:00,-10190.625
2018-01-16 01:45:00,-10190.625
2018-01-16 01:46:00,-10192.96875
2018-01-16 01:47:00,-10202.34375
2018-01-16 01:48:00,-10202.34375
2018-01-16 01:49:00,-10197.65625
2018-01-16 01:50:00,-10202.34375
2018-01-16 01:51:00,-10197.65625
2018-01-16 01:52:00,-10195.3125
2018-01-16 01:53:00,-10192.96875
2018-01-16 01:54:00,-10192.96875
2018-01-16 01:55:00,-10197.65625
2018-01-16 01:56:00,-10192.96875
2018-01-16 01:57:00,-10188.28125
2018-01-16 01:58:00,-10178.90625
2018-01-16 01:59:00,-10169.53125
2018-01-16 02:00:00,-10160.15625
2018-01-16 02:01:00,-10174.21875
2018-01-16 02:02:00,-10178.90625
2018-01-16 02:03:00,-10155.46875
2018-01-16 02:04:00,-10153.125
2018-01-16 02:05:00,-10146.09375
2018-01-16 02:06:00,-10150.78125
2018-01-16 02:07:00,-10136.71875
2018-01-16 02:08:00,-10136.71875
2018-01-16 02:09:00,-10146.09375
2018-01-16 02:10:00,-10150.78125
2018-01-16 02:11:00,-10167.1875
2018-01-16 02:12:00,-10164.84375
2018-01-16 02:13:00,-10155.46875
2018-01-16 02:14:00,-10164.84375
2018-01-16 02:15:00,-10174.21875
2018-01-16 02:16:00,-10174.21875
2018-01-16 02:17:00,-10174.21875
2018-01-16 02:18:00,-10174.21875
2018-01-16 02:19:00,-10174.21875
2018-01-16 02:20:00,-10174.21875
2018-01-16 02:21:00,-10150.78125
2018-01-16 02:22:00,-10150.78125
2018-01-16 02:23:00,-10150.78125
2018-01-16 02:24:00,-10146.09375
2018-01-16 02:25:00,-10146.09375
2018-01-16 02:26:00,-10150.78125
2018-01-16 02:27:00,-10153.125
2018-01-16 02:28:00,-10160.15625
2018-01-16 02:29:00,-10155.46875
2018-01-16 02:30:00,-10160.15625
2018-01-16 02:31:00,-10169.53125
2018-01-16 02:32:00,-10174.21875
2018-01-16 02:33:00,-10183.59375
2018-01-16 02:34:00,-10178.90625
2018-01-16 02:35:00,-10174.21875
2018-01-16 02:36:00,-10178.90625
2018-01-16 02:37:00,-10183.59375
2018-01-16 02:38:00,-10183.59375
2018-01-16 02:39:00,-10188.28125
2018-01-16 02:40:00,-10183.59375
2018-01-16 02:41:00,-10183.59375
2018-01-16 02:42:00,-10192.96875
2018-01-16 02:43:00,-10188.28125
2018-01-16 02:44:00,-10192.96875
2018-01-16 02:45:00,-10188.28125
2018-01-16 02:46:00,-10192.96875
2018-01-16 02:47:00,-10202.34375
2018-01-16 02:48:00,-10216.40625
2018-01-16 02:49:00,-10202.34375
2018-01-16 02:50:00,-10207.03125
2018-01-16 02:51:00,-10221.09375
2018-01-16 02:52:00,-10211.71875
2018-01-16 02:53:00,-10211.71875
2018-01-16 02:54:00,-10225.78125
2018-01-16 02:55:00,-10235.15625
2018-01-16 02:56:00,-10230.46875
2018-01-16 02:57:00,-10211.71875
2018-01-16 02:58:00,-10216.40625
2018-01-16 02:59:00,-10225.78125
2018-01-16 03:00:00,-10192.96875
2018-01-16 03:01:00,-10192.96875
2018-01-16 03:02:00,-10192.96875
2018-01-16 03:03:00,-10192.96875
2018-01-16 03:04:00,-10192.96875
2018-01-16 03:05:00,-10188.28125
2018-01-16 03:06:00,-10192.96875
2018-01-16 03:07:00,-10192.96875
2018-01-16 03:08:00,-10188.28125
2018-01-16 03:09:00,-10178.90625
2018-01-16 03:10:00,-10169.53125
2018-01-16 03:11:00,-10174.21875
2018-01-16 03:12:00,-10174.21875
2018-01-16 03:13:00,-10178.90625
2018-01-16 03:14:00,-10174.21875
2018-01-16 03:15:00,-10174.21875
2018-01-16 03:16:00,-10183.59375
2018-01-16 03:17:00,-10190.625
2018-01-16 03:18:00,-10192.96875
2018-01-16 03:19:00,-10188.28125
2018-01-16 03:20:00,-10178.90625
2018-01-16 03:21:00,-10178.90625
2018-01-16 03:22:00,-10178.90625
2018-01-16 03:23:00,-10192.96875
2018-01-16 03:24:00,-10183.59375
2018-01-16 03:25:00,-10183.59375
2018-01-16 03:26:00,-10197.65625
2018-01-16 03:27:00,-10221.09375
2018-01-16 03:28:00,-10218.75
2018-01-16 03:29:00,-10195.3125
2018-01-16 03:30:00,-10251.5625
2018-01-16 03:31:00,-10282.03125
2018-01-16 03:32:00,-10272.65625
2018-01-16 03:33:00,-10267.96875
2018-01-16 03:34:00,-10291.40625
2018-01-16 03:35:00,-10286.71875
2018-01-16 03:36:00,-10258.59375
2018-01-16 03:37:00,-10249.21875
2018-01-16 03:38:00,-10239.84375
2018-01-16 03:39:00,-10235.15625
2018-01-16 03:40:00,-10221.09375
2018-01-16 03:41:00,-10216.40625
2018-01-16 03:42:00,-10221.09375
