,GBL
2018-01-09 10:54:00,42376.4850652
2018-01-09 10:55:00,42370.1821452
2018-01-09 10:56:00,42357.5763052
2018-01-09 10:57:00,42351.2733852
2018-01-09 10:58:00,42344.9704652
2018-01-09 10:59:00,42338.6675452
2018-01-09 11:00:00,42351.2733852
2018-01-09 11:01:00,42332.3646252
2018-01-09 11:02:00,42338.6675452
2018-01-09 11:03:00,42338.6675452
2018-01-09 11:04:00,42332.3646252
2018-01-09 11:05:00,42332.3646252
2018-01-09 11:06:00,42332.3646252
2018-01-09 11:07:00,42338.6675452
2018-01-09 11:08:00,42338.6675452
2018-01-09 11:09:00,42338.6675452
2018-01-09 11:10:00,42332.3646252
2018-01-09 11:11:00,42332.3646252
2018-01-09 11:12:00,42326.0617052
2018-01-09 11:13:00,42332.3646252
2018-01-09 11:14:00,42332.3646252
2018-01-09 11:15:00,42332.3646252
2018-01-09 11:16:00,42332.3646252
2018-01-09 11:17:00,42338.6675452
2018-01-09 11:18:00,42332.3646252
2018-01-09 11:19:00,42332.3646252
2018-01-09 11:20:00,42338.6675452
2018-01-09 11:21:00,42351.2733852
2018-01-09 11:22:00,42357.5763052
2018-01-09 11:23:00,42357.5763052
2018-01-09 11:24:00,42357.5763052
2018-01-09 11:25:00,42351.2733852
2018-01-09 11:26:00,42351.2733852
2018-01-09 11:27:00,42351.2733852
2018-01-09 11:28:00,42357.5763052
2018-01-09 11:29:00,42351.2733852
2018-01-09 11:30:00,42357.5763052
2018-01-09 11:31:00,42357.5763052
2018-01-09 11:32:00,42351.2733852
2018-01-09 11:33:00,42351.2733852
2018-01-09 11:34:00,42351.2733852
2018-01-09 11:35:00,42351.2733852
2018-01-09 11:36:00,42357.5763052
2018-01-09 11:37:00,42351.2733852
2018-01-09 11:38:00,42351.2733852
2018-01-09 11:39:00,42351.2733852
2018-01-09 11:40:00,42357.5763052
2018-01-09 11:41:00,42357.5763052
2018-01-09 11:42:00,42357.5763052
2018-01-09 11:43:00,42357.5763052
2018-01-09 11:44:00,42363.8792252
2018-01-09 11:45:00,42370.1821452
2018-01-09 11:46:00,42363.8792252
2018-01-09 11:47:00,42363.8792252
2018-01-09 11:48:00,42363.8792252
2018-01-09 11:49:00,42357.5763052
2018-01-09 11:50:00,42363.8792252
2018-01-09 11:51:00,42363.8792252
2018-01-09 11:52:00,42363.8792252
2018-01-09 11:53:00,42357.5763052
2018-01-09 11:54:00,42363.8792252
2018-01-09 11:55:00,42363.8792252
2018-01-09 11:56:00,42357.5763052
2018-01-09 11:57:00,42357.5763052
2018-01-09 11:58:00,42357.5763052
2018-01-09 11:59:00,42357.5763052
2018-01-09 12:00:00,42363.8792252
2018-01-09 12:01:00,42357.5763052
2018-01-09 12:02:00,42357.5763052
2018-01-09 12:03:00,42357.5763052
2018-01-09 12:04:00,42351.2733852
2018-01-09 12:05:00,42357.5763052
2018-01-09 12:06:00,42351.2733852
2018-01-09 12:07:00,42344.9704652
2018-01-09 12:08:00,42338.6675452
2018-01-09 12:09:00,42338.6675452
2018-01-09 12:10:00,42332.3646252
2018-01-09 12:11:00,42344.9704652
2018-01-09 12:12:00,42351.2733852
2018-01-09 12:13:00,42351.2733852
2018-01-09 12:14:00,42351.2733852
2018-01-09 12:15:00,42351.2733852
2018-01-09 12:16:00,42344.9704652
2018-01-09 12:17:00,42338.6675452
2018-01-09 12:18:00,42338.6675452
2018-01-09 12:19:00,42338.6675452
2018-01-09 12:20:00,42338.6675452
2018-01-09 12:21:00,42344.9704652
2018-01-09 12:22:00,42351.2733852
2018-01-09 12:23:00,42351.2733852
2018-01-09 12:24:00,42351.2733852
2018-01-09 12:25:00,42357.5763052
2018-01-09 12:26:00,42357.5763052
2018-01-09 12:27:00,42357.5763052
2018-01-09 12:28:00,42357.5763052
2018-01-09 12:29:00,42357.5763052
2018-01-09 12:30:00,42357.5763052
2018-01-09 12:31:00,42357.5763052
2018-01-09 12:32:00,42351.2733852
2018-01-09 12:33:00,42344.9704652
2018-01-09 12:34:00,42344.9704652
2018-01-09 12:35:00,42344.9704652
2018-01-09 12:36:00,42344.9704652
2018-01-09 12:37:00,42351.2733852
2018-01-09 12:38:00,42344.9704652
2018-01-09 12:39:00,42344.9704652
2018-01-09 12:40:00,42348.1219252
2018-01-09 12:41:00,42344.9704652
2018-01-09 12:42:00,42344.9704652
2018-01-09 12:43:00,42344.9704652
2018-01-09 12:44:00,42344.9704652
2018-01-09 12:45:00,42344.9704652
2018-01-09 12:46:00,42344.9704652
2018-01-09 12:47:00,42351.2733852
2018-01-09 12:48:00,42351.2733852
2018-01-09 12:49:00,42351.2733852
2018-01-09 12:50:00,42351.2733852
2018-01-09 12:51:00,42357.5763052
2018-01-09 12:52:00,42357.5763052
2018-01-09 12:53:00,42357.5763052
2018-01-09 12:54:00,42357.5763052
2018-01-09 12:55:00,42357.5763052
2018-01-09 12:56:00,42370.1821452
2018-01-09 12:57:00,42370.1821452
2018-01-09 12:58:00,42370.1821452
2018-01-09 12:59:00,42370.1821452
2018-01-10 01:00:00,42300.8500252
2018-01-10 01:01:00,42155.8828652
2018-01-10 01:02:00,42136.9741052
2018-01-10 01:03:00,42168.4887052
2018-01-10 01:04:00,42174.7916252
2018-01-10 01:05:00,42174.7916252
2018-01-10 01:06:00,42149.5799452
2018-01-10 01:07:00,42162.1857852
2018-01-10 01:08:00,42155.8828652
2018-01-10 01:09:00,42168.4887052
2018-01-10 01:10:00,42187.3974652
2018-01-10 01:11:00,42193.7003852
2018-01-10 01:12:00,42212.6091452
2018-01-10 01:13:00,42212.6091452
2018-01-10 01:14:00,42218.9120652
2018-01-10 01:15:00,42187.3974652
2018-01-10 01:16:00,42174.7916252
2018-01-10 01:17:00,42181.0945452
2018-01-10 01:18:00,42193.7003852
2018-01-10 01:19:00,42203.1547652
2018-01-10 01:20:00,42209.4576852
2018-01-10 01:21:00,42218.9120652
2018-01-10 01:22:00,42218.9120652
2018-01-10 01:23:00,42225.2149852
2018-01-10 01:24:00,42231.5179052
2018-01-10 01:25:00,42225.2149852
2018-01-10 01:26:00,42225.2149852
2018-01-10 01:27:00,42231.5179052
2018-01-10 01:28:00,42237.8208252
2018-01-10 01:29:00,42237.8208252
2018-01-10 01:30:00,42237.8208252
2018-01-10 01:31:00,42237.8208252
2018-01-10 01:32:00,42231.5179052
2018-01-10 01:33:00,42225.2149852
2018-01-10 01:34:00,42237.8208252
2018-01-10 01:35:00,42237.8208252
2018-01-10 01:36:00,42237.8208252
2018-01-10 01:37:00,42244.1237452
2018-01-10 01:38:00,42237.8208252
2018-01-10 01:39:00,42237.8208252
2018-01-10 01:40:00,42237.8208252
2018-01-10 01:41:00,42244.1237452
2018-01-10 01:42:00,42244.1237452
2018-01-10 01:43:00,42256.7295852
2018-01-10 01:44:00,42250.4266652
2018-01-10 01:45:00,42263.0325052
2018-01-10 01:46:00,42275.6383452
2018-01-10 01:47:00,42256.7295852
2018-01-10 01:48:00,42263.0325052
2018-01-10 01:49:00,42250.4266652
2018-01-10 01:50:00,42256.7295852
2018-01-10 01:51:00,42250.4266652
2018-01-10 01:52:00,42250.4266652
2018-01-10 01:53:00,42244.1237452
2018-01-10 01:54:00,42244.1237452
2018-01-10 01:55:00,42250.4266652
2018-01-10 01:56:00,42256.7295852
2018-01-10 01:57:00,42263.0325052
2018-01-10 01:58:00,42263.0325052
2018-01-10 01:59:00,42281.9412652
2018-01-10 02:00:00,42275.6383452
2018-01-10 02:01:00,42263.0325052
2018-01-10 02:02:00,42256.7295852
2018-01-10 02:03:00,42263.0325052
2018-01-10 02:04:00,42269.3354252
2018-01-10 02:05:00,42269.3354252
2018-01-10 02:06:00,42269.3354252
2018-01-10 02:07:00,42281.9412652
2018-01-10 02:08:00,42269.3354252
2018-01-10 02:09:00,42275.6383452
2018-01-10 02:10:00,42275.6383452
2018-01-10 02:11:00,42281.9412652
2018-01-10 02:12:00,42281.9412652
2018-01-10 02:13:00,42300.8500252
2018-01-10 02:14:00,42300.8500252
2018-01-10 02:15:00,42281.9412652
2018-01-10 02:16:00,42288.2441852
2018-01-10 02:17:00,42288.2441852
2018-01-10 02:18:00,42275.6383452
2018-01-10 02:19:00,42269.3354252
2018-01-10 02:20:00,42263.0325052
2018-01-10 02:21:00,42256.7295852
2018-01-10 02:22:00,42250.4266652
2018-01-10 02:23:00,42250.4266652
2018-01-10 02:24:00,42244.1237452
2018-01-10 02:25:00,42231.5179052
2018-01-10 02:26:00,42244.1237452
2018-01-10 02:27:00,42250.4266652
2018-01-10 02:28:00,42263.0325052
2018-01-10 02:29:00,42256.7295852
2018-01-10 02:30:00,42250.4266652
2018-01-10 02:31:00,42275.6383452
2018-01-10 02:32:00,42275.6383452
2018-01-10 02:33:00,42281.9412652
2018-01-10 02:34:00,42281.9412652
2018-01-10 02:35:00,42281.9412652
2018-01-10 02:36:00,42281.9412652
2018-01-10 02:37:00,42288.2441852
2018-01-10 02:38:00,42281.9412652
2018-01-10 02:39:00,42281.9412652
2018-01-10 02:40:00,42269.3354252
2018-01-10 02:41:00,42256.7295852
2018-01-10 02:42:00,42269.3354252
2018-01-10 02:43:00,42269.3354252
2018-01-10 02:44:00,42275.6383452
2018-01-10 02:45:00,42263.0325052
2018-01-10 02:46:00,42269.3354252
2018-01-10 02:47:00,42263.0325052
2018-01-10 02:48:00,42269.3354252
2018-01-10 02:49:00,42269.3354252
2018-01-10 02:50:00,42250.4266652
2018-01-10 02:51:00,42244.1237452
2018-01-10 02:52:00,42237.8208252
2018-01-10 02:53:00,42269.3354252
2018-01-10 02:54:00,42263.0325052
2018-01-10 02:55:00,42275.6383452
2018-01-10 02:56:00,42275.6383452
2018-01-10 02:57:00,42269.3354252
2018-01-10 02:58:00,42275.6383452
2018-01-10 02:59:00,42281.9412652
2018-01-10 03:00:00,42281.9412652
2018-01-10 03:01:00,42275.6383452
2018-01-10 03:02:00,42281.9412652
2018-01-10 03:03:00,42307.1529452
2018-01-10 03:04:00,42319.7587852
2018-01-10 03:05:00,42344.9704652
2018-01-10 03:06:00,42326.0617052
2018-01-10 03:07:00,42326.0617052
2018-01-10 03:08:00,42326.0617052
2018-01-10 03:09:00,42313.4558652
2018-01-10 03:10:00,42319.7587852
2018-01-10 03:11:00,42326.0617052
2018-01-10 03:12:00,42332.3646252
2018-01-10 03:13:00,42338.6675452
2018-01-10 03:14:00,42326.0617052
2018-01-10 03:15:00,42326.0617052
2018-01-10 03:16:00,42332.3646252
2018-01-10 03:17:00,42326.0617052
2018-01-10 03:18:00,42326.0617052
2018-01-10 03:19:00,42326.0617052
2018-01-10 03:20:00,42319.7587852
2018-01-10 03:21:00,42326.0617052
2018-01-10 03:22:00,42326.0617052
2018-01-10 03:23:00,42332.3646252
2018-01-10 03:24:00,42329.2131652
2018-01-10 03:25:00,42332.3646252
2018-01-10 03:26:00,42344.9704652
2018-01-10 03:27:00,42351.2733852
2018-01-10 03:28:00,42344.9704652
2018-01-10 03:29:00,42351.2733852
2018-01-10 03:30:00,42344.9704652
2018-01-10 03:31:00,42344.9704652
2018-01-10 03:32:00,42344.9704652
2018-01-10 03:33:00,42344.9704652
2018-01-10 03:34:00,42344.9704652
2018-01-10 03:35:00,42344.9704652
2018-01-10 03:36:00,42332.3646252
2018-01-10 03:37:00,42332.3646252
2018-01-10 03:38:00,42338.6675452
2018-01-10 03:39:00,42338.6675452
2018-01-10 03:40:00,42338.6675452
2018-01-10 03:41:00,42338.6675452
2018-01-10 03:42:00,42326.0617052
2018-01-10 03:43:00,42326.0617052
2018-01-10 03:44:00,42332.3646252
2018-01-10 03:45:00,42332.3646252
2018-01-10 03:46:00,42326.0617052
2018-01-10 03:47:00,42332.3646252
2018-01-10 03:48:00,42332.3646252
2018-01-10 03:49:00,42332.3646252
2018-01-10 03:50:00,42332.3646252
2018-01-10 03:51:00,42332.3646252
2018-01-10 03:52:00,42332.3646252
2018-01-10 03:53:00,42332.3646252
2018-01-10 03:54:00,42326.0617052
2018-01-10 03:55:00,42326.0617052
2018-01-10 03:56:00,42326.0617052
2018-01-10 03:57:00,42338.6675452
2018-01-10 03:58:00,42351.2733852
2018-01-10 03:59:00,42351.2733852
2018-01-10 04:00:00,42370.1821452
2018-01-10 04:01:00,42363.8792252
2018-01-10 04:02:00,42376.4850652
2018-01-10 04:03:00,42376.4850652
2018-01-10 04:04:00,42389.0909052
2018-01-10 04:05:00,42376.4850652
2018-01-10 04:06:00,42376.4850652
2018-01-10 04:07:00,42382.7879852
2018-01-10 04:08:00,42370.1821452
2018-01-10 04:09:00,42395.3938252
2018-01-10 04:10:00,42395.3938252
2018-01-10 04:11:00,42395.3938252
2018-01-10 04:12:00,42395.3938252
2018-01-10 04:13:00,42376.4850652
2018-01-10 04:14:00,42370.1821452
2018-01-10 04:15:00,42376.4850652
2018-01-10 04:16:00,42376.4850652
2018-01-10 04:17:00,42370.1821452
2018-01-10 04:18:00,42370.1821452
2018-01-10 04:19:00,42357.5763052
2018-01-10 04:20:00,42363.8792252
2018-01-10 04:21:00,42363.8792252
2018-01-10 04:22:00,42351.2733852
2018-01-10 04:23:00,42357.5763052
2018-01-10 04:24:00,42357.5763052
2018-01-10 04:25:00,42344.9704652
2018-01-10 04:26:00,42294.5471052
2018-01-10 04:27:00,42256.7295852
2018-01-10 04:28:00,42218.9120652
2018-01-10 04:29:00,42263.0325052
2018-01-10 04:30:00,42250.4266652
2018-01-10 04:31:00,42244.1237452
2018-01-10 04:32:00,42231.5179052
2018-01-10 04:33:00,42250.4266652
2018-01-10 04:34:00,42237.8208252
2018-01-10 04:35:00,42250.4266652
2018-01-10 04:36:00,42256.7295852
2018-01-10 04:37:00,42237.8208252
2018-01-10 04:38:00,42244.1237452
2018-01-10 04:39:00,42234.6693652
2018-01-10 04:40:00,42225.2149852
2018-01-10 04:41:00,42234.6693652
2018-01-10 04:42:00,42225.2149852
2018-01-10 04:43:00,42218.9120652
2018-01-10 04:44:00,42225.2149852
2018-01-10 04:45:00,42218.9120652
2018-01-10 04:46:00,42231.5179052
2018-01-10 04:47:00,42218.9120652
2018-01-10 04:48:00,42206.3062252
2018-01-10 04:49:00,42193.7003852
2018-01-10 04:50:00,42200.0033052
2018-01-10 04:51:00,42181.0945452
2018-01-10 04:52:00,42181.0945452
2018-01-10 04:53:00,42181.0945452
2018-01-10 04:54:00,42174.7916252
2018-01-10 04:55:00,42193.7003852
2018-01-10 04:56:00,42206.3062252
2018-01-10 04:57:00,42200.0033052
2018-01-10 04:58:00,42218.9120652
2018-01-10 04:59:00,42250.4266652
2018-01-10 05:00:00,42256.7295852
2018-01-10 05:01:00,42263.0325052
2018-01-10 05:02:00,42263.0325052
2018-01-10 05:03:00,42269.3354252
2018-01-10 05:04:00,42281.9412652
2018-01-10 05:05:00,42300.8500252
2018-01-10 05:06:00,42294.5471052
2018-01-10 05:07:00,42281.9412652
2018-01-10 05:08:00,42281.9412652
2018-01-10 05:09:00,42275.6383452
2018-01-10 05:10:00,42294.5471052
2018-01-10 05:11:00,42294.5471052
2018-01-10 05:12:00,42338.6675452
2018-01-10 05:13:00,42338.6675452
2018-01-10 05:14:00,42319.7587852
2018-01-10 05:15:00,42313.4558652
2018-01-10 05:16:00,42307.1529452
2018-01-10 05:17:00,42319.7587852
2018-01-10 05:18:00,42307.1529452
2018-01-10 05:19:00,42307.1529452
2018-01-10 05:20:00,42313.4558652
2018-01-10 05:21:00,42338.6675452
2018-01-10 05:22:00,42326.0617052
2018-01-10 05:23:00,42322.9102452
2018-01-10 05:24:00,42326.0617052
2018-01-10 05:25:00,42332.3646252
2018-01-10 05:26:00,42329.2131652
2018-01-10 05:27:00,42326.0617052
2018-01-10 05:28:00,42319.7587852
2018-01-10 05:29:00,42326.0617052
2018-01-10 05:30:00,42319.7587852
2018-01-10 05:31:00,42319.7587852
2018-01-10 05:32:00,42319.7587852
2018-01-10 05:33:00,42319.7587852
2018-01-10 05:34:00,42313.4558652
2018-01-10 05:35:00,42313.4558652
2018-01-10 05:36:00,42300.8500252
2018-01-10 05:37:00,42313.4558652
2018-01-10 05:38:00,42313.4558652
2018-01-10 05:39:00,42307.1529452
2018-01-10 05:40:00,42307.1529452
2018-01-10 05:41:00,42300.8500252
2018-01-10 05:42:00,42281.9412652
2018-01-10 05:43:00,42294.5471052
2018-01-10 05:44:00,42281.9412652
2018-01-10 05:45:00,42253.5781252
2018-01-10 05:46:00,42250.4266652
2018-01-10 05:47:00,42250.4266652
2018-01-10 05:48:00,42263.0325052
2018-01-10 05:49:00,42263.0325052
2018-01-10 05:50:00,42250.4266652
2018-01-10 05:51:00,42237.8208252
2018-01-10 05:52:00,42237.8208252
2018-01-10 05:53:00,42231.5179052
2018-01-10 05:54:00,42225.2149852
2018-01-10 05:55:00,42244.1237452
2018-01-10 05:56:00,42250.4266652
2018-01-10 05:57:00,42250.4266652
2018-01-10 05:58:00,42256.7295852
2018-01-10 05:59:00,42256.7295852
2018-01-10 06:00:00,42256.7295852
2018-01-10 06:01:00,42275.6383452
2018-01-10 06:02:00,42275.6383452
2018-01-10 06:03:00,42281.9412652
2018-01-10 06:04:00,42288.2441852
2018-01-10 06:05:00,42281.9412652
2018-01-10 06:06:00,42288.2441852
2018-01-10 06:07:00,42300.8500252
2018-01-10 06:08:00,42300.8500252
2018-01-10 06:09:00,42300.8500252
2018-01-10 06:10:00,42300.8500252
2018-01-10 06:11:00,42307.1529452
2018-01-10 06:12:00,42313.4558652
2018-01-10 06:13:00,42313.4558652
2018-01-10 06:14:00,42307.1529452
2018-01-10 06:15:00,42307.1529452
2018-01-10 06:16:00,42307.1529452
2018-01-10 06:17:00,42307.1529452
2018-01-10 06:18:00,42313.4558652
2018-01-10 06:19:00,42307.1529452
2018-01-10 06:20:00,42307.1529452
2018-01-10 06:21:00,42319.7587852
2018-01-10 06:22:00,42326.0617052
2018-01-10 06:23:00,42319.7587852
2018-01-10 06:24:00,42319.7587852
2018-01-10 06:25:00,42326.0617052
2018-01-10 06:26:00,42313.4558652
2018-01-10 06:27:00,42319.7587852
2018-01-10 06:28:00,42332.3646252
2018-01-10 06:29:00,42326.0617052
2018-01-10 06:30:00,42326.0617052
2018-01-10 06:31:00,42326.0617052
2018-01-10 06:32:00,42319.7587852
2018-01-10 06:33:00,42313.4558652
2018-01-10 06:34:00,42319.7587852
2018-01-10 06:35:00,42307.1529452
